AvgSize	FinalAR	FinalMajorAxis	FinalMinorAxis
13.1059612518629	1.8996282527881	14.6	7.68571428571429
13.8222950819672	2.06282722513089	22.5142857142857	10.9142857142857
17.142131147541	1.99529411764706	24.2285714285714	12.1428571428571
17.1336065573771	2.00943396226415	24.3428571428571	12.1142857142857
14.1887834339948	2.1614730878187	21.8	10.0857142857143
14.9614754098361	2.19178082191781	18.2857142857143	8.34285714285714
12.7384335154827	2.26688102893891	20.1428571428571	8.88571428571429
16.6665105386417	2.34553775743707	29.2857142857143	12.4857142857143
16.9905496624879	2.72957746478873	27.6857142857143	10.1428571428571
13.7348946135831	2.20125786163522	20	9.08571428571429
13.6471506635441	2.15536723163842	21.8	10.1142857142857
12.9945901639344	1.81818181818182	14.8571428571429	8.17142857142857
14.2372578241431	1.84297520661157	19.1142857142857	10.3714285714286
15.4140255009107	2.4550408719346	25.7428571428571	10.4857142857143
12.9354694485842	1.95759717314488	15.8285714285714	8.08571428571429
16.0729117876659	1.92817679558011	19.9428571428571	10.3428571428571
14.4538641686183	2.01416430594901	20.3142857142857	10.0857142857143
14.8103044496487	1.98427672955975	18.0285714285714	9.08571428571429
14.9686182669789	2.22379603399433	22.4285714285714	10.0857142857143
15.1860655737705	2.02201257861635	18.3714285714286	9.08571428571429
13.2952309985097	1.84419263456091	18.6	10.0857142857143
15.0955503512881	2.1371237458194	18.2571428571429	8.54285714285714
16.19	2.00512820512821	22.3428571428571	11.1428571428571
14.5665573770492	2.18435754189944	22.3428571428571	10.2285714285714
16.7662763466042	1.84507042253521	22.4571428571429	12.1714285714286
22.121118611379	5.67088607594937	38.4	6.77142857142857
17.0347905282332	2.15644171779141	20.0857142857143	9.31428571428571
19.5200364298725	3.26960784313726	38.1142857142857	11.6571428571429
14.6567213114754	2.04040404040404	17.3142857142857	8.48571428571429
14.8249804839969	1.97333333333333	16.9142857142857	8.57142857142857
13.2691505216095	1.70844686648501	17.9142857142857	10.4857142857143
13.8390461997019	2.05159705159705	23.8571428571429	11.6285714285714
13.7820452771272	1.90816326530612	16.0285714285714	8.4
14.7211475409836	2.1038961038961	18.5142857142857	8.8
15.591874554526	1.80056179775281	18.3142857142857	10.1714285714286
18.8106167056987	2.61942257217848	28.5142857142857	10.8857142857143
15.1123695976155	2.03412073490814	22.1428571428571	10.8857142857143
14.5955737704918	1.86351706036745	20.2857142857143	10.8857142857143
14.0436661698957	1.79019073569482	18.7714285714286	10.4857142857143
14.1564402810304	2.19092627599244	33.1142857142857	15.1142857142857
19.1475409836066	2.26373626373626	29.4285714285714	13
14.8408973252804	2.1830985915493	22.1428571428571	10.1428571428571
13.5698360655738	1.67845659163987	14.9142857142857	8.88571428571429
16.0904227782571	2.16348773841962	22.6857142857143	10.4857142857143
14.3783242258652	2.11413043478261	22.2285714285714	10.5142857142857
14.8028103044496	1.91823899371069	17.4285714285714	9.08571428571429
15.9126676602086	2.16893732970027	22.7428571428571	10.4857142857143
13.4207153502235	1.73712737127371	18.3142857142857	10.5428571428571
13.2616989567809	2.00641025641026	17.8857142857143	8.91428571428571
13.4036065573771	1.98263888888889	16.3142857142857	8.22857142857143
16.1195081967213	2.13896457765668	22.4285714285714	10.4857142857143
13.7670491803279	1.78034682080925	17.6	9.88571428571429
14.8360655737705	2.25135135135135	23.8	10.5714285714286
16.7962295081967	2.38801261829653	21.6285714285714	9.05714285714286
15.5568593615186	2.04904632152589	21.4857142857143	10.4857142857143
13.6998509687034	1.99646643109541	16.1428571428571	8.08571428571429
14.4856929955291	2.76206896551724	22.8857142857143	8.28571428571429
13.9779859484778	2.14126394052045	16.4571428571429	7.68571428571429
13.7400468384075	1.90331491712707	19.6857142857143	10.3428571428571
15.76	2.31451612903226	24.6	10.6285714285714
16.2260366441659	2.41076487252125	24.3142857142857	10.0857142857143
14.8045901639344	2.125	22.3428571428571	10.5142857142857
15.6527712724434	2.19073569482289	22.9714285714286	10.4857142857143
16.0300546448087	2.56509695290859	26.4571428571429	10.3142857142857
13.8380692167577	2.2753164556962	20.5428571428571	9.02857142857143
14.4432474629196	2.28571428571429	17.8285714285714	7.8
17.9263934426229	2.22674418604651	21.8857142857143	9.82857142857143
15.2699453551913	1.97721518987342	22.3142857142857	11.2857142857143
13.2663189269747	1.85530546623794	16.4857142857143	8.88571428571429
12.991621129326	2.1943661971831	22.2571428571429	10.1428571428571
15.0354098360656	1.85826771653543	20.2285714285714	10.8857142857143
14.3945901639344	2.27272727272727	22.1428571428571	9.74285714285714
14.448243559719	2.12014134275618	17.1428571428571	8.08571428571429
15.3071613459879	2.01305483028721	22.0285714285714	10.9428571428571
14.2256049960968	2.14876033057851	22.2857142857143	10.3714285714286
14.5306557377049	2.51232876712329	26.2	10.4285714285714
8.03692088382039	2.03361344537815	13.8285714285714	6.8
14.4260655737705	1.81940700808625	19.2857142857143	10.6
15.1650819672131	1.81818181818182	18.2857142857143	10.0571428571429
17.0661982825917	2.21495327102804	20.3142857142857	9.17142857142857
11.1965487489215	1.51229508196721	21.0857142857143	13.9428571428571
13.3870413739266	1.92215568862275	18.3428571428571	9.54285714285714
17.413977566868	2.2516339869281	19.6857142857143	8.74285714285714
15.6836065573771	2.03916449086162	22.3142857142857	10.9428571428571
14.8831147540984	1.94148936170213	20.8571428571429	10.7428571428571
14.9579731743666	2.14429530201342	18.2571428571429	8.51428571428571
14.5175150992235	1.86686611817502	17.8285714285714	9.55
14.1001639344262	2.05665722379603	20.7428571428571	10.0857142857143
18.4014051522248	2.33962264150943	28.3428571428571	12.1142857142857
17.211839708561	2.51902173913043	26.4857142857143	10.5142857142857
15.4304023845007	2.22615803814714	23.3428571428571	10.4857142857143
14.0696239151398	2.3562874251497	22.4857142857143	9.54285714285714
16.7188134270101	2.52650176678445	20.4285714285714	8.08571428571429
15.2227946916472	2.40793201133144	24.2857142857143	10.0857142857143
14.1846419327006	2.07971014492754	24.6	11.8285714285714
15.0646370023419	1.8475935828877	19.7428571428571	10.6857142857143
17.3985245901639	2.3030303030303	26.0571428571429	11.3142857142857
14.1952459016393	2.0383275261324	33.4285714285714	16.4
15.8108196721311	2.15531335149864	22.6	10.4857142857143
15.3730253353204	2.24381625441696	18.1428571428571	8.08571428571429
13.6886885245902	1.85530546623794	16.4857142857143	8.88571428571429
14.5537704918033	2.07719298245614	16.9142857142857	8.14285714285714
12.7844693701467	2.03089887640449	20.6571428571429	10.1714285714286
14.9634426229508	2.09809264305177	22	10.4857142857143
12.456393442623	1.82535211267606	18.5142857142857	10.1428571428571
15.1681967213115	2.34745762711864	23.7428571428571	10.1142857142857
16.1486885245902	2.24576271186441	22.7142857142857	10.1142857142857
14.9934426229508	2	19.1428571428571	9.57142857142857
16.5299396031061	2.13351498637602	22.3714285714286	10.4857142857143
14.2118032786885	2.13458356315499	18.4285714285714	8.63333333333333
14.5017883755589	1.94539249146758	16.2857142857143	8.37142857142857
14.9254098360656	2.38135593220339	24.0857142857143	10.1142857142857
18.4693989071038	2.32160804020101	26.4	11.3714285714286
15.1710382513661	2.79605263157895	24.2857142857143	8.68571428571429
16.3377049180328	2.6551724137931	22	8.28571428571429
12.3887587822014	1.83774834437086	15.8571428571429	8.62857142857143
14.8910226385636	1.93460490463215	20.2857142857143	10.4857142857143
17.6490241998439	2.19746835443038	24.8	11.2857142857143
15.2459016393443	2.02597402597403	22.2857142857143	11
16.3487900078064	2.40909090909091	31.8	13.2
14.3669150521609	1.85558583106267	19.4571428571429	10.4857142857143
14.3186572989852	2.35574229691877	24.0285714285714	10.2
16.3217585692996	2.00503778337531	22.7428571428571	11.3428571428571
15.9597615499255	2.18827160493827	20.2571428571429	9.25714285714286
16.9665228645384	2.36684782608696	24.8857142857143	10.5142857142857
16.2912568306011	2.3543956043956	24.4857142857143	10.4
15.3428571428571	1.92432432432432	20.3428571428571	10.5714285714286
13.1213114754098	1.78798586572438	14.4571428571429	8.08571428571429
15.7845433255269	2.03448275862069	21.9142857142857	10.7714285714286
15.2691375623664	2.04199475065617	22.2285714285714	10.8857142857143
15.2369763205829	2.31491712707182	23.9428571428571	10.3428571428571
16.232131147541	2.09214092140921	22.0571428571429	10.5428571428571
14.8695427092321	2.01621621621622	21.3142857142857	10.5714285714286
13.727868852459	2.2320819112628	18.6857142857143	8.37142857142857
14.8663189269747	2.00564971751412	20.2857142857143	10.1142857142857
13.2770491803279	1.7003367003367	14.4285714285714	8.48571428571429
13.9230288836846	1.97704918032787	17.2285714285714	8.71428571428571
14.3854098360656	1.78470254957507	18	10.0857142857143
16.7712369597615	2.10899182561308	22.1142857142857	10.4857142857143
15.3022950819672	2.28385416666667	25.0571428571429	10.9714285714286
13.8065573770492	2.13352272727273	21.4571428571429	10.0571428571429
15.4447093889717	1.88978494623656	20.0857142857143	10.6285714285714
15.5703356752537	2.33114754098361	20.3142857142857	8.71428571428571
17.0117647058823	3	30.2571428571429	10.0857142857143
14.6143226919758	2.39310344827586	19.8285714285714	8.28571428571429
16.1066354410617	2.44148936170213	26.2285714285714	10.7428571428571
15.3654957064793	2.34680134680135	19.9142857142857	8.48571428571429
17.2042430086789	2.13238770685579	25.7714285714286	12.0857142857143
14.458153580673	2.28374655647383	23.6857142857143	10.3714285714286
15.7071038251366	2.24093264248705	24.7142857142857	11.0285714285714
13.9924590163934	1.92098092643052	20.1428571428571	10.4857142857143
16.8688524590164	2.23121387283237	22.0571428571429	9.88571428571429
14.2816691505216	1.85833333333333	19.1142857142857	10.2857142857143
14.8304449648712	2.20963172804533	22.2857142857143	10.0857142857143
14.0949329359165	2.05016722408027	17.5142857142857	8.54285714285714
16.8266978922717	2.13910761154856	23.2857142857143	10.8857142857143
16.1754098360656	2.13079019073569	22.3428571428571	10.4857142857143
13.8906557377049	1.74931880108992	18.3428571428571	10.4857142857143
14.5993442622951	2.19718309859155	22.2857142857143	10.1428571428571
14.6256049960968	2.13468013468013	18.1142857142857	8.48571428571429
12.5370804059329	1.96646341463415	18.4285714285714	9.37142857142857
12.8110283159463	1.92763157894737	16.7428571428571	8.68571428571429
17.595737704918	2.3202614379085	20.2857142857143	8.74285714285714
13.0730679156909	1.8695652173913	19.6571428571429	10.5142857142857
10.6892697466468	1.62790697674419	12	7.37142857142857
12.4727868852459	2.05787781350482	18.2857142857143	8.88571428571429
14.7050670640835	1.89903846153846	22.5714285714286	11.8857142857143
16.332131147541	2.2257217847769	24.2285714285714	10.8857142857143
14.0187779433681	2.00706713780919	16.2285714285714	8.08571428571429
14.9314754098361	1.97547683923706	20.7142857142857	10.4857142857143
13.9719821162444	1.71934604904632	18.0285714285714	10.4857142857143
13.4056206088993	2.1699716713881	21.8857142857143	10.0857142857143
11.3615499254844	1.52197802197802	15.8285714285714	10.4
14.1181889149102	2.16076294277929	22.6571428571429	10.4857142857143
15.6975409836066	2.05235602094241	22.4	10.9142857142857
13.8229508196721	1.90572390572391	16.1714285714286	8.48571428571429
16.0575260804769	2.26774193548387	20.0857142857143	8.85714285714286
14.0734724292101	1.92592592592593	16.3428571428571	8.48571428571429
14.113606557377	1.93877551020408	16.2857142857143	8.4
14.2703278688525	1.97282608695652	20.7428571428571	10.5142857142857
14.3980327868852	2.13013698630137	17.7714285714286	8.34285714285714
14.7281967213115	1.94177215189873	21.9142857142857	11.2857142857143
18.4567020250723	2.38292827504446	28.7142857142857	12.05
16.6018032786885	2.00257731958763	22.2	11.0857142857143
12.0308494783905	1.8559670781893	12.8857142857143	6.94285714285714
14.8700603968939	2.5527950310559	19.5714285714286	7.66666666666667
16.5222222222222	2.2724795640327	23.8285714285714	10.4857142857143
15.9505074160812	1.97927461139896	21.8285714285714	11.0285714285714
14.1206212251941	1.8804347826087	19.7714285714286	10.5142857142857
16.1531147540984	2.19430051813471	24.2	11.0285714285714
14.4040983606557	1.98432601880878	18.0857142857143	9.11428571428571
16.0435597189696	1.96279069767442	24.1142857142857	12.2857142857143
13.1233411397346	2.02564102564103	18.0571428571429	8.91428571428571
15.3266766020864	1.8469387755102	20.6857142857143	11.2
15.9790788446526	2.33207547169811	35.3142857142857	15.1428571428571
13.8376268540203	1.87171052631579	16.2571428571429	8.68571428571429
14.6855581576893	2.09536784741144	21.9714285714286	10.4857142857143
14.3367070563079	1.76486486486487	18.6571428571429	10.5714285714286
14.2452459016393	2.83977900552486	29.3714285714286	10.3428571428571
17.2925839188134	2.12685240071132	25.6285714285714	12.05
14.5739344262295	2.01766784452297	16.3142857142857	8.08571428571429
12.7965651834504	2.1643059490085	21.8285714285714	10.0857142857143
14.2905542544887	1.77717391304348	18.6857142857143	10.5142857142857
14.8355971896955	2.01699716713881	20.3428571428571	10.0857142857143
15.1562841530055	1.8135593220339	18.3428571428571	10.1142857142857
16.9232786885246	1.82830626450116	22.5142857142857	12.3142857142857
14.8671350507416	2.07329842931937	22.6285714285714	10.9142857142857
19.2262295081967	3.64195298372514	28.7714285714286	7.9
14.9859016393443	2.14093959731544	18.2285714285714	8.51428571428571
14.8788375558867	2.04887218045113	21.8	10.64
16.2132873166523	2.24318181818182	28.2	12.5714285714286
14.9953161592506	2.01699716713881	20.3428571428571	10.0857142857143
15.2608047690015	1.7468671679198	19.9142857142857	11.4
14.0523099850969	1.88	20.1428571428571	10.7142857142857
15.2572280178838	2.20963172804533	22.2857142857143	10.0857142857143
12.3959016393443	1.81625441696113	14.6857142857143	8.08571428571429
16.0254098360656	2.12596401028278	23.6285714285714	11.1142857142857
16.8822652757079	2.97307692307692	22.0857142857143	7.42857142857143
15.1166276346604	2.01086956521739	21.1428571428571	10.5142857142857
13.7042277825712	2.06515580736544	20.8285714285714	10.0857142857143
14.2008941877794	1.96187683284457	19.1142857142857	9.74285714285714
13.6050670640835	1.89100817438692	19.8285714285714	10.4857142857143
16.0702329594478	2.24728260869565	23.6285714285714	10.5142857142857
14.0177985948478	2.07777777777778	16.0285714285714	7.71428571428571
14.9658718330849	2.02917771883289	21.8571428571429	10.7714285714286
14.7861046057767	2.00555555555556	20.6285714285714	10.2857142857143
14.3858420268256	1.90879478827362	16.7428571428571	8.77142857142857
15.6162295081967	2.1304347826087	22.4	10.5142857142857
17.1170960187354	2.01173020527859	19.6	9.74285714285714
13.5785394932936	2.14736842105263	20.4	9.5
14.6262295081967	2.16778523489933	18.4571428571429	8.51428571428571
16.6265417642467	2.42818428184282	25.6	10.5428571428571
14.1732786885246	1.7289972899729	18.2285714285714	10.5428571428571
9.51847988077496	3.18777292576419	20.8571428571429	6.54285714285714
15.5596203623814	2.37919463087248	20.2571428571429	8.51428571428571
15.2245901639344	2.68306010928962	28.0571428571429	10.4571428571429
13.5914389799636	2.06515580736544	20.8285714285714	10.0857142857143
12.6965391621129	1.9830985915493	20.1142857142857	10.1428571428571
14.6808743169399	2.1728045325779	21.9142857142857	10.0857142857143
14.3558867362146	1.91582491582492	16.2571428571429	8.48571428571429
13.4904918032787	2.0056657223796	20.2285714285714	10.0857142857143
15.7431693989071	1.79886685552408	18.1428571428571	10.0857142857143
14.7722950819672	1.97547683923706	20.7142857142857	10.4857142857143
15.8973770491803	2.02290076335878	22.7142857142857	11.2285714285714
14.2544262295082	1.91520467836257	18.7142857142857	9.77142857142857
14.2450819672131	1.96078431372549	17.1428571428571	8.74285714285714
15.146505608283	2.26923076923077	20.2285714285714	8.91428571428571
13.9524590163934	1.84788732394366	18.7428571428571	10.1428571428571
12.5934426229508	1.96610169491525	19.8857142857143	10.1142857142857
13.8256333830104	2.02787456445993	16.6285714285714	8.2
13.1923994038748	2.0188679245283	18.3428571428571	9.08571428571429
13.776304023845	1.84565916398714	16.4	8.88571428571429
14.3704918032787	2.15120274914089	17.8857142857143	8.31428571428571
14.4067135050742	1.79320113314448	18.0857142857143	10.0857142857143
13.323695976155	1.86875	17.0857142857143	9.14285714285714
14.7126229508197	2.6340782122905	26.9428571428571	10.2285714285714
13.6211475409836	1.79151943462898	14.4857142857143	8.08571428571429
15.4577049180328	2.08707124010554	22.6	10.8285714285714
12.7149266609146	2.15172413793103	17.8285714285714	8.28571428571429
16.57	2.3433242506812	24.5714285714286	10.4857142857143
14.0363934426229	2.03793103448276	16.8857142857143	8.28571428571429
18.3826958105647	2.60201511335013	29.5142857142857	11.3428571428571
14.496018735363	2.29351535836178	19.2	8.37142857142857
15.2431693989071	2.36827195467422	23.8857142857143	10.0857142857143
13.7780845556514	2.63009404388715	23.9714285714286	9.11428571428571
14.9360655737705	1.83333333333333	18.5428571428571	10.1142857142857
16.0054644808743	2.24795640326975	23.5714285714286	10.4857142857143
14.1949956859362	1.8300283286119	18.4571428571429	10.0857142857143
15.0980327868852	2.22145328719723	18.3428571428571	8.25714285714286
13.421609538003	1.9581881533101	16.0571428571429	8.2
14.8423248882265	2.02710027100271	21.3714285714286	10.5428571428571
15.830998509687	2.13858695652174	22.4857142857143	10.5142857142857
14.2901639344262	2.36901408450704	24.0285714285714	10.1428571428571
14.4249804839969	2.13309352517986	16.9428571428571	7.94285714285714
16.6488524590164	2.29016786570743	27.2857142857143	11.9142857142857
15.6299765807963	2.10326086956522	22.1142857142857	10.5142857142857
14.1931445603577	1.79886685552408	18.1428571428571	10.0857142857143
14.2402384500745	2.05666666666667	17.6285714285714	8.57142857142857
14.8625931445604	1.92119565217391	20.2	10.5142857142857
14.1028883684621	2.15830115830116	15.9714285714286	7.4
15.5448868071819	1.98452012383901	18.3142857142857	9.22857142857143
14.4303278688525	2.28895184135977	23.0857142857143	10.0857142857143
16.2649180327869	2.60597826086957	27.4	10.5142857142857
15.6706557377049	2.0427807486631	21.8285714285714	10.6857142857143
12.7393442622951	1.83012820512821	16.3142857142857	8.91428571428571
14.7634660421546	1.96969696969697	16.7142857142857	8.48571428571429
15.4124590163934	2.02331606217617	22.3142857142857	11.0285714285714
15.649478390462	2.10626702997275	22.0857142857143	10.4857142857143
15.5248882265276	1.97450424929178	19.9142857142857	10.0857142857143
14.6112412177986	1.96185286103542	20.5714285714286	10.4857142857143
14.62	1.98846495119787	21.3428571428571	10.7333333333333
16.7086885245902	2.23359580052493	24.3142857142857	10.8857142857143
14.8393442622951	2.34351145038168	17.5428571428571	7.48571428571429
17.7229508196721	2.07449856733524	20.6857142857143	9.97142857142857
15.2353528153956	1.91688311688312	21.0857142857143	11
16.7286494925839	2.34782608695652	26.2285714285714	11.1714285714286
18.3233822260569	2.43555555555556	27.4	11.25
14.2452459016393	1.89085545722714	18.3142857142857	9.68571428571429
15.9260804769001	1.98866855524079	20.0571428571429	10.0857142857143
18.5427010148322	2.56403269754768	26.8857142857143	10.4857142857143
14.4552693208431	1.91280653950954	20.0571428571429	10.4857142857143
14.6549180327869	2.17086834733894	22.1428571428571	10.2
14.2672131147541	1.95833333333333	17.4571428571429	8.91428571428571
14.4095081967213	1.91803278688525	16.7142857142857	8.71428571428571
16.4513661202186	2.13881019830028	21.5714285714286	10.0857142857143
15.9460655737705	2.09042553191489	22.4571428571429	10.7428571428571
14.0060655737705	2.0521472392638	19.1142857142857	9.31428571428571
17.2345901639344	2.15384615384615	23.2	10.7714285714286
16.3069476971116	2.19946808510638	23.6285714285714	10.7428571428571
15.4852459016393	1.9811320754717	24	12.1142857142857
13.5615499254844	2.02250803858521	17.9714285714286	8.88571428571429
15.7527570789866	2.12806539509537	22.3142857142857	10.4857142857143
15.4186289120715	2.12806539509537	22.3142857142857	10.4857142857143
13.9722950819672	1.9388379204893	18.1142857142857	9.34285714285714
14.6229508196721	2.2530487804878	21.1142857142857	9.37142857142857
17.4610871440897	2.1554524361949	26.5428571428571	12.3142857142857
15.8354410616706	1.97450424929178	19.9142857142857	10.0857142857143
12.6287275565964	1.78115501519757	16.7428571428571	9.4
14.9337704918033	2.19407894736842	19.0571428571429	8.68571428571429
18.0098360655738	2.41463414634146	28.2857142857143	11.7142857142857
15.1152459016393	2.47151898734177	22.3142857142857	9.02857142857143
15.4400894187779	1.97680412371134	21.9142857142857	11.0857142857143
17.0469945355191	3.11080332409972	32.0857142857143	10.3142857142857
13.7482861400894	1.94137931034483	16.0857142857143	8.28571428571429
17.8412177985948	2.16666666666667	21.9142857142857	10.1142857142857
17.0740293356342	2.30232558139535	19.8	8.6
13.774460742019	1.77329192546584	16.3142857142857	9.2
14.4109836065574	2.21221864951768	19.6571428571429	8.88571428571429
14.0495254529767	2.74444444444444	28.2285714285714	10.2857142857143
16.0155306298533	2.21333333333333	23.7142857142857	10.7142857142857
14.0412424503883	2.18258426966292	22.2	10.1714285714286
16.3099850968703	2.26702997275204	23.7714285714286	10.4857142857143
15.0524590163934	1.96605744125326	21.5142857142857	10.9428571428571
18.0754098360656	2.33568075117371	28.4285714285714	12.1714285714286
14.0063848144953	2.20555555555556	22.6857142857143	10.2857142857143
13.7767213114754	2.040625	18.6571428571429	9.14285714285714
14.0512667660209	1.98639455782313	16.6857142857143	8.4
15.4898658718331	1.54017857142857	19.7142857142857	12.8
15.5222482435597	1.99182561307902	20.8857142857143	10.4857142857143
14.1058287795993	2.0408719346049	21.4	10.4857142857143
14.5691113028473	1.8840206185567	20.8857142857143	11.0857142857143
15.6368107302534	1.98971722365039	22.1142857142857	11.1142857142857
16.016393442623	2.30952380952381	27.7142857142857	12
13.7989071038251	1.97345132743363	19.1142857142857	9.68571428571429
14.7954098360656	2.14915254237288	18.1142857142857	8.42857142857143
15.0142076502732	2.11466666666667	22.6571428571429	10.7142857142857
17.6391803278688	2.62571428571429	26.2571428571429	10
13.672131147541	2.10333333333333	18.0285714285714	8.57142857142857
16.4332786885246	2.38219895287958	26	10.9142857142857
14.9647150663544	2.47398843930636	24.4571428571429	9.88571428571429
13.0518345042935	1.79421221864952	15.9428571428571	8.88571428571429
12.5993097497843	1.89003436426117	15.7142857142857	8.31428571428571
14.1349180327869	1.81073446327684	18.3142857142857	10.1142857142857
14.4137704918033	2.01910828025478	18.1142857142857	8.97142857142857
13.9852459016393	2.16896551724138	17.9714285714286	8.28571428571429
17.648399687744	2.18333333333333	22.4571428571429	10.2857142857143
14.8745901639344	2.19655172413793	18.2	8.28571428571429
14.1100702576112	2.10740740740741	16.2571428571429	7.71428571428571
13.0696330991413	2.06148282097649	16.2857142857143	7.9
14.4524590163934	1.7874659400545	18.7428571428571	10.4857142857143
15.3804839968774	2.16076294277929	22.6571428571429	10.4857142857143
18.1478390461997	2.37057220708447	24.8571428571429	10.4857142857143
16.3626854020297	3.06338028169014	24.8571428571429	8.11428571428571
15.6604918032787	1.83458646616541	20.9142857142857	11.4
13.7708040593286	2.05414012738854	18.4285714285714	8.97142857142857
13.5497764530551	1.74404761904762	16.7428571428571	9.6
14.4738485558158	1.95380434782609	20.5428571428571	10.5142857142857
14.5055141579732	1.8455497382199	20.1428571428571	10.9142857142857
14.8322691975841	2.38109756097561	22.3142857142857	9.37142857142857
17.8280510018215	2.864	30.6857142857143	10.7142857142857
13.7756686798965	2.00806451612903	21.3428571428571	10.6285714285714
14.525737704918	1.85416666666667	17.8	9.6
14.1648711943794	2.19154228855721	25.1714285714286	11.4857142857143
14.4266766020864	1.79493670886076	20.2571428571429	11.2857142857143
11.5114754098361	1.59477124183007	13.9428571428571	8.74285714285714
14.3590163934426	2.0223642172524	18.0857142857143	8.94285714285714
17.8954098360656	2.34278350515464	25.9714285714286	11.0857142857143
16.2739344262295	2.14324324324324	22.6571428571429	10.5714285714286
14.9459879206212	2.09045226130653	23.7714285714286	11.3714285714286
13.2290611028316	1.89597315436242	16.1428571428571	8.51428571428571
12.5303278688525	1.85172413793103	15.3428571428571	8.28571428571429
14.3668852459016	2.31119199272066	18.1428571428571	7.85
14.3414754098361	2.13351498637602	22.3714285714286	10.4857142857143
15.8044262295082	2.0546875	22.5428571428571	10.9714285714286
14.384074941452	1.93311036789298	16.5142857142857	8.54285714285714
14.3142364106989	2.09536784741144	21.9714285714286	10.4857142857143
18.1387978142076	2.31531531531532	22.0285714285714	9.51428571428571
15.6985428051002	2.36914285714286	19.7428571428571	8.33333333333333
13.8034277198212	2.15087719298246	17.5142857142857	8.14285714285714
13.0308494783905	1.92119565217391	20.2	10.5142857142857
16.0633304572908	2.0703125	22.7142857142857	10.9714285714286
13.3425448868072	1.95580110497238	20.2285714285714	10.3428571428571
14.3693989071038	1.90276110444178	18.1142857142857	9.52
14.3527868852459	2.43408360128617	21.6285714285714	8.88571428571429
14.6040983606557	2.20621468926554	22.3142857142857	10.1142857142857
15.8349180327869	2.13245033112583	18.4	8.62857142857143
16.8262295081967	2.1191135734072	21.8571428571429	10.3142857142857
16.8481371087928	2.0415512465374	21.0571428571429	10.3142857142857
13.6827123695976	1.86377708978328	17.2	9.22857142857143
16.5937548790008	2.07349298100743	23.9142857142857	11.5333333333333
14.0872495446266	2.03260869565217	21.3714285714286	10.5142857142857
14.1447093889717	1.80952380952381	16.2857142857143	9
14.1134128166915	1.92112676056338	19.4857142857143	10.1428571428571
18.1621460506706	2.43626062322946	24.5714285714286	10.0857142857143
14.5713114754098	2.10924369747899	21.5142857142857	10.2
14.6059016393443	2.04575163398693	17.8857142857143	8.74285714285714
18.3733233979136	2.01818181818182	25.3714285714286	12.5714285714286
14.4914581535807	2.23321554770318	18.0571428571429	8.08571428571429
14.6744262295082	1.97820163487738	20.7428571428571	10.4857142857143
15.5600596125186	2.11444141689373	22.1714285714286	10.4857142857143
12.2488680718189	2.16666666666667	22.2857142857143	10.2857142857143
14.4683606557377	2.24517906336088	23.2857142857143	10.3714285714286
19.1537532355479	2.73522458628842	33.0571428571429	12.0857142857143
13.4312256049961	2.09966777408638	18.0571428571429	8.6
13.1104918032787	2.23793103448276	18.5428571428571	8.28571428571429
12.9644808743169	1.8961038961039	16.6857142857143	8.8
13.6186885245902	1.91872791519435	15.5142857142857	8.08571428571429
