Conc_ugperml	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
0	177.9084	15.050582	1387.1053	13.83684	0.092327297
0	110.4558	11.859034	712.06296	11.079154	0.046692848
0	153.8058	13.993985	1128.1921	12.916003	0.085479558
0	110.8604	11.880734	675.63866	10.886926	0.071619749
0	125.8884	12.660414	879.53535	11.887346	0.05299294
0	128.8362	12.807784	921.00918	12.07133	0.0449754
0	176.86801	15.00651	1359.8111	13.745482	0.080775857
0	100.9188	11.335511	612.07974	10.534238	0.05246973
0	148.66161	13.757974	1069.7017	12.688824	0.071001291
0	196.80899	15.829876	1610.8951	14.54419	0.082677543
0	119.06801	12.31268	788.52321	11.462305	0.064159513
0	110.687	11.871439	694.89276	10.989377	0.074803948
0	127.9692	12.764617	832.64258	11.672216	0.079186201
0	115.48441	12.125977	729.38834	11.168291	0.047655463
0	217.0968	16.62577	1743.1855	14.931897	0.11901265
0	161.89781	14.357392	1226.9458	13.28237	0.069437861
0	143.9798	13.5396	1052.8761	12.621943	0.053113163
0	113.6348	12.02848	709.17	11.064129	0.071305931
0	127.2756	12.729977	848.72968	11.746909	0.077553749
0	146.46519	13.655961	1056.6531	12.637018	0.068920195
0	103.69321	11.490269	759.77527	11.321279	0.0092746019
0	149.5864	13.8007	1024.89	12.509104	0.080151796
0	219.2932	16.709661	2004.9794	15.644815	0.061514974
0	163.86301	14.444267	1268.7218	13.431441	0.073668718
0	130.339	12.882266	906.76818	12.008789	0.053702414
0	125.426	12.637142	817.58904	11.601447	0.081775725
0	109.47321	11.806168	674.23697	10.879393	0.061582327
0	153.459	13.9782	1142.2992	12.969615	0.075776696
0	180.8562	15.174758	1449.5893	14.041563	0.071577609
0	192.12721	15.640459	1589.8221	14.480491	0.072998941
0	125.6572	12.648783	846.26906	11.735545	0.055877566
0	123.7498	12.552416	841.38951	11.712946	0.08534199
0	167.67781	14.611435	1279.2912	13.468636	0.069749236
0	133.4024	13.032775	902.03806	11.987872	0.09027797
0	157.505	14.161271	1180.0051	13.110777	0.079704463
0	183.63062	15.290708	1476.9218	14.129267	0.087881505
0	174.2092	14.893288	1364.3076	13.760616	0.085209072
0	142.2458	13.457822	946.84117	12.183148	0.0863204
0	210.10301	16.355778	1799.8666	15.092015	0.082918584
0	148.0836	13.731202	1001.4785	12.413121	0.10075438
0	114.21281	12.059032	687.68246	10.951235	0.087213635
0	160.2216	14.282874	1212.0651	13.228455	0.079269946
0	121.2066	12.422763	780.13151	11.421498	0.072242379
0	186.694	15.417723	1484.5835	14.153657	0.094560802
0	180.3938	15.155346	1518.6136	14.260986	0.044086814
0	161.55099	14.342005	1230.545	13.295345	0.071005821
0	106.58321	11.64929	637.19777	10.676409	0.071922302
0	105.8896	11.611323	634.13593	10.659281	0.067212343
0	174.0358	14.885874	1397.7608	13.872181	0.068235993
0	130.74361	12.902245	870.96671	11.848617	0.068010807
0	121.7846	12.452348	731.84398	11.180811	0.080653489
0	131.03261	12.916497	896.37622	11.962737	0.050697207
