Conc_ugperml	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
0	149.41301	13.792699	1092.1101	12.776815	0.067057014
0	116.8716	12.198588	733.46852	11.189078	0.050663292
0	118.54781	12.285754	708.38587	11.06005	0.095440865
0	170.39441	14.729321	1281.9809	13.478068	0.08554095
0	139.2402	13.314884	936.41884	12.138281	0.070262372
0	102.4216	11.419599	594.42331	10.431956	0.051341176
0	172.4752	14.818983	1235.3625	13.312673	0.09359026
0	112.2476	11.954835	668.19567	10.846801	0.0818488
0	180.56721	15.162629	1385.5909	13.831803	0.093872607
0	177.44601	15.031011	1352.7475	13.72164	0.089445651
0	131.495	12.939267	890.97031	11.93864	0.065985203
0	191.43359	15.612201	1574.587	14.434088	0.075425804
0	132.1886	12.973348	819.30929	11.609578	0.10216641
0	134.7896	13.10036	920.47635	12.069001	0.075932384
0	123.5764	12.543618	805.87052	11.545752	0.071344197
0	177.6772	15.040799	1379.4344	13.811287	0.088424742
0	134.7318	13.097551	935.97416	12.136359	0.067243874
0	211.0278	16.391734	1678.6882	14.74542	0.1274606
0	172.87981	14.836354	1360.1184	13.746518	0.066048563
0	144.211	13.550467	1027.5897	12.520078	0.075214446
0	162.7648	14.395783	1208.4563	13.215313	0.068455279
0	128.37381	12.78478	898.1601	11.970668	0.05101335
0	196.98239	15.836848	1502.9259	14.211709	0.080759466
0	135.83	13.150822	915.88743	12.048912	0.078796148
0	167.15761	14.588752	1216.0076	13.242782	0.058969021
0	157.4472	14.158673	1117.053	12.873354	0.074401736
0	176.11659	14.974599	1378.1744	13.80708	0.07008791
0	182.7058	15.252155	1427.3931	13.969525	0.076910794
0	159.1812	14.236425	1218.1195	13.250444	0.062852383
0	181.6076	15.206248	1413.7141	13.924758	0.085669935
0	145.1936	13.596552	1074.1368	12.706336	0.059844732
0	113.4614	12.019298	711.79358	11.077757	0.06530571
0	140.5696	13.378295	951.44377	12.202856	0.098267257
0	142.99721	13.493321	972.61972	12.292725	0.083981991
0	116.06241	12.156284	762.90438	11.3368	0.054041088
0	126.29301	12.680743	792.98882	11.483902	0.083372295
0	146.00281	13.634388	993.1874	12.378771	0.09203583
0	130.97481	12.913648	885.99937	11.916396	0.064110458
0	105.774	11.604984	678.73066	10.903509	0.034176707
0	158.60321	14.210555	1213.3823	13.233245	0.0516994
0	157.67841	14.169064	1178.0303	13.103459	0.070064306
0	145.65601	13.618186	1036.3814	12.555683	0.084267676
0	118.201	12.26777	756.61107	11.305541	0.061137021
0	147.968	13.725841	1024.5046	12.507536	0.073375881
0	144.2688	13.553182	1000.9536	12.410952	0.075723648
0	172.1862	14.806562	1355.0587	13.729451	0.071726084
0	116.06241	12.156284	671.59695	10.865174	0.087563872
0	169.87421	14.70682	1253.5924	13.377837	0.081377685
0	132.0152	12.964836	898.57613	11.972516	0.0535869
0	141.6678	13.430452	949.43364	12.194257	0.090215862
0	124.1544	12.572919	854.76149	11.774671	0.064823866
0	168.6604	14.654183	1314.5291	13.591181	0.048047185
0	122.7672	12.502482	807.26464	11.552406	0.079434097
0	153.9792	14.001872	1092.4143	12.778001	0.087516487
0	302.23621	19.616806	2777.9985	17.441258	0.11161417
0	136.81261	13.198304	1032.43	12.539705	0.053519905
0	172.99541	14.841314	1266.6155	13.424003	0.10025054
0	156.5224	14.117029	1181.3874	13.115894	0.084332645
0	150.22221	13.829999	1043.2485	12.583353	0.075634062
0	140.9164	13.394787	985.15795	12.345322	0.066488862
0	138.6622	13.287219	947.14817	12.184464	0.080923855
0	162.8226	14.398339	1226.4723	13.280662	0.074726701
0	133.1712	13.021476	932.08919	12.119544	0.057023823
0	132.5932	12.993187	807.08359	11.551542	0.094646156
0	312.698	19.953432	2939.3057	17.772508	0.1207931
0	135.8878	13.15362	917.15401	12.054463	0.073364496
0	122.24701	12.475966	791.61835	11.477283	0.060825348
0	158.31421	14.197602	1196.888	13.173008	0.071003735
0	167.7356	14.613952	1276.5253	13.458922	0.084335864
0	184.84441	15.341161	1377.4041	13.804507	0.10151434
0	129.0096	12.8164	872.02627	11.853419	0.051438093
0	125.8306	12.657507	825.97034	11.640955	0.096299469
0	184.67101	15.333963	1380.0665	13.813396	0.089483261
0	151.84061	13.904297	1075.5949	12.712082	0.087854624
0	59.244999	8.6852217	280.67277	8.1233261	0.031033695
0	204.1496	16.122386	1650.8687	14.663511	0.079488099
0	151.55161	13.891058	1081.4695	12.735184	0.069784939
0	122.8828	12.508367	826.00021	11.641095	0.057640433
0	121.55341	12.440523	783.31076	11.436992	0.056985915
0	125.25261	12.628404	804.40402	11.538744	0.059005022
0	167.27321	14.593795	1193.0662	13.158972	0.089403272
0	146.06061	13.637087	1063.751	12.66525	0.051012456
0	157.505	14.161271	1094.6046	12.786535	0.11113417
0	119.2414	12.321642	769.55277	11.369637	0.077607214
0	122.825	12.505425	786.27843	11.451417	0.077777565
0	145.1358	13.593846	1031.1248	12.534419	0.069818199
0	178.5442	15.077451	1343.8005	13.691322	0.089008451
0	159.528	14.251925	1179.0052	13.107072	0.08057344
0	151.3204	13.880458	1066.8668	12.677604	0.087134957
0	110.5714	11.865238	662.6892	10.816923	0.066917837
0	129.3564	12.833615	906.37069	12.007034	0.050851941
0	213.16641	16.474584	1880.2217	15.313348	0.0637784
0	131.14821	12.922194	841.17405	11.711947	0.098074198
0	169.81641	14.704318	1266.7778	13.424577	0.093699396
0	131.37941	12.933579	797.03005	11.503377	0.099300325
0	166.2906	14.550868	1259.7949	13.399865	0.06129849
0	107.39241	11.693428	658.90084	10.796272	0.057666481
0	125.1948	12.625489	848.19845	11.744457	0.055905581
0	135.7144	13.145225	919.81263	12.0661	0.064503372
0	157.1582	14.145672	1111.6306	12.852491	0.096091449
0	143.6908	13.526005	928.62164	12.104496	0.097765386
0	105.42721	11.585944	700.71538	11.019985	0.024830222
0	159.1812	14.236425	1114.3941	12.863132	0.070959866
0	176.9836	15.011413	1408.5279	13.907709	0.065995038
0	140.74301	13.386544	980.73531	12.32682	0.072477698
0	206.92401	16.231569	1730.1593	14.894611	0.09528023
0	177.3882	15.028562	1374.839	13.795933	0.098124087
0	197.56039	15.860066	1633.897	14.613089	0.078288853
0	150.6846	13.851267	1097.1104	12.796285	0.066929817
0	124.6168	12.59631	789.00148	11.464622	0.073006868
0	133.86481	13.055342	883.32517	11.904395	0.077751577
0	139.3558	13.32041	929.82572	12.109726	0.079860628
0	120.22401	12.372306	812.7111	11.578328	0.077242494
0	90.514801	10.735317	621.63393	10.588766	0.0071083307
0	174.7872	14.917975	1322.1039	13.617237	0.075076222
0	150.1644	13.827337	1077.9119	12.721204	0.065961301
0	111.20721	11.899303	706.20026	11.048664	0.057998478
0	156.4646	14.114422	1143.7656	12.975162	0.061098576
0	162.2446	14.37276	1215.453	13.240768	0.069258988
0	145.367	13.604669	1034.2886	12.547226	0.073953748
0	215.59401	16.568127	1832.376	15.182338	0.093885958
0	180.9718	15.179607	1455.626	14.061028	0.065939307
0	157.505	14.161271	1207.0775	13.210285	0.049065709
0	159.41241	14.246761	1204.3139	13.200196	0.0608477
0	128.66281	12.799163	878.0944	11.88085	0.060788631
0	122.7672	12.502482	810.14781	11.566143	0.061343789
0	122.6516	12.496594	806.01542	11.546444	0.067445934
0	170.79901	14.746798	1280.1771	13.471744	0.069807053
0	171.1458	14.761761	1329.8605	13.643815	0.074338436
0	174.7872	14.917975	1338.4738	13.673208	0.065874457
0	177.6772	15.040799	1352.2708	13.720029	0.097425342
0	168.48701	14.646649	1260.8527	13.403614	0.07043016
0	136.87041	13.201091	923.48167	12.082122	0.083167911
0	144.8468	13.580305	1001.8222	12.414541	0.083898485
0	181.3764	15.196566	1500.863	14.205204	0.058122337
0	175.88541	14.964767	1333.0183	13.654606	0.088551283
0	178.02399	15.05547	1414.0695	13.925925	0.064804792
0	260.10001	18.198066	2255.9977	16.272215	0.086189151
0	130.51241	12.890832	900.57632	11.981393	0.053268433
0	163.74741	14.439171	1288.8304	13.502029	0.062907577
0	112.999	11.994782	709.72628	11.067022	0.059000254
0	145.77159	13.623588	1007.6305	12.438487	0.07779038
0	130.74361	12.902245	851.30603	11.758783	0.087388456
0	136.98599	13.206664	972.93992	12.294073	0.05839467
0	134.96301	13.108785	939.61179	12.152061	0.065254748
0	153.8058	13.993985	1162.3451	13.045042	0.051918447
0	154.1526	14.009753	1100.3136	12.808726	0.077497602
0	185.07561	15.350752	1457.0585	14.065639	0.069988906
0	124.3278	12.581696	824.46708	11.633889	0.04300338
0	107.4502	11.696574	661.80016	10.812084	0.054412425
0	146.40741	13.653267	1022.9394	12.501163	0.069442749
0	158.31421	14.197602	1126.9398	12.911223	0.10042733
0	182.30119	15.235258	1455.94	14.062038	0.077615082
0	198.4274	15.89483	1653.4834	14.671249	0.066116571
0	145.4826	13.610077	1030.9378	12.533661	0.076549351
0	120.22401	12.372306	751.96426	11.282349	0.060286105
0	275.64819	18.734091	2401.5776	16.614961	0.12638354
0	176.46341	14.989336	1373.4005	13.79112	0.089098096
0	129.0096	12.8164	828.90259	11.654714	0.094209075
0	122.7094	12.499539	810.88968	11.569672	0.052737892
0	164.09421	14.454454	1209.1319	13.217775	0.09011972
0	140.28059	13.364535	967.89747	12.272798	0.068285167
0	182.99481	15.264214	1396.7278	13.868763	0.0923208
0	136.2346	13.170394	932.47048	12.121196	0.056961179
0	119.4148	12.330598	791.35246	11.475998	0.048283637
0	134.03821	13.063795	902.60062	11.990363	0.06494534
0	181.0874	15.184454	1417.121	13.935935	0.071673632
0	235.3038	17.308903	1874.0091	15.296463	0.12615055
0	193.97681	15.715564	1547.3735	14.35045	0.08570236
0	216.8078	16.6147	1692.0989	14.784582	0.12005275
0	171.8394	14.791644	1345.4293	13.696852	0.085380912
0	111.6696	11.924016	702.76223	11.030705	0.045907855
0	136.52361	13.184356	936.88696	12.140303	0.069675148
0	103.46201	11.477453	649.94428	10.74713	0.03338629
0	122.3048	12.478915	799.17315	11.513678	0.075877666
0	217.84819	16.654517	1940.5725	15.475467	0.071183085
0	142.1302	13.452353	1040.1498	12.570882	0.065269172
0	139.87599	13.345248	1029.3505	12.527225	0.052161694
0	153.17	13.965031	1090.8396	12.771858	0.089075387
0	130.51241	12.890832	868.00591	11.835175	0.06595397
0	156.6958	14.124847	1108.7148	12.841243	0.076454997
0	201.9532	16.035423	1657.6046	14.683427	0.080398202
0	176.57899	14.994244	1362.1701	13.753426	0.078314245
0	182.07001	15.225595	1507.0737	14.224771	0.07177031
0	121.2644	12.425725	773.30291	11.388076	0.076461136
0	116.5248	12.180476	703.11425	11.032546	0.070165217
0	134.15381	13.069427	922.21807	12.076609	0.060078561
0	160.2216	14.282874	1149.7078	12.997594	0.08490926
0	101.95921	11.393792	608.45375	10.513395	0.051707208
0	65.256203	9.1151949	367.73052	8.8888113	0.016857088
0	102.4794	11.42282	620.0993	10.580046	0.060302794
0	151.436	13.885759	1110.9109	12.849716	0.064980268
0	166.0594	14.54075	1287.6815	13.498016	0.065823972
0	148.0836	13.731202	1073.3537	12.703247	0.068337917
0	128.20039	12.776142	868.1519	11.835839	0.074982941
0	229.755	17.103601	2104.1416	15.898596	0.072887123
0	115.54221	12.129011	751.41544	11.279603	0.048066735
0	194.03461	15.717905	1591.7291	14.486279	0.086461127
0	162.2446	14.37276	1198.8388	13.180161	0.089043438
0	185.59579	15.37231	1491.9605	14.177062	0.076698303
0	148.1414	13.733881	1068.2401	12.683042	0.081337452
0	196.98239	15.836848	1530.6228	14.298479	0.10727894
0	161.6666	14.347136	1171.1894	13.078045	0.09205085
0	152.41861	13.930736	1103.4835	12.821015	0.066192031
0	142.1302	13.452353	920.05799	12.067173	0.097399116
0	121.3222	12.428686	811.81642	11.574078	0.057761312
0	158.89221	14.223496	1132.3345	12.931792	0.078474224
0	262.12302	18.2687	2431.5536	16.683804	0.11096239
0	142.99721	13.493321	982.55253	12.334429	0.096078038
0	156.00221	14.093551	1169.9924	13.073588	0.084216416
0	127.5068	12.741534	838.48552	11.699455	0.052185893
0	128.4894	12.790535	885.18077	11.912725	0.060344279
0	145.77159	13.623588	1016.3975	12.474457	0.076766431
0	181.83881	15.215925	1476.7215	14.128628	0.060121953
0	128.9518	12.813529	877.18872	11.876764	0.0648036
0	143.45959	13.515119	1009.9723	12.448115	0.046538651
0	136.2924	13.173188	977.41622	12.312899	0.054020524
0	164.67221	14.479888	1198.8862	13.180335	0.078884363
0	133.63361	13.044063	893.88182	11.951631	0.072402537
0	194.20801	15.724927	1525.1854	14.281528	0.081801116
0	121.43781	12.434606	760.39202	11.324342	0.0778597
0	121.091	12.416837	808.38916	11.557767	0.063922107
0	168.19801	14.634082	1280.5964	13.473214	0.06504041
0	119.1258	12.315668	747.79364	11.261452	0.083630264
0	133.80701	13.052524	888.15858	11.926068	0.072711229
0	154.67281	14.033372	1098.6011	12.802078	0.072376609
0	111.4962	11.914754	642.41648	10.705477	0.070023596
0	163.97861	14.449361	1245.5352	13.349115	0.070394397
0	127.5068	12.741534	817.79724	11.602431	0.081609845
0	102.884	11.445348	603.21078	10.48311	0.068523824
0	187.2142	15.439188	1567.5861	14.412664	0.065873981
0	153.9792	14.001872	1162.2126	13.044547	0.05918777
0	125.25261	12.628404	722.34882	11.132246	0.10794097
0	146.40741	13.653267	1029.5072	12.527861	0.056871414
0	133.0556	13.015823	896.91484	11.965133	0.077185333
0	126.2352	12.677841	829.28329	11.656498	0.052664578
0	129.9922	12.865116	867.24846	11.831731	0.079498887
0	157.216	14.148273	1167.0834	13.062744	0.075435936
0	147.101	13.685569	1023.0692	12.501692	0.078769445
0	146.7542	13.669427	1004.8285	12.426947	0.0877617
0	136.0034	13.159214	1063.1441	12.662842	0.015223145
0	116.98721	12.204619	733.58668	11.189678	0.068199873
0	187.79221	15.463003	1474.1896	14.120549	0.083417475
0	124.7902	12.605071	817.11437	11.599201	0.069614768
0	136.58141	13.187147	926.78486	12.09651	0.069352031
0	146.6964	13.666735	1045.3752	12.591898	0.057851791
0	186.405	15.405785	1527.2931	14.288104	0.068520248
0	133.1712	13.021476	892.89461	11.947229	0.072627068
0	159.1234	14.23384	1171.8345	13.080446	0.090545893
0	203.91841	16.113255	1676.2781	14.73836	0.086753666
0	141.61	13.427712	999.6791	12.405683	0.054352105
0	177.3304	15.026113	1377.092	13.803465	0.073779464
0	118.3744	12.276766	717.29832	11.10624	0.083395243
0	255.5916	18.03966	2120.3884	15.939411	0.12914115
0	146.81201	13.67212	1052.7707	12.621522	0.065161407
0	139.52921	13.328695	946.12982	12.180096	0.062045991
0	168.8916	14.664224	1293.4366	13.518095	0.07623142
0	178.1396	15.060358	1458.4702	14.07018	0.069452643
0	152.30301	13.925452	1060.1841	12.651079	0.11920333
0	101.15	11.348488	583.88968	10.369967	0.061406016
0	121.66901	12.446437	820.94184	11.617284	0.059179366
0	140.33841	13.367289	983.98619	12.340425	0.069761395
0	131.32159	12.930733	849.29567	11.749519	0.069498122
0	143.74861	13.528726	1055.4123	12.63207	0.058247209
0	132.2464	12.976184	866.73241	11.829384	0.083302379
0	138.5466	13.28168	985.64265	12.347346	0.059268832
0	143.63301	13.523285	1031.3954	12.535515	0.056089401
0	123.2296	12.526005	781.36431	11.427511	0.070269465
0	111.43841	11.911666	660.58813	10.80548	0.087183237
0	177.3304	15.026113	1369.4523	13.777892	0.055937648
0	183.1104	15.269034	1440.0611	14.01073	0.066963196
0	189.1216	15.517638	1481.766	14.144698	0.10080969
0	112.421	11.964065	751.50242	11.280039	0.044575214
0	206.46159	16.213422	1837.591	15.196728	0.056407034
0	199.87239	15.9526	1658.8635	14.687144	0.084592104
0	121.2066	12.422763	766.87623	11.35644	0.074220419
0	135.4254	13.131221	1011.5928	12.45477	0.052270949
0	144.2688	13.553182	1066.4592	12.675989	0.060375631
0	139.81821	13.342491	970.77006	12.284927	0.080542922
0	120.3396	12.378253	799.3684	11.514616	0.04789269
0	145.54041	13.612781	1061.7006	12.657108	0.065287411
0	211.77921	16.420891	1763.2137	14.988866	0.076571465
0	126.29301	12.680743	839.32744	11.70337	0.059934199
0	182.8792	15.259391	1424.5088	13.96011	0.09554404
0	120.1662	12.369331	773.54689	11.389273	0.058009267
0	138.14201	13.262273	1025.4371	12.51133	0.055577755
0	264.6084	18.355105	2321.141	16.427355	0.087554336
0	118.201	12.26777	737.0899	11.207462	0.063349366
0	140.5696	13.378295	976.75761	12.310132	0.066804349
0	127.73801	12.753081	869.89918	11.843774	0.06210041
0	70.516006	9.4754297	413.82501	9.2456909	0.011542082
0	131.784	12.953478	904.7998	12.000093	0.070404708
0	150.4534	13.840636	1052.3109	12.619684	0.071013987
0	144.2688	13.553182	1015.2817	12.469891	0.082413495
0	156.349	14.109207	1090.0867	12.768919	0.090196729
0	124.96361	12.613826	814.92724	11.588843	0.070339918
0	146.23401	13.645179	1025.9774	12.513527	0.074648082
0	140.22281	13.361782	947.63653	12.186558	0.079283714
0	104.6758	11.544582	676.59291	10.892049	0.038541913
0	186.8674	15.424881	1571.3439	14.424171	0.066196203
0	184.382	15.32196	1392.7099	13.855451	0.080693126
0	169.4696	14.689295	1264.8113	13.417627	0.074325979
0	124.84801	12.60799	847.10957	11.739429	0.046659052
0	143.8064	13.531445	986.18259	12.3496	0.071804047
0	156.1756	14.101381	1166.6097	13.060977	0.06696409
0	123.4608	12.53775	740.51867	11.224813	0.093936682
0	171.0302	14.756775	1268.8085	13.431746	0.064597666
0	130.57021	12.893686	907.23846	12.010865	0.051355481
0	127.85361	12.758851	826.46572	11.643282	0.0861063
0	179.8736	15.133479	1452.4011	14.050636	0.069327116
0	251.31441	17.888081	2289.0356	16.351263	0.094230056
0	168.8916	14.664224	1338.0009	13.671597	0.058341861
0	134.84741	13.10317	954.66641	12.216618	0.043259084
0	161.9556	14.359954	1213.3123	13.23299	0.072800577
0	157.56281	14.163869	1143.2752	12.973308	0.075272977
0	117.62301	12.237739	769.54346	11.369591	0.060331881
0	116.0046	12.153257	722.48597	11.13295	0.061915576
0	110.8604	11.880734	682.052	10.921265	0.068245888
0	142.76601	13.482408	977.24306	12.312172	0.083067715
0	131.26381	12.927887	841.58271	11.713843	0.080248117
0	115.48441	12.125977	711.16949	11.074518	0.059933603
0	143.6908	13.526005	969.505	12.279588	0.080808222
0	193.1676	15.682749	1626.144	14.589938	0.079947829
0	133.3446	13.029951	902.14445	11.988343	0.078160465
0	143.17059	13.501498	997.62397	12.397176	0.070788503
0	139.1246	13.309356	946.46256	12.181523	0.070636928
0	136.1768	13.1676	968.25335	12.274302	0.06732738
0	206.92401	16.231569	1996.9486	15.623899	0.013575315
0	110.4558	11.859034	635.72572	10.668181	0.087538958
0	116.4092	12.174432	737.59495	11.210021	0.059201121
0	156.1756	14.101381	1178.9697	13.106941	0.068543375
0	129.183	12.825011	903.16606	11.992866	0.049433947
0	118.7212	12.294736	729.97463	11.171283	0.062635958
0	152.07181	13.914878	1051.7184	12.617315	0.081894934
0	196.80899	15.829876	1629.5775	14.6002	0.078029096
0	120.10841	12.366356	779.59952	11.418901	0.065517128
0	183.515	15.285894	1452.0768	14.04959	0.081524789
0	136.46581	13.181565	964.9275	12.260232	0.06051749
0	282.7576	18.974144	2687.9017	17.250628	0.09030503
0	166.2328	14.548339	1246.4907	13.352527	0.074913204
0	187.85001	15.465383	1535.0721	14.31232	0.08508867
0	148.60381	13.755299	1050.1053	12.610861	0.067204535
0	172.1862	14.806562	1268.0698	13.429139	0.067880869
0	154.037	14.004499	1070.0696	12.690278	0.081927419
0	141.2632	13.41126	1003.5309	12.421595	0.082806408
0	148.60381	13.755299	1048.4228	12.604123	0.066889942
0	126.3508	12.683644	838.70904	11.700495	0.05846417
0	198.88982	15.91334	1596.3547	14.500298	0.10058653
0	125.426	12.637142	786.1597	11.450841	0.099604487
0	149.12401	13.779354	1088.8953	12.764266	0.0610466
0	155.48201	14.070034	1142.7573	12.971348	0.064880252
0	150.28	13.832658	1086.5402	12.755057	0.078723013
0	202.76239	16.067517	1344.7247	13.69446	0.14872044
0	133.229	13.024302	866.94771	11.830364	0.082811594
0	116.06241	12.156284	733.7771	11.190646	0.07476145
0	132.8822	13.007339	951.95494	12.205041	0.053828716
0	112.88341	11.988645	711.4932	11.076198	0.051556706
0	146.06061	13.637087	1052.1431	12.619013	0.069067836
0	118.77901	12.297729	762.72627	11.335918	0.042781293
0	110.28241	11.849723	682.70435	10.924746	0.059440553
0	162.30241	14.375321	1241.1385	13.333389	0.058290184
0	193.68779	15.703852	1635.9102	14.619088	0.085867584
0	147.101	13.685569	1032.5016	12.539995	0.082670629
0	176.9836	15.011413	1450.3438	14.043999	0.060933709
0	206.34601	16.208883	1655.3923	14.676892	0.093260646
0	158.25639	14.19501	1094.0896	12.78453	0.095998883
0	151.0314	13.867197	1073.3786	12.703345	0.082786858
0	127.6802	12.750195	839.6983	11.705093	0.067903519
0	133.74921	13.049704	847.72321	11.742263	0.082279086
0	140.74301	13.386544	1021.8959	12.496911	0.043789089
0	132.36201	12.981855	907.59721	12.012448	0.054517388
0	116.8716	12.198588	773.08933	11.387027	0.051304996
0	131.37941	12.933579	870.52305	11.846604	0.079812348
0	187.3876	15.446336	1554.987	14.373947	0.093564868
0	160.395	14.2906	1262.4534	13.409284	0.064404428
0	193.68779	15.703852	1446.1504	14.030451	0.11207664
0	162.418	14.380439	1190.4697	13.149419	0.075673401
0	118.54781	12.285754	736.79388	11.205962	0.067140639
0	230.44859	17.129398	2005.6736	15.64662	0.08782506
0	185.59579	15.37231	1475.4977	14.124724	0.086865604
0	94.445198	10.965918	627.24899	10.620553	0.011327505
0	177.04141	15.013865	1394.3423	13.860863	0.08107245
0	170.7412	14.744302	1298.6091	13.536091	0.077541947
0	273.27841	18.653388	2558.5215	16.969283	0.095959008
0	164.26761	14.462089	1151.4194	13.00404	0.094346344
0	155.8866	14.088328	1125.2557	12.904788	0.071866155
0	138.431	13.276137	947.77779	12.187163	0.07745707
0	165.07681	14.497666	1248.8822	13.361061	0.071518123
0	158.661	14.213144	1150.0303	12.998809	0.082573831
0	171.666	14.784179	1346.2422	13.69961	0.066045225
0	194.7282	15.745972	1590.8559	14.48363	0.076050282
0	162.707	14.393227	1291.3317	13.510758	0.073466718
0	214.438	16.523648	1716.8038	14.856187	0.11524391
0	162.9382	14.40345	1207.9154	13.213341	0.08144182
0	168.1402	14.631567	1223.3052	13.26922	0.098395586
0	147.2166	13.690946	1015.4693	12.470659	0.094136953
0	226.74942	16.99136	1834.6177	15.188527	0.13068187
0	148.1992	13.73656	1073.4253	12.70353	0.065259457
0	131.8996	12.959158	874.03175	11.862499	0.085927665
0	181.72319	15.211086	1447.9108	14.036141	0.078010798
0	115.7156	12.138108	708.65625	11.061457	0.070332229
0	123.5186	12.540684	828.444	11.652564	0.07796669
0	130.80139	12.905096	844.66783	11.728139	0.076960444
0	116.98721	12.204619	743.48229	11.239768	0.070467412
0	156.5802	14.119635	1178.4349	13.104959	0.0698722
0	127.16	12.724195	847.84883	11.742843	0.069600761
0	133.4024	13.032775	957.02121	12.226655	0.049238801
0	176.46341	14.989336	1358.6158	13.741454	0.080359697
0	132.36201	12.981855	912.46261	12.033875	0.055811167
0	122.536	12.490704	810.74688	11.568993	0.066640913
0	147.2744	13.693633	1047.8271	12.601735	0.068572938
0	132.0152	12.964836	914.58035	12.043177	0.088835061
0	148.83501	13.765995	1116.4209	12.870926	0.053697407
0	134.96301	13.108785	954.19114	12.214591	0.051812649
0	206.46159	16.213422	1755.0783	14.965778	0.071885109
0	136.92821	13.203879	958.38141	12.232444	0.063742697
0	119.0102	12.309691	789.11739	11.465183	0.060773253
0	199.98801	15.957213	1683.954	14.760822	0.083232701
0	121.43781	12.434606	788.61822	11.462765	0.069316864
0	114.5018	12.074279	766.1755	11.35298	0.050051033
0	133.1712	13.021476	908.47453	12.016317	0.062988102
