Date IfLatB Conc DiameterA_um Def
20151004	1	0.5	12.813529	0.062441349
20151004	1	0.5	16.211153	0.095440924
20151004	1	0.5	12.243751	0.12492895
20151004	1	0.5	16.074387	0.091949224
20151004	1	0.5	12.813529	0.062441349
20151004	1	0.5	16.211153	0.095440924
20151004	1	0.5	12.243751	0.12492895
20151004	1	0.5	16.074387	0.091949224
20151004	1	0.5	12.342529	0.073180139
20151004	1	0.5	12.297729	0.086774766
20151004	1	0.5	15.14806	0.098159611
20151004	1	0.5	11.573233	0.091294646
20151004	1	0.5	12.672034	0.081482291
20151004	1	0.5	11.852827	0.077264965
20151004	1	0.5	12.63423	0.049917519
20151004	1	0.5	18.053932	0.16621196
20151004	1	0.5	13.060977	0.090438962
20151004	1	0.5	14.903168	0.096207917
20151004	1	0.5	13.872503	0.10995269
20151004	1	0.5	12.34551	0.074910164
20151004	1	0.5	12.07428	0.090858519
20151004	1	0.5	15.801958	0.17806739
20151004	1	0.5	12.264771	0.066750288
20151004	1	0.5	12.132044	0.063154995
20151004	1	0.5	14.119636	0.096054316
20151004	1	0.5	13.217805	0.091129005
20151004	1	0.5	12.663321	0.077925563
20151004	1	0.5	11.503072	0.06883502
20151004	1	0.5	11.608154	0.034671903
20151004	1	0.5	13.872503	0.01907897
20151004	1	0.5	13.749948	0.065282643
20151004	1	0.5	13.242836	0.059686601
20151004	1	0.5	16.08354	0.099739134
20151004	1	0.5	12.60799	0.08079952
20151004	1	0.5	13.289989	0.074838459
20151004	1	0.5	12.712623	0.11809689
20151004	1	0.5	12.17141	0.069744289
20151004	1	0.5	12.950638	0.10999638
20151004	1	0.5	11.862137	0.085006416
20151004	1	0.5	16.86965	0.12284207
20151004	1	0.5	14.530623	0.095166147
20151004	1	0.5	14.40345	0.07490164
20151004	1	0.5	18.441107	0.12406129
20151004	1	0.5	12.36338	0.04053998
20151004	1	0.5	15.133478	0.13707483
20151004	1	0.5	13.192726	0.091617823
20151004	1	0.5	14.482429	0.085982025
20151004	1	0.5	16.351276	0.094585538
20151004	1	0.5	15.491532	0.09589839
20151004	1	0.5	12.567064	0.088454008
20151004	1	0.5	12.243751	0.08415252
20151004	1	0.5	14.666733	0.13979512
20151004	1	0.5	14.033372	0.068981469
20151004	1	0.5	12.761734	0.072079778
20151004	1	0.5	12.534815	0.093280852
20151004	1	0.5	14.033372	0.11885971
20151004	1	0.5	12.333582	0.06670624
20151004	1	0.5	12.930733	0.082670689
20151004	1	0.5	14.088327	0.0776968
20151004	1	0.5	14.764254	0.073753417
20151004	1	0.5	13.37004	0.082906902
20151004	1	0.5	12.879409	0.1019612
20151004	1	0.5	11.693428	0.062000453
20151004	1	0.5	11.880734	0.086921334
20151004	1	0.5	12.631316	0.065248549
20151004	1	0.5	12.138108	0.09215498
20151004	1	0.5	17.643681	0.16912574
20151004	1	0.5	15.302735	0.076307952
20151004	1	0.5	13.959761	0.1147905
20151004	1	0.5	12.273767	0.083084583
20151004	1	0.5	11.683984	0.070517719
20151004	1	0.5	10.735316	0.040835142
20151004	1	0.5	14.251925	0.13193893
20151004	1	0.5	15.713223	0.096399903
20151004	1	0.5	12.007047	0.059576094
20151004	1	0.5	12.034595	0.077682793
20151004	1	0.5	14.641623	0.097617686
20151004	1	0.5	13.164805	0.088499486
20151004	1	0.5	14.257088	0.097037852
20151004	1	0.5	15.4511	0.10206705
20151004	1	0.5	14.744302	0.10619897
20151004	1	0.5	14.684285	0.10461313
20151004	1	0.5	17.906584	0.09844327
20151004	1	0.5	11.655605	0.069104671
20151004	1	0.5	12.180475	0.11359912
20151004	1	0.5	12.890832	0.072836459
20151004	1	0.5	14.871036	0.088916183
20151004	1	0.5	12.750196	0.092621028
20151004	1	0.5	11.8124	0.057814658
20151004	1	0.5	12.887978	0.11898774
20151004	1	0.5	14.380439	0.078209996
20151004	1	0.5	11.36145	0.058786154
20151004	1	0.5	12.113832	0.089673519
20151004	1	0.5	12.514249	0.082561433
20151004	1	0.5	12.767499	0.079838514
20151004	1	0.5	14.336873	0.10478127
20151004	1	0.5	13.145225	0.065005124
20151004	1	0.5	12.342529	0.096203923
20151004	1	0.5	12.727086	0.085011542
20151004	1	0.5	11.63981	0.071362615
20151004	1	0.5	15.818251	0.12611651
20151004	1	0.5	13.68557	0.072536528
20151004	1	0.5	14.200193	0.1050716
20151004	1	0.5	14.908105	0.084224522
20151004	1	0.5	12.186516	0.071750998
20151004	1	0.5	15.548434	0.099725842
20151004	1	0.5	15.374703	0.096042097
20151004	1	0.5	12.89654	0.09424156
20151004	1	0.5	12.354448	0.080442727
20151004	1	0.5	12.528942	0.099459648
20151004	1	0.5	8.7148285	0.010653138
20151004	1	0.5	15.908713	0.1448136
20151004	1	0.5	14.137866	0.10416424
20151004	1	0.5	15.574445	0.087856829
20151004	1	0.5	12.936422	0.096371591
20151004	1	0.5	13.089121	0.092582345
20151004	1	0.5	13.795366	0.098331571
20151004	1	0.5	13.203878	0.077697814
20151004	1	0.5	10.628529	0.05909425
20151004	1	0.5	18.320993	0.039399207
20151004	1	0.5	13.105977	0.090810716
20151004	1	0.5	13.00451	0.070217192
20151004	1	0.5	11.652448	0.071799874
20151004	1	0.5	14.959848	0.079106927
20151004	1	0.5	9.848649	0.012897313
20151004	1	0.5	13.534163	0.085984468
20151004	1	0.5	13.134023	0.082528293
20151004	1	0.5	15.780987	0.080109894
20151004	1	0.5	13.596553	0.081714153
20151004	1	0.5	14.01238	0.10458511
20151004	1	0.5	12.735757	0.079459906
20151004	1	0.5	13.262272	0.080601811
20151004	1	0.5	13.156418	0.084704578
20151004	1	0.5	15.479651	0.094476163
20151004	1	0.5	14.593795	0.094780445
20151004	1	0.5	18.157581	0.087162435
20151004	1	0.5	11.438916	0.074196339
20151004	1	0.5	12.907948	0.08022356
20151004	1	0.5	12.26777	0.1024673
20151004	1	0.5	12.508367	0.065315783
20151004	1	0.5	11.824854	0.079839408
20151004	1	0.5	12.842215	0.066419005
20151004	1	0.5	12.007047	0.074771345
20151004	1	0.5	13.787361	0.12406641
20151004	1	0.5	13.397534	0.1174044
20151004	1	0.5	13.867197	0.09240818
20151004	1	0.5	21.279551	0.18129265
20151004	1	0.5	17.043255	0.1194067
20151004	1	0.5	13.220588	0.078525424
20151004	1	0.5	11.862137	0.080151975
20151004	1	0.5	12.315668	0.078033388
20151004	1	0.5	13.111591	0.07546407
20151004	1	0.5	12.680743	0.061098993
