Osm_mOsm  	FrequencyShift_Hz	Volume_um^3	DiameterV_um	PassageTime_s	Deformability_inverseSec
200.0000  	24.7207   	838.0325  	11.6973   	0.0217    	46.0935   
200.0000  	40.1192   	1360.0396 	13.7463   	0.0417    	24.0001   
200.0000  	43.7468   	1483.0154 	14.1487   	0.0560    	17.8460   
200.0000  	42.4092   	1437.6726 	14.0030   	0.0595    	16.7942   
200.0000  	27.6297   	936.6483  	12.1393   	0.0221    	45.2931   
200.0000  	26.6029   	901.8400  	11.9870   	0.0226    	44.1593   
200.0000  	25.2980   	857.6035  	11.7877   	0.0216    	46.2822   
200.0000  	49.4235   	1675.4575 	14.7360   	0.0571    	17.5082   
200.0000  	29.0651   	985.3061  	12.3459   	0.0240    	41.6578   
200.0000  	31.5680   	1070.1554 	12.6906   	0.0216    	46.3033   
200.0000  	26.2469   	889.7692  	11.9333   	0.0215    	46.4796   
200.0000  	37.4041   	1267.9975 	13.4289   	0.0345    	28.9879   
200.0000  	19.5876   	664.0188  	10.8242   	0.0163    	61.1961   
200.0000  	59.2186   	2007.5117 	15.6514   	0.1119    	8.9366    
200.0000  	32.0233   	1085.5908 	12.7513   	0.0276    	36.2970   
200.0000  	32.5623   	1103.8620 	12.8225   	0.0314    	31.8498   
200.0000  	48.9960   	1660.9645 	14.6933   	0.0650    	15.3901   
200.0000  	33.9621   	1151.3155 	13.0036   	0.0337    	29.6498   
200.0000  	29.3609   	995.3334  	12.3877   	0.0221    	45.1925   
200.0000  	22.6509   	767.8664  	11.3613   	0.0192    	52.2130   
200.0000  	41.0578   	1391.8582 	13.8526   	0.0489    	20.4465   
200.0000  	38.2382   	1296.2753 	13.5280   	0.0350    	28.5593   
200.0000  	30.5046   	1034.1071 	12.5465   	0.0278    	36.0185   
200.0000  	59.9861   	2033.5278 	15.7187   	0.2206    	4.5338    
200.0000  	48.4793   	1643.4472 	14.6415   	0.0800    	12.4958   
200.0000  	39.4533   	1337.4677 	13.6698   	0.0391    	25.5856   
200.0000  	25.5513   	866.1892  	11.8269   	0.0186    	53.6448   
200.0000  	43.8379   	1486.1041 	14.1585   	0.0780    	12.8197   
200.0000  	50.5883   	1714.9429 	14.8508   	0.0715    	13.9923   
200.0000  	28.0230   	949.9783  	12.1966   	0.0213    	46.9443   
200.0000  	49.9321   	1692.6993 	14.7863   	0.0715    	13.9935   
200.0000  	38.8447   	1316.8357 	13.5991   	0.0382    	26.1984   
200.0000  	25.4767   	863.6588  	11.8154   	0.0195    	51.2658   
200.0000  	80.0630   	2714.1354 	17.3066   	0.2170    	4.6086    
200.0000  	34.3180   	1163.3791 	13.0489   	0.0299    	33.4413   
200.0000  	25.7866   	874.1673  	11.8631   	0.0212    	47.2130   
200.0000  	31.8355   	1079.2230 	12.7264   	0.0248    	40.4005   
200.0000  	48.0939   	1630.3817 	14.6026   	0.0703    	14.2231   
200.0000  	21.7353   	736.8275  	11.2061   	0.0177    	56.4948   
200.0000  	26.8867   	911.4594  	12.0295   	0.0265    	37.6865   
200.0000  	35.0413   	1187.8989 	13.1399   	0.0272    	36.7206   
200.0000  	73.1929   	2481.2379 	16.7967   	0.1496    	6.6831    
200.0000  	33.4278   	1133.2030 	12.9351   	0.0325    	30.8019   
200.0000  	39.5956   	1342.2893 	13.6862   	0.0413    	24.2191   
200.0000  	33.2448   	1126.9995 	12.9115   	0.0320    	31.2498   
200.0000  	36.4487   	1235.6100 	13.3136   	0.0312    	32.0842   
200.0000  	32.7248   	1109.3715 	12.8438   	0.0250    	39.9562   
200.0000  	28.0065   	949.4188  	12.1942   	0.0223    	44.8802   
200.0000  	30.2329   	1024.8940 	12.5091   	0.0248    	40.2831   
200.0000  	26.8278   	909.4623  	12.0207   	0.0192    	52.0350   
200.0000  	28.1543   	954.4291  	12.2156   	0.0223    	44.8274   
200.0000  	31.4433   	1065.9262 	12.6739   	0.0251    	39.7739   
200.0000  	67.8425   	2299.8604 	16.3770   	0.4868    	2.0542    
200.0000  	29.9990   	1016.9651 	12.4768   	0.0241    	41.5557   
200.0000  	49.7681   	1687.1387 	14.7701   	0.0718    	13.9348   
200.0000  	34.2210   	1160.0919 	13.0366   	0.0270    	37.0191   
200.0000  	29.7490   	1008.4903 	12.4420   	0.0248    	40.2778   
200.0000  	25.4358   	862.2746  	11.8091   	0.0194    	51.5167   
200.0000  	23.9746   	812.7384  	11.5785   	0.0169    	59.2592   
200.0000  	30.3111   	1027.5450 	12.5199   	0.0258    	38.8079   
200.0000  	38.8349   	1316.5016 	13.5980   	0.0382    	26.1445   
200.0000  	61.8958   	2098.2669 	15.8838   	0.1264    	7.9109    
200.0000  	86.6940   	2938.9259 	17.7717   	0.5130    	1.9494    
200.0000  	29.4633   	998.8075  	12.4021   	0.0231    	43.1968   
200.0000  	53.7005   	1820.4455 	15.1493   	0.1910    	5.2349    
200.0000  	31.8217   	1078.7551 	12.7245   	0.0248    	40.3364   
200.0000  	28.6205   	970.2341  	12.2827   	0.0263    	38.0720   
200.0000  	41.9936   	1423.5819 	13.9571   	0.0394    	25.4025   
200.0000  	25.0645   	849.6869  	11.7513   	0.0220    	45.4212   
200.0000  	48.8996   	1657.6966 	14.6837   	0.0728    	13.7440   
200.0000  	54.3443   	1842.2730 	15.2096   	0.0714    	13.9961   
200.0000  	37.3638   	1266.6314 	13.4241   	0.0340    	29.3701   
200.0000  	30.8095   	1044.4430 	12.5882   	0.0225    	44.5006   
200.0000  	51.2840   	1738.5273 	14.9186   	0.0317    	31.5014   
200.0000  	29.2536   	991.6986  	12.3726   	0.0198    	50.5524   
200.0000  	45.4570   	1540.9934 	14.3307   	0.0426    	23.4758   
200.0000  	74.0966   	2511.8745 	16.8655   	0.1212    	8.2536    
200.0000  	21.8307   	740.0622  	11.2225   	0.0175    	57.2473   
200.0000  	49.4769   	1677.2672 	14.7413   	0.0672    	14.8805   
200.0000  	37.3701   	1266.8467 	13.4248   	0.0464    	21.5694   
200.0000  	41.8274   	1417.9485 	13.9386   	0.0464    	21.5679   
200.0000  	36.8077   	1247.7827 	13.3571   	0.0289    	34.5936   
200.0000  	60.4684   	2049.8801 	15.7607   	0.1288    	7.7655    
200.0000  	3.5006    	118.6695  	6.0970    	0.0153    	65.5466   
200.0000  	30.7674   	1043.0133 	12.5824   	0.0231    	43.3378   
200.0000  	30.4686   	1032.8847 	12.5415   	0.0215    	46.6145   
200.0000  	27.3694   	927.8212  	12.1010   	0.0212    	47.1547   
200.0000  	41.4301   	1404.4804 	13.8944   	0.0238    	42.0018   
200.0000  	24.9914   	847.2074  	11.7399   	0.0186    	53.6825   
200.0000  	36.1245   	1224.6212 	13.2740   	0.0207    	48.2125   
200.0000  	18.5055   	627.3360  	10.6210   	0.0198    	50.4022   
200.0000  	37.6371   	1275.8993 	13.4567   	0.0326    	30.6719   
200.0000  	23.4782   	795.9099  	11.4980   	0.0195    	51.2744   
200.0000  	42.6769   	1446.7457 	14.0324   	0.0326    	30.6472   
200.0000  	38.2291   	1295.9650 	13.5269   	0.0298    	33.5996   
200.0000  	27.1530   	920.4865  	12.0690   	0.0209    	47.9549   
200.0000  	26.9905   	914.9785  	12.0449   	0.0256    	39.0612   
200.0000  	25.9021   	878.0819  	11.8808   	0.0190    	52.6544   
200.0000  	38.6946   	1311.7470 	13.5816   	0.0356    	28.1147   
200.0000  	25.5167   	865.0152  	11.8216   	0.0198    	50.4772   
200.0000  	36.1918   	1226.9025 	13.2822   	0.0289    	34.5897   
200.0000  	29.7366   	1008.0707 	12.4403   	0.0231    	43.1968   
200.0000  	52.0431   	1764.2609 	14.9918   	0.0811    	12.3232   
200.0000  	28.0501   	950.8977  	12.2005   	0.0238    	42.0307   
200.0000  	36.3408   	1231.9529 	13.3004   	0.0320    	31.2562   
200.0000  	24.5571   	832.4863  	11.6715   	0.0178    	56.0796   
200.0000  	31.1646   	1056.4787 	12.6363   	0.0318    	31.4494   
200.0000  	30.7083   	1041.0125 	12.5744   	0.0241    	41.5670   
200.0000  	29.8338   	1011.3660 	12.4538   	0.0239    	41.8234   
200.0000  	32.1756   	1090.7516 	12.7715   	0.0254    	39.4398   
200.0000  	36.6478   	1242.3593 	13.3378   	0.0319    	31.3944   
200.0000  	29.1752   	989.0384  	12.3615   	0.0262    	38.2294   
200.0000  	45.7637   	1551.3879 	14.3628   	0.0678    	14.7468   
200.0000  	34.7783   	1178.9859 	13.1070   	0.0278    	35.9464   
200.0000  	36.4422   	1235.3901 	13.3128   	0.0333    	29.9877   
200.0000  	31.8167   	1078.5858 	12.7239   	0.0262    	38.1959   
200.0000  	38.0963   	1291.4659 	13.5112   	0.0324    	30.8548   
200.0000  	57.6739   	1955.1455 	15.5141   	0.1078    	9.2770    
200.0000  	69.5539   	2357.8756 	16.5136   	0.1224    	8.1688    
200.0000  	27.5109   	932.6205  	12.1218   	0.0230    	43.4118   
200.0000  	25.4615   	863.1460  	11.8130   	0.0220    	45.4347   
200.0000  	32.2811   	1094.3294 	12.7855   	0.0237    	42.1876   
200.0000  	37.1375   	1258.9614 	13.3969   	0.0336    	29.7596   
200.0000  	35.8563   	1215.5302 	13.2410   	0.0306    	32.6471   
200.0000  	57.7307   	1957.0691 	15.5192   	0.1210    	8.2621    
200.0000  	40.3108   	1366.5348 	13.7681   	0.0344    	29.1041   
200.0000  	37.4776   	1270.4902 	13.4377   	0.0358    	27.9090   
200.0000  	28.4512   	964.4971  	12.2584   	0.0210    	47.5811   
200.0000  	25.1730   	853.3657  	11.7683   	0.0223    	44.9132   
200.0000  	34.6900   	1175.9901 	13.0959   	0.0271    	36.8626   
200.0000  	38.5800   	1307.8606 	13.5682   	0.0384    	26.0375   
200.0000  	43.3789   	1470.5432 	14.1089   	0.0464    	21.5496   
200.0000  	36.0299   	1221.4152 	13.2624   	0.0361    	27.7239   
200.0000  	28.0814   	951.9600  	12.2051   	0.0220    	45.3739   
200.0000  	39.7983   	1349.1636 	13.7095   	0.0416    	24.0265   
200.0000  	53.4221   	1811.0085 	15.1231   	0.0933    	10.7207   
200.0000  	29.1043   	986.6374  	12.3515   	0.0209    	47.8572   
200.0000  	46.8628   	1588.6484 	14.4769   	0.0646    	15.4712   
200.0000  	45.4273   	1539.9842 	14.3276   	0.0798    	12.5317   
200.0000  	31.2918   	1060.7921 	12.6535   	0.0264    	37.9065   
200.0000  	41.6149   	1410.7448 	13.9150   	0.0478    	20.8988   
200.0000  	33.5392   	1136.9782 	12.9494   	0.0403    	24.8037   
200.0000  	43.7736   	1483.9245 	14.1516   	0.0520    	19.2158   
200.0000  	33.1811   	1124.8381 	12.9032   	0.0283    	35.2856   
200.0000  	35.8742   	1216.1367 	13.2433   	0.0296    	33.7445   
200.0000  	58.5807   	1985.8864 	15.5950   	0.1610    	6.2101    
200.0000  	34.9506   	1184.8268 	13.1286   	0.0313    	31.9031   
200.0000  	51.3340   	1740.2239 	14.9234   	0.1079    	9.2694    
200.0000  	51.1176   	1732.8875 	14.9024   	0.1630    	6.1355    
200.0000  	52.4560   	1778.2582 	15.0314   	0.1054    	9.4905    
200.0000  	27.4347   	930.0356  	12.1106   	0.0203    	49.1600   
200.0000  	34.3690   	1165.1095 	13.0554   	0.0263    	38.0720   
200.0000  	41.8610   	1419.0882 	13.9424   	0.0461    	21.7013   
200.0000  	41.8420   	1418.4432 	13.9403   	0.0464    	21.5313   
200.0000  	39.4545   	1337.5090 	13.6699   	0.0351    	28.4874   
200.0000  	43.1307   	1462.1313 	14.0819   	0.0510    	19.5971   
200.0000  	33.4635   	1134.4132 	12.9397   	0.0295    	33.9321   
200.0000  	28.5649   	968.3486  	12.2747   	0.0250    	40.0768   
200.0000  	32.1288   	1089.1675 	12.7653   	0.0261    	38.2629   
200.0000  	38.6385   	1309.8446 	13.5750   	0.0358    	27.9627   
200.0000  	27.2957   	925.3238  	12.0902   	0.0202    	49.5833   
200.0000  	34.1597   	1158.0133 	13.0288   	0.0375    	26.6840   
200.0000  	48.9766   	1660.3052 	14.6914   	0.0664    	15.0567   
200.0000  	41.3953   	1403.3008 	13.8905   	0.0498    	20.0621   
200.0000  	59.4763   	2016.2459 	15.6741   	0.1357    	7.3688    
200.0000  	52.6493   	1784.8114 	15.0498   	0.1358    	7.3645    
200.0000  	34.1608   	1158.0522 	13.0290   	0.0287    	34.8504   
200.0000  	25.8207   	875.3226  	11.8683   	0.0182    	54.9883   
200.0000  	32.6595   	1107.1568 	12.8352   	0.0275    	36.3359   
200.0000  	25.4071   	861.3009  	11.8046   	0.0216    	46.2612   
200.0000  	55.8900   	1894.6698 	15.3525   	0.1096    	9.1231    
200.0000  	30.0914   	1020.0996 	12.4896   	0.0248    	40.4005   
200.0000  	45.1838   	1531.7300 	14.3019   	0.0468    	21.3880   
200.0000  	22.6682   	768.4527  	11.3642   	0.0170    	58.7120   
200.0000  	33.6045   	1139.1931 	12.9578   	0.0259    	38.6359   
200.0000  	47.6832   	1616.4611 	14.5609   	0.0778    	12.8510   
200.0000  	25.4161   	861.6055  	11.8060   	0.0367    	27.2414   
200.0000  	34.1868   	1158.9315 	13.0323   	0.0251    	39.7998   
200.0000  	32.3644   	1097.1531 	12.7965   	0.0277    	36.0611   
200.0000  	26.1827   	887.5921  	11.9235   	0.0188    	53.1867   
200.0000  	40.9781   	1389.1590 	13.8437   	0.0470    	21.2865   
200.0000  	25.7032   	871.3395  	11.8503   	0.0204    	49.1046   
200.0000  	27.6957   	938.8848  	12.1489   	0.0219    	45.7480   
200.0000  	29.8939   	1013.4037 	12.4622   	0.0239    	41.8005   
200.0000  	38.9583   	1320.6867 	13.6124   	0.0447    	22.3743   
200.0000  	26.9903   	914.9720  	12.0449   	0.0237    	42.2402   
200.0000  	32.2119   	1091.9834 	12.7763   	0.0290    	34.4803   
200.0000  	40.0401   	1357.3589 	13.7372   	0.0443    	22.5662   
200.0000  	30.8673   	1046.4031 	12.5960   	0.0245    	40.7783   
200.0000  	35.7863   	1213.1556 	13.2324   	0.0321    	31.1096   
200.0000  	31.8535   	1079.8333 	12.7288   	0.0270    	37.0280   
200.0000  	55.4156   	1878.5879 	15.3089   	0.0970    	10.3114   
200.0000  	29.9585   	1015.5935 	12.4712   	0.0248    	40.4005   
200.0000  	36.6878   	1243.7166 	13.3426   	0.0325    	30.7926   
200.0000  	22.3494   	757.6436  	11.3107   	0.0212    	47.0674   
200.0000  	40.8921   	1386.2424 	13.8340   	0.0364    	27.4447   
200.0000  	34.9356   	1184.3176 	13.1267   	0.0307    	32.5635   
200.0000  	31.3564   	1062.9814 	12.6622   	0.0249    	40.1032   
200.0000  	22.7339   	770.6808  	11.3752   	0.0187    	53.5225   
200.0000  	25.8753   	877.1724  	11.8767   	0.0244    	41.0195   
200.0000  	52.6658   	1785.3707 	15.0514   	0.0764    	13.0829   
200.0000  	23.9438   	811.6949  	11.5735   	0.0177    	56.4426   
200.0000  	27.9729   	948.2797  	12.1893   	0.0207    	48.4190   
200.0000  	38.4498   	1303.4479 	13.5529   	0.0401    	24.9538   
200.0000  	54.5703   	1849.9341 	15.2307   	0.1144    	8.7411    
200.0000  	33.3548   	1130.7292 	12.9257   	0.0315    	31.7504   
200.0000  	41.5634   	1408.9979 	13.9093   	0.0441    	22.6735   
200.0000  	54.4684   	1846.4776 	15.2212   	0.0685    	14.5924   
200.0000  	40.1075   	1359.6444 	13.7449   	0.0430    	23.2593   
200.0000  	29.3500   	994.9656  	12.3862   	0.0221    	45.1992   
200.0000  	31.1061   	1054.4952 	12.6284   	0.0272    	36.7693   
200.0000  	23.9200   	810.8892  	11.5697   	0.0194    	51.6038   
200.0000  	28.6866   	972.4756  	12.2921   	0.0227    	44.0637   
200.0000  	25.5333   	865.5796  	11.8241   	0.0270    	37.0956   
200.0000  	26.1398   	886.1406  	11.9170   	0.0191    	52.2756   
200.0000  	31.1462   	1055.8547 	12.6338   	0.0255    	39.1665   
200.0000  	29.7620   	1008.9305 	12.4438   	0.0216    	46.2122   
200.0000  	40.6318   	1377.4187 	13.8046   	0.0468    	21.3685   
200.0000  	31.1266   	1055.1923 	12.6312   	0.0246    	40.6697   
200.0000  	27.1307   	919.7308  	12.0657   	0.0217    	46.0309   
200.0000  	98.7083   	3346.2119 	18.5574   	0.4749    	2.1059    
200.0000  	37.2425   	1262.5222 	13.4095   	0.0556    	17.9986   
200.0000  	29.7671   	1009.1052 	12.4446   	0.0243    	41.1523   
200.0000  	51.5101   	1746.1913 	14.9405   	0.0744    	13.4354   
200.0000  	43.8247   	1485.6565 	14.1571   	0.0586    	17.0609   
200.0000  	25.1792   	853.5759  	11.7692   	0.0189    	52.7911   
200.0000  	44.8369   	1519.9709 	14.2652   	0.0732    	13.6609   
200.0000  	58.5600   	1985.1832 	15.5932   	0.1155    	8.6565    
200.0000  	49.3410   	1672.6600 	14.7277   	0.0818    	12.2299   
200.0000  	58.9443   	1998.2112 	15.6272   	0.7962    	1.2560    
200.0000  	35.2823   	1196.0698 	13.1700   	0.0316    	31.6713   
200.0000  	31.0955   	1054.1363 	12.6270   	0.0268    	37.3178   
200.0000  	30.0181   	1017.6142 	12.4794   	0.0274    	36.4836   
200.0000  	35.7979   	1213.5484 	13.2338   	0.0363    	27.5761   
200.0000  	18.4020   	623.8276  	10.6012   	0.0174    	57.5712   
200.0000  	26.7201   	905.8099  	12.0046   	0.0211    	47.3229   
200.0000  	77.6197   	2631.3075 	17.1287   	0.1813    	5.5153    
200.0000  	38.9507   	1320.4300 	13.6115   	0.0401    	24.9070   
200.0000  	39.8665   	1351.4727 	13.7173   	0.0465    	21.5222   
200.0000  	109.1069  	3698.7249 	19.1875   	1.1020    	0.9074    
200.0000  	22.3600   	758.0031  	11.3125   	0.0170    	58.7233   
200.0000  	35.4309   	1201.1072 	13.1885   	0.0313    	31.9031   
200.0000  	31.6320   	1072.3256 	12.6992   	0.0239    	41.7604   
200.0000  	11.6093   	393.5548  	9.0922    	0.0151    	66.1003   
200.0000  	23.2004   	786.4931  	11.4525   	0.0193    	51.9199   
200.0000  	32.0319   	1085.8811 	12.7525   	0.0261    	38.2725   
200.0000  	26.4516   	896.7109  	11.9642   	0.0202    	49.4067   
200.0000  	9.8158    	332.7557  	8.5976    	0.0138    	72.7151   
200.0000  	30.3535   	1028.9825 	12.5257   	0.0243    	41.1412   
200.0000  	30.3325   	1028.2717 	12.5228   	0.0266    	37.5612   
200.0000  	28.5194   	966.8090  	12.2682   	0.0234    	42.8150   
200.0000  	34.9712   	1185.5250 	13.1312   	0.0333    	30.0468   
200.0000  	24.5518   	832.3044  	11.6706   	0.0251    	39.7791   
200.0000  	28.9393   	981.0423  	12.3281   	0.0241    	41.5274   
200.0000  	24.9545   	845.9566  	11.7341   	0.0183    	54.5558   
200.0000  	27.9998   	949.1917  	12.1932   	0.0195    	51.2485   
200.0000  	33.0809   	1121.4440 	12.8902   	0.0348    	28.7558   
200.0000  	25.9743   	880.5304  	11.8918   	0.0201    	49.8424   
200.0000  	34.7471   	1177.9264 	13.1031   	0.0294    	33.9963   
200.0000  	28.6773   	972.1592  	12.2908   	0.0220    	45.5568   
200.0000  	35.0084   	1186.7831 	13.1358   	0.0279    	35.8746   
200.0000  	53.7191   	1821.0771 	15.1511   	0.0733    	13.6481   
200.0000  	34.2876   	1162.3497 	13.0451   	0.0299    	33.4230   
200.0000  	38.6636   	1310.6951 	13.5780   	0.0443    	22.5495   
200.0000  	46.7628   	1585.2601 	14.4666   	0.0519    	19.2631   
200.0000  	40.8823   	1385.9104 	13.8329   	0.0594    	16.8434   
200.0000  	89.4965   	3033.9303 	17.9612   	0.1554    	6.4331    
200.0000  	51.1258   	1733.1642 	14.9032   	0.0703    	14.2165   
200.0000  	36.5592   	1239.3571 	13.3270   	0.0430    	23.2770   
200.0000  	49.8007   	1688.2448 	14.7733   	0.0689    	14.5084   
200.0000  	27.2141   	922.5568  	12.0781   	0.0198    	50.4522   
200.0000  	47.7240   	1617.8449 	14.5651   	0.0719    	13.8986   
200.0000  	33.2726   	1127.9420 	12.9150   	0.0285    	35.0667   
200.0000  	24.4977   	830.4729  	11.6621   	0.0178    	56.0899   
200.0000  	33.8999   	1149.2053 	12.9957   	0.0287    	34.8863   
200.0000  	64.5642   	2188.7275 	16.1088   	0.1181    	8.4654    
200.0000  	43.8534   	1486.6301 	14.1602   	0.0567    	17.6346   
200.0000  	82.8246   	2807.7526 	17.5033   	0.2033    	4.9198    
200.0000  	41.2029   	1396.7780 	13.8689   	0.0512    	19.5481   
200.0000  	78.6759   	2667.1146 	17.2060   	0.0980    	10.2055   
200.0000  	23.9126   	810.6359  	11.5685   	0.0184    	54.4779   
200.0000  	24.3351   	824.9610  	11.6362   	0.0201    	49.7530   
200.0000  	41.0644   	1392.0818 	13.8534   	0.0496    	20.1456   
200.0000  	48.2950   	1637.1992 	14.6229   	0.0791    	12.6371   
200.0000  	31.6086   	1071.5326 	12.6961   	0.0272    	36.7826   
200.0000  	47.7638   	1619.1937 	14.5691   	0.0698    	14.3266   
200.0000  	20.8563   	707.0282  	11.0530   	0.0170    	58.9844   
200.0000  	35.1936   	1193.0622 	13.1590   	0.0366    	27.3365   
200.0000  	43.2540   	1466.3108 	14.0953   	0.0414    	24.1635   
200.0000  	27.9863   	948.7353  	12.1913   	0.0211    	47.3669   
200.0000  	35.0860   	1189.4163 	13.1455   	0.0302    	33.1003   
200.0000  	21.6273   	733.1642  	11.1875   	0.0177    	56.6416   
200.0000  	41.8315   	1418.0868 	13.9391   	0.0484    	20.6653   
200.0000  	24.1622   	819.0981  	11.6086   	0.0181    	55.0975   
200.0000  	39.8051   	1349.3915 	13.7103   	0.0391    	25.5942   
200.0000  	36.9912   	1254.0030 	13.3793   	0.0376    	26.6165   
200.0000  	56.0590   	1900.4015 	15.3679   	0.0688    	14.5437   
200.0000  	22.1624   	751.3063  	11.2791   	0.0189    	53.0203   
200.0000  	35.8643   	1215.7999 	13.2420   	0.0285    	35.0505   
200.0000  	32.9359   	1116.5276 	12.8713   	0.0313    	31.9031   
200.0000  	60.4477   	2049.1762 	15.7589   	0.1297    	7.7092    
200.0000  	40.3030   	1366.2700 	13.7672   	0.0445    	22.4748   
200.0000  	27.8030   	942.5229  	12.1646   	0.0237    	42.2285   
200.0000  	31.1064   	1054.5060 	12.6285   	0.0236    	42.4458   
200.0000  	84.9744   	2880.6329 	17.6535   	0.2333    	4.2855    
200.0000  	43.5053   	1474.8304 	14.1226   	0.0461    	21.6782   
200.0000  	53.2768   	1806.0851 	15.1094   	0.0947    	10.5630   
200.0000  	50.2864   	1704.7081 	14.8212   	0.0856    	11.6768   
200.0000  	35.2833   	1196.1051 	13.1701   	0.0309    	32.3152   
200.0000  	23.2261   	787.3655  	11.4567   	0.0169    	59.1100   
200.0000  	39.9878   	1355.5857 	13.7312   	0.0439    	22.7648   
200.0000  	40.6186   	1376.9717 	13.8031   	0.0466    	21.4632   
200.0000  	30.8064   	1044.3381 	12.5877   	0.0231    	43.3009   
200.0000  	34.6711   	1175.3511 	13.0935   	0.0316    	31.5992   
200.0000  	47.3855   	1606.3685 	14.5306   	0.0656    	15.2509   
200.0000  	70.7477   	2398.3475 	16.6075   	0.2591    	3.8593    
200.0000  	32.6237   	1105.9428 	12.8305   	0.0276    	36.2840   
200.0000  	36.3810   	1233.3170 	13.3053   	0.0331    	30.2163   
200.0000  	28.7149   	973.4341  	12.2962   	0.0215    	46.5576   
200.0000  	31.2188   	1058.3157 	12.6436   	0.0257    	38.8771   
200.0000  	52.1880   	1769.1724 	15.0057   	0.0815    	12.2752   
200.0000  	30.4788   	1033.2328 	12.5430   	0.0232    	43.0323   
200.0000  	23.1580   	785.0574  	11.4455   	0.0186    	53.7392   
200.0000  	42.4067   	1437.5869 	14.0027   	0.0479    	20.8645   
200.0000  	65.3589   	2215.6654 	16.1747   	0.0968    	10.3312   
200.0000  	11.3135   	383.5285  	9.0143    	0.0121    	82.9307   
200.0000  	23.6635   	802.1941  	11.5282   	0.0184    	54.3131   
200.0000  	36.8053   	1247.6995 	13.3568   	0.0365    	27.3782   
200.0000  	46.9894   	1592.9396 	14.4900   	0.0476    	21.0183   
200.0000  	28.3388   	960.6842  	12.2422   	0.0237    	42.2168   
200.0000  	38.2659   	1297.2153 	13.5312   	0.0305    	32.8262   
200.0000  	36.6529   	1242.5333 	13.3384   	0.0405    	24.6834   
200.0000  	26.9231   	912.6924  	12.0349   	0.0197    	50.6699   
200.0000  	32.1378   	1089.4726 	12.7665   	0.0283    	35.3797   
200.0000  	86.8708   	2944.9195 	17.7838   	0.6242    	1.6021    
200.0000  	24.4404   	828.5308  	11.6530   	0.0181    	55.2872   
200.0000  	44.9048   	1522.2718 	14.2724   	0.0552    	18.1269   
200.0000  	49.9374   	1692.8785 	14.7869   	0.0621    	16.0929   
200.0000  	53.1075   	1800.3443 	15.0934   	0.0863    	11.5811   
200.0000  	23.3818   	792.6416  	11.4822   	0.0185    	54.1877   
200.0000  	56.7051   	1922.3040 	15.4268   	0.1085    	9.2179    
200.0000  	24.2610   	822.4478  	11.6244   	0.0189    	52.9927   
