Osm_mOsm  	FrequencyShift_Hz	Volume_um^3	DiameterV_um	PassageTime_s	Deformability_inverseSec
300.0000  	36.0963   	1305.9650 	13.5616   	0.0337    	29.6699   
300.0000  	27.5492   	996.7290  	12.3935   	0.0201    	49.8017   
300.0000  	53.7261   	1943.8108 	15.4841   	0.1253    	7.9789    
300.0000  	28.4334   	1028.7202 	12.5247   	0.0182    	54.9883   
300.0000  	34.9640   	1264.9971 	13.4183   	0.0300    	33.2990   
300.0000  	25.9752   	939.7821  	12.1528   	0.0195    	51.2572   
300.0000  	47.9565   	1735.0663 	14.9087   	0.0860    	11.6314   
300.0000  	33.3395   	1206.2233 	13.2072   	0.0272    	36.7383   
300.0000  	37.2851   	1348.9753 	13.7089   	0.0365    	27.3979   
300.0000  	23.8184   	861.7483  	11.8067   	0.0175    	57.2043   
300.0000  	46.8784   	1696.0609 	14.7961   	0.0708    	14.1237   
300.0000  	13.4464   	486.4891  	9.7579    	0.1447    	6.9121    
300.0000  	8.2797    	299.5606  	8.3016    	0.0177    	56.6521   
300.0000  	27.6245   	999.4556  	12.4048   	0.0209    	47.9173   
300.0000  	28.8446   	1043.5975 	12.5848   	0.0213    	46.9949   
300.0000  	56.0624   	2028.3388 	15.7053   	0.0711    	14.0664   
300.0000  	27.2570   	986.1597  	12.3495   	0.0170    	58.6556   
300.0000  	24.8139   	897.7667  	11.9689   	0.0160    	62.6278   
300.0000  	32.7616   	1185.3158 	13.1304   	0.0255    	39.2521   
300.0000  	50.4835   	1826.4943 	15.1661   	0.5300    	1.8870    
300.0000  	23.4238   	847.4737  	11.7411   	0.0167    	59.9107   
300.0000  	48.0572   	1738.7094 	14.9191   	0.0489    	20.4644   
300.0000  	24.4553   	884.7941  	11.9110   	0.0183    	54.5363   
300.0000  	31.0527   	1123.4865 	12.8980   	0.0208    	47.9851   
300.0000  	41.7189   	1509.3887 	14.2321   	0.0935    	10.6936   
300.0000  	24.0247   	869.2125  	11.8407   	0.0168    	59.5483   
300.0000  	25.9974   	940.5853  	12.1563   	0.0172    	58.0420   
300.0000  	44.7587   	1619.3687 	14.5696   	0.0541    	18.4972   
300.0000  	22.7925   	824.6330  	11.6347   	0.0168    	59.3976   
300.0000  	37.7256   	1364.9106 	13.7626   	0.0355    	28.1562   
300.0000  	27.3486   	989.4732  	12.3633   	0.0221    	45.3133   
300.0000  	31.2742   	1131.5017 	12.9286   	0.0247    	40.5292   
300.0000  	27.0173   	977.4871  	12.3132   	0.0212    	47.2423   
300.0000  	24.7341   	894.8780  	11.9561   	0.0211    	47.3082   
300.0000  	39.6638   	1435.0357 	13.9944   	0.0379    	26.4001   
300.0000  	43.6855   	1580.5401 	14.4523   	0.0490    	20.3960   
300.0000  	42.4402   	1535.4881 	14.3136   	0.0408    	24.4853   
300.0000  	46.6749   	1688.6975 	14.7747   	0.0650    	15.3877   
300.0000  	71.7747   	2596.8084 	17.0535   	0.1550    	6.4509    
300.0000  	77.7389   	2812.5920 	17.5134   	0.4540    	2.2028    
300.0000  	115.4299  	4176.2547 	19.9800   	1.5094    	0.6625    
300.0000  	36.8163   	1332.0141 	13.6512   	0.0350    	28.5781   
300.0000  	26.5290   	959.8202  	12.2386   	0.0186    	53.8815   
300.0000  	31.3148   	1132.9702 	12.9342   	0.0235    	42.5049   
300.0000  	80.6909   	2919.3973 	17.7323   	0.3406    	2.9360    
300.0000  	26.7068   	966.2538  	12.2658   	0.0212    	47.1693   
300.0000  	32.6753   	1182.1926 	13.1189   	0.0260    	38.4509   
300.0000  	41.9360   	1517.2436 	14.2567   	0.0520    	19.2170   
300.0000  	35.0404   	1267.7602 	13.4280   	0.0399    	25.0892   
300.0000  	37.4136   	1353.6251 	13.7246   	0.0335    	29.8440   
300.0000  	28.0356   	1014.3293 	12.4660   	0.0181    	55.2071   
300.0000  	24.5902   	889.6752  	11.9329   	0.0175    	57.0653   
300.0000  	24.9961   	904.3589  	11.9981   	0.0183    	54.7221   
300.0000  	28.5611   	1033.3410 	12.5434   	0.0184    	54.2262   
300.0000  	33.1436   	1199.1346 	13.1812   	0.0250    	39.9352   
300.0000  	44.9605   	1626.6704 	14.5915   	0.0431    	23.2098   
300.0000  	42.2727   	1529.4259 	14.2948   	0.0413    	24.2038   
300.0000  	31.1640   	1127.5135 	12.9134   	0.0262    	38.1434   
300.0000  	28.1952   	1020.1026 	12.4896   	0.0208    	47.9700   
300.0000  	25.5633   	924.8808  	12.0882   	0.0182    	54.8007   
300.0000  	46.2789   	1674.3712 	14.7328   	0.0588    	16.9944   
300.0000  	45.5904   	1649.4604 	14.6593   	0.0588    	17.0057   
300.0000  	24.4784   	885.6277  	11.9147   	0.0187    	53.4475   
300.0000  	45.1269   	1632.6908 	14.6095   	0.0481    	20.8076   
300.0000  	34.1501   	1235.5517 	13.3134   	0.0297    	33.6923   
300.0000  	57.5955   	2083.8067 	15.8472   	0.0734    	13.6243   
300.0000  	20.8411   	754.0300  	11.2927   	0.0173    	57.8660   
300.0000  	40.5258   	1466.2250 	14.0951   	0.0375    	26.6467   
300.0000  	25.4884   	922.1694  	12.0764   	0.0193    	51.9022   
300.0000  	26.5328   	959.9585  	12.2392   	0.0183    	54.5753   
300.0000  	46.0236   	1665.1350 	14.7056   	0.0674    	14.8350   
300.0000  	25.6336   	927.4249  	12.0993   	0.0194    	51.5864   
300.0000  	36.8808   	1334.3476 	13.6591   	0.0321    	31.1668   
300.0000  	35.2765   	1276.3050 	13.4581   	0.0363    	27.5314   
300.0000  	37.9297   	1372.2970 	13.7874   	0.0356    	28.0785   
300.0000  	21.5848   	780.9382  	11.4254   	0.0177    	56.5996   
300.0000  	51.9327   	1878.9260 	15.3098   	0.1093    	9.1460    
300.0000  	32.7613   	1185.3028 	13.1304   	0.0266    	37.6029   
300.0000  	38.1131   	1378.9309 	13.8096   	0.0371    	26.9384   
300.0000  	31.3932   	1135.8073 	12.9450   	0.0203    	49.2631   
300.0000  	37.0352   	1339.9338 	13.6782   	0.0303    	32.9645   
300.0000  	51.9169   	1878.3521 	15.3083   	0.0502    	19.9363   
300.0000  	58.8551   	2129.3786 	15.9619   	0.0769    	13.0093   
300.0000  	47.6457   	1723.8199 	14.8764   	0.0568    	17.6184   
300.0000  	37.3057   	1349.7197 	13.7114   	0.0315    	31.7075   
300.0000  	33.3780   	1207.6150 	13.2122   	0.0251    	39.8778   
300.0000  	21.4736   	776.9164  	11.4058   	0.0175    	57.3010   
300.0000  	31.1960   	1128.6706 	12.9178   	0.0257    	38.8474   
300.0000  	23.0179   	832.7866  	11.6729   	0.0204    	48.9864   
300.0000  	33.0348   	1195.1997 	13.1668   	0.0239    	41.9268   
300.0000  	32.1454   	1163.0211 	13.0476   	0.0219    	45.7549   
300.0000  	46.7107   	1689.9929 	14.7784   	0.0734    	13.6201   
300.0000  	39.2438   	1419.8411 	13.9448   	0.0319    	31.3750   
300.0000  	32.4730   	1174.8748 	13.0917   	0.0218    	45.7961   
300.0000  	35.3527   	1279.0595 	13.4678   	0.0222    	45.0126   
300.0000  	45.1535   	1633.6549 	14.6124   	0.0580    	17.2275   
300.0000  	54.5203   	1972.5438 	15.5600   	0.1038    	9.6309    
300.0000  	21.4704   	776.8004  	11.4052   	0.0161    	62.1685   
300.0000  	32.9227   	1191.1449 	13.1519   	0.0312    	32.0035   
300.0000  	36.7052   	1327.9952 	13.6374   	0.0315    	31.7042   
300.0000  	30.6812   	1110.0462 	12.8464   	0.0197    	50.8218   
300.0000  	50.2987   	1819.8078 	15.1475   	0.1220    	8.1938    
300.0000  	26.2346   	949.1679  	12.1931   	0.0162    	61.7034   
300.0000  	46.9870   	1699.9885 	14.8075   	0.0489    	20.4370   
300.0000  	28.6047   	1034.9174 	12.5498   	0.0212    	47.0674   
300.0000  	46.2598   	1673.6813 	14.7307   	0.0596    	16.7656   
300.0000  	32.4677   	1174.6829 	13.0910   	0.0242    	41.2635   
300.0000  	31.4556   	1138.0620 	12.9536   	0.0255    	39.2622   
300.0000  	27.8108   	1006.1953 	12.4326   	0.0210    	47.6554   
300.0000  	31.2065   	1129.0518 	12.9193   	0.0250    	40.0453   
300.0000  	40.3720   	1460.6576 	14.0772   	0.0414    	24.1329   
300.0000  	27.6166   	999.1677  	12.4036   	0.0179    	55.7518   
300.0000  	29.1869   	1055.9804 	12.6343   	0.0205    	48.6972   
300.0000  	27.7566   	1004.2347 	12.4245   	0.0181    	55.2972   
300.0000  	39.4711   	1428.0661 	13.9717   	0.0322    	31.0116   
300.0000  	32.5297   	1176.9253 	13.0994   	0.0289    	34.5780   
300.0000  	29.3283   	1061.0995 	12.6547   	0.0221    	45.2595   
300.0000  	41.0573   	1485.4548 	14.1564   	0.0368    	27.1977   
300.0000  	30.0278   	1086.4055 	12.7545   	0.0213    	46.9877   
300.0000  	37.6448   	1361.9882 	13.7528   	0.0413    	24.2345   
300.0000  	27.5372   	996.2963  	12.3917   	0.0212    	47.2423   
300.0000  	29.0183   	1049.8805 	12.6100   	0.0211    	47.4037   
300.0000  	34.9554   	1264.6855 	13.4172   	0.0338    	29.5464   
300.0000  	40.7414   	1474.0233 	14.1200   	0.0373    	26.8389   
300.0000  	57.0586   	2064.3802 	15.7978   	0.9314    	1.0737    
300.0000  	24.8370   	898.6025  	11.9726   	0.0187    	53.5131   
300.0000  	24.5741   	889.0892  	11.9302   	0.0182    	55.0478   
300.0000  	29.6866   	1074.0602 	12.7060   	0.0224    	44.6765   
300.0000  	37.3209   	1350.2709 	13.7133   	0.0349    	28.6586   
300.0000  	88.8156   	3213.3473 	18.3085   	0.8492    	1.1776    
300.0000  	43.3087   	1566.9072 	14.4106   	0.0763    	13.0981   
300.0000  	4.1904    	151.6076  	6.6157    	0.0103    	97.4721   
300.0000  	34.6761   	1254.5807 	13.3814   	0.0292    	34.2674   
300.0000  	21.4469   	775.9471  	11.4010   	0.0164    	60.9273   
300.0000  	30.3797   	1099.1379 	12.8042   	0.0235    	42.5939   
300.0000  	25.7838   	932.8590  	12.1229   	0.0179    	55.7416   
300.0000  	26.6258   	963.3198  	12.2534   	0.0193    	51.9464   
300.0000  	42.4787   	1536.8791 	14.3179   	0.0522    	19.1735   
300.0000  	28.5252   	1032.0434 	12.5381   	0.0228    	43.8044   
300.0000  	21.8353   	790.0024  	11.4695   	0.0177    	56.6206   
300.0000  	38.6670   	1398.9724 	13.8762   	0.0340    	29.4211   
300.0000  	30.5096   	1103.8385 	12.8224   	0.0254    	39.3280   
300.0000  	36.6636   	1326.4889 	13.6323   	0.0304    	32.8615   
300.0000  	27.5680   	997.4118  	12.3963   	0.0233    	42.8390   
300.0000  	39.5888   	1432.3211 	13.9856   	0.0714    	14.0102   
300.0000  	34.4469   	1246.2898 	13.3518   	0.0278    	35.9846   
300.0000  	27.0864   	979.9866  	12.3237   	0.0188    	53.0941   
300.0000  	38.9393   	1408.8245 	13.9087   	0.0363    	27.5811   
300.0000  	36.7097   	1328.1553 	13.6380   	0.0325    	30.7988   
300.0000  	41.2601   	1492.7898 	14.1797   	0.0487    	20.5443   
300.0000  	33.4779   	1211.2295 	13.2254   	0.0261    	38.3447   
300.0000  	39.1057   	1414.8436 	13.9285   	0.0369    	27.0746   
300.0000  	43.6649   	1579.7973 	14.4500   	0.0482    	20.7665   
300.0000  	27.4883   	994.5250  	12.3843   	0.0196    	50.9746   
300.0000  	36.8295   	1332.4898 	13.6528   	0.0343    	29.1820   
300.0000  	40.3763   	1460.8144 	14.0777   	0.0845    	11.8353   
300.0000  	22.7785   	824.1266  	11.6323   	0.0161    	62.2319   
300.0000  	59.0929   	2137.9800 	15.9834   	0.2837    	3.5244    
300.0000  	31.4213   	1136.8213 	12.9488   	0.0255    	39.1715   
300.0000  	22.8633   	827.1928  	11.6467   	0.0178    	56.3072   
300.0000  	36.0159   	1303.0561 	13.5515   	0.0314    	31.8465   
300.0000  	52.7619   	1908.9253 	15.3909   	0.2232    	4.4798    
300.0000  	30.4523   	1101.7646 	12.8144   	0.0245    	40.8001   
300.0000  	34.5017   	1248.2708 	13.3589   	0.0340    	29.4126   
300.0000  	29.3468   	1061.7657 	12.6574   	0.0292    	34.2712   
300.0000  	28.1942   	1020.0649 	12.4894   	0.0210    	47.5218   
300.0000  	27.4378   	992.6978  	12.3767   	0.0190    	52.5819   
300.0000  	72.9014   	2637.5737 	17.1423   	0.1710    	5.8477    
300.0000  	35.4913   	1284.0755 	13.4854   	0.0305    	32.8015   
300.0000  	19.4029   	701.9986  	11.0267   	0.0157    	63.5802   
300.0000  	28.2019   	1020.3455 	12.4906   	0.0243    	41.1578   
300.0000  	46.6373   	1687.3364 	14.7707   	0.0631    	15.8513   
300.0000  	22.6307   	818.7774  	11.6071   	0.0158    	63.0939   
300.0000  	38.8479   	1405.5176 	13.8978   	0.0398    	25.1202   
300.0000  	35.0218   	1267.0896 	13.4257   	0.0289    	34.5936   
300.0000  	33.2743   	1203.8648 	13.1986   	0.0310    	32.2879   
300.0000  	23.1409   	837.2374  	11.6936   	0.0183    	54.6339   
300.0000  	48.2144   	1744.3969 	14.9354   	0.0569    	17.5676   
300.0000  	35.6481   	1289.7488 	13.5052   	0.0327    	30.5950   
300.0000  	28.0060   	1013.2572 	12.4616   	0.0219    	45.6659   
300.0000  	28.7509   	1040.2066 	12.5711   	0.0180    	55.5286   
300.0000  	35.9253   	1299.7763 	13.5401   	0.0316    	31.6385   
300.0000  	48.9529   	1771.1157 	15.0112   	0.0584    	17.1356   
300.0000  	31.8327   	1151.7081 	13.0051   	0.0267    	37.5058   
300.0000  	40.4165   	1462.2699 	14.0824   	0.0375    	26.6491   
300.0000  	48.5327   	1755.9136 	14.9682   	0.0595    	16.8007   
400.0000  	34.0706   	1217.3441 	13.2476   	0.0517    	19.3523   
400.0000  	26.1205   	933.2859  	12.1247   	0.0616    	16.2367   
400.0000  	25.0732   	895.8660  	11.9605   	0.0337    	29.7104   
400.0000  	34.1535   	1220.3046 	13.2584   	0.0726    	13.7818   
400.0000  	28.9195   	1033.2953 	12.5432   	0.0700    	14.2917   
400.0000  	29.4377   	1051.8097 	12.6177   	0.0514    	19.4435   
400.0000  	18.7393   	669.5536  	10.8541   	0.0359    	27.8555   
400.0000  	31.4166   	1122.5155 	12.8943   	0.0422    	23.6927   
400.0000  	51.0694   	1824.7106 	15.1611   	0.1191    	8.3941    
400.0000  	20.0927   	717.9114  	11.1094   	0.0569    	17.5879   
400.0000  	30.1695   	1077.9559 	12.7214   	0.0577    	17.3342   
400.0000  	34.6681   	1238.6906 	13.3246   	0.0573    	17.4461   
400.0000  	32.9787   	1178.3274 	13.1046   	0.0570    	17.5575   
400.0000  	18.6722   	667.1576  	10.8412   	0.0570    	17.5293   
400.0000  	40.8240   	1458.6417 	14.0707   	0.0654    	15.2852   
400.0000  	35.6594   	1274.1095 	13.4504   	0.0558    	17.9362   
400.0000  	23.2289   	829.9672  	11.6597   	0.0619    	16.1499   
400.0000  	44.4700   	1588.9126 	14.4777   	0.0771    	12.9667   
400.0000  	22.5082   	804.2174  	11.5379   	0.0488    	20.5056   
400.0000  	52.2287   	1866.1305 	15.2750   	0.1650    	6.0616    
400.0000  	25.7749   	920.9379  	12.0710   	0.0613    	16.3009   
400.0000  	40.7130   	1454.6753 	14.0580   	0.0846    	11.8234   
400.0000  	22.4112   	800.7511  	11.5213   	0.0408    	24.4893   
400.0000  	26.7088   	954.3045  	12.2151   	0.0814    	12.2846   
400.0000  	35.4538   	1266.7642 	13.4245   	0.1296    	7.7172    
400.0000  	20.4979   	732.3897  	11.1836   	0.0468    	21.3895   
400.0000  	25.8445   	923.4232  	12.0819   	0.0562    	17.7857   
400.0000  	28.5302   	1019.3837 	12.4867   	0.0374    	26.7308   
400.0000  	30.3866   	1085.7131 	12.7518   	0.0489    	20.4685   
400.0000  	22.7329   	812.2454  	11.5761   	0.0392    	25.4958   
400.0000  	34.5383   	1234.0520 	13.3080   	0.0465    	21.5162   
400.0000  	35.4191   	1265.5260 	13.4202   	0.0513    	19.5081   
400.0000  	27.7079   	990.0033  	12.3655   	0.0494    	20.2606   
400.0000  	19.4853   	696.2096  	10.9963   	0.0471    	21.2362   
400.0000  	27.0460   	966.3536  	12.2663   	0.0444    	22.5129   
400.0000  	22.0860   	789.1323  	11.4653   	0.0483    	20.7172   
400.0000  	34.3169   	1226.1436 	13.2795   	0.0624    	16.0227   
400.0000  	32.9605   	1177.6789 	13.1022   	0.0595    	16.8192   
400.0000  	27.8933   	996.6269  	12.3930   	0.0433    	23.0956   
400.0000  	48.7400   	1741.4812 	14.9270   	0.0667    	14.9983   
400.0000  	35.5618   	1270.6232 	13.4381   	0.0513    	19.4758   
400.0000  	23.8438   	851.9375  	11.7617   	0.0377    	26.5563   
400.0000  	24.6996   	882.5165  	11.9008   	0.0473    	21.1318   
400.0000  	32.1054   	1147.1244 	12.9879   	0.0520    	19.2412   
400.0000  	21.7357   	776.6153  	11.4043   	0.0310    	32.2265   
400.0000  	20.6970   	739.5023  	11.2197   	0.0425    	23.5228   
400.0000  	25.1101   	897.1846  	11.9663   	0.0752    	13.2984   
400.0000  	21.5696   	770.6819  	11.3752   	0.0408    	24.4932   
400.0000  	24.1562   	863.1014  	11.8128   	0.0494    	20.2458   
400.0000  	26.6751   	953.1001  	12.2099   	0.0417    	23.9624   
400.0000  	48.7868   	1743.1536 	14.9318   	0.1140    	8.7737    
400.0000  	30.7171   	1097.5214 	12.7979   	0.0432    	23.1481   
400.0000  	32.9986   	1179.0400 	13.1072   	0.0489    	20.4548   
400.0000  	22.8069   	814.8917  	11.5887   	0.0439    	22.7733   
400.0000  	31.9624   	1142.0161 	12.9685   	0.0809    	12.3657   
400.0000  	30.1841   	1078.4782 	12.7234   	0.0489    	20.4603   
400.0000  	29.2565   	1045.3362 	12.5917   	0.0536    	18.6475   
400.0000  	22.6185   	808.1580  	11.5567   	0.0399    	25.0871   
400.0000  	26.3725   	942.2888  	12.1636   	0.0396    	25.2386   
400.0000  	21.8936   	782.2581  	11.4319   	0.0391    	25.5449   
400.0000  	23.8354   	851.6396  	11.7603   	0.0348    	28.7233   
400.0000  	24.2593   	866.7848  	11.8296   	0.0336    	29.7596   
400.0000  	25.3400   	905.3982  	12.0027   	0.0941    	10.6303   
400.0000  	30.1268   	1076.4299 	12.7154   	0.0446    	22.4187   
400.0000  	25.1946   	900.2023  	11.9797   	0.0430    	23.2363   
400.0000  	35.0973   	1254.0256 	13.3794   	0.0532    	18.8119   
400.0000  	23.0506   	823.5984  	11.6298   	0.0468    	21.3670   
400.0000  	30.0071   	1072.1536 	12.6985   	0.0532    	18.7876   
400.0000  	26.3989   	943.2339  	12.1677   	0.0418    	23.9398   
400.0000  	29.3308   	1047.9889 	12.6024   	0.0624    	16.0337   
400.0000  	27.3311   	976.5392  	12.3092   	0.0392    	25.5022   
400.0000  	22.3289   	797.8119  	11.5071   	0.0604    	16.5484   
400.0000  	78.5032   	2804.9182 	17.4974   	2.4195    	0.4133    
400.0000  	39.3631   	1406.4429 	13.9008   	0.0658    	15.1939   
400.0000  	31.1996   	1114.7624 	12.8645   	0.1445    	6.9225    
400.0000  	29.8491   	1066.5073 	12.6762   	0.0421    	23.7443   
400.0000  	17.5656   	627.6200  	10.6226   	0.0205    	48.8140   
400.0000  	23.0110   	822.1843  	11.6231   	0.0448    	22.3333   
400.0000  	51.2663   	1831.7464 	15.1806   	0.1013    	9.8676    
400.0000  	28.9509   	1034.4166 	12.5477   	0.0439    	22.7546   
400.0000  	28.6272   	1022.8513 	12.5008   	0.0455    	21.9890   
400.0000  	26.6887   	953.5888  	12.2120   	0.0438    	22.8552   
400.0000  	22.5320   	805.0672  	11.5419   	0.0634    	15.7613   
400.0000  	22.0596   	788.1888  	11.4607   	0.0607    	16.4742   
400.0000  	30.6436   	1094.8971 	12.7877   	0.0568    	17.6001   
400.0000  	28.2168   	1008.1877 	12.4408   	0.0514    	19.4522   
400.0000  	23.2314   	830.0565  	11.6601   	0.0336    	29.7858   
400.0000  	25.0376   	894.5922  	11.9548   	0.0414    	24.1348   
400.0000  	36.1631   	1292.1069 	13.5135   	0.0838    	11.9329   
400.0000  	21.8183   	779.5694  	11.4188   	0.0548    	18.2603   
400.0000  	33.0241   	1179.9515 	13.1106   	0.0980    	10.2011   
400.0000  	33.6429   	1202.0618 	13.1920   	0.0977    	10.2363   
400.0000  	38.6070   	1379.4275 	13.8113   	0.0778    	12.8580   
400.0000  	42.7613   	1527.8621 	14.2899   	0.0888    	11.2627   
400.0000  	25.7892   	921.4477  	12.0732   	0.0392    	25.4980   
400.0000  	28.8641   	1031.3133 	12.5352   	0.0861    	11.6128   
400.0000  	21.5177   	768.8279  	11.3661   	0.0700    	14.2797   
400.0000  	20.2152   	722.2899  	11.1319   	0.0659    	15.1652   
400.0000  	24.1585   	863.1832  	11.8132   	0.0527    	18.9815   
400.0000  	26.6672   	952.8199  	12.2087   	0.0494    	20.2391   
400.0000  	20.8187   	743.8526  	11.2416   	0.0426    	23.4505   
400.0000  	25.4099   	907.8946  	12.0138   	0.0988    	10.1182   
400.0000  	29.2184   	1043.9723 	12.5863   	0.1055    	9.4766    
400.0000  	22.5477   	805.6298  	11.5446   	0.0444    	22.5395   
400.0000  	39.2977   	1404.1063 	13.8931   	0.0824    	12.1336   
400.0000  	28.8963   	1032.4636 	12.5398   	0.0606    	16.5099   
400.0000  	47.6402   	1702.1836 	14.8139   	0.0532    	18.8061   
400.0000  	29.2397   	1044.7345 	12.5893   	0.0516    	19.3818   
400.0000  	29.8810   	1067.6490 	12.6807   	0.0681    	14.6844   
400.0000  	35.3276   	1262.2543 	13.4086   	0.0599    	16.6987   
400.0000  	32.5758   	1163.9331 	13.0510   	0.0547    	18.2888   
400.0000  	20.9433   	748.3043  	11.2640   	0.0335    	29.8791   
400.0000  	20.5106   	732.8422  	11.1859   	0.0401    	24.9661   
400.0000  	32.6996   	1168.3563 	13.0675   	0.0536    	18.6555   
400.0000  	20.2342   	722.9692  	11.1354   	0.0362    	27.6236   
400.0000  	36.0894   	1289.4736 	13.5043   	0.0612    	16.3428   
400.0000  	21.6474   	773.4608  	11.3889   	0.0724    	13.8074   
400.0000  	39.5890   	1414.5135 	13.9274   	0.0828    	12.0841   
400.0000  	48.7116   	1740.4667 	14.9241   	0.1143    	8.7473    
400.0000  	62.3078   	2226.2573 	16.2004   	0.2151    	4.6499    
400.0000  	17.4026   	621.7939  	10.5897   	0.0352    	28.3999   
400.0000  	22.8970   	818.1092  	11.6039   	0.0755    	13.2401   
400.0000  	38.1307   	1362.4103 	13.7542   	0.1249    	8.0088    
400.0000  	20.7065   	739.8416  	11.2214   	0.0331    	30.2493   
400.0000  	26.2362   	937.4186  	12.1426   	0.0393    	25.4151   
400.0000  	22.6121   	807.9320  	11.5556   	0.0405    	24.6774   
400.0000  	30.2734   	1081.6668 	12.7360   	0.0542    	18.4391   
400.0000  	18.8885   	674.8851  	10.8829   	0.0484    	20.6597   
400.0000  	26.0339   	930.1908  	12.1113   	0.0619    	16.1482   
400.0000  	38.8634   	1388.5893 	13.8418   	0.0612    	16.3410   
400.0000  	29.8388   	1066.1416 	12.6747   	0.0464    	21.5344   
400.0000  	19.0638   	681.1496  	10.9164   	0.0393    	25.4236   
400.0000  	34.9531   	1248.8742 	13.3610   	0.0542    	18.4335   
400.0000  	47.4129   	1694.0644 	14.7903   	0.1208    	8.2791    
400.0000  	36.1608   	1292.0262 	13.5132   	0.0600    	16.6677   
400.0000  	17.7816   	635.3352  	10.6660   	0.0451    	22.1921   
400.0000  	27.1873   	971.4025  	12.2876   	0.0602    	16.6078   
400.0000  	36.9548   	1320.3965 	13.6114   	0.0603    	16.5798   
400.0000  	24.2442   	866.2455  	11.8272   	0.0364    	27.4793   
400.0000  	17.5245   	626.1497  	10.6143   	0.0334    	29.8996   
400.0000  	33.6584   	1202.6147 	13.1940   	0.1257    	7.9527    
400.0000  	39.1436   	1398.6013 	13.8750   	0.0538    	18.5986   
400.0000  	38.6775   	1381.9468 	13.8197   	0.1002    	9.9773    
400.0000  	35.8799   	1281.9877 	13.4781   	0.0522    	19.1411   
400.0000  	25.5455   	912.7401  	12.0351   	0.0386    	25.9225   
400.0000  	24.7300   	883.6035  	11.9056   	0.0362    	27.6586   
400.0000  	19.5088   	697.0493  	11.0007   	0.0701    	14.2637   
400.0000  	26.6830   	953.3834  	12.2111   	0.0451    	22.1647   
400.0000  	24.2536   	866.5798  	11.8287   	0.0381    	26.2187   
400.0000  	31.8792   	1139.0432 	12.9573   	0.0636    	15.7174   
400.0000  	23.1089   	825.6822  	11.6396   	0.0601    	16.6286   
400.0000  	24.5737   	878.0192  	11.8805   	0.0527    	18.9756   
400.0000  	27.3700   	977.9288  	12.3151   	0.0491    	20.3660   
400.0000  	29.1693   	1042.2193 	12.5792   	0.0834    	11.9845   
400.0000  	19.8099   	707.8078  	11.0570   	0.0458    	21.8254   
400.0000  	23.6682   	845.6656  	11.7328   	0.0457    	21.8724   
400.0000  	58.2788   	2082.3026 	15.8434   	0.1477    	6.7724    
400.0000  	27.8771   	996.0491  	12.3906   	0.0432    	23.1271   
400.0000  	19.8552   	709.4262  	11.0655   	0.0354    	28.2710   
400.0000  	23.4952   	839.4846  	11.7041   	0.0325    	30.7988   
400.0000  	34.1943   	1221.7624 	13.2636   	0.0704    	14.1960   
400.0000  	31.3292   	1119.3940 	12.8823   	0.0579    	17.2733   
400.0000  	42.1926   	1507.5406 	14.2262   	0.0591    	16.9143   
400.0000  	34.1440   	1219.9658 	13.2571   	0.0778    	12.8494   
400.0000  	30.3591   	1084.7309 	12.7480   	0.0468    	21.3895   
400.0000  	40.2692   	1438.8200 	14.0067   	0.1059    	9.4400    
400.0000  	25.6675   	917.0993  	12.0542   	0.0558    	17.9331   
400.0000  	9.3876    	335.4181  	8.6204    	0.0315    	31.7802   
400.0000  	35.3977   	1264.7584 	13.4174   	0.0687    	14.5555   
400.0000  	33.4945   	1196.7573 	13.1725   	0.0608    	16.4591   
400.0000  	29.9685   	1070.7745 	12.6931   	0.0485    	20.6248   
400.0000  	23.2171   	829.5461  	11.6577   	0.0415    	24.1196   
400.0000  	20.6339   	737.2494  	11.2083   	0.0465    	21.4919   
400.0000  	33.9250   	1212.1405 	13.2287   	0.0687    	14.5513   
400.0000  	36.2775   	1296.1943 	13.5277   	0.0585    	17.1030   
400.0000  	44.6673   	1595.9632 	14.4991   	0.0977    	10.2390   
400.0000  	25.4060   	907.7565  	12.0132   	0.0682    	14.6555   
400.0000  	21.1622   	756.1248  	11.3031   	0.0381    	26.2570   
400.0000  	44.9688   	1606.7354 	14.5317   	0.1215    	8.2280    
400.0000  	33.7051   	1204.2836 	13.2001   	0.0640    	15.6305   
400.0000  	28.2777   	1010.3634 	12.4497   	0.0517    	19.3535   
400.0000  	47.2978   	1689.9493 	14.7783   	0.1232    	8.1147    
400.0000  	30.2739   	1081.6876 	12.7360   	0.0629    	15.8860   
400.0000  	29.5467   	1055.7042 	12.6332   	0.0599    	16.7060   
400.0000  	41.3676   	1478.0660 	14.1329   	0.0602    	16.6232   
400.0000  	37.2629   	1331.4034 	13.6491   	0.0554    	18.0476   
400.0000  	28.0898   	1003.6470 	12.4221   	0.0499    	20.0345   
400.0000  	22.7957   	814.4916  	11.5868   	0.0568    	17.5930   
400.0000  	40.3452   	1441.5344 	14.0155   	0.0630    	15.8777   
400.0000  	37.5091   	1340.2001 	13.6791   	0.0859    	11.6354   
400.0000  	27.5827   	985.5311  	12.3469   	0.0447    	22.3808   
400.0000  	21.6834   	774.7468  	11.3952   	0.0527    	18.9815   
400.0000  	46.0202   	1644.3026 	14.6440   	0.1204    	8.3062    
400.0000  	32.9543   	1177.4584 	13.1013   	0.0510    	19.6235   
