Osm_mOsm  	FrequencyShift_Hz	Volume_um^3	DiameterV_um	PassageTime_s	Deformability_inverseSec
300.0000  	28.0374   	971.4951  	12.2880   	0.0249    	40.0926   
300.0000  	42.8059   	1483.2249 	14.1493   	0.0593    	16.8648   
300.0000  	46.2731   	1603.3629 	14.5215   	0.0946    	10.5703   
300.0000  	31.2715   	1083.5580 	12.7434   	0.0251    	39.8935   
300.0000  	38.9521   	1349.6895 	13.7113   	0.0501    	19.9441   
300.0000  	38.4241   	1331.3967 	13.6491   	0.0449    	22.2958   
300.0000  	36.1415   	1252.3035 	13.3733   	0.0368    	27.1396   
300.0000  	38.5723   	1336.5316 	13.6666   	0.0629    	15.9100   
300.0000  	49.6862   	1721.6281 	14.8701   	0.0795    	12.5751   
300.0000  	32.1558   	1114.1989 	12.8624   	0.0335    	29.8440   
300.0000  	38.3476   	1328.7437 	13.6400   	0.0569    	17.5697   
300.0000  	49.4451   	1713.2727 	14.8460   	0.0942    	10.6148   
300.0000  	39.4621   	1367.3616 	13.7709   	0.0465    	21.4964   
300.0000  	41.8577   	1450.3694 	14.0441   	0.0460    	21.7275   
300.0000  	44.9522   	1557.5936 	14.3820   	0.0515    	19.4076   
300.0000  	54.9974   	1905.6603 	15.3821   	0.1173    	8.5242    
300.0000  	49.8181   	1726.1982 	14.8832   	0.0830    	12.0441   
300.0000  	44.3482   	1536.6648 	14.3173   	0.0731    	13.6732   
300.0000  	41.9079   	1452.1089 	14.0497   	0.0675    	14.8206   
300.0000  	31.1201   	1078.3132 	12.7228   	0.0289    	34.6368   
300.0000  	24.0158   	832.1474  	11.6699   	0.0203    	49.2711   
300.0000  	28.1241   	974.5012  	12.3006   	0.0265    	37.6679   
300.0000  	48.0552   	1665.1130 	14.7056   	0.0827    	12.0846   
300.0000  	53.5849   	1856.7180 	15.2493   	0.1608    	6.2181    
300.0000  	33.4330   	1158.4546 	13.0305   	0.0322    	31.0937   
300.0000  	25.5996   	887.0257  	11.9210   	0.0239    	41.9095   
300.0000  	54.4519   	1886.7574 	15.3311   	0.0688    	14.5340   
300.0000  	49.2992   	1708.2165 	14.8314   	0.1168    	8.5644    
300.0000  	31.0394   	1075.5146 	12.7118   	0.0284    	35.2408   
300.0000  	30.9808   	1073.4862 	12.7038   	0.0267    	37.4185   
300.0000  	30.0966   	1042.8478 	12.5817   	0.0256    	39.0812   
300.0000  	44.4884   	1541.5241 	14.3323   	0.0651    	15.3521   
300.0000  	41.0282   	1421.6281 	13.9507   	0.0575    	17.3776   
300.0000  	34.5945   	1198.6995 	13.1797   	0.0314    	31.8532   
300.0000  	36.3205   	1258.5067 	13.3953   	0.0299    	33.4633   
300.0000  	35.7155   	1237.5424 	13.3205   	0.0370    	27.0554   
300.0000  	30.9788   	1073.4140 	12.7035   	0.0254    	39.3991   
300.0000  	50.6925   	1756.4956 	14.9698   	0.0734    	13.6170   
300.0000  	43.5703   	1509.7101 	14.2331   	0.0700    	14.2957   
300.0000  	36.1024   	1250.9479 	13.3684   	0.0350    	28.5700   
300.0000  	24.6468   	854.0106  	11.7712   	0.0215    	46.5363   
300.0000  	40.7608   	1412.3619 	13.9203   	0.0488    	20.5125   
300.0000  	50.3428   	1744.3773 	14.9353   	0.2332    	4.2878    
300.0000  	26.7388   	926.4977  	12.0953   	0.0248    	40.2725   
300.0000  	69.6470   	2413.2676 	16.6419   	0.1792    	5.5809    
300.0000  	31.4988   	1091.4331 	12.7742   	0.0311    	32.1789   
300.0000  	31.7775   	1101.0917 	12.8117   	0.0260    	38.4800   
300.0000  	52.7866   	1829.0565 	15.1732   	0.1203    	8.3141    
300.0000  	15.6948   	543.8243  	10.1271   	0.0157    	63.7529   
300.0000  	29.2110   	1012.1600 	12.4571   	0.0247    	40.5131   
300.0000  	38.1627   	1322.3389 	13.6180   	0.0442    	22.6030   
300.0000  	63.2589   	2191.9198 	16.1167   	0.1823    	5.4860    
300.0000  	34.1345   	1182.7619 	13.1210   	0.0315    	31.6977   
300.0000  	25.3187   	877.2939  	11.8772   	0.0220    	45.4483   
300.0000  	19.0331   	659.4985  	10.7995   	0.0201    	49.7044   
300.0000  	28.8906   	1001.0607 	12.4114   	0.0247    	40.4540   
300.0000  	50.5889   	1752.9039 	14.9596   	0.1111    	8.9991    
300.0000  	35.8444   	1242.0084 	13.3365   	0.0373    	26.7800   
300.0000  	32.5645   	1128.3586 	12.9166   	0.0263    	38.0009   
500.0000  	32.4343   	785.8827  	11.4495   	0.0558    	17.9162   
500.0000  	25.2093   	610.8217  	10.5270   	0.0406    	24.6515   
500.0000  	99.1900   	2403.3729 	16.6191   	2.0751    	0.4819    
500.0000  	38.4671   	932.0588  	12.1194   	0.0442    	22.6130   
500.0000  	42.1704   	1021.7881 	12.4965   	0.0674    	14.8292   
500.0000  	29.7701   	721.3297  	11.1270   	0.0327    	30.6196   
500.0000  	27.6662   	670.3521  	10.8585   	0.0392    	25.5257   
500.0000  	50.3891   	1220.9268 	13.2606   	0.1182    	8.4609    
500.0000  	31.7290   	768.7940  	11.3659   	0.0943    	10.6055   
500.0000  	39.8850   	966.4135  	12.2665   	0.0780    	12.8202   
500.0000  	40.3261   	977.1021  	12.3116   	0.1251    	7.9958    
500.0000  	30.2848   	733.8007  	11.1908   	0.0387    	25.8456   
500.0000  	36.3996   	881.9626  	11.8983   	0.0548    	18.2494   
500.0000  	17.9265   	434.3598  	9.3962    	0.0262    	38.1815   
500.0000  	26.2230   	635.3845  	10.6663   	0.0337    	29.7017   
500.0000  	26.4166   	640.0741  	10.6924   	0.0450    	22.2422   
500.0000  	32.1772   	779.6542  	11.4192   	0.0407    	24.5998   
500.0000  	134.2501  	3252.8789 	18.3833   	4.2155    	0.2372    
500.0000  	40.9322   	991.7879  	12.3730   	0.0596    	16.7675   
500.0000  	19.8783   	481.6500  	9.7255    	0.0417    	23.9869   
500.0000  	27.5106   	666.5816  	10.8381   	0.0458    	21.8567   
500.0000  	20.8799   	505.9191  	9.8862    	0.0418    	23.9286   
500.0000  	42.9932   	1041.7257 	12.5772   	0.0629    	15.8967   
500.0000  	26.1503   	633.6216  	10.6564   	0.1113    	8.9848    
500.0000  	41.1468   	996.9872  	12.3945   	0.0681    	14.6858   
500.0000  	22.1047   	535.5962  	10.0758   	0.0372    	26.8483   
500.0000  	45.9564   	1113.5236 	12.8598   	0.1402    	7.1352    
500.0000  	27.4268   	664.5509  	10.8270   	0.0352    	28.3840   
500.0000  	27.4881   	666.0367  	10.8351   	0.0479    	20.8959   
500.0000  	38.2895   	927.7553  	12.1007   	0.0587    	17.0428   
500.0000  	29.6170   	717.6202  	11.1079   	0.0408    	24.5227   
500.0000  	40.6641   	985.2921  	12.3459   	0.0574    	17.4352   
500.0000  	80.7509   	1956.5951 	15.5179   	0.3090    	3.2363    
500.0000  	27.7765   	673.0242  	10.8729   	0.0623    	16.0472   
500.0000  	21.9537   	531.9392  	10.0528   	0.0331    	30.1715   
500.0000  	35.0408   	849.0377  	11.7483   	0.0449    	22.2958   
500.0000  	37.4010   	906.2265  	12.0064   	0.0730    	13.6922   
500.0000  	37.7779   	915.3593  	12.0466   	0.0614    	16.2748   
500.0000  	50.1904   	1216.1137 	13.2432   	0.3613    	2.7680    
500.0000  	25.2201   	611.0820  	10.5285   	0.0402    	24.9009   
500.0000  	26.4865   	641.7679  	10.7019   	0.0293    	34.0989   
500.0000  	32.8689   	796.4125  	11.5004   	0.0569    	17.5697   
500.0000  	39.9328   	967.5723  	12.2714   	0.0477    	20.9605   
500.0000  	41.5596   	1006.9903 	12.4359   	0.0594    	16.8424   
500.0000  	32.2183   	780.6494  	11.4240   	0.0472    	21.1714   
500.0000  	22.3036   	540.4171  	10.1059   	0.0424    	23.6029   
500.0000  	33.3038   	806.9499  	11.5509   	0.0386    	25.9269   
500.0000  	42.4444   	1028.4272 	12.5235   	0.0623    	16.0641   
500.0000  	21.5745   	522.7496  	9.9946    	0.0329    	30.4090   
500.0000  	25.1588   	609.5972  	10.5200   	0.0426    	23.4812   
500.0000  	37.0868   	898.6138  	11.9727   	0.0664    	15.0523   
500.0000  	16.4882   	399.5090  	9.1378    	0.0294    	33.9623   
500.0000  	39.9777   	968.6594  	12.2760   	0.0575    	17.3845   
500.0000  	30.5787   	740.9229  	11.2269   	0.0478    	20.9260   
500.0000  	23.3908   	566.7588  	10.2675   	0.0402    	24.8785   
500.0000  	32.5890   	789.6303  	11.4677   	0.0395    	25.3203   
500.0000  	38.8534   	941.4180  	12.1598   	0.0840    	11.9055   
500.0000  	21.2285   	514.3670  	9.9409    	0.0276    	36.1980   
500.0000  	38.0847   	922.7933  	12.0791   	0.0509    	19.6615   
500.0000  	32.1645   	779.3461  	11.4177   	0.0385    	25.9666   
500.0000  	32.5821   	789.4636  	11.4669   	0.0578    	17.2870   
500.0000  	39.1304   	948.1302  	12.1887   	0.0557    	17.9531   
500.0000  	34.7989   	843.1780  	11.7212   	0.0676    	14.7861   
500.0000  	32.4019   	785.0976  	11.4457   	0.0643    	15.5413   
500.0000  	35.5870   	862.2726  	11.8091   	0.0440    	22.7191   
500.0000  	27.4590   	665.3327  	10.8313   	0.0410    	24.3855   
500.0000  	44.1971   	1070.8947 	12.6935   	0.0767    	13.0388   
500.0000  	30.1055   	729.4559  	11.1686   	0.0396    	25.2783   
500.0000  	40.0716   	970.9343  	12.2856   	0.0633    	15.8004   
500.0000  	25.8135   	625.4616  	10.6105   	0.0465    	21.4874   
500.0000  	27.5484   	667.4974  	10.8430   	0.0382    	26.1513   
500.0000  	48.5815   	1177.1305 	13.1001   	0.1428    	7.0008    
500.0000  	69.1713   	1676.0206 	14.7376   	0.4431    	2.2566    
500.0000  	28.6881   	695.1121  	10.9905   	0.0361    	27.6963   
500.0000  	31.9034   	773.0182  	11.3867   	0.0448    	22.3186   
500.0000  	43.2930   	1048.9904 	12.6064   	0.0727    	13.7483   
500.0000  	27.2486   	660.2330  	10.8035   	0.0368    	27.1469   
500.0000  	20.9066   	506.5668  	9.8904    	0.0473    	21.1552   
500.0000  	37.2525   	902.6277  	11.9905   	0.0482    	20.7440   
500.0000  	40.6284   	984.4259  	12.3423   	0.0724    	13.8043   
500.0000  	38.6205   	935.7758  	12.1355   	0.0719    	13.8986   
500.0000  	40.7892   	988.3212  	12.3585   	0.0917    	10.9018   
500.0000  	26.1108   	632.6636  	10.6510   	0.0461    	21.6843   
500.0000  	22.6562   	548.9592  	10.1589   	0.0706    	14.1637   
500.0000  	30.9921   	750.9397  	11.2772   	0.0388    	25.7432   
500.0000  	34.8858   	845.2836  	11.7310   	0.0513    	19.5031   
500.0000  	48.1042   	1165.5649 	13.0571   	0.0947    	10.5568   
500.0000  	28.2410   	684.2791  	10.9331   	0.0652    	15.3467   
500.0000  	52.4989   	1272.0481 	13.4432   	0.0723    	13.8362   
500.0000  	25.6721   	622.0356  	10.5910   	0.0407    	24.5839   
500.0000  	38.9171   	942.9620  	12.1665   	0.0962    	10.3928   
500.0000  	31.9459   	774.0484  	11.3917   	0.0593    	16.8713   
500.0000  	22.1892   	537.6436  	10.0886   	0.0402    	24.8785   
500.0000  	26.0236   	630.5527  	10.6392   	0.0519    	19.2509   
500.0000  	20.5226   	497.2633  	9.8295    	0.0272    	36.7030   
500.0000  	37.1789   	900.8450  	11.9826   	0.0555    	18.0220   
500.0000  	22.5265   	545.8162  	10.1395   	0.0385    	25.9865   
500.0000  	23.5965   	571.7428  	10.2976   	0.0282    	35.4908   
500.0000  	49.1258   	1190.3188 	13.1489   	0.0830    	12.0493   
500.0000  	26.9877   	653.9108  	10.7689   	0.0363    	27.5761   
500.0000  	26.0831   	631.9931  	10.6473   	0.0286    	35.0103   
500.0000  	37.6476   	912.2017  	12.0327   	0.0512    	19.5494   
500.0000  	28.3399   	686.6761  	10.9459   	0.0528    	18.9544   
500.0000  	29.4499   	713.5716  	11.0870   	0.0369    	27.1252   
500.0000  	34.4747   	835.3227  	11.6847   	0.0432    	23.1727   
500.0000  	40.6554   	985.0804  	12.3450   	0.0589    	16.9698   
500.0000  	35.6921   	864.8186  	11.8207   	0.0626    	15.9783   
500.0000  	42.6370   	1033.0941 	12.5424   	0.0549    	18.2080   
500.0000  	23.3153   	564.9306  	10.2565   	0.0279    	35.7862   
500.0000  	33.4532   	810.5705  	11.5682   	0.0453    	22.0765   
500.0000  	47.0484   	1139.9825 	12.9608   	0.0991    	10.0928   
500.0000  	23.5462   	570.5242  	10.2902   	0.0313    	31.9064   
500.0000  	27.4121   	664.1943  	10.8251   	0.0475    	21.0676   
500.0000  	23.5823   	571.3998  	10.2955   	0.0332    	30.1179   
500.0000  	42.8677   	1038.6839 	12.5650   	0.0683    	14.6344   
500.0000  	25.3013   	613.0496  	10.5398   	0.0292    	34.2289   
500.0000  	57.4374   	1391.7085 	13.8521   	0.1185    	8.4396    
500.0000  	54.8497   	1329.0080 	13.6409   	0.1432    	6.9814    
500.0000  	20.4134   	494.6174  	9.8120    	0.0279    	35.8662   
500.0000  	22.1293   	536.1922  	10.0795   	0.0403    	24.8320   
500.0000  	20.7061   	501.7092  	9.8587    	0.0334    	29.9348   
500.0000  	32.9846   	799.2176  	11.5139   	0.1463    	6.8375    
500.0000  	41.9241   	1015.8217 	12.4721   	0.0776    	12.8814   
500.0000  	36.5435   	885.4495  	11.9139   	0.0453    	22.0605   
500.0000  	17.5523   	425.2910  	9.3303    	0.0317    	31.5144   
500.0000  	26.4453   	640.7687  	10.6963   	0.0322    	31.0747   
500.0000  	27.1262   	657.2685  	10.7873   	0.0422    	23.6706   
500.0000  	36.2678   	878.7691  	11.8839   	0.0606    	16.5099   
500.0000  	40.2675   	975.6813  	12.3056   	0.0649    	15.4181   
500.0000  	47.8147   	1158.5507 	13.0308   	0.0790    	12.6628   
500.0000  	28.3252   	686.3205  	10.9440   	0.0654    	15.2960   
500.0000  	35.2052   	853.0224  	11.7667   	0.0372    	26.8838   
500.0000  	29.7412   	720.6303  	11.1234   	0.0340    	29.4353   
500.0000  	30.9845   	750.7532  	11.2763   	0.0390    	25.6695   
500.0000  	29.3494   	711.1368  	11.0743   	0.0365    	27.3635   
500.0000  	31.5808   	765.2018  	11.3482   	0.0419    	23.8631   
500.0000  	26.9624   	653.2991  	10.7656   	0.0497    	20.1283   
500.0000  	23.1103   	559.9620  	10.2263   	0.0548    	18.2461   
500.0000  	30.2258   	732.3722  	11.1835   	0.0515    	19.4002   
500.0000  	19.5330   	473.2842  	9.6688    	0.0404    	24.7554   
500.0000  	22.1753   	537.3079  	10.0865   	0.0332    	30.1269   
500.0000  	39.4629   	956.1865  	12.2231   	0.0566    	17.6765   
500.0000  	40.7872   	988.2738  	12.3583   	0.0750    	13.3356   
500.0000  	30.6208   	741.9422  	11.2320   	0.0526    	19.0052   
500.0000  	27.0069   	654.3768  	10.7715   	0.0362    	27.5986   
500.0000  	24.6365   	596.9418  	10.4467   	0.0298    	33.5996   
500.0000  	52.2866   	1266.9049 	13.4250   	0.0951    	10.5153   
500.0000  	22.2964   	540.2416  	10.1048   	0.0438    	22.8091   
500.0000  	44.0147   	1066.4756 	12.6761   	0.0641    	15.6065   
500.0000  	26.6276   	645.1877  	10.7208   	0.0370    	27.0171   
500.0000  	46.2046   	1119.5383 	12.8829   	0.0611    	16.3664   
500.0000  	23.7588   	575.6753  	10.3211   	0.0504    	19.8430   
500.0000  	25.6117   	620.5709  	10.5827   	0.0406    	24.6236   
500.0000  	72.0125   	1744.8621 	14.9367   	0.4472    	2.2363    
500.0000  	57.4987   	1393.1931 	13.8571   	0.1216    	8.2234    
500.0000  	42.9446   	1040.5468 	12.5725   	0.0570    	17.5585   
500.0000  	27.6896   	670.9188  	10.8615   	0.0648    	15.4282   
500.0000  	20.4514   	495.5374  	9.8181    	0.0412    	24.2731   
500.0000  	39.0178   	945.4012  	12.1770   	0.0500    	20.0082   
500.0000  	29.9037   	724.5659  	11.1436   	0.0316    	31.6090   
500.0000  	31.7103   	768.3400  	11.3637   	0.0574    	17.4073   
500.0000  	23.6479   	572.9886  	10.3050   	0.0407    	24.5543   
500.0000  	43.3709   	1050.8759 	12.6139   	0.0625    	16.0118   
500.0000  	32.4403   	786.0286  	11.4502   	0.0599    	16.7014   
500.0000  	20.4834   	496.3120  	9.8232    	0.0297    	33.6775   
500.0000  	27.4650   	665.4765  	10.8321   	0.0305    	32.7557   
500.0000  	40.7001   	986.1630  	12.3495   	0.0598    	16.7087   
500.0000  	27.7487   	672.3514  	10.8692   	0.0402    	24.8988   
500.0000  	26.4398   	640.6354  	10.6956   	0.0315    	31.7240   
500.0000  	30.1572   	730.7100  	11.1750   	0.0482    	20.7327   
500.0000  	42.8502   	1038.2613 	12.5633   	0.0675    	14.8105   
500.0000  	32.8319   	795.5181  	11.4961   	0.0465    	21.5101   
500.0000  	42.7188   	1035.0772 	12.5504   	0.0628    	15.9316   
500.0000  	31.6367   	766.5583  	11.3549   	0.0447    	22.3808   
500.0000  	24.1058   	584.0826  	10.3711   	0.0358    	27.9141   
500.0000  	26.2424   	635.8529  	10.6689   	0.0413    	24.2364   
500.0000  	21.9719   	532.3781  	10.0556   	0.0316    	31.6156   
500.0000  	34.9258   	846.2512  	11.7355   	0.0512    	19.5456   
500.0000  	55.1802   	1337.0168 	13.6682   	0.4746    	2.1070    
500.0000  	25.6848   	622.3421  	10.5928   	0.0546    	18.3052   
500.0000  	59.2044   	1434.5216 	13.9927   	0.9919    	1.0081    
500.0000  	40.2096   	974.2785  	12.2997   	0.0599    	16.6969   
500.0000  	21.3335   	516.9108  	9.9572    	0.0372    	26.8933   
500.0000  	25.2731   	612.3672  	10.5359   	0.0405    	24.7173   
500.0000  	44.7911   	1085.2892 	12.7502   	0.0687    	14.5562   
500.0000  	26.3587   	638.6703  	10.6846   	0.0473    	21.1464   
500.0000  	35.8956   	869.7497  	11.8431   	0.0564    	17.7309   
500.0000  	39.0664   	946.5779  	12.1820   	0.0560    	17.8669   
500.0000  	22.0899   	535.2385  	10.0736   	0.0323    	30.9770   
500.0000  	32.4715   	786.7852  	11.4539   	0.0541    	18.4949   
500.0000  	37.9364   	919.1991  	12.0634   	0.0672    	14.8885   
500.0000  	46.2513   	1120.6687 	12.8872   	0.1260    	7.9376    
500.0000  	20.1734   	488.8020  	9.7734    	0.0266    	37.6354   
500.0000  	52.4715   	1271.3845 	13.4408   	0.0981    	10.1980   
500.0000  	28.7461   	696.5175  	10.9979   	0.0414    	24.1520   
500.0000  	40.3147   	976.8251  	12.3104   	0.0676    	14.7904   
500.0000  	47.1282   	1141.9165 	12.9682   	0.0559    	17.8732   
500.0000  	47.1397   	1142.1941 	12.9692   	0.1956    	5.1116    
500.0000  	43.2416   	1047.7428 	12.6014   	0.0855    	11.7001   
500.0000  	40.0665   	970.8107  	12.2851   	0.0581    	17.2110   
500.0000  	42.1354   	1020.9413 	12.4930   	0.0625    	15.9975   
500.0000  	43.7207   	1059.3534 	12.6478   	0.0706    	14.1716   
500.0000  	36.6113   	887.0921  	11.9213   	0.0518    	19.3094   
500.0000  	26.5143   	642.4407  	10.7056   	0.0558    	17.9141   
500.0000  	27.8899   	675.7715  	10.8876   	0.0441    	22.7005   
500.0000  	54.4610   	1319.5912 	13.6086   	0.1139    	8.7770    
500.0000  	39.6460   	960.6217  	12.2420   	0.0628    	15.9133   
500.0000  	31.8418   	771.5261  	11.3793   	0.0497    	20.1084   
500.0000  	35.1238   	851.0493  	11.7576   	0.0792    	12.6271   
500.0000  	38.6349   	936.1229  	12.1370   	0.0521    	19.1916   
500.0000  	34.9519   	846.8846  	11.7384   	0.0417    	23.9982   
500.0000  	32.5702   	789.1765  	11.4655   	0.0394    	25.3687   
500.0000  	45.2143   	1095.5420 	12.7902   	0.0716    	13.9654   
500.0000  	31.5333   	764.0529  	11.3425   	0.0409    	24.4265   
500.0000  	27.0844   	656.2540  	10.7818   	0.0456    	21.9494   
500.0000  	33.0498   	800.7960  	11.5215   	0.0519    	19.2789   
500.0000  	26.0076   	630.1652  	10.6370   	0.0401    	24.9518   
500.0000  	23.6061   	571.9757  	10.2990   	0.0343    	29.1680   
500.0000  	41.4187   	1003.5762 	12.4218   	0.0888    	11.2664   
500.0000  	47.4692   	1150.1789 	12.9994   	0.0970    	10.3065   
500.0000  	42.0956   	1019.9760 	12.4891   	0.0604    	16.5699   
500.0000  	52.8589   	1280.7721 	13.4738   	0.1372    	7.2884    
500.0000  	30.9615   	750.1968  	11.2735   	0.0392    	25.4958   
500.0000  	30.5538   	740.3182  	11.2238   	0.0492    	20.3430   
500.0000  	42.1209   	1020.5901 	12.4916   	0.0678    	14.7425   
500.0000  	34.2264   	829.3067  	11.6566   	0.0454    	22.0080   
500.0000  	25.7218   	623.2404  	10.5979   	0.0365    	27.3807   
500.0000  	22.1265   	536.1256  	10.0791   	0.0475    	21.0690   
500.0000  	55.6160   	1347.5765 	13.7041   	0.2725    	3.6694    
500.0000  	44.5890   	1080.3907 	12.7309   	0.0697    	14.3522   
500.0000  	22.8424   	553.4720  	10.1867   	0.0972    	10.2881   
500.0000  	25.6622   	621.7944  	10.5897   	0.0392    	25.4873   
500.0000  	31.0802   	753.0724  	11.2879   	0.0473    	21.1420   
500.0000  	42.6958   	1034.5193 	12.5482   	0.0703    	14.2238   
500.0000  	73.0939   	1771.0654 	15.0111   	1.3239    	0.7554    
500.0000  	36.2934   	879.3883  	11.8867   	0.0469    	21.3401   
500.0000  	35.8496   	868.6361  	11.8380   	0.0413    	24.1884   
500.0000  	26.0563   	631.3436  	10.6436   	0.0582    	17.1722   
500.0000  	49.4225   	1197.5076 	13.1753   	0.0911    	10.9783   
500.0000  	29.9698   	726.1681  	11.1518   	0.0438    	22.8227   
500.0000  	28.4982   	690.5116  	10.9662   	0.0577    	17.3184   
500.0000  	16.7562   	406.0025  	9.1871    	0.0491    	20.3660   
500.0000  	29.6149   	717.5695  	11.1076   	0.0397    	25.2136   
500.0000  	35.9695   	871.5401  	11.8512   	0.0814    	12.2831   
500.0000  	33.9462   	822.5166  	11.6247   	0.0513    	19.4845   
500.0000  	35.4306   	858.4839  	11.7917   	0.0536    	18.6726   
500.0000  	23.0484   	558.4621  	10.2172   	0.0450    	22.2357   
500.0000  	37.6538   	912.3507  	12.0334   	0.0546    	18.3096   
500.0000  	30.3145   	734.5206  	11.1944   	0.0439    	22.7546   
500.0000  	21.7098   	526.0292  	10.0154   	0.0471    	21.2170   
500.0000  	28.3742   	687.5057  	10.9503   	0.0399    	25.0624   
500.0000  	33.6886   	816.2756  	11.5952   	0.0698    	14.3273   
500.0000  	45.8986   	1112.1233 	12.8544   	0.0927    	10.7866   
500.0000  	39.8171   	964.7683  	12.2596   	0.0568    	17.5990   
500.0000  	39.6193   	959.9749  	12.2392   	0.0698    	14.3226   
500.0000  	35.8233   	867.9977  	11.8351   	0.0675    	14.8242   
500.0000  	37.1317   	899.7006  	11.9775   	0.0428    	23.3483   
500.0000  	21.0529   	510.1126  	9.9134    	0.0267    	37.5012   
500.0000  	38.3946   	930.3002  	12.1118   	0.0713    	14.0205   
500.0000  	28.5823   	692.5492  	10.9770   	0.0508    	19.6678   
500.0000  	29.7428   	720.6673  	11.1236   	0.0550    	18.1961   
500.0000  	31.0335   	751.9410  	11.2822   	0.0473    	21.1420   
500.0000  	29.5334   	715.5935  	11.0974   	0.0467    	21.3910   
500.0000  	39.3654   	953.8244  	12.2130   	0.0621    	16.1158   
500.0000  	31.7766   	769.9460  	11.3716   	0.0535    	18.6806   
500.0000  	50.3026   	1218.8327 	13.2530   	0.0633    	15.8078   
500.0000  	41.9558   	1016.5881 	12.4752   	0.1193    	8.3831    
500.0000  	42.8394   	1037.9980 	12.5622   	0.0498    	20.0846   
500.0000  	27.0074   	654.3888  	10.7716   	0.0411    	24.3544   
500.0000  	29.0014   	702.7043  	11.0304   	0.0477    	20.9735   
500.0000  	37.0608   	897.9826  	11.9699   	0.0585    	17.1049   
500.0000  	30.9868   	750.8092  	11.2766   	0.0356    	28.0553   
500.0000  	33.2757   	806.2701  	11.5477   	0.1042    	9.5976    
500.0000  	42.7879   	1036.7510 	12.5572   	0.0708    	14.1165   
500.0000  	44.2391   	1071.9140 	12.6976   	0.0785    	12.7421   
500.0000  	30.4571   	737.9762  	11.2120   	0.0505    	19.8018   
500.0000  	44.5034   	1078.3177 	12.7228   	0.0607    	16.4662   
500.0000  	34.5283   	836.6213  	11.6908   	0.0501    	19.9728   
500.0000  	19.8777   	481.6378  	9.7254    	0.0411    	24.3272   
500.0000  	43.1220   	1044.8472 	12.5898   	0.0835    	11.9826   
500.0000  	22.3964   	542.6655  	10.1199   	0.0411    	24.3389   
500.0000  	49.2953   	1194.4258 	13.1640   	0.0832    	12.0232   
500.0000  	34.1520   	827.5022  	11.6481   	0.0372    	26.8578   
500.0000  	50.9145   	1233.6576 	13.3065   	0.1002    	9.9789    
500.0000  	51.3751   	1244.8193 	13.3466   	0.0821    	12.1821   
500.0000  	27.7785   	673.0741  	10.8731   	0.0418    	23.9023   
500.0000  	29.3292   	710.6468  	11.0718   	0.0833    	12.0038   
500.0000  	24.6808   	598.0164  	10.4529   	0.0568    	17.6123   
500.0000  	32.3841   	784.6670  	11.4436   	0.0507    	19.7301   
500.0000  	36.4019   	882.0181  	11.8985   	0.0596    	16.7813   
500.0000  	26.9108   	652.0484  	10.7587   	0.0342    	29.2351   
500.0000  	37.3000   	903.7793  	11.9956   	0.0503    	19.8611   
500.0000  	47.3296   	1146.7968 	12.9866   	0.0396    	25.2386   
500.0000  	28.0569   	679.8193  	10.9093   	0.0279    	35.8577   
500.0000  	30.4265   	737.2337  	11.2082   	0.0448    	22.3448   
500.0000  	32.7259   	792.9491  	11.4837   	0.0620    	16.1167   
500.0000  	31.8512   	771.7542  	11.3805   	0.0401    	24.9620   
500.0000  	55.8882   	1354.1709 	13.7265   	0.1278    	7.8253    
500.0000  	28.0627   	679.9600  	10.9101   	0.0435    	22.9929   
500.0000  	37.2334   	902.1655  	11.9884   	0.0504    	19.8533   
500.0000  	25.8029   	625.2045  	10.6090   	0.0315    	31.7570   
500.0000  	60.5999   	1468.3347 	14.1018   	0.1254    	7.9745    
500.0000  	25.9574   	628.9487  	10.6301   	0.0298    	33.6033   
500.0000  	82.7177   	2004.2488 	15.6429   	0.8876    	1.1266    
500.0000  	35.0450   	849.1408  	11.7488   	0.0481    	20.7863   
500.0000  	27.3942   	663.7605  	10.8227   	0.0551    	18.1604   
500.0000  	31.9816   	774.9138  	11.3960   	0.3128    	3.1972    
500.0000  	37.9733   	920.0942  	12.0673   	0.0518    	19.3009   
500.0000  	34.5137   	836.2671  	11.6891   	0.0611    	16.3647   
500.0000  	23.3211   	565.0711  	10.2573   	0.0342    	29.2743   
500.0000  	29.1403   	706.0684  	11.0480   	0.0393    	25.4363   
500.0000  	49.3735   	1196.3189 	13.1709   	0.2557    	3.9104    
500.0000  	30.1955   	731.6380  	11.1798   	0.0447    	22.3497   
500.0000  	25.6206   	620.7866  	10.5840   	0.0298    	33.5110   
500.0000  	24.9020   	603.3762  	10.4841   	0.0436    	22.9411   
500.0000  	24.2322   	587.1469  	10.3892   	0.0314    	31.8266   
500.0000  	63.5678   	1540.2475 	14.3284   	0.1802    	5.5483    
500.0000  	23.5485   	570.5793  	10.2906   	0.0385    	25.9887   
500.0000  	37.4025   	906.2621  	12.0066   	0.0359    	27.8479   
500.0000  	36.1256   	875.3240  	11.8683   	0.0794    	12.6016   
500.0000  	50.7638   	1230.0067 	13.2934   	0.0813    	12.3009   
500.0000  	40.4127   	979.1988  	12.3204   	0.0573    	17.4651   
500.0000  	37.8365   	916.7796  	12.0528   	0.0434    	23.0398   
500.0000  	25.7212   	623.2237  	10.5978   	0.0435    	22.9964   
