Osmo_mOsm	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
200	137.10159	13.212236	967.06132	12.269263	0.040163159
200	203.05141	16.078964	1585.8711	14.468486	0.11099464
200	229.1192	17.079919	1858.2318	15.253415	0.12149721
200	132.651	12.996019	879.72411	11.888196	0.070940018
200	137.21721	13.217805	897.34188	11.967032	0.079130948
200	147.7368	13.715113	965.90293	12.264362	0.093912721
200	164.49881	14.472263	1128.312	12.916461	0.097804189
200	170.7412	14.744302	1294.8562	13.523039	0.11023718
200	173.74681	14.87351	1310.2179	13.576306	0.077816546
200	134.03821	13.063795	905.53524	12.003344	0.078492701
200	135.541	13.136825	926.7163	12.096212	0.085042119
200	162.18681	14.370201	1143.8569	12.975508	0.10950869
200	120.7442	12.399044	823.34977	11.628631	0.035896719
200	163.4006	14.423873	1198.7837	13.179959	0.085887372
200	154.3838	14.020256	1106.7674	12.833721	0.070031881
200	156.00221	14.093551	1136.4492	12.947437	0.089406312
200	140.9742	13.397534	982.48569	12.334149	0.069607437
200	139.52921	13.328695	886.07944	11.916755	0.080967426
200	105.485	11.589119	617.96935	10.567918	0.068408847
200	144.6734	13.572174	977.19226	12.311958	0.092902005
200	214.95819	16.543678	1785.7623	15.05249	0.11239415
200	139.3558	13.32041	894.50923	11.954426	0.098619044
200	137.56401	13.234498	907.18996	12.010651	0.077020764
200	158.54539	14.207965	1133.0692	12.934588	0.097192049
200	111.20721	11.899303	778.9935	11.415942	0.057448506
200	171.1458	14.761761	1279.2596	13.468524	0.099651217
200	140.28059	13.364535	923.12326	12.080559	0.088302672
200	106.063	11.620827	589.47253	10.402913	0.085974157
200	139.47141	13.325934	937.48496	12.142885	0.075249672
200	133.4024	13.032775	887.71475	11.924082	0.077296913
200	203.05141	16.078964	1564.1383	14.40209	0.12220061
200	122.536	12.490704	798.15842	11.508803	0.061637461
200	131.09039	12.919345	866.47482	11.828212	0.072928548
200	136.92821	13.203879	897.60879	11.968218	0.075995088
200	143.11281	13.498774	968.47397	12.275234	0.08837682
200	225.30441	16.937133	1865.5509	15.273415	0.077455819
200	146.92761	13.677501	1002.961	12.419244	0.097162008
200	148.0258	13.728522	925.75334	12.092021	0.1009438
200	146.40741	13.653267	990.58012	12.367929	0.1083619
200	157.67841	14.169064	1086.2996	12.754115	0.078035593
200	187.272	15.441571	1488.447	14.165924	0.084056854
200	182.8792	15.259391	1370.4524	13.781245	0.11135811
200	138.5466	13.28168	931.84933	12.118504	0.071282923
200	119.8194	12.35147	746.12247	11.253056	0.072817743
200	77.047401	9.9045342	415.51537	9.2582625	0.033552229
200	108.43281	11.749934	660.71933	10.806195	0.053282917
200	138.72	13.289988	940.56398	12.156165	0.07659018
200	218.54181	16.681009	1822.0529	15.153773	0.10101533
200	200.45039	15.975649	1540.5615	14.32936	0.12046236
200	169.1228	14.674258	1216.7793	13.245583	0.10180879
200	152.82321	13.949213	1112.5818	12.856155	0.077978492
200	207.8488	16.2678	1632.3912	14.608598	0.10561675
200	193.86121	15.71088	1506.1391	14.22183	0.095397055
200	186.28941	15.401008	1428.6262	13.973547	0.088110566
200	142.70821	13.479678	887.42987	11.922806	0.10875332
200	137.27499	13.220588	930.34142	12.111964	0.080543756
200	212.81961	16.461177	1688.1543	14.773084	0.11199296
200	195.942	15.794971	1486.399	14.159424	0.11462647
200	173.11099	14.846271	1220.0398	13.257403	0.11690366
200	138.3154	13.270593	929.99638	12.110467	0.10714519
200	182.47461	15.242503	1365.869	13.765864	0.10731119
200	231.6624	17.17445	1985.0202	15.592728	0.09114176
200	119.5882	12.339547	692.87531	10.978731	0.087082207
200	153.3434	13.972934	1077.3785	12.719105	0.08567667
200	174.6138	14.910573	1318.5098	13.604886	0.095405579
200	135.1364	13.117203	880.95922	11.893757	0.076786339
200	140.39619	13.370041	881.66071	11.896913	0.10228968
200	163.80521	14.44172	1176.7383	13.098667	0.098303199
200	156.1756	14.101381	1124.2486	12.900937	0.072402298
200	115.65781	12.135077	695.45491	10.992339	0.083584964
200	149.991	13.819351	972.14916	12.290742	0.11213058
200	262.41199	18.278767	2419.3161	16.655768	0.10062355
200	151.95619	13.909588	1067.1621	12.678774	0.088622272
200	126.0618	12.66913	822.86725	11.626359	0.072354019
200	114.5018	12.074279	684.27046	10.933093	0.081224859
200	143.74861	13.528726	983.57016	12.338686	0.086185813
200	123.8654	12.558277	789.51543	11.467111	0.074807763
200	130.97481	12.913648	903.77222	11.995549	0.055288613
200	132.0152	12.964836	899.32261	11.97583	0.068985045
200	202.58902	16.060646	1544.2465	14.340777	0.10562086
200	136.0612	13.16201	818.74294	11.606902	0.10669476
200	168.2558	14.636596	1212.3878	13.229628	0.098401785
200	140.22281	13.361782	934.61697	12.13049	0.087014556
200	161.7244	14.3497	1118.2809	12.878069	0.12409824
200	134.5006	13.086309	937.4903	12.142908	0.060775101
200	138.6044	13.28445	921.6014	12.073917	0.089009225
200	175.1918	14.935231	1264.8974	13.417931	0.098522365
200	178.60201	15.079892	1282.5161	13.479943	0.11178046
200	181.78101	15.213506	1317.2982	13.600718	0.11695242
200	112.0742	11.945598	692.68194	10.97771	0.065100491
200	143.92201	13.536883	951.97951	12.205146	0.078626752
200	202.82021	16.069807	1552.0911	14.365019	0.11842322
200	228.7724	17.066988	1851.7318	15.235609	0.12408024
200	153.0544	13.95976	1091.305	12.773674	0.083057284
200	178.94881	15.094525	1325.3852	13.628493	0.10314405
200	167.21541	14.591274	1191.2503	13.152293	0.087495446
200	207.6754	16.261013	1744.1309	14.934596	0.075286388
200	125.5994	12.645874	797.10003	11.503714	0.07694906
200	160.4528	14.293175	1126.2048	12.908415	0.097262383
200	156.00221	14.093551	1103.4139	12.820745	0.089624763
200	157.4472	14.158673	1099.0286	12.803738	0.11086833
200	166.5218	14.56098	1203.2883	13.196447	0.091941893
200	197.09801	15.841495	1522.0454	14.27172	0.11662132
200	151.0314	13.867197	1023.8682	12.504946	0.096044064
200	184.093	15.309947	1356.1451	13.733119	0.11676133
200	160.85741	14.311185	1158.4368	13.030405	0.076661468
200	124.7902	12.605071	802.69804	11.530581	0.073275864
200	201.0862	16.000966	1545.8771	14.345822	0.12698668
200	136.87041	13.201091	991.94607	12.373612	0.056245983
200	216.86562	16.616915	1798.0373	15.0869	0.10439622
200	226.1136	16.967521	1836.2054	15.192907	0.11147738
200	168.7182	14.656694	1222.8365	13.267525	0.097640395
200	143.40181	13.512396	1015.5852	12.471133	0.075879335
200	168.19801	14.634082	1257.3488	13.391186	0.09578824
200	200.62381	15.982558	1542.9913	14.33689	0.10009038
200	135.5988	13.139625	880.76004	11.892861	0.092139482
200	153.3434	13.972934	1061.7769	12.657411	0.098662257
200	219.11981	16.703054	1798.2779	15.087573	0.097866356
200	231.2578	17.159446	1883.5011	15.322246	0.1234715
200	126.4664	12.689445	812.1155	11.575499	0.071270406
200	147.2166	13.690946	986.66192	12.351601	0.085787654
200	193.74561	15.706195	1594.7506	14.495439	0.087736905
200	141.7834	13.435931	932.65216	12.121984	0.083109617
200	212.12601	16.434331	1611.9314	14.547308	0.12500459
200	106.5254	11.64613	677.11946	10.894874	0.03675288
200	150.3956	13.837978	1065.14	12.670761	0.087548673
200	157.56281	14.163869	1153.9352	13.013505	0.072903931
200	190.451	15.572082	1564.5618	14.403389	0.079562306
200	180.56721	15.162629	1429.3222	13.975816	0.08154124
200	140.22281	13.361782	994.4791	12.384135	0.082773507
200	120.39741	12.381225	758.71632	11.316017	0.081990957
200	163.97861	14.449361	1140.5915	12.963149	0.096566617
200	143.40181	13.512396	959.8203	12.238563	0.081440389
200	107.1034	11.677683	637.45972	10.677872	0.072947145
200	129.183	12.825011	840.47016	11.708679	0.064448416
200	154.326	14.017631	1111.7267	12.852861	0.091327667
200	70.920601	9.5025741	350.17096	8.7450139	0.049335063
200	187.09859	15.43442	1412.5797	13.921033	0.10678804
200	156.638	14.122241	1278.8931	13.467238	0.020148754
200	154.84621	14.041236	1085.2216	12.749895	0.089929223
200	176.46341	14.989336	1357.6251	13.738113	0.082016408
200	160.395	14.2906	1104.5257	12.82505	0.093810976
200	175.76981	14.959849	1313.4647	13.587512	0.09905982
200	186.6362	15.415336	1515.8206	14.252238	0.077956796
200	127.0444	12.71841	826.07599	11.641451	0.07240355
200	169.2962	14.681779	1218.0643	13.250243	0.10105425
200	233.45421	17.24074	1943.8625	15.484207	0.12006891
200	202.0688	16.040012	1660.1112	14.690825	0.097304225
200	135.7722	13.148024	855.84938	11.779664	0.11082959
200	139.298	13.317647	948.45896	12.190082	0.083995461
200	161.9556	14.359954	1179.568	13.109158	0.088008761
200	200.97061	15.996366	1617.4929	14.564019	0.102283
200	179.8736	15.133479	1328.2452	13.638289	0.11329287
200	188.02341	15.472519	1448.6184	14.038427	0.10486716
200	255.0136	18.019251	2128.7552	15.960348	0.12448126
200	157.1004	14.143071	1120.5644	12.886829	0.083015859
200	167.04201	14.583706	1182.6061	13.120403	0.1226145
200	120.22401	12.372306	742.78296	11.236242	0.082231104
200	137.85301	13.248393	953.64136	12.212244	0.091530859
200	137.6796	13.240057	895.71721	11.959805	0.089885175
200	172.87981	14.836354	1293.6957	13.518998	0.086666107
200	140.22281	13.361782	945.9439	12.179298	0.083637178
200	113.92381	12.043766	664.34242	10.825911	0.075898826
200	170.68341	14.741807	1178.9071	13.106709	0.14724654
200	129.0096	12.8164	851.1801	11.758203	0.065152049
200	126.4664	12.689445	804.33546	11.538416	0.08577019
200	197.965	15.876299	1526.7031	14.286263	0.10548455
200	119.1836	12.318656	753.2399	11.288725	0.078220248
200	195.3062	15.769324	1528.5095	14.291896	0.09452635
200	157.62061	14.166467	1104.6764	12.825633	0.080653727
200	173.45781	14.861135	1327.8399	13.636901	0.099762917
200	157.85181	14.176853	1177.6827	13.10217	0.046719968
200	140.8008	13.389292	959.38968	12.236733	0.087753057
200	251.48779	17.894251	2120.1292	15.938761	0.11384392
200	172.0128	14.799105	1300.47	13.542554	0.090242267
200	356.1636	21.295107	3466.7362	18.777628	0.14545506
200	136.408	13.178773	843.17566	11.721229	0.11904341
200	189.584	15.536597	1419.6335	13.944166	0.10785371
200	209.64061	16.33777	1590.2669	14.481842	0.1145308
200	157.2738	14.150874	1092.7658	12.779371	0.090830684
200	163.74741	14.439171	1167.6427	13.06483	0.089745522
200	180.047	15.140771	1279.275	13.468579	0.12262374
200	129.7032	12.850807	814.36836	11.586193	0.06976217
200	166.75301	14.571085	1204.7151	13.201661	0.093371511
200	143.63301	13.523285	974.97119	12.302623	0.072748899
200	167.27321	14.593795	1190.3273	13.148895	0.10754216
200	139.009	13.303825	893.70326	11.950835	0.099515557
200	162.5914	14.388113	1179.5596	13.109126	0.079295099
200	165.8282	14.530624	1246.4023	13.352211	0.074222982
200	225.6512	16.950163	1835.1668	15.190042	0.11172152
200	151.0892	13.86985	997.57598	12.396977	0.11406046
200	222.9346	16.847823	1795.8557	15.080796	0.094705999
200	133.3446	13.029951	859.34822	11.795695	0.075606525
200	166.69521	14.56856	1266.5348	13.423719	0.077797294
200	102.65281	11.432481	615.3209	10.552799	0.05462575
200	125.1948	12.625489	802.89615	11.53153	0.067097545
200	455.57962	24.084476	4440.7792	20.393269	0.1538837
200	112.0742	11.945598	668.79187	10.850026	0.078493774
200	201.37521	16.01246	1654.7475	14.674986	0.091920733
200	195.3062	15.769324	1553.5271	14.369448	0.089213371
200	162.2446	14.37276	1139.1362	12.957633	0.10098308
200	122.7094	12.499539	758.27715	11.313833	0.096765101
200	218.65739	16.68542	1702.5623	14.814994	0.12551224
200	158.89221	14.223496	1132.6426	12.932964	0.10029548
200	135.1364	13.117203	912.83036	12.035491	0.07242471
200	130.97481	12.913648	868.20906	11.836098	0.075553417
200	119.7616	12.34849	773.15208	11.387335	0.063795745
200	147.8524	13.720478	988.34893	12.358636	0.099855542
200	138.1998	13.265046	859.66627	11.79715	0.10245633
200	79.186005	10.041053	436.62763	9.4124828	0.028405368
200	140.5696	13.378295	981.62762	12.330558	0.080691218
200	211.49022	16.409683	1659.5285	14.689106	0.094550371
200	144.0954	13.545034	930.60173	12.113094	0.10460991
200	185.59579	15.37231	1331.6973	13.650094	0.13980138
200	193.80341	15.708538	1488.3875	14.165736	0.11487705
200	153.3434	13.972934	1108.7606	12.84142	0.07880044
200	208.83141	16.306208	1701.2539	14.811197	0.099430561
200	207.6754	16.261013	1504.6597	14.217172	0.15785974
200	138.7778	13.292757	895.26008	11.95777	0.11262345
200	228.3678	17.051889	1892.6541	15.347025	0.1171295
200	178.1974	15.062801	1312.03	13.582563	0.097839236
200	183.39941	15.281079	1355.3399	13.7304	0.10623264
200	197.38699	15.853105	1630.8502	14.604	0.089180231
200	166.0594	14.54075	1237.4324	13.320104	0.11041564
200	167.79341	14.61647	1214.4722	13.237206	0.116391
200	150.1066	13.824676	1020.3595	12.490645	0.095637083
200	157.1582	14.145672	1109.4995	12.844272	0.087202728
200	177.44601	15.031011	1296.0299	13.527124	0.090785027
200	158.42981	14.202785	1095.5487	12.79021	0.086834311
200	114.7908	12.089507	714.69191	11.092772	0.065187633
200	163.3428	14.421322	1158.4796	13.030565	0.10389584
200	166.0594	14.54075	1218.8955	13.253257	0.092088938
200	119.7038	12.34551	769.39678	11.368869	0.057127595
200	111.9586	11.939436	673.51304	10.875497	0.080378413
200	214.72701	16.534779	1802.8465	15.100339	0.099253893
200	152.07181	13.914878	1061.5199	12.65639	0.071750998
200	181.95441	15.22076	1397.088	13.869955	0.095414996
200	178.313	15.067686	1448.2836	14.037346	0.066009998
200	134.15381	13.069427	870.61978	11.847043	0.081390083
200	142.0146	13.446881	940.32319	12.155127	0.094722211
200	179.70021	15.126183	1356.0793	13.732897	0.0939309
200	196.6356	15.822902	1595.4923	14.497686	0.081607223
200	143.74861	13.528726	960.19243	12.240145	0.10845011
200	152.47639	13.933376	987.28049	12.354181	0.12280154
200	128.54721	12.793412	856.07759	11.780711	0.070668042
200	145.2514	13.599258	988.61696	12.359754	0.072217584
200	152.01401	13.912234	1044.1024	12.586785	0.085945189
200	132.651	12.996019	859.99317	11.798645	0.096013188
200	208.36902	16.288145	1644.2512	14.643892	0.12139946
200	136.69701	13.192727	882.15028	11.899115	0.088474989
200	157.90961	14.179448	1148.6191	12.99349	0.071925879
200	188.19681	15.479652	1439.5182	14.008969	0.10047787
200	118.8368	12.30072	774.85459	11.395687	0.054679632
200	150.28	13.832658	1044.5439	12.588559	0.1092869
200	120.2818	12.37528	740.53492	11.224896	0.079284668
200	186.983	15.429652	1303.6552	13.553601	0.13126707
200	132.4198	12.984688	869.02791	11.839818	0.085294783
200	284.37601	19.028368	2348.2798	16.49113	0.1452508
200	154.4416	14.02288	1085.6963	12.751754	0.090726435
200	207.61761	16.25875	1738.9334	14.919746	0.097083867
200	211.0278	16.391734	1717.2683	14.857526	0.10004032
200	194.7282	15.745972	1484.4144	14.15312	0.10251033
200	127.2178	12.727087	821.30411	11.618992	0.08250761
200	212.81961	16.461177	1648.2859	14.65586	0.13782603
200	147.5056	13.704378	972.78539	12.293422	0.10190904
200	228.25221	17.047573	1716.7264	14.855964	0.144795
200	179.46899	15.116449	1396.132	13.866791	0.089182436
200	134.15381	13.069427	861.23063	11.804301	0.09218049
200	149.70201	13.806032	970.54277	12.283968	0.11035347
200	151.55161	13.891058	1046.0175	12.594476	0.087196231
200	137.6796	13.240057	893.78654	11.951206	0.0901407
200	141.2054	13.408516	935.81462	12.135669	0.081481516
200	133.98041	13.060978	858.59414	11.792243	0.093603432
200	156.5802	14.119635	1085.6724	12.75166	0.10481334
200	169.87421	14.70682	1249.9711	13.364943	0.090940356
200	157.96741	14.182043	1101.3793	12.812861	0.11605692
200	151.95619	13.909588	1095.8959	12.791561	0.072452486
200	120.9176	12.407944	746.48259	11.254867	0.069030464
200	180.10481	15.143202	1430.0042	13.978038	0.07510376
200	236.80659	17.364087	1833.0756	15.18427	0.15776634
200	139.009	13.303825	943.35262	12.168167	0.083571196
200	171.6082	14.78169	1306.8279	13.564588	0.076328576
200	151.89841	13.906943	1060.3943	12.651915	0.082905889
200	140.8008	13.389292	967.32623	12.270383	0.070898294
200	342.8118	20.892141	3294.367	18.461109	0.14545339
200	156.7536	14.127451	1041.0431	12.57448	0.11417115
200	191.49141	15.614558	1516.9262	14.255702	0.090064466
200	163.1694	14.413665	1298.8172	13.536814	0.034333706
200	182.59021	15.24733	1389.8917	13.846099	0.099888325
200	213.1086	16.472349	1741.8407	14.928057	0.10760051
200	126.4664	12.689445	830.9443	11.664275	0.054340005
200	220.2758	16.747055	1752.9927	14.959847	0.14296567
200	198.08061	15.880934	1615.4909	14.558008	0.089530349
200	184.72881	15.336363	1444.1493	14.023976	0.084653437
200	115.02201	12.101676	731.06151	11.176825	0.069084108
200	136.92821	13.203879	920.90751	12.070885	0.090275407
200	201.60641	16.02165	1590.1436	14.481468	0.10371816
200	175.94319	14.967225	1310.5731	13.577533	0.090783119
200	143.17059	13.501498	982.58785	12.334577	0.083948433
200	200.21921	15.966434	1607.921	14.535234	0.082409918
200	143.9798	13.5396	969.88429	12.28119	0.11132807
200	156.6958	14.124847	1080.7591	12.732395	0.10845822
200	131.32159	12.930733	857.44588	11.786984	0.089687526
200	141.7256	13.433192	915.3151	12.046402	0.080506206
200	177.5616	15.035905	1281.9283	13.477884	0.10563511
200	212.01041	16.429852	1710.0031	14.836544	0.12168878
200	215.36279	16.55924	1764.5903	14.992766	0.097982764
200	131.784	12.953478	880.24681	11.89055	0.061588585
200	133.63361	13.044063	861.7957	11.806882	0.083055019
200	137.85301	13.248393	918.90839	12.062145	0.077028692
200	113.2302	12.007047	663.73074	10.822587	0.073477507
200	155.19301	14.056951	1097.6647	12.79844	0.075848818
200	145.54041	13.612781	982.92756	12.335998	0.089219987
200	114.155	12.05598	691.09185	10.969303	0.085453153
200	129.9922	12.865116	786.79448	11.453922	0.08013463
200	208.36902	16.288145	1679.832	14.748768	0.10893869
200	139.0668	13.306591	955.58491	12.220535	0.079553246
200	233.28081	17.234336	1920.7445	15.422579	0.1157344
200	211.2012	16.398467	1810.8499	15.122651	0.085071623
200	145.59821	13.615484	958.3033	12.232112	0.09617579
200	150.1644	13.827337	1026.9911	12.517646	0.092007041
200	153.748	13.991356	1055.3843	12.631958	0.091542065
200	110.7448	11.874538	676.12407	10.889533	0.06532377
200	118.3744	12.276766	687.56646	10.950619	0.10273832
200	168.776	14.659205	1179.4004	13.108537	0.10570055
200	164.44099	14.469719	1191.5733	13.153481	0.080551922
200	135.4254	13.131221	851.15987	11.75811	0.088520467
200	145.77159	13.623588	976.38713	12.308576	0.090146005
200	163.68961	14.436623	1145.342	12.981121	0.11623389
200	161.20421	14.326604	1094.7234	12.786998	0.10021013
200	156.7536	14.127451	1069.3623	12.687481	0.085032642
200	155.48201	14.070034	1089.4594	12.766469	0.10527527
200	165.308	14.507814	1123.1687	12.896805	0.13036025
200	155.6554	14.077876	1087.6817	12.759522	0.081566453
200	171.8972	14.794131	1319.6857	13.608929	0.068917036
200	115.311	12.116869	713.21712	11.085137	0.073547482
200	165.2502	14.505278	1138.0451	12.953495	0.10434902
200	130.3968	12.885122	815.44936	11.591317	0.082179546
200	194.09239	15.720245	1564.5178	14.403254	0.092155337
200	220.96942	16.773402	1857.6873	15.251925	0.10864675
200	125.0792	12.619659	802.26668	11.528515	0.08006382
200	189.5262	15.534228	1514.1835	14.247105	0.083293736
200	121.4956	12.437564	787.46355	11.457168	0.077945232
200	140.22281	13.361782	967.25476	12.270081	0.061670244
200	185.30681	15.360337	1319.2147	13.60731	0.13401097
200	183.7462	15.29552	1427.3096	13.969253	0.092591107
200	188.8904	15.50815	1361.5528	13.751348	0.11567324
200	138.6044	13.28445	927.11483	12.097946	0.076873362
200	143.45959	13.515119	946.7893	12.182925	0.095768392
200	214.3224	16.519194	1687.1472	14.770146	0.12074345
200	196.52	15.81825	1482.9136	14.148348	0.12007761
200	185.42239	15.365127	1467.5963	14.099466	0.095735431
200	192.12721	15.640459	1369.9156	13.779445	0.11743206
200	207.0396	16.236102	1694.9164	14.792783	0.089570343
200	121.84241	12.455303	724.7455	11.144544	0.10142833
200	203.745	16.106402	1560.8331	14.391938	0.13337851
200	118.201	12.26777	738.93875	11.216825	0.07822144
200	120.39741	12.381225	760.72406	11.32599	0.07184267
200	157.56281	14.163869	1110.2507	12.84717	0.10611433
200	209.64061	16.33777	1705.6616	14.823978	0.083454013
200	136.0034	13.159214	895.05923	11.956876	0.089219749
200	152.9388	13.954488	1076.0843	12.71401	0.096949399
200	133.51801	13.03842	868.70139	11.838335	0.083225906
200	231.31561	17.16159	1984.9876	15.592643	0.10879529
200	132.651	12.996019	865.81826	11.825224	0.095787048
200	142.82381	13.485137	993.56065	12.380321	0.078798831
200	195.59521	15.780987	1471.1632	14.110879	0.11273271
200	185.59579	15.37231	1475.7192	14.125431	0.086993456
200	238.425	17.423322	2003.1485	15.640051	0.11086047
200	155.48201	14.070034	1082.0198	12.737344	0.10586095
200	110.8026	11.877637	662.00349	10.813191	0.054732561
200	120.10841	12.366356	794.92958	11.493263	0.051064134
200	148.89281	13.768668	969.22714	12.278415	0.10261977
200	152.9966	13.957124	1019.0567	12.485327	0.099669933
200	213.6866	16.494673	1780.7084	15.038276	0.10101646
200	142.59261	13.474218	952.59282	12.207767	0.13410062
200	217.84819	16.654517	1694.5523	14.791724	0.12684852
200	155.30861	14.062186	1100.763	12.81047	0.088239729
200	153.459	13.9782	1068.2971	12.683267	0.094383061
200	209.17819	16.319741	1693.1755	14.787716	0.10369903
200	141.03201	13.400281	917.57024	12.056287	0.11824119
200	210.6232	16.376013	1746.9507	14.94264	0.087746143
200	153.459	13.9782	1058.7738	12.645467	0.090435684
200	152.30301	13.925452	1102.663	12.817837	0.069777608
200	140.16501	13.359028	924.84411	12.088061	0.081112504
200	211.83701	16.423132	1733.6774	14.9047	0.13400501
200	159.0656	14.231255	1134.8508	12.941364	0.077674508
200	141.0898	13.403026	951.72334	12.204052	0.082992971
200	127.16	12.724195	810.55174	11.568065	0.074347258
200	109.76221	11.821742	663.4551	10.821089	0.076973557
200	185.94261	15.386666	1374.5518	13.794972	0.10086846
200	134.44281	13.083497	805.19293	11.542515	0.13357568
200	179.12221	15.101837	1303.4971	13.553053	0.11709344
200	144.5	13.564038	1008.2321	12.440962	0.073578477
200	154.73061	14.035994	1071.6648	12.696581	0.10618067
200	188.8904	15.50815	1385.5979	13.831826	0.11413538
200	179.41119	15.114014	1388.979	13.843068	0.085476935
200	183.7462	15.29552	1438.8023	14.006647	0.093073249
200	206.23041	16.204342	1596.2375	14.499943	0.079440296
200	122.3048	12.478915	743.26762	11.238686	0.088957846
200	189.64182	15.538966	1462.4064	14.082826	0.095320523
200	121.2066	12.422763	787.74584	11.458537	0.057495177
200	125.0214	12.616742	787.41775	11.456946	0.076511204
200	181.83881	15.215925	1381.8914	13.819482	0.090405345
200	132.5354	12.990355	886.08842	11.916795	0.061871827
200	194.09239	15.720245	1488.5717	14.16632	0.10317504
200	169.1228	14.674258	1258.7956	13.396321	0.086236238
200	155.19301	14.056951	1090.7713	12.771592	0.088408411
200	255.64941	18.0417	2134.1911	15.973922	0.12059182
200	127.3334	12.732868	802.79933	11.531066	0.071651757
200	185.48021	15.367522	1460.5982	14.07702	0.083462536
200	124.0388	12.567064	808.26021	11.557153	0.068247914
200	136.87041	13.201091	928.11367	12.102289	0.077093542
200	140.6852	13.383794	933.06999	12.123794	0.093086302
200	204.5542	16.138355	1625.522	14.588078	0.094565511
200	171.3192	14.769238	1250.6683	13.367428	0.092926562
200	211.1434	16.396223	1748.1156	14.945961	0.10723382
200	262.87442	18.294866	2253.9461	16.267281	0.12567616
200	115.02201	12.101676	713.03513	11.084194	0.078444898
200	214.0334	16.508052	1803.74	15.102834	0.10044068
200	208.5424	16.294921	1645.0363	14.646222	0.10905308
200	172.3596	14.814016	1250.2858	13.366065	0.10752028
200	143.34401	13.509673	975.23654	12.303739	0.090491593
200	138.1998	13.265046	935.51845	12.134389	0.098059893
200	159.29681	14.241594	1161.5215	13.04196	0.088828862
200	168.3714	14.641623	1363.9649	13.759464	0.044980288
200	121.95801	12.46121	783.27386	11.436813	0.060011029
200	173.22659	14.851227	1281.1056	13.475	0.10648739
200	159.00781	14.228669	1031.1033	12.534332	0.12940973
200	161.14639	14.324034	1168.1349	13.066666	0.098553836
