Osmo_mOsm	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
200	139.47141	13.325934	941.2743	12.159224	0.079857945
200	178.02399	15.05547	1249.1552	13.362035	0.11520606
200	207.21301	16.2429	1578.6882	14.446609	0.11829424
200	204.66982	16.142915	1705.1741	14.822565	0.086430669
200	143.45959	13.515119	936.34071	12.137943	0.095793903
200	115.6	12.132044	669.72609	10.855076	0.099928498
200	144.3844	13.558611	932.11848	12.119671	0.087637842
200	198.7742	15.908714	1479.1854	14.136482	0.12406307
200	169.2384	14.679272	1193.3104	13.15987	0.11338925
200	161.78221	14.352265	1133.7035	12.937001	0.11036962
200	135.7144	13.145225	840.95392	11.710925	0.1072101
200	150.28	13.832658	1061.0946	12.654699	0.07845825
200	207.6754	16.261013	1695.2527	14.793761	0.099818408
200	117.9698	12.255767	780.76327	11.42458	0.055802166
200	170.68341	14.741807	1291.3476	13.510814	0.084982336
200	139.52921	13.328695	886.78719	11.919927	0.10997927
200	132.2464	12.976184	889.92913	11.933988	0.074065566
200	144.03761	13.542318	971.29041	12.287122	0.090159476
200	211.3168	16.402954	1716.3836	14.854974	0.1104039
200	240.79482	17.509697	1993.2505	15.614248	0.12460291
200	152.70761	13.943937	1018.3822	12.482571	0.1152271
200	129.2986	12.830748	873.23562	11.858896	0.069422841
200	181.83881	15.215925	1314.8103	13.59215	0.11399913
200	204.66982	16.142915	1709.1024	14.833939	0.085070491
200	177.6772	15.040799	1287.9566	13.498977	0.11405146
200	201.02841	15.998666	1576.9624	14.441343	0.10972762
200	132.9978	13.012996	880.02211	11.889538	0.071318209
200	187.272	15.441571	1448.2973	14.03739	0.11052734
200	127.1022	12.721303	788.24064	11.460935	0.075765848
200	219.062	16.70085	1882.7957	15.320333	0.098887622
200	168.2558	14.636596	1253.2312	13.376552	0.083045065
200	215.47841	16.563684	1710.1875	14.837078	0.12435216
200	137.9686	13.253946	947.29475	12.185093	0.074864566
200	194.67039	15.743635	1467.2866	14.098474	0.11220032
200	179.29561	15.109145	1387.9415	13.83962	0.074214041
200	177.04141	15.013865	1290.6871	13.50851	0.10211086
200	128.08481	12.770381	817.90464	11.602939	0.080738664
200	179.29561	15.109145	1311.4918	13.580705	0.1199761
200	127.1022	12.721303	806.02934	11.54651	0.094900787
200	172.3018	14.811532	1265.8986	13.42147	0.076530755
200	188.31239	15.484405	1474.5232	14.121614	0.10065746
200	159.0656	14.231255	1106.6702	12.833345	0.10107207
200	199.46779	15.936445	1539.4184	14.325815	0.11323822
200	150.4534	13.840636	1036.141	12.554712	0.096198142
200	204.66982	16.142915	1656.2531	14.679436	0.097600162
200	191.20239	15.602771	1529.2533	14.294214	0.093410373
200	159.8748	14.267408	1116.7409	12.872155	0.10757637
200	152.7654	13.946575	1066.1974	12.674952	0.096208096
200	162.6492	14.39067	1102.0708	12.815541	0.11855781
200	164.9612	14.492588	1156.9794	13.024938	0.10870922
200	152.36079	13.928093	1058.7822	12.6455	0.092343032
200	171.955	14.796618	1267.6957	13.427819	0.087236881
200	324.60483	20.329774	2991.8858	17.877857	0.1469205
200	162.2446	14.37276	1116.4978	12.871221	0.10726601
200	186.405	15.405785	1435.1789	13.994879	0.098342478
200	183.1104	15.269034	1368.6867	13.775323	0.093779206
200	164.26761	14.462089	1165.4112	13.056502	0.095910847
200	177.9662	15.053026	1228.732	13.288813	0.11248606
200	152.881	13.95185	1054.3505	12.627832	0.089970112
200	180.047	15.140771	1296.1934	13.527693	0.11202925
200	207.15521	16.240634	1693.221	14.787849	0.092214823
200	137.85301	13.248393	911.69326	12.030492	0.095403135
200	189.17941	15.52001	1406.4656	13.900919	0.11039156
200	175.0762	14.930303	1217.9279	13.249749	0.11607933
200	200.27699	15.968738	1615.41	14.557765	0.11039835
200	169.2384	14.679272	1197.4496	13.175068	0.11616468
200	231.37341	17.163734	1936.4617	15.464531	0.11762947
200	154.3838	14.020256	1043.2517	12.583366	0.092192531
200	179.58461	15.121317	1325.7651	13.629795	0.10923845
200	149.41301	13.792699	1030.1856	12.530612	0.085484326
200	180.2782	15.150489	1389.1299	13.843569	0.074371159
200	112.88341	11.988645	693.41563	10.981584	0.09388268
200	216.5188	16.603623	1844.2227	15.214987	0.10209757
200	221.31619	16.786558	1814.6451	15.133209	0.11421359
200	132.9978	13.012996	889.20158	11.930735	0.082105279
200	184.84441	15.341161	1398.8224	13.875692	0.10156548
200	238.0204	17.408532	1977.9755	15.57426	0.11377257
200	197.44481	15.855426	1585.5626	14.467548	0.094392598
200	176.40561	14.986881	1308.2178	13.569395	0.10903418
200	169.98981	14.711823	1214.9168	13.238821	0.10766363
200	181.31859	15.194144	1353.4269	13.723937	0.10923183
200	178.1396	15.060358	1370.4726	13.781313	0.092938423
200	119.2992	12.324628	720.52244	11.122856	0.093168318
200	136.0034	13.159214	894.76079	11.955547	0.087586761
200	148.54601	13.752623	1008.5551	12.442291	0.091209233
200	140.16501	13.359028	976.46621	12.308908	0.06269443
200	156.2334	14.10399	1087.2838	12.757966	0.091170311
200	192.474	15.654568	1511.4815	14.238626	0.095454454
200	140.22281	13.361782	950.27929	12.197876	0.074758232
200	123.981	12.564136	786.09669	11.450535	0.082015693
200	57.9156	8.5872249	249.2086	7.8076704	0.062207341
200	207.38641	16.249695	1621.2744	14.57536	0.10978526
200	185.30681	15.360337	1416.7227	13.934629	0.098565042
200	190.21982	15.562628	1455.5661	14.060835	0.088971555
200	176.29001	14.98197	1273.9862	13.449992	0.096206069
200	175.3074	14.940158	1217.2954	13.247455	0.14052111
200	183.3416	15.278671	1327.1926	13.634685	0.1220457
200	132.0152	12.964836	894.59945	11.954828	0.072371781
200	182.53239	15.244916	1321.8605	13.616401	0.10588056
200	131.03261	12.916497	859.91651	11.798294	0.076635003
200	107.91261	11.721715	725.0689	11.146201	0.042519867
200	150.5112	13.843295	1041.8266	12.577633	0.090639055
200	218.31061	16.672183	1846.8211	15.222129	0.10048866
200	232.87621	17.219384	1997.4257	15.625143	0.11036032
200	144.0954	13.545034	957.03731	12.226723	0.09297967
200	137.7952	13.245614	830.9558	11.664329	0.12998295
200	176.52119	14.99179	1298.239	13.534805	0.11084026
200	239.63881	17.467616	1977.9374	15.57416	0.13153082
200	167.38881	14.598837	1232.6358	13.302871	0.083327889
200	173.51559	14.86361	1236.8201	13.317907	0.11439186
200	163.285	14.41877	1125.9998	12.907632	0.10210115
200	196.69341	15.825227	1519.3518	14.263296	0.11152071
200	193.80341	15.708538	1488.2726	14.165371	0.11017084
200	166.92639	14.578658	1259.6524	13.399359	0.081369519
200	119.646	12.342529	731.16932	11.177374	0.085928023
200	121.2644	12.425725	776.16262	11.402096	0.08596915
200	177.9662	15.053026	1305.7884	13.56099	0.12142503
200	156.06	14.096161	1086.18	12.753647	0.09276098
200	149.8754	13.814025	1045.3233	12.591689	0.10611856
200	130.62801	12.89654	781.73212	11.429304	0.11175972
200	85.833	10.453993	466.61007	9.6231775	0.055766642
200	199.0632	15.920275	1722.3072	14.872044	0.07656455
200	173.68901	14.871036	1287.4217	13.497108	0.096056819
200	124.55901	12.593389	783.27351	11.436811	0.089939117
200	171.4926	14.77671	1229.4655	13.291457	0.10020852
200	134.6162	13.091931	869.40235	11.841518	0.10098541
200	129.8766	12.859394	870.5173	11.846578	0.06923157
200	192.2428	15.645163	1453.6217	14.054571	0.11402643
200	190.3354	15.567356	1479.2578	14.136712	0.089958072
200	148.83501	13.765995	1020.0683	12.489456	0.090752959
200	146.5808	13.661349	1003.5308	12.421595	0.1010173
200	205.0166	16.156585	1638.6881	14.627358	0.10655183
200	140.9742	13.397534	951.05905	12.201211	0.085212708
200	178.42859	15.072569	1324.6614	13.626012	0.091961205
200	190.62442	15.57917	1459.2422	14.072662	0.1035167
200	154.2104	14.01238	1089.3247	12.765943	0.083803654
200	119.935	12.357426	752.33716	11.284214	0.078222573
200	170.97241	14.754282	1245.5655	13.349223	0.10960996
200	107.91261	11.721715	653.40178	10.766153	0.072407007
200	206.98181	16.233836	1677.8193	14.742875	0.10705256
200	152.36079	13.928093	1062.533	12.660415	0.07778281
200	183.5728	15.288301	1423.5525	13.956985	0.079590917
200	125.3682	12.634229	788.09501	11.46023	0.097494245
200	198.9476	15.915651	1575.6878	14.437451	0.10865092
200	135.7722	13.148024	882.17804	11.89924	0.093228042
200	128.605	12.796287	817.87143	11.602782	0.088273942
200	184.90221	15.343559	1363.1511	13.756727	0.13814265
200	127.73801	12.753081	849.49268	11.750428	0.072320282
200	166.464	14.558453	1204.6014	13.201246	0.090063214
200	158.14079	14.189824	1122.9676	12.896035	0.10983074
200	172.3018	14.811532	1229.1564	13.290342	0.11180758
200	192.474	15.654568	1487.4974	14.162911	0.10940051
200	190.3354	15.567356	1455.9239	14.061987	0.11113447
200	208.4268	16.290404	1703.7225	14.818358	0.096586883
200	139.81821	13.342491	959.55477	12.237435	0.08466357
200	203.39819	16.092688	1557.7778	14.382541	0.12530249
200	161.78221	14.352265	1113.6981	12.860454	0.091488838
200	63.869003	9.0177902	352.08985	8.7609586	0.015427589
200	112.65221	11.976362	690.06982	10.963893	0.063551962
200	159.239	14.239009	1170.8929	13.076942	0.083555818
200	146.40741	13.653267	1045.115	12.590853	0.083482504
200	136.75481	13.195515	921.26407	12.072443	0.084102213
200	167.38881	14.598837	1186.236	13.133813	0.092999399
200	126.58201	12.695244	839.01684	11.701926	0.057781041
200	136.58141	13.187147	875.69237	11.870007	0.098126769
200	105.774	11.604984	771.31547	11.378311	0.030342638
200	226.86501	16.995691	1993.718	15.615469	0.083449602
200	221.54739	16.795324	1846.706	15.221813	0.1052407
200	153.22781	13.967667	1018.2355	12.481972	0.10375118
200	156.11781	14.098772	1049.8866	12.609986	0.10896033
200	183.39941	15.281079	1393.6743	13.858649	0.08924067
200	148.83501	13.765995	1052.3615	12.619886	0.087305546
200	120.7442	12.399044	724.52112	11.143394	0.094235241
200	184.03522	15.307544	1471.2586	14.111184	0.08268249
200	164.49881	14.472263	1174.849	13.091653	0.113006
200	274.43442	18.692799	2503.6781	16.847157	0.12208259
200	139.009	13.303825	932.07741	12.119493	0.077304721
200	170.97241	14.754282	1260.5966	13.402706	0.099902034
200	204.26521	16.126951	1705.9767	14.82489	0.074274898
200	149.06619	13.776682	978.5726	12.317753	0.1071021
200	114.6752	12.083418	698.96161	11.010784	0.09728241
200	151.72501	13.899003	1034.9444	12.549877	0.098494709
200	206.34601	16.208883	1626.8111	14.591933	0.097363949
200	169.87421	14.70682	1313.1568	13.58645	0.083107173
200	160.68401	14.303469	1101.2038	12.81218	0.10109293
200	160.79961	14.308613	1119.4513	12.882561	0.1015045
200	134.32721	13.077871	851.40411	11.759234	0.092007816
200	131.55281	12.942111	841.29784	11.712521	0.080141306
200	138.72	13.289988	888.56355	11.927881	0.10835713
200	140.6852	13.383794	950.72128	12.199767	0.094546139
200	154.2104	14.01238	1058.8804	12.645891	0.10303617
200	111.0916	11.893116	656.36161	10.782385	0.085513711
200	123.8654	12.558277	773.05576	11.386862	0.071368515
200	118.54781	12.285754	753.61763	11.290612	0.067271888
200	131.7262	12.950637	896.38217	11.962764	0.063396156
200	186.405	15.405785	1369.3619	13.777588	0.091939986
200	149.93321	13.816689	1123.1995	12.896923	0.032148302
200	142.188	13.455088	954.65195	12.216557	0.08024168
200	164.67221	14.479888	1237.1335	13.319032	0.080740452
200	126.7554	12.703936	857.20757	11.785892	0.065090537
200	148.71941	13.760648	1004.8639	12.427093	0.093899727
200	140.8586	13.39204	975.98772	12.306897	0.085562944
200	161.84	14.354828	1215.7492	13.241844	0.093809843
200	122.536	12.490704	752.6514	11.285784	0.086873353
200	146.81201	13.67212	987.64935	12.35572	0.09534359
200	183.1682	15.271444	1355.0661	13.729476	0.089373589
200	139.298	13.317647	891.77491	11.942233	0.090124011
200	162.8226	14.398339	1136.4213	12.947331	0.11789799
200	148.3148	13.741917	991.14025	12.37026	0.099458039
200	195.8842	15.792641	1521.5466	14.270161	0.099100769
200	158.31421	14.197602	1092.8588	12.779734	0.10747039
200	143.05501	13.496047	974.06115	12.298794	0.090639353
200	217.67482	16.647888	1768.294	15.003248	0.11138803
200	183.9774	15.30514	1384.982	13.829777	0.10445577
200	141.8412	13.438669	944.50347	12.173113	0.093342662
200	284.78061	19.041899	2432.8395	16.686744	0.14630991
200	132.8244	13.00451	883.64913	11.90585	0.067414761
200	126.17741	12.674938	786.89598	11.454415	0.084190667
200	182.937	15.261803	1370.2334	13.78051	0.090139747
200	168.8338	14.661715	1269.1546	13.432967	0.096383929
200	156.06	14.096161	1107.0264	12.834722	0.09293443
200	148.3148	13.741917	978.69093	12.318249	0.088747025
200	121.95801	12.46121	757.6827	11.310876	0.076277137
200	123.4608	12.53775	756.73797	11.306173	0.090778768
200	140.51181	13.375545	904.85554	12.00034	0.088336945
200	118.6056	12.288748	736.43232	11.204128	0.078929842
200	171.4926	14.77671	1283.7646	13.484316	0.094586968
200	193.4566	15.694477	1541.4964	14.332258	0.090099394
200	174.6138	14.910573	1303.3481	13.552537	0.1103586
200	168.3714	14.641623	1218.655	13.252385	0.093569517
200	121.9002	12.458256	750.92062	11.277127	0.093235433
200	127.6802	12.750195	804.16854	11.537618	0.073103547
200	153.22781	13.967667	1092.1224	12.776863	0.085211813
200	93.347	10.901977	519.29896	9.9725512	0.081871629
200	207.7332	16.263275	1628.1699	14.595995	0.11947632
200	168.776	14.659205	1217.6611	13.248781	0.10544527
200	185.94261	15.386666	1378.225	13.807249	0.11431122
200	179.18001	15.104273	1283.3458	13.48285	0.12821776
200	163.80521	14.44172	1128.0169	12.915335	0.10278678
200	161.26201	14.329172	1125.8067	12.906894	0.11095619
200	142.4192	13.466023	929.02157	12.106234	0.099656463
200	162.5336	14.385555	1135.3138	12.943124	0.078949869
200	169.065	14.67175	1170.6489	13.076033	0.11203641
200	175.59641	14.952468	1309.6535	13.574357	0.088687956
200	138.6622	13.287219	920.21495	12.067859	0.088622153
200	159.9326	14.269986	1077.5917	12.719944	0.10990036
200	131.66841	12.947796	849.83951	11.752027	0.077343404
200	132.7088	12.99885	872.59248	11.855984	0.079218447
200	129.9344	12.862256	848.14089	11.744192	0.07542485
200	174.4982	14.905637	1269.7148	13.434944	0.1113342
200	130.2234	12.876552	848.41989	11.745479	0.087022722
200	194.95941	15.755318	1528.0542	14.290477	0.098432362
200	128.37381	12.78478	821.53704	11.62009	0.086455703
200	165.19241	14.502742	1130.1132	12.92333	0.1208238
200	175.0762	14.930303	1313.6699	13.588219	0.092128813
200	210.44981	16.369271	1745.0526	14.937226	0.10272175
200	203.16699	16.08354	1619.3582	14.569616	0.10224539
200	120.6286	12.393107	782.17314	11.431453	0.069690406
200	126.8132	12.706832	791.89589	11.478624	0.084525347
200	194.43921	15.734284	1507.4973	14.226104	0.10240901
200	155.30861	14.062186	1066.9886	12.678087	0.095793366
200	133.0556	13.015823	890.75009	11.937657	0.081138253
200	218.25279	16.669976	1823.3121	15.157263	0.077232361
200	140.45401	13.372793	962.93119	12.251771	0.083489597
200	164.8456	14.48751	1323.1118	13.620696	0.068925619
200	213.57101	16.490211	1726.4254	14.883888	0.11811757
200	189.41061	15.529491	1402.6161	13.888224	0.11294538
200	106.063	11.620827	624.02631	10.602333	0.077962816
200	175.76981	14.959849	1274.6218	13.452229	0.10951281
200	184.78661	15.338762	1474.4779	14.121469	0.080179453
200	136.69701	13.192727	887.19328	11.921746	0.10259247
200	151.436	13.885759	1097.1202	12.796323	0.084273934
200	141.14761	13.405772	883.84941	11.90675	0.12456417
200	242.9912	17.589372	1972.8728	15.560856	0.12608576
200	160.0482	14.275143	1163.6782	13.050028	0.091371596
200	141.4366	13.419489	968.72229	12.276283	0.084973514
200	133.46021	13.035598	905.43006	12.002879	0.084408402
200	174.96062	14.925374	1320.8195	13.612826	0.077609658
200	117.5652	12.234732	719.64776	11.118353	0.085368156
200	131.03261	12.916497	796.6329	11.501466	0.091292739
200	193.80341	15.708538	1508.9375	14.230633	0.1063503
200	143.40181	13.512396	990.04699	12.36571	0.081088722
200	154.55721	14.028127	1050.7881	12.613594	0.11468631
200	164.09421	14.454454	1190.3749	13.14907	0.081758678
200	193.68779	15.703852	1487.9406	14.164318	0.10685992
200	137.73741	13.242837	892.27552	11.944467	0.096922576
200	150.569	13.845953	1008.3841	12.441587	0.094666183
200	146.34961	13.650572	1037.2425	12.559159	0.094185472
200	121.0332	12.413874	780.11768	11.42143	0.072749376
200	164.55659	14.474804	1182.1877	13.118855	0.096550107
200	151.89841	13.906943	1016.8118	12.476152	0.10038465
200	191.54921	15.616915	1525.6147	14.282868	0.091205418
200	170.97241	14.754282	1194.2938	13.163484	0.11796987
200	138.9512	13.301059	912.08233	12.032203	0.089254379
200	203.86061	16.110971	1670.8341	14.722387	0.091387391
200	142.3036	13.460556	1005.8016	12.430957	0.067789316
200	174.38261	14.900699	1315.9217	13.595979	0.091019094
200	176.81021	15.004058	1312.9063	13.585586	0.11010271
200	195.4796	15.776323	1536.3949	14.31643	0.10146344
200	167.09981	14.586229	1172.6177	13.083359	0.10660976
200	169.81641	14.704318	1238.0529	13.32233	0.093509853
200	148.95061	13.77134	1026.9521	12.517488	0.085693657
200	211.1434	16.396223	1727.643	14.887386	0.11103731
200	167.67781	14.611435	1196.2792	13.170774	0.088204026
200	140.74301	13.386544	967.93515	12.272957	0.083435833
200	155.19301	14.056951	1054.8912	12.62999	0.10964662
200	173.74681	14.87351	1266.8822	13.424946	0.089400649
200	129.2408	12.82788	808.65989	11.559058	0.097388685
200	182.35899	15.237673	1423.0651	13.955392	0.07838583
200	179.00659	15.096962	1323.4266	13.621776	0.10734642
200	130.1078	12.870835	862.20546	11.808753	0.075324953
200	203.68721	16.104118	1655.488	14.677175	0.10929781
200	174.38261	14.900699	1247.475	13.356041	0.11430448
200	144.6156	13.569462	963.30873	12.253372	0.09324491
200	168.3714	14.641623	1237.7384	13.321202	0.097619355
200	139.1824	13.31212	875	11.866878	0.089931667
200	172.82201	14.833874	1254.0457	13.37945	0.11047012
200	214.2068	16.514738	1845.9132	15.219634	0.07992512
200	135.3676	13.128419	928.84878	12.105483	0.085984111
200	179.12221	15.101837	1394.7466	13.862202	0.075175762
200	192.8786	15.671013	1507.7144	14.226787	0.1030525
200	169.4118	14.68679	1214.3342	13.236704	0.10168874
200	156.11781	14.098772	1066.5086	12.676185	0.1014654
200	227.26961	17.010839	1893.024	15.348025	0.11236
200	213.74442	16.496904	1585.4011	14.467057	0.1340847
200	190.91341	15.590975	1515.4358	14.251032	0.086158276
200	146.6964	13.666735	999.6411	12.405525	0.08605516
200	128.43159	12.787658	809.41128	11.562637	0.088574886
200	214.78482	16.537005	1746.5314	14.941445	0.10870266
200	195.3062	15.769324	1509.968	14.233872	0.095916629
200	205.76801	16.186166	1628.143	14.595914	0.11189955
200	214.2646	16.516966	1600.9884	14.514314	0.13119501
200	142.65041	13.476948	979.53887	12.321806	0.087243319
200	186.92522	15.427267	1357.1503	13.736511	0.11382097
200	140.10721	13.356273	932.71992	12.122277	0.10359758
200	176.6946	14.999152	1267.257	13.42627	0.10081559
200	158.42981	14.202785	1136.1103	12.94615	0.089714766
200	133.0556	13.015823	877.58208	11.878539	0.086740077
200	153.51682	13.980833	1130.2456	12.923835	0.082316279
200	206.92401	16.231569	1619.8571	14.571112	0.10650665
200	154.55721	14.028127	1023.3929	12.50301	0.092021644
200	205.82581	16.188439	1726.9142	14.885293	0.074290991
200	156.2334	14.10399	1093.3129	12.781504	0.079692125
200	194.26579	15.727266	1582.448	14.458068	0.099972248
200	199.87239	15.9526	1615.5916	14.558311	0.094168782
200	143.63301	13.523285	949.91778	12.196329	0.084764123
200	193.28319	15.687441	1559.8932	14.389049	0.075229347
200	212.47279	16.447759	1711.2174	14.840055	0.11864316
200	187.73442	15.460624	1388.9388	13.842934	0.10870969
200	147.8524	13.720478	1046.9725	12.598308	0.080387473
200	129.8766	12.859394	834.89472	11.682731	0.075250149
200	213.80222	16.499134	1711.6468	14.841297	0.15396631
200	138.6622	13.287219	938.02968	12.145237	0.084631145
200	131.09039	12.919345	901.61859	11.986013	0.07558614
200	172.82201	14.833874	1244.6077	13.3458	0.13135654
200	122.5938	12.49365	773.65066	11.389782	0.081395268
200	205.1322	16.16114	1603.9282	14.523193	0.11681771
200	179.06441	15.0994	1323.696	13.622701	0.10568398
200	168.7182	14.656694	1190.0164	13.14775	0.11731023
200	243.91602	17.622812	2042.7201	15.742369	0.11646074
200	143.74861	13.528726	968.65762	12.27601	0.08996141
200	103.1152	11.4582	594.61011	10.433048	0.073139668
200	152.18741	13.920166	1025.8541	12.513025	0.095284283
200	156.5802	14.119635	1093.5973	12.782612	0.090423763
200	171.1458	14.761761	1241.7288	13.335502	0.087887347
200	150.9736	13.864543	1028.2068	12.522584	0.11752546
200	181.492	15.201408	1399.9501	13.87942	0.10743099
200	173.28441	14.853705	1264.6605	13.417093	0.085386336
200	168.08241	14.629052	1200.2522	13.185339	0.10209733
200	139.4136	13.323172	889.29973	11.931174	0.10796118
200	147.8524	13.720478	1009.7655	12.447266	0.092465162
200	143.51741	13.517842	982.26923	12.333243	0.085568428
200	119.4148	12.330598	785.30627	11.446696	0.068221807
200	158.25639	14.19501	1104.6217	12.825422	0.090059817
200	170.97241	14.754282	1212.1287	13.228686	0.12793648
200	147.101	13.685569	977.36597	12.312688	0.11377639
200	142.70821	13.479678	918.68469	12.061166	0.11336666
200	156.4646	14.114422	1153.77	13.012883	0.0746333
200	155.25079	14.059568	1083.4305	12.742877	0.072482884
200	162.8804	14.400895	1196.7357	13.172449	0.089374959
200	202.2422	16.046893	1451.5627	14.047932	0.1394555
200	175.65421	14.954928	1277.9	13.463751	0.10338509
200	153.6324	13.986095	1073.9313	12.705525	0.093079627
200	130.05	12.867976	863.53174	11.814805	0.090162218
200	149.7598	13.808696	1011.9316	12.45616	0.094561398
200	145.77159	13.623588	948.79961	12.191542	0.11218965
200	211.3746	16.405197	1807.3911	15.113017	0.070806623
200	167.44659	14.601357	1235.7798	13.314172	0.09247452
200	202.3578	16.051478	1637.6218	14.624185	0.091451764
200	131.43721	12.936424	880.18536	11.890273	0.072546482
200	126.29301	12.680743	814.0043	11.584466	0.080323637
200	151.0314	13.867197	985.12146	12.345169	0.10314721
200	166.75301	14.571085	1183.1425	13.122386	0.10569954
200	131.32159	12.930733	876.05852	11.871661	0.076333582
200	156.638	14.122241	1120.9056	12.888137	0.086791098
200	151.0892	13.86985	1066.2039	12.674978	0.084408462
200	185.19119	15.355545	1326.4503	13.632142	0.14018404
200	105.83179	11.608153	610.68925	10.526255	0.093766928
200	148.54601	13.752623	1071.0313	12.694078	0.077659011
200	162.4758	14.382997	1131.8216	12.929839	0.095956802
200	156.2334	14.10399	1120.802	12.88774	0.092062652
200	144.5578	13.56675	987.34841	12.354465	0.079935372
200	164.55659	14.474804	1191.5073	13.153238	0.093433857
200	188.717	15.50103	1420.8788	13.948242	0.11745113
200	177.27261	15.023665	1307.1089	13.56556	0.082282901
200	171.7238	14.786667	1261.019	13.404203	0.097560227
200	147.101	13.685569	1017.4677	12.478834	0.081507742
200	97.277405	11.129126	541.94249	10.115442	0.088514388
200	150.5112	13.843295	1054.5817	12.628755	0.083796442
200	134.55841	13.089121	899.61498	11.977128	0.083953977
200	150.3956	13.837978	990.0718	12.365813	0.10149443
200	98.028801	11.172025	634.18309	10.659545	0.046185791
200	133.98041	13.060978	912.53059	12.034174	0.067636073
200	234.1478	17.266332	1969.3933	15.551703	0.10665274
200	188.60141	15.496283	1446.3196	14.030998	0.10493529
200	201.722	16.026242	1642.8753	14.639806	0.091298282
200	204.32301	16.129232	1660.4989	14.691969	0.095127761
200	159.5858	14.254506	1143.4818	12.974089	0.092132092
200	160.2794	14.28545	1161.6268	13.042354	0.078948379
200	144.6734	13.572174	988.04223	12.357358	0.090020835
200	172.3596	14.814016	1178.4317	13.104947	0.11999047
200	181.72319	15.211086	1329.2217	13.64163	0.10211086
200	168.0246	14.626536	1286.8837	13.495228	0.081184745
200	211.548	16.411925	1702.5089	14.814839	0.099634528
200	179.8736	15.133479	1346.8662	13.701726	0.090688884
200	194.55481	15.73896	1592.0399	14.487222	0.08701092
200	205.1322	16.16114	1590.518	14.482604	0.11751157
200	169.64301	14.696809	1221.2695	13.261856	0.10144848
200	120.4552	12.384197	753.90467	11.292045	0.074166119
200	159.00781	14.228669	1090.8395	12.771858	0.081830561
200	207.0396	16.236102	1692.2567	14.785041	0.09750706
200	151.95619	13.909588	1026.317	12.514907	0.11942273
