Osmo_mOsm	Area_um2	DiameterA_um	Volume_um3	DiameterV_um	Deformation	
200	185.24899	15.357941	1472.555	14.115328	0.078098893
200	142.53481	13.471487	903.11637	11.992646	0.11775959
200	163.68961	14.436623	1186.2269	13.133779	0.10093528
200	127.7958	12.755966	846.40717	11.736184	0.058395565
200	173.16881	14.84875	1389.8322	13.845902	0.074339867
200	139.87599	13.345248	910.05511	12.023282	0.10434949
200	163.4584	14.426424	1198.3608	13.178409	0.091126859
200	155.25079	14.059568	1067.7014	12.680909	0.096061766
200	157.1582	14.145672	1068.4992	12.684067	0.095931649
200	180.8562	15.174758	1298.8404	13.536895	0.10813975
200	165.7126	14.525558	1225.4542	13.276986	0.090320528
200	142.4192	13.466023	996.27034	12.391566	0.067628324
200	163.2272	14.416218	1171.109	13.077746	0.090667248
200	232.35602	17.200142	2051.2558	15.764265	0.089310586
200	177.0992	15.016315	1336.8236	13.667586	0.093913257
200	139.99159	13.350761	921.67764	12.074249	0.092346609
200	153.2856	13.9703	1128.1081	12.915683	0.066821456
200	59.129402	8.6767444	322.77431	8.5107293	0.0092771053
200	167.62	14.608915	1244.036	13.343756	0.082153559
200	169.1228	14.674258	1231.5591	13.298997	0.099777997
200	164.38321	14.467177	1150.0432	12.998857	0.10978144
200	191.89601	15.631046	1569.727	14.419222	0.073807359
200	158.95	14.226082	1142.8344	12.97164	0.08260715
200	128.66281	12.799163	837.62291	11.695442	0.080504298
200	177.6772	15.040799	1363.8157	13.758962	0.096286774
200	125.3104	12.631317	869.96913	11.844091	0.05993855
200	139.0668	13.306591	888.30295	11.926715	0.08352536
200	138.14201	13.262273	915.06608	12.045309	0.097684324
200	164.73	14.482429	1203.5551	13.197422	0.087980568
200	173.16881	14.84875	1343.2118	13.689322	0.098388731
200	129.8766	12.859394	841.45591	11.713255	0.090911448
200	164.38321	14.467177	1225.5662	13.27739	0.067574501
200	129.5876	12.845079	827.94787	11.650238	0.085759342
200	152.881	13.95185	1113.82	12.860923	0.079527259
200	152.12961	13.917523	1027.083	12.51802	0.088992178
200	164.38321	14.467177	1192.8422	13.158149	0.10367167
200	130.3968	12.885122	872.92545	11.857492	0.083748996
200	125.4838	12.640053	852.4912	11.764237	0.067829669
200	211.2012	16.398467	1713.2029	14.845793	0.1082617
200	208.5424	16.294921	1635.7543	14.618623	0.11329979
200	126.9288	12.712622	839.68295	11.705022	0.084117055
200	91.266197	10.779783	515.7374	9.9497003	0.049873829
200	116.8716	12.198588	741.29858	11.228753	0.080523133
200	209.46721	16.331011	1692.4334	14.785556	0.092078865
200	72.365601	9.5988929	369.5165	8.9031783	0.037500978
200	212.81961	16.461177	1773.8618	15.018978	0.080674231
200	161.78221	14.352265	1209.0908	13.217625	0.079643071
200	126.00401	12.666226	845.98774	11.734245	0.082294762
200	166.0594	14.54075	1191.7899	13.154278	0.10574639
200	172.4174	14.816499	1310.3767	13.576855	0.072474957
200	138.0842	13.259497	943.71908	12.169742	0.089194477
200	121.84241	12.455303	776.57871	11.404133	0.078461349
200	146.46519	13.655961	975.92883	12.30665	0.1025331
200	137.5062	13.231717	930.89058	12.114347	0.090676427
200	143.9798	13.5396	1004.0373	12.423684	0.068543017
200	138.0842	13.259497	953.45816	12.211462	0.072531343
200	148.89281	13.768668	1025.8624	12.513059	0.079761386
200	203.91841	16.113255	1734.7702	14.90783	0.061762333
200	117.62301	12.237739	772.06625	11.382002	0.05406189
200	124.6746	12.599231	777.47085	11.408499	0.077812731
200	138.6622	13.287219	910.95277	12.027234	0.097727776
200	203.39819	16.092688	1640.1248	14.631632	0.084058344
200	132.8822	13.007339	875.30526	11.868258	0.10144758
200	123.981	12.564136	775.71349	11.399896	0.087752283
200	104.90701	11.557324	640.41009	10.69432	0.060536027
200	174.32481	14.89823	1286.7986	13.49493	0.10856777
200	138.431	13.276137	936.15971	12.137161	0.081074297
200	148.60381	13.755299	1029.8263	12.529155	0.094675481
200	71.094002	9.5141839	325.68099	8.5362002	0.096462548
200	153.3434	13.972934	1038.8882	12.565798	0.099451125
200	202.82021	16.069807	1615.1166	14.556884	0.1014061
200	208.94699	16.31072	1766.9803	14.999532	0.096482396
200	108.8952	11.77496	663.75554	10.822722	0.070197284
200	202.0688	16.040012	1646.7998	14.651454	0.096693397
200	161.31981	14.33174	1228.3673	13.287498	0.068813086
200	178.5442	15.077451	1394.9263	13.862797	0.070136607
200	214.0912	16.510281	1912.6182	15.400798	0.068487704
200	119.35701	12.327614	761.34798	11.329086	0.078996539
200	215.47841	16.563684	1747.8672	14.945253	0.11610234
200	182.18561	15.230427	1418.2267	13.939558	0.087802589
200	125.13701	12.622575	742.83878	11.236524	0.083717167
200	138.3732	13.273365	917.42801	12.055664	0.10295969
200	181.2608	15.191722	1383.6723	13.825416	0.10534567
200	138.0842	13.259497	955.94209	12.222057	0.081660867
200	125.5416	12.642963	804.74971	11.540397	0.086323977
200	126.29301	12.680743	848.59505	11.746287	0.070123315
200	156.4646	14.114422	1161.0086	13.04004	0.073576331
200	195.42181	15.773991	1599.2721	14.509126	0.071976006
200	142.3614	13.46329	926.7105	12.096187	0.11768347
200	101.95921	11.393792	599.63255	10.462341	0.060432971
200	122.0158	12.464162	759.22128	11.318527	0.07633245
200	164.38321	14.467177	1217.6841	13.248865	0.085075259
200	100.283	11.299747	629.47354	10.633093	0.032603264
200	142.88159	13.487865	996.35985	12.391937	0.069596291
200	162.0712	14.365078	1178.7627	13.106174	0.090571404
200	128.25821	12.779023	864.49426	11.819193	0.069874704
200	243.4536	17.6061	1890.3077	15.34068	0.11140108
200	207.6754	16.261013	1691.1831	14.781914	0.10218793
200	162.30241	14.375321	1176.5305	13.097896	0.088100731
200	135.7144	13.145225	872.8065	11.856954	0.10510403
200	178.313	15.067686	1361.3266	13.750587	0.10626388
200	178.0818	15.057915	1371.3068	13.784108	0.09534806
200	277.151	18.78509	2407.8496	16.629413	0.12406367
200	149.41301	13.792699	1040.7906	12.573463	0.093253016
200	164.55659	14.474804	1178.1108	13.103757	0.09799391
200	130.57021	12.893686	863.89464	11.81646	0.069763422
200	122.7672	12.502482	733.74969	11.190507	0.095688999
200	108.72179	11.765581	659.50947	10.799595	0.08001864
200	165.9438	14.535687	1255.4567	13.384466	0.082880735
200	140.45401	13.372793	1123.219	12.896997	0.060776949
200	126.58201	12.695244	806.16246	11.547146	0.067574501
200	166.4062	14.555925	1309.6694	13.574412	0.063918948
200	157.67841	14.169064	1118.3937	12.878502	0.094891131
200	162.5336	14.385555	1189.2819	13.145045	0.08468467
200	84.041206	10.344302	532.4657	10.056133	0.011074007
200	138.1998	13.265046	968.69526	12.276169	0.06080538
200	116.4092	12.174432	630.89923	10.641115	0.097582042
200	137.9108	13.251169	963.75003	12.255243	0.076095045
200	181.0296	15.18203	1399.7391	13.878722	0.08408159
200	199.12102	15.922586	1632.067	14.607631	0.075003505
200	142.53481	13.471487	959.38921	12.236731	0.069895506
200	125.1948	12.625489	770.57069	11.374648	0.078999639
200	186.983	15.429652	1427.9501	13.971342	0.08107543
200	233.45421	17.24074	2060.5155	15.787951	0.094636321
200	131.784	12.953478	848.97845	11.748056	0.07495749
200	136.58141	13.187147	916.51428	12.05166	0.090450287
200	161.60881	14.344571	1223.4618	13.269786	0.076187789
200	144.789	13.577595	977.24905	12.312197	0.076762855
200	169.5274	14.6918	1254.4112	13.380749	0.08466059
200	174.0936	14.888346	1307.1409	13.565671	0.098632395
200	187.73442	15.460624	1414.0341	13.925809	0.099699676
200	188.19681	15.479652	1431.2438	13.982076	0.09622705
200	178.42859	15.072569	1304.0698	13.555038	0.10551637
200	194.49699	15.736622	1584.0131	14.462834	0.088098228
200	124.27	12.578771	778.20113	11.41207	0.077501297
200	164.9612	14.492588	1210.9087	13.224246	0.091418803
200	166.464	14.558453	1221.4006	13.26233	0.093289137
200	166.57961	14.563507	1255.8018	13.385692	0.071607351
200	154.61501	14.03075	1072.3507	12.699289	0.095174611
200	155.30861	14.062186	1123.0933	12.896516	0.075786471
200	167.27321	14.593795	1220.1366	13.257754	0.092121243
200	138.1998	13.265046	925.78236	12.092147	0.061117887
200	133.69139	13.046883	887.55282	11.923356	0.091428936
200	158.661	14.213144	1143.7484	12.975097	0.072141886
200	166.81081	14.57361	1201.5955	13.190256	0.089088678
200	183.1104	15.269034	1502.2266	14.209505	0.078334689
200	158.25639	14.19501	1157.6787	13.027562	0.074545681
200	116.4092	12.174432	758.55692	11.315225	0.084227264
200	122.1314	12.470065	784.07675	11.440719	0.058751881
200	143.51741	13.517842	985.97186	12.348721	0.083900928
200	146.63861	13.664043	1080.4033	12.730997	0.072258234
200	194.49699	15.736622	1415.8642	13.931814	0.11657071
200	167.50441	14.603878	1209.5532	13.21931	0.08684206
200	170.79901	14.746798	1211.2429	13.225463	0.10424978
200	203.9762	16.115538	1629.9544	14.601325	0.10299236
200	170.50999	14.734316	1270.7193	13.438486	0.10113406
200	186.75182	15.42011	1449.7417	14.042055	0.096132219
200	139.3558	13.32041	956.56203	12.224699	0.079707026
200	187.6188	15.455862	1479.7782	14.13837	0.10527593
200	179.8736	15.133479	1331.1398	13.648189	0.099757493
200	148.83501	13.765995	1086.8212	12.756156	0.070925474
200	159.7592	14.262249	1139.9146	12.960584	0.10451496
200	189.0638	15.515267	1502.828	14.211401	0.080189466
200	222.64561	16.8369	1889.9814	15.339798	0.086913347
200	154.67281	14.033372	1145.1178	12.980274	0.070818603
200	134.03821	13.063795	892.51116	11.945519	0.080326915
200	213.2242	16.476816	1605.6315	14.528332	0.10866952
200	125.8884	12.660414	811.1805	11.571055	0.083457828
200	171.2614	14.766746	1247.3843	13.355717	0.10611838
200	189.00601	15.512896	1455.1719	14.059565	0.094179869
200	186.4628	15.408173	1429.9131	13.977741	0.092457294
200	142.4192	13.466023	944.27183	12.172118	0.083602726
200	178.71761	15.084771	1362.2007	13.753529	0.078950763
200	118.77901	12.297729	772.44978	11.383886	0.072674155
200	153.8058	13.993985	1080.1599	12.730041	0.08630228
200	163.0538	14.408558	1196.806	13.172707	0.091686308
200	215.18941	16.552573	1832.4437	15.182525	0.093699992
200	130.05	12.867976	833.84487	11.677832	0.081383884
200	167.96681	14.624021	1258.2536	13.394398	0.097330332
200	157.1582	14.145672	1140.1782	12.961583	0.084883094
200	141.4944	13.42223	972.60074	12.292645	0.088799894
200	131.37941	12.933579	895.79949	11.960171	0.063171685
200	217.96381	16.658936	1957.9323	15.521476	0.086138308
200	137.56401	13.234498	937.21299	12.141711	0.085622489
200	115.8312	12.14417	805.35731	11.5433	0.023429155
200	209.7562	16.342273	1750.11	14.951643	0.097400486
200	187.3876	15.446336	1474.3136	14.120945	0.087064743
200	139.009	13.303825	944.26697	12.172097	0.091761172
200	113.4614	12.019298	734.94528	11.196582	0.054412007
200	182.937	15.261803	1427.6397	13.97033	0.10016233
200	188.02341	15.472519	1479.4434	14.137303	0.079808235
200	148.66161	13.757974	1043.2383	12.583312	0.084116578
200	148.66161	13.757974	1013.8744	12.464126	0.088695526
200	141.4366	13.419489	962.14527	12.248437	0.083870649
200	112.9412	11.991714	711.66451	11.077087	0.056046009
200	186.8096	15.422496	1494.2059	14.18417	0.08827877
200	206.75061	16.224767	1660.7752	14.692783	0.12239122
200	183.05261	15.266625	1407.7899	13.90528	0.092142999
200	191.54921	15.616915	1553.3216	14.368814	0.08191818
200	125.3104	12.631317	830.63078	11.662808	0.074353099
200	167.44659	14.601357	1258.2	13.394208	0.090762138
200	208.0222	16.274584	1730.6273	14.895954	0.092702925
200	144.5	13.564038	1018.7761	12.484181	0.090857685
200	137.15941	13.215021	869.45104	11.84174	0.080761135
200	129.8188	12.856533	867.06194	11.830883	0.069847941
200	147.968	13.725841	1011.0125	12.452388	0.09707588
200	137.5062	13.231717	935.96749	12.13633	0.078857481
200	146.11841	13.639785	1003.2004	12.420232	0.079192221
200	171.0302	14.756775	1278.7417	13.466707	0.085667431
200	122.7094	12.499539	756.87762	11.306869	0.083765447
200	218.8886	16.694239	1746.2338	14.940596	0.11050981
200	99.878403	11.276929	588.84362	10.399212	0.07444191
200	136.1768	13.1676	903.25885	11.993277	0.09263581
200	129.2408	12.82788	840.84048	11.710398	0.096455753
200	148.4882	13.749947	1059.9455	12.65013	0.085426033
200	192.30061	15.647516	1487.972	14.164417	0.094721913
200	132.36201	12.981855	898.96021	11.974221	0.070773959
200	196.86681	15.832201	1571.6928	14.425239	0.087875903
200	244.2628	17.635336	2153.768	16.022616	0.10498321
200	136.3502	13.175981	875.4303	11.868823	0.11536205
200	162.4758	14.382997	1143.0369	12.972406	0.089682817
200	171.955	14.796618	1257.7592	13.392643	0.078450024
200	172.244	14.809047	1186.2426	13.133837	0.1008997
200	166.1172	14.54328	1246.2712	13.351743	0.089734197
200	158.08301	14.187231	1146.2351	12.984494	0.090968788
200	141.7834	13.435931	1001.8754	12.414761	0.061643004
200	97.566399	11.145645	544.98464	10.134334	0.079717278
200	173.16881	14.84875	1290.3752	13.507422	0.098156452
200	181.0874	15.184454	1345.8862	13.698402	0.099606097
200	147.33221	13.696321	1026.9625	12.517531	0.099254251
200	179.00659	15.096962	1349.1361	13.709419	0.096253276
200	178.4864	15.075011	1376.401	13.801156	0.088888645
200	129.183	12.825011	883.1732	11.903712	0.08384645
200	149.70201	13.806032	1044.0522	12.586584	0.090843618
200	161.14639	14.324034	1125.9559	12.907464	0.091152787
200	113.4614	12.019298	676.67369	10.892483	0.10652965
200	150.28	13.832658	1052.1146	12.618899	0.078891993
200	164.67221	14.479888	1203.0214	13.195471	0.08038038
200	118.8368	12.30072	789.2222	11.465691	0.081541836
200	149.93321	13.816689	1100.2831	12.808608	0.086167932
200	116.2358	12.165361	714.07982	11.089604	0.076121449
200	125.8884	12.660414	850.18883	11.753637	0.065045536
200	128.9518	12.813529	820.15239	11.613558	0.10376537
200	197.56039	15.860066	1545.6796	14.345211	0.094709933
200	160.1638	14.280297	1096.9687	12.795734	0.073107839
200	184.093	15.309947	1326.353	13.631809	0.12165278
200	151.4938	13.888409	1063.3524	12.663669	0.076771736
200	139.4136	13.323172	991.19991	12.370508	0.084855974
200	146.23401	13.645179	973.49649	12.296417	0.093012989
200	112.59441	11.973289	714.09571	11.089686	0.068668544
200	136.52361	13.184356	886.03284	11.916546	0.095738351
200	165.3658	14.510351	1172.7396	13.083813	0.094813049
200	112.88341	11.988645	687.62455	10.950928	0.075883985
200	161.08861	14.321466	1176.2221	13.096751	0.086321056
200	134.55841	13.089121	849.12437	11.748729	0.091791928
200	123.5764	12.543618	805.57326	11.544332	0.095863402
200	158.08301	14.187231	1150.6382	13.001099	0.092350185
200	113.3458	12.013174	684.31303	10.93332	0.073874056
200	208.36902	16.288145	1750.7586	14.953489	0.081979752
200	170.04761	14.714324	1215.6728	13.241566	0.11014628
200	148.4304	13.747271	999.31854	12.404191	0.080501497
200	205.3634	16.170244	1539.2093	14.325167	0.11093223
200	149.5864	13.8007	1070.7977	12.693156	0.066297829
200	148.0258	13.728522	1034.4276	12.547788	0.088692784
200	168.8916	14.664224	1287.0891	13.495946	0.095367014
200	169.64301	14.696809	1227.3458	13.283813	0.088035822
200	139.4136	13.323172	932.23425	12.120173	0.06572932
200	153.748	13.991356	1099.7808	12.806659	0.089178801
200	150.22221	13.829999	1076.8896	12.717181	0.066578984
200	114.21281	12.059032	842.32261	11.717275	0.013467968
200	213.6866	16.494673	1710.0205	14.836595	0.12111264
200	122.0736	12.467114	799.71047	11.516258	0.074138999
200	209.52501	16.333264	1747.4129	14.943958	0.094992459
200	166.175	14.54581	1210.202	13.221673	0.077280641
200	154.2104	14.01238	1079.3415	12.726826	0.081668437
200	198.31181	15.8902	1545.9286	14.345982	0.10994732
200	156.11781	14.098772	1150.2291	12.999558	0.083834291
200	89.821198	10.694106	474.18356	9.6749625	0.067794621
200	174.55602	14.908106	1307.767	13.567836	0.089747071
