
Contour in frame 261936 
( 65 , 38 )
( 65 , 39 )
( 65 , 40 )
( 64 , 41 )
( 64 , 42 )
( 64 , 43 )
( 65 , 44 )
( 66 , 45 )
( 67 , 46 )
( 68 , 47 )
( 69 , 48 )
( 70 , 48 )
( 71 , 49 )
( 72 , 50 )
( 73 , 50 )
( 74 , 51 )
( 75 , 51 )
( 76 , 52 )
( 77 , 52 )
( 78 , 53 )
( 79 , 53 )
( 80 , 54 )
( 81 , 54 )
( 82 , 54 )
( 83 , 54 )
( 84 , 54 )
( 85 , 54 )
( 86 , 55 )
( 87 , 55 )
( 88 , 55 )
( 89 , 56 )
( 90 , 56 )
( 91 , 56 )
( 92 , 56 )
( 93 , 56 )
( 94 , 56 )
( 95 , 56 )
( 96 , 56 )
( 97 , 57 )
( 98 , 57 )
( 99 , 57 )
( 100 , 57 )
( 101 , 57 )
( 102 , 56 )
( 103 , 56 )
( 104 , 56 )
( 105 , 56 )
( 106 , 56 )
( 107 , 56 )
( 108 , 56 )
( 109 , 56 )
( 110 , 56 )
( 111 , 57 )
( 112 , 56 )
( 113 , 56 )
( 113 , 55 )
( 113 , 54 )
( 113 , 53 )
( 113 , 52 )
( 113 , 51 )
( 114 , 50 )
( 114 , 49 )
( 114 , 48 )
( 114 , 47 )
( 114 , 46 )
( 114 , 45 )
( 114 , 44 )
( 114 , 43 )
( 114 , 42 )
( 114 , 41 )
( 114 , 40 )
( 114 , 39 )
( 114 , 38 )
( 113 , 37 )
( 113 , 36 )
( 113 , 35 )
( 113 , 34 )
( 113 , 33 )
( 113 , 32 )
( 113 , 31 )
( 112 , 30 )
( 112 , 29 )
( 111 , 28 )
( 111 , 27 )
( 111 , 26 )
( 110 , 25 )
( 109 , 24 )
( 108 , 24 )
( 107 , 24 )
( 106 , 24 )
( 105 , 24 )
( 104 , 24 )
( 103 , 24 )
( 102 , 24 )
( 101 , 24 )
( 100 , 24 )
( 99 , 24 )
( 98 , 24 )
( 97 , 24 )
( 96 , 24 )
( 95 , 24 )
( 94 , 24 )
( 93 , 24 )

Contour in frame 268804 
( 94 , 26 )
( 93 , 27 )
( 92 , 27 )
( 91 , 27 )
( 90 , 27 )
( 89 , 27 )
( 88 , 28 )
( 87 , 28 )
( 86 , 28 )
( 85 , 28 )
( 84 , 29 )
( 83 , 29 )
( 82 , 29 )
( 81 , 30 )
( 80 , 30 )
( 79 , 30 )
( 78 , 31 )
( 77 , 31 )
( 76 , 32 )
( 75 , 32 )
( 74 , 33 )
( 73 , 33 )
( 72 , 34 )
( 71 , 35 )
( 70 , 36 )
( 70 , 37 )
( 69 , 38 )
( 69 , 39 )
( 69 , 40 )
( 69 , 41 )
( 69 , 42 )
( 70 , 43 )
( 71 , 44 )
( 71 , 45 )
( 72 , 46 )
( 73 , 47 )
( 74 , 48 )
( 75 , 49 )
( 76 , 49 )
( 77 , 50 )
( 78 , 51 )
( 79 , 51 )
( 80 , 52 )
( 81 , 52 )
( 82 , 52 )
( 83 , 52 )
( 84 , 53 )
( 85 , 53 )
( 86 , 53 )
( 87 , 54 )
( 88 , 53 )
( 89 , 54 )
( 90 , 54 )
( 91 , 54 )
( 92 , 54 )
( 93 , 54 )
( 94 , 55 )
( 95 , 55 )
( 96 , 55 )
( 97 , 55 )
( 98 , 55 )
( 99 , 55 )
( 100 , 55 )
( 101 , 55 )
( 102 , 55 )
( 103 , 55 )
( 104 , 55 )
( 105 , 55 )
( 106 , 55 )
( 107 , 55 )
( 108 , 55 )
( 109 , 55 )
( 110 , 55 )
( 111 , 55 )
( 112 , 55 )
( 113 , 55 )
( 114 , 55 )
( 115 , 55 )
( 116 , 54 )
( 117 , 55 )
( 118 , 55 )
( 119 , 55 )
( 120 , 55 )
( 121 , 55 )
( 122 , 55 )
( 123 , 55 )
( 124 , 55 )
( 125 , 54 )
( 125 , 53 )
( 125 , 52 )
( 125 , 51 )
( 125 , 50 )
( 124 , 49 )
( 124 , 48 )
( 124 , 47 )
( 124 , 46 )
( 124 , 45 )
( 123 , 44 )
( 123 , 43 )
( 123 , 42 )
( 123 , 41 )
( 123 , 40 )
( 122 , 39 )
( 122 , 38 )
( 122 , 37 )
( 122 , 36 )
( 121 , 35 )
( 121 , 34 )
( 121 , 33 )
( 120 , 32 )
( 120 , 31 )
( 120 , 30 )
( 119 , 29 )
( 118 , 28 )
( 117 , 27 )
( 116 , 26 )
( 115 , 26 )
( 114 , 26 )
( 113 , 26 )
( 112 , 26 )
( 111 , 26 )
( 110 , 26 )
( 109 , 26 )
( 108 , 26 )
( 107 , 26 )
( 106 , 26 )
( 105 , 26 )
( 104 , 26 )
( 103 , 26 )
( 102 , 26 )
( 101 , 26 )
( 100 , 26 )
( 99 , 26 )
( 98 , 26 )
( 97 , 26 )
( 96 , 26 )
( 95 , 26 )

Contour in frame 268810 
( 138 , 26 )
( 137 , 27 )
( 136 , 27 )
( 135 , 27 )
( 134 , 27 )
( 133 , 27 )
( 132 , 27 )
( 131 , 28 )
( 130 , 28 )
( 129 , 28 )
( 128 , 29 )
( 127 , 29 )
( 126 , 29 )
( 125 , 29 )
( 124 , 29 )
( 123 , 30 )
( 122 , 31 )
( 121 , 32 )
( 120 , 32 )
( 119 , 33 )
( 118 , 33 )
( 117 , 34 )
( 116 , 34 )
( 115 , 35 )
( 115 , 36 )
( 116 , 37 )
( 117 , 38 )
( 117 , 39 )
( 117 , 40 )
( 117 , 41 )
( 117 , 42 )
( 116 , 43 )
( 116 , 44 )
( 117 , 45 )
( 118 , 45 )
( 119 , 46 )
( 120 , 46 )
( 121 , 47 )
( 122 , 47 )
( 123 , 48 )
( 124 , 48 )
( 125 , 49 )
( 126 , 49 )
( 127 , 49 )
( 128 , 50 )
( 129 , 50 )
( 130 , 50 )
( 131 , 50 )
( 132 , 51 )
( 133 , 51 )
( 134 , 51 )
( 135 , 51 )
( 136 , 51 )
( 137 , 51 )
( 138 , 51 )
( 139 , 51 )
( 140 , 52 )
( 141 , 51 )
( 142 , 51 )
( 143 , 51 )
( 144 , 51 )
( 145 , 51 )
( 146 , 51 )
( 147 , 51 )
( 148 , 51 )
( 149 , 50 )
( 150 , 50 )
( 151 , 49 )
( 151 , 48 )
( 152 , 47 )
( 153 , 46 )
( 154 , 45 )
( 155 , 44 )
( 155 , 43 )
( 156 , 42 )
( 156 , 41 )
( 156 , 40 )
( 156 , 39 )
( 156 , 38 )
( 155 , 37 )
( 155 , 36 )
( 155 , 35 )
( 155 , 34 )
( 155 , 33 )
( 155 , 32 )
( 155 , 31 )
( 154 , 30 )
( 153 , 29 )
( 152 , 28 )
( 151 , 28 )
( 150 , 27 )
( 149 , 27 )
( 148 , 27 )
( 147 , 27 )
( 146 , 26 )
( 145 , 26 )
( 144 , 26 )
( 143 , 26 )
( 142 , 26 )
( 141 , 26 )
( 140 , 26 )
( 139 , 26 )

Contour in frame 268826 
( 188 , 26 )
( 187 , 27 )
( 186 , 27 )
( 185 , 27 )
( 184 , 27 )
( 183 , 27 )
( 182 , 27 )
( 181 , 27 )
( 180 , 27 )
( 179 , 27 )
( 178 , 27 )
( 177 , 27 )
( 176 , 28 )
( 175 , 28 )
( 174 , 28 )
( 173 , 28 )
( 172 , 29 )
( 171 , 29 )
( 170 , 29 )
( 169 , 29 )
( 168 , 29 )
( 167 , 30 )
( 166 , 30 )
( 165 , 31 )
( 164 , 31 )
( 163 , 32 )
( 162 , 32 )
( 161 , 32 )
( 160 , 33 )
( 161 , 34 )
( 161 , 35 )
( 161 , 36 )
( 160 , 37 )
( 159 , 38 )
( 159 , 39 )
( 158 , 40 )
( 158 , 41 )
( 158 , 42 )
( 157 , 43 )
( 157 , 44 )
( 158 , 45 )
( 159 , 45 )
( 160 , 46 )
( 161 , 47 )
( 161 , 48 )
( 162 , 48 )
( 163 , 48 )
( 164 , 49 )
( 165 , 49 )
( 166 , 50 )
( 167 , 50 )
( 168 , 50 )
( 169 , 51 )
( 170 , 51 )
( 171 , 51 )
( 172 , 51 )
( 173 , 52 )
( 174 , 52 )
( 175 , 53 )
( 176 , 53 )
( 177 , 53 )
( 178 , 53 )
( 179 , 54 )
( 180 , 54 )
( 181 , 53 )
( 182 , 53 )
( 183 , 53 )
( 184 , 54 )
( 185 , 53 )
( 186 , 53 )
( 187 , 53 )
( 188 , 54 )
( 189 , 54 )
( 190 , 54 )
( 191 , 54 )
( 192 , 55 )
( 193 , 55 )
( 194 , 55 )
( 195 , 55 )
( 196 , 55 )
( 197 , 54 )
( 198 , 54 )
( 199 , 54 )
( 200 , 55 )
( 201 , 54 )
( 202 , 54 )
( 203 , 53 )
( 204 , 53 )
( 205 , 52 )
( 205 , 51 )
( 205 , 50 )
( 205 , 49 )
( 205 , 48 )
( 205 , 47 )
( 204 , 46 )
( 204 , 45 )
( 204 , 44 )
( 204 , 43 )
( 205 , 42 )
( 205 , 41 )
( 205 , 40 )
( 205 , 39 )
( 206 , 38 )
( 206 , 37 )
( 205 , 36 )
( 205 , 35 )
( 204 , 34 )
( 204 , 33 )
( 204 , 32 )
( 203 , 32 )
( 202 , 31 )
( 201 , 30 )
( 201 , 29 )
( 200 , 29 )
( 199 , 28 )
( 198 , 27 )
( 197 , 27 )
( 196 , 27 )
( 195 , 27 )
( 194 , 27 )
( 193 , 27 )
( 192 , 27 )
( 191 , 26 )
( 190 , 26 )
( 189 , 26 )

Contour in frame 268870 
( 76 , 22 )
( 75 , 23 )
( 74 , 23 )
( 73 , 23 )
( 72 , 23 )
( 71 , 23 )
( 70 , 23 )
( 69 , 23 )
( 68 , 23 )
( 67 , 24 )
( 66 , 24 )
( 65 , 25 )
( 64 , 25 )
( 63 , 26 )
( 62 , 26 )
( 61 , 26 )
( 60 , 26 )
( 59 , 26 )
( 58 , 27 )
( 57 , 28 )
( 56 , 28 )
( 55 , 29 )
( 54 , 30 )
( 53 , 31 )
( 52 , 32 )
( 52 , 33 )
( 52 , 34 )
( 51 , 35 )
( 51 , 36 )
( 50 , 37 )
( 50 , 38 )
( 50 , 39 )
( 50 , 40 )
( 50 , 41 )
( 51 , 42 )
( 51 , 43 )
( 52 , 44 )
( 53 , 45 )
( 53 , 46 )
( 54 , 47 )
( 55 , 48 )
( 56 , 49 )
( 57 , 50 )
( 58 , 50 )
( 59 , 50 )
( 60 , 51 )
( 61 , 51 )
( 62 , 52 )
( 63 , 52 )
( 64 , 52 )
( 65 , 53 )
( 66 , 53 )
( 67 , 54 )
( 68 , 55 )
( 69 , 55 )
( 70 , 55 )
( 71 , 55 )
( 72 , 55 )
( 73 , 55 )
( 74 , 55 )
( 75 , 55 )
( 76 , 56 )
( 77 , 56 )
( 78 , 56 )
( 79 , 56 )
( 80 , 56 )
( 81 , 56 )
( 82 , 56 )
( 83 , 56 )
( 84 , 56 )
( 85 , 55 )
( 86 , 55 )
( 87 , 55 )
( 88 , 55 )
( 89 , 55 )
( 90 , 54 )
( 91 , 54 )
( 92 , 53 )
( 92 , 52 )
( 93 , 51 )
( 94 , 50 )
( 94 , 49 )
( 95 , 48 )
( 95 , 47 )
( 96 , 46 )
( 96 , 45 )
( 96 , 44 )
( 97 , 43 )
( 97 , 42 )
( 97 , 41 )
( 97 , 40 )
( 97 , 39 )
( 97 , 38 )
( 97 , 37 )
( 97 , 36 )
( 97 , 35 )
( 97 , 34 )
( 96 , 33 )
( 96 , 32 )
( 96 , 31 )
( 96 , 30 )
( 95 , 29 )
( 95 , 28 )
( 94 , 27 )
( 94 , 26 )
( 93 , 25 )
( 92 , 24 )
( 91 , 23 )
( 90 , 23 )
( 89 , 23 )
( 88 , 23 )
( 87 , 22 )
( 86 , 22 )
( 85 , 22 )
( 84 , 22 )
( 83 , 22 )
( 82 , 22 )
( 81 , 23 )
( 80 , 23 )
( 79 , 23 )
( 78 , 22 )
( 77 , 22 )

Contour in frame 268886 
( 198 , 23 )
( 197 , 24 )
( 196 , 24 )
( 195 , 24 )
( 194 , 25 )
( 193 , 25 )
( 192 , 25 )
( 191 , 25 )
( 190 , 25 )
( 189 , 25 )
( 188 , 26 )
( 187 , 26 )
( 186 , 26 )
( 185 , 27 )
( 184 , 27 )
( 183 , 28 )
( 182 , 28 )
( 181 , 29 )
( 180 , 29 )
( 179 , 29 )
( 178 , 30 )
( 177 , 31 )
( 176 , 32 )
( 175 , 33 )
( 174 , 34 )
( 173 , 35 )
( 173 , 36 )
( 172 , 37 )
( 171 , 37 )
( 171 , 38 )
( 170 , 39 )
( 171 , 39 )
( 172 , 40 )
( 173 , 41 )
( 173 , 42 )
( 174 , 43 )
( 175 , 44 )
( 176 , 45 )
( 177 , 46 )
( 177 , 47 )
( 178 , 47 )
( 179 , 48 )
( 180 , 49 )
( 181 , 49 )
( 182 , 49 )
( 183 , 50 )
( 184 , 50 )
( 185 , 51 )
( 186 , 51 )
( 187 , 52 )
( 188 , 52 )
( 189 , 52 )
( 190 , 53 )
( 191 , 53 )
( 192 , 53 )
( 193 , 53 )
( 194 , 53 )
( 195 , 54 )
( 196 , 54 )
( 197 , 54 )
( 198 , 54 )
( 199 , 54 )
( 200 , 54 )
( 201 , 54 )
( 202 , 54 )
( 203 , 54 )
( 204 , 55 )
( 205 , 55 )
( 206 , 54 )
( 207 , 55 )
( 208 , 54 )
( 209 , 54 )
( 210 , 54 )
( 211 , 54 )
( 212 , 54 )
( 213 , 54 )
( 214 , 54 )
( 215 , 54 )
( 216 , 53 )
( 217 , 53 )
( 218 , 52 )
( 219 , 51 )
( 220 , 50 )
( 220 , 49 )
( 220 , 48 )
( 220 , 47 )
( 221 , 46 )
( 221 , 45 )
( 222 , 44 )
( 222 , 43 )
( 222 , 42 )
( 223 , 41 )
( 223 , 40 )
( 223 , 39 )
( 223 , 38 )
( 223 , 37 )
( 223 , 36 )
( 223 , 35 )
( 223 , 34 )
( 224 , 33 )
( 224 , 32 )
( 224 , 31 )
( 224 , 30 )
( 224 , 29 )
( 224 , 28 )
( 224 , 27 )
( 224 , 26 )
( 224 , 25 )
( 224 , 24 )
( 223 , 23 )
( 222 , 23 )
( 221 , 23 )
( 220 , 24 )
( 219 , 24 )
( 218 , 24 )
( 217 , 23 )
( 216 , 23 )
( 215 , 23 )
( 214 , 23 )
( 213 , 23 )
( 212 , 23 )
( 211 , 23 )
( 210 , 23 )
( 209 , 23 )
( 208 , 23 )
( 207 , 23 )
( 206 , 23 )
( 205 , 23 )
( 204 , 23 )
( 203 , 23 )
( 202 , 23 )
( 201 , 23 )
( 200 , 23 )
( 199 , 23 )

Contour in frame 268897 
( 180 , 23 )
( 179 , 24 )
( 178 , 24 )
( 177 , 24 )
( 176 , 24 )
( 175 , 24 )
( 174 , 24 )
( 173 , 24 )
( 172 , 24 )
( 171 , 24 )
( 170 , 24 )
( 169 , 24 )
( 168 , 24 )
( 167 , 24 )
( 166 , 25 )
( 165 , 25 )
( 164 , 25 )
( 163 , 25 )
( 162 , 25 )
( 161 , 25 )
( 160 , 25 )
( 159 , 25 )
( 158 , 26 )
( 157 , 26 )
( 156 , 26 )
( 155 , 27 )
( 154 , 27 )
( 153 , 28 )
( 152 , 28 )
( 151 , 28 )
( 150 , 29 )
( 149 , 30 )
( 148 , 31 )
( 147 , 31 )
( 146 , 32 )
( 145 , 32 )
( 144 , 32 )
( 143 , 33 )
( 142 , 34 )
( 141 , 35 )
( 141 , 36 )
( 140 , 37 )
( 140 , 38 )
( 140 , 39 )
( 141 , 40 )
( 141 , 41 )
( 141 , 42 )
( 141 , 43 )
( 142 , 44 )
( 143 , 44 )
( 144 , 45 )
( 145 , 46 )
( 146 , 47 )
( 147 , 47 )
( 148 , 48 )
( 149 , 48 )
( 150 , 49 )
( 151 , 49 )
( 152 , 49 )
( 153 , 50 )
( 154 , 50 )
( 155 , 50 )
( 156 , 51 )
( 157 , 51 )
( 158 , 51 )
( 159 , 52 )
( 160 , 52 )
( 161 , 52 )
( 162 , 52 )
( 163 , 52 )
( 164 , 52 )
( 165 , 53 )
( 166 , 53 )
( 167 , 53 )
( 168 , 53 )
( 169 , 53 )
( 170 , 53 )
( 171 , 53 )
( 172 , 53 )
( 173 , 53 )
( 174 , 53 )
( 175 , 54 )
( 176 , 54 )
( 177 , 53 )
( 178 , 53 )
( 179 , 53 )
( 180 , 53 )
( 181 , 53 )
( 182 , 53 )
( 183 , 52 )
( 184 , 52 )
( 185 , 51 )
( 186 , 50 )
( 186 , 49 )
( 187 , 48 )
( 187 , 47 )
( 188 , 46 )
( 188 , 45 )
( 188 , 44 )
( 189 , 43 )
( 189 , 42 )
( 190 , 41 )
( 190 , 40 )
( 190 , 39 )
( 191 , 38 )
( 191 , 37 )
( 191 , 36 )
( 192 , 35 )
( 192 , 34 )
( 192 , 33 )
( 192 , 32 )
( 192 , 31 )
( 193 , 30 )
( 193 , 29 )
( 193 , 28 )
( 193 , 27 )
( 193 , 26 )
( 193 , 25 )
( 193 , 24 )
( 192 , 24 )
( 191 , 24 )
( 190 , 24 )
( 189 , 24 )
( 188 , 24 )
( 187 , 24 )
( 186 , 24 )
( 185 , 24 )
( 184 , 24 )
( 183 , 24 )
( 182 , 24 )
( 181 , 23 )

Contour in frame 268942 
( 246 , 19 )
( 245 , 20 )
( 244 , 20 )
( 243 , 20 )
( 242 , 21 )
( 241 , 21 )
( 240 , 21 )
( 239 , 21 )
( 238 , 21 )
( 237 , 21 )
( 236 , 21 )
( 235 , 21 )
( 234 , 21 )
( 233 , 21 )
( 232 , 21 )
( 231 , 21 )
( 230 , 21 )
( 229 , 21 )
( 228 , 21 )
( 227 , 21 )
( 226 , 21 )
( 225 , 21 )
( 224 , 21 )
( 223 , 21 )
( 222 , 21 )
( 221 , 21 )
( 220 , 21 )
( 219 , 21 )
( 218 , 21 )
( 217 , 21 )
( 216 , 21 )
( 215 , 22 )
( 214 , 22 )
( 213 , 22 )
( 212 , 22 )
( 211 , 23 )
( 210 , 23 )
( 209 , 24 )
( 208 , 24 )
( 207 , 24 )
( 206 , 24 )
( 205 , 23 )
( 204 , 23 )
( 203 , 23 )
( 202 , 24 )
( 201 , 24 )
( 200 , 24 )
( 199 , 25 )
( 198 , 25 )
( 197 , 26 )
( 196 , 26 )
( 195 , 27 )
( 194 , 27 )
( 193 , 27 )
( 192 , 28 )
( 191 , 28 )
( 190 , 29 )
( 189 , 29 )
( 188 , 30 )
( 187 , 30 )
( 186 , 31 )
( 185 , 31 )
( 184 , 31 )
( 183 , 31 )
( 182 , 32 )
( 181 , 32 )
( 180 , 33 )
( 179 , 34 )
( 179 , 35 )
( 179 , 36 )
( 178 , 37 )
( 177 , 38 )
( 178 , 39 )
( 178 , 40 )
( 179 , 41 )
( 179 , 42 )
( 179 , 43 )
( 179 , 44 )
( 180 , 45 )
( 181 , 46 )
( 182 , 47 )
( 183 , 48 )
( 184 , 48 )
( 185 , 49 )
( 186 , 50 )
( 187 , 50 )
( 188 , 51 )
( 188 , 52 )
( 189 , 52 )
( 190 , 52 )
( 191 , 52 )
( 192 , 53 )
( 193 , 53 )
( 194 , 53 )
( 195 , 53 )
( 196 , 54 )
( 197 , 54 )
( 198 , 55 )
( 199 , 55 )
( 200 , 55 )
( 201 , 56 )
( 202 , 56 )
( 203 , 56 )
( 204 , 56 )
( 205 , 56 )
( 206 , 56 )
( 207 , 56 )
( 208 , 57 )
( 209 , 57 )
( 210 , 57 )
( 211 , 57 )
( 212 , 57 )
( 213 , 57 )
( 214 , 57 )
( 215 , 57 )
( 216 , 57 )
( 217 , 58 )
( 218 , 58 )
( 219 , 58 )
( 220 , 58 )
( 221 , 57 )
( 222 , 58 )
( 223 , 58 )
( 224 , 58 )
( 225 , 57 )
( 226 , 58 )
( 227 , 58 )
( 228 , 58 )
( 229 , 58 )
( 230 , 57 )
( 231 , 57 )
( 232 , 57 )
( 233 , 57 )
( 234 , 57 )
( 234 , 56 )
( 234 , 55 )
( 235 , 54 )
( 235 , 53 )
( 235 , 52 )
( 235 , 51 )
( 235 , 50 )
( 235 , 49 )
( 235 , 48 )
( 235 , 47 )
( 235 , 46 )
( 235 , 45 )
( 235 , 44 )
( 236 , 43 )
( 237 , 42 )
( 237 , 41 )
( 237 , 40 )
( 237 , 39 )
( 237 , 38 )
( 236 , 37 )
( 236 , 36 )
( 236 , 35 )
( 236 , 34 )
( 236 , 33 )
( 237 , 32 )
( 238 , 31 )
( 238 , 30 )
( 238 , 29 )
( 238 , 28 )
( 238 , 27 )
( 238 , 26 )
( 238 , 25 )
( 238 , 24 )
( 239 , 23 )
( 240 , 22 )
( 241 , 22 )
( 242 , 21 )
( 243 , 22 )
( 244 , 21 )
( 245 , 21 )
( 246 , 20 )

Contour in frame 268945 
( 182 , 21 )
( 181 , 22 )
( 180 , 22 )
( 179 , 22 )
( 178 , 22 )
( 177 , 22 )
( 176 , 22 )
( 175 , 22 )
( 174 , 22 )
( 173 , 22 )
( 172 , 22 )
( 171 , 22 )
( 170 , 23 )
( 169 , 23 )
( 168 , 23 )
( 167 , 23 )
( 166 , 24 )
( 165 , 24 )
( 164 , 24 )
( 163 , 24 )
( 162 , 24 )
( 161 , 25 )
( 160 , 25 )
( 159 , 25 )
( 158 , 26 )
( 157 , 26 )
( 156 , 27 )
( 155 , 27 )
( 154 , 27 )
( 153 , 28 )
( 152 , 28 )
( 151 , 29 )
( 150 , 29 )
( 149 , 30 )
( 148 , 30 )
( 148 , 31 )
( 147 , 32 )
( 147 , 33 )
( 146 , 34 )
( 145 , 35 )
( 144 , 36 )
( 143 , 37 )
( 143 , 38 )
( 143 , 39 )
( 143 , 40 )
( 144 , 41 )
( 144 , 42 )
( 144 , 43 )
( 145 , 44 )
( 146 , 44 )
( 147 , 45 )
( 147 , 46 )
( 148 , 47 )
( 149 , 48 )
( 150 , 48 )
( 151 , 49 )
( 152 , 49 )
( 153 , 50 )
( 154 , 51 )
( 155 , 51 )
( 156 , 52 )
( 157 , 52 )
( 158 , 53 )
( 159 , 53 )
( 160 , 53 )
( 161 , 54 )
( 162 , 54 )
( 163 , 55 )
( 164 , 55 )
( 165 , 55 )
( 166 , 55 )
( 167 , 56 )
( 168 , 56 )
( 169 , 56 )
( 170 , 56 )
( 171 , 56 )
( 172 , 56 )
( 173 , 57 )
( 174 , 57 )
( 175 , 57 )
( 176 , 57 )
( 177 , 57 )
( 178 , 58 )
( 179 , 58 )
( 180 , 58 )
( 181 , 58 )
( 182 , 58 )
( 183 , 58 )
( 184 , 58 )
( 185 , 58 )
( 186 , 58 )
( 187 , 58 )
( 188 , 58 )
( 189 , 58 )
( 190 , 58 )
( 191 , 59 )
( 192 , 58 )
( 193 , 58 )
( 194 , 58 )
( 195 , 58 )
( 196 , 58 )
( 197 , 58 )
( 198 , 59 )
( 199 , 59 )
( 200 , 59 )
( 201 , 59 )
( 202 , 58 )
( 203 , 58 )
( 203 , 57 )
( 203 , 56 )
( 203 , 55 )
( 204 , 54 )
( 204 , 53 )
( 204 , 52 )
( 204 , 51 )
( 204 , 50 )
( 204 , 49 )
( 204 , 48 )
( 204 , 47 )
( 204 , 46 )
( 204 , 45 )
( 204 , 44 )
( 204 , 43 )
( 204 , 42 )
( 204 , 41 )
( 204 , 40 )
( 204 , 39 )
( 204 , 38 )
( 204 , 37 )
( 204 , 36 )
( 204 , 35 )
( 204 , 34 )
( 204 , 33 )
( 203 , 32 )
( 203 , 31 )
( 203 , 30 )
( 203 , 29 )
( 203 , 28 )
( 203 , 27 )
( 202 , 26 )
( 202 , 25 )
( 202 , 24 )
( 202 , 23 )
( 202 , 22 )
( 201 , 21 )
( 200 , 21 )
( 199 , 21 )
( 198 , 21 )
( 197 , 21 )
( 196 , 21 )
( 195 , 21 )
( 194 , 21 )
( 193 , 21 )
( 192 , 21 )
( 191 , 21 )
( 190 , 21 )
( 189 , 21 )
( 188 , 21 )
( 187 , 21 )
( 186 , 21 )
( 185 , 21 )
( 184 , 21 )
( 183 , 21 )

Contour in frame 268951 
( 212 , 26 )
( 211 , 27 )
( 210 , 27 )
( 209 , 28 )
( 208 , 29 )
( 207 , 29 )
( 206 , 30 )
( 205 , 30 )
( 204 , 30 )
( 203 , 30 )
( 202 , 30 )
( 201 , 31 )
( 202 , 32 )
( 202 , 33 )
( 202 , 34 )
( 201 , 35 )
( 200 , 35 )
( 199 , 36 )
( 198 , 35 )
( 197 , 35 )
( 197 , 36 )
( 198 , 36 )
( 199 , 37 )
( 199 , 38 )
( 199 , 39 )
( 199 , 40 )
( 200 , 41 )
( 200 , 42 )
( 201 , 42 )
( 202 , 41 )
( 203 , 41 )
( 204 , 40 )
( 205 , 41 )
( 206 , 41 )
( 207 , 40 )
( 207 , 39 )
( 207 , 38 )
( 207 , 37 )
( 208 , 36 )
( 209 , 36 )
( 210 , 35 )
( 211 , 36 )
( 212 , 36 )
( 213 , 37 )
( 213 , 38 )
( 214 , 39 )
( 214 , 40 )
( 214 , 41 )
( 213 , 42 )
( 212 , 42 )
( 212 , 43 )
( 212 , 44 )
( 211 , 45 )
( 210 , 45 )
( 209 , 46 )
( 208 , 46 )
( 207 , 45 )
( 206 , 45 )
( 205 , 45 )
( 204 , 46 )
( 203 , 45 )
( 202 , 45 )
( 201 , 46 )
( 200 , 46 )
( 200 , 47 )
( 201 , 47 )
( 202 , 47 )
( 203 , 48 )
( 204 , 48 )
( 205 , 49 )
( 206 , 49 )
( 207 , 50 )
( 207 , 51 )
( 207 , 52 )
( 207 , 53 )
( 208 , 53 )
( 209 , 53 )
( 210 , 53 )
( 211 , 53 )
( 212 , 53 )
( 213 , 52 )
( 214 , 52 )
( 215 , 51 )
( 216 , 52 )
( 217 , 52 )
( 218 , 53 )
( 219 , 54 )
( 220 , 54 )
( 221 , 54 )
( 222 , 54 )
( 223 , 53 )
( 224 , 53 )
( 225 , 53 )
( 225 , 52 )
( 225 , 51 )
( 224 , 50 )
( 223 , 49 )
( 223 , 48 )
( 223 , 47 )
( 224 , 46 )
( 225 , 45 )
( 226 , 45 )
( 225 , 44 )
( 224 , 43 )
( 223 , 42 )
( 223 , 41 )
( 223 , 40 )
( 224 , 39 )
( 224 , 38 )
( 225 , 37 )
( 226 , 36 )
( 227 , 36 )
( 228 , 35 )
( 229 , 34 )
( 228 , 34 )
( 227 , 33 )
( 227 , 32 )
( 227 , 31 )
( 227 , 30 )
( 226 , 29 )
( 225 , 28 )
( 224 , 28 )
( 223 , 29 )
( 222 , 29 )
( 222 , 30 )
( 222 , 31 )
( 221 , 32 )
( 220 , 32 )
( 219 , 33 )
( 218 , 32 )
( 217 , 32 )
( 216 , 31 )
( 215 , 30 )
( 215 , 29 )
( 215 , 28 )
( 216 , 27 )
( 216 , 26 )
( 215 , 26 )
( 214 , 26 )
( 213 , 27 )

Contour in frame 268975 
( 78 , 24 )
( 77 , 25 )
( 76 , 25 )
( 75 , 25 )
( 74 , 25 )
( 73 , 25 )
( 72 , 25 )
( 71 , 25 )
( 70 , 25 )
( 69 , 25 )
( 68 , 26 )
( 67 , 26 )
( 66 , 26 )
( 65 , 27 )
( 64 , 27 )
( 63 , 27 )
( 62 , 28 )
( 61 , 29 )
( 60 , 29 )
( 59 , 30 )
( 58 , 31 )
( 57 , 32 )
( 56 , 33 )
( 56 , 34 )
( 55 , 35 )
( 55 , 36 )
( 55 , 37 )
( 54 , 38 )
( 53 , 39 )
( 53 , 40 )
( 54 , 41 )
( 54 , 42 )
( 54 , 43 )
( 54 , 44 )
( 55 , 45 )
( 56 , 46 )
( 56 , 47 )
( 57 , 48 )
( 58 , 48 )
( 59 , 49 )
( 60 , 50 )
( 61 , 51 )
( 62 , 51 )
( 63 , 51 )
( 64 , 51 )
( 65 , 52 )
( 66 , 52 )
( 67 , 52 )
( 68 , 53 )
( 69 , 53 )
( 70 , 54 )
( 71 , 53 )
( 72 , 54 )
( 73 , 54 )
