Time MedDef MedDiam MedVol N MedDefBin NBin MadDef MadDia MadV MadDefBin
2.1573375	0.018024564	11.821742	765.21252	3284	0.018409669	669	0.0039859414	0.82231895	139.63313	0.0036615729
3.1414376	0.018395245	11.8124	766.01963	3791	0.018993974	757	0.0039716363	0.78958527	137.42372	0.0043993592
4.1687833	0.019052267	11.759324	758.5299	3225	0.019772947	659	0.0041003823	0.82447181	142.77082	0.0045623183
5.2198376	0.01913929	11.706008	747.11228	3602	0.020219415	720	0.003945142	0.82880689	138.92669	0.0041870177
6.2076376	0.019024163	11.702864	744.86042	3540	0.019735694	673	0.0040972233	0.82020295	140.4935	0.0042413473
7.2500001	0.018600643	11.712293	748.26315	3393	0.019500971	649	0.0039305091	0.84305353	142.63409	0.0037810802
8.2342792	0.018306255	11.674532	755.45559	3182	0.019237876	608	0.0039650798	0.84366682	144.69121	0.0039268732
9.288775	0.017887235	11.652448	733.29709	4224	0.018145323	768	0.0036863685	0.82158272	140.54122	0.0037806928
10.162096	0.018416762	11.720145	755.14457	2924	0.01845324	579	0.0039944649	0.82419718	142.65023	0.0041081309
11.114833	0.018569142	11.718575	754.74284	2858	0.018972218	549	0.0041157007	0.82797638	145.39184	0.0045169592
12.236346	0.018911153	11.7374	749.52048	2836	0.019800544	574	0.0042849481	0.82380681	140.59848	0.004655242
13.273529	0.019248068	11.718575	743.86756	2832	0.019884288	581	0.0044898987	0.8494462	142.94712	0.0050711632
14.254121	0.019164562	11.715434	751.53599	2768	0.020133734	545	0.0046132207	0.8457724	145.72824	0.0049979687
15.216992	0.019032776	11.731128	746.46651	2731	0.019839019	568	0.0047338605	0.83907284	146.30333	0.005011946
16.235742	0.019780636	11.743668	752.94894	2458	0.020344555	562	0.0050072074	0.89056085	151.05432	0.0052737594
17.185554	0.019393802	11.712293	742.67566	2370	0.020580888	479	0.0049206614	0.83058672	141.95535	0.0055235028
18.277983	0.01943925	11.668226	735.63681	2676	0.020068705	513	0.0049594939	0.84308181	142.39784	0.0049635768
19.286833	0.019524574	11.658762	730.87266	2678	0.020832092	516	0.0049394667	0.84489709	141.20723	0.0054654181
20.306546	0.019691825	11.649289	729.91922	2527	0.021236151	496	0.0050559044	0.84435975	141.71338	0.0058330595
21.403913	0.019345224	11.601812	722.42033	2445	0.020911932	429	0.005145371	0.80613168	138.72951	0.0059390068
22.415892	0.019472688	11.614492	725.30802	2996	0.020234257	546	0.0048827827	0.855391	139.92096	0.0057110786
23.317492	0.019634247	11.603397	718.62163	2472	0.020466447	446	0.005225718	0.85095672	134.2889	0.0058027208
24.358571	0.019777119	11.57959	718.05965	2241	0.020201951	402	0.0054016709	0.88204333	130.39534	0.0061919391
25.359067	0.019500047	11.581178	724.9852	2394	0.020540953	439	0.0052584708	0.88707228	136.39119	0.0059589148
26.417804	0.018984675	11.538205	724.27049	1933	0.021228433	350	0.0051108599	0.88751926	134.53113	0.0057009161
