Time MedDef MedDiam MedVol N MedDefBin NBin MadDef MadDia MadV MadDefBin
2.1948917	0.067395449	14.001872	986.17131	2511	0.066538513	736	0.0098838806	1.0682936	206.22311	0.0091762543
3.1858334	0.067293346	14.017631	966.90773	2608	0.065565765	808	0.011010826	1.1011343	202.64377	0.010028988
4.167675	0.068663418	13.902973	970.55963	2707	0.068275094	794	0.011275053	1.0745881	209.66497	0.01194647
5.164425	0.07234475	13.859234	979.15098	2682	0.071928442	773	0.012390792	1.0342234	211.8539	0.013096869
6.0760375	0.074377596	13.885759	989.31808	3056	0.074878097	887	0.012443811	1.0607477	224.52478	0.012693584
7.2841832	0.078493595	13.914878	981.13789	2787	0.077498555	779	0.012697756	1.0471657	212.63306	0.0125525
8.1177292	0.077314138	14.001872	1000.0847	2781	0.076581359	782	0.012886703	1.0654489	218.05533	0.012043744
9.1430499	0.078178525	13.9703	982.9684	3005	0.078184724	880	0.013616502	1.0386612	198.61613	0.013922125
10.1267	0.078797758	14.055641	995.93902	2284	0.078367412	668	0.013554424	1.0822938	211.52857	0.012817204
11.123083	0.079087794	14.018943	968.63945	2212	0.07898891	653	0.01324746	1.0541069	197.82107	0.013504028
12.200742	0.080125332	14.043856	971.815	3144	0.080062866	930	0.013041466	1.0875374	199.01628	0.013023078
13.339588	0.078468919	14.046476	972.74465	4847	0.07788983	1406	0.013066351	1.0958386	202.89221	0.012614399
14.092729	0.077859402	14.051714	975.74828	2225	0.077979714	666	0.012540221	1.0897167	196.7359	0.012074143
15.140183	0.076836824	13.980832	971.98464	2803	0.07591629	806	0.012630284	1.0500992	199.55174	0.012536883
16.3813	0.075211257	13.938657	963.86386	3164	0.07501477	944	0.012566417	1.0792627	198.10964	0.011872143
17.267262	0.074398041	13.871177	959.97557	2329	0.075249851	705	0.012904704	1.0260976	184.53173	0.012045562
18.126442	0.072341323	13.906942	968.14127	2252	0.072186887	679	0.011950791	1.061073	192.46994	0.012162149
19.126667	0.071685195	13.803366	958.6225	2327	0.071745306	732	0.01215905	1.0453835	195.91758	0.012218088
20.2235	0.069655836	13.725841	956.80304	2335	0.07002303	742	0.011586428	1.0161138	193.41439	0.010830224
21.498929	0.069088459	13.68288	954.75009	2461	0.069034278	716	0.011703551	1.0264409	198.42413	0.011398762
22.259004	0.069201767	13.720478	967.2759	2509	0.068680525	754	0.011042774	1.0165427	190.06178	0.010814458
23.22565	0.067765713	13.637086	953.68178	2604	0.067274272	805	0.010876358	1.0232606	191.61262	0.010517776
24.36715	0.066678345	13.620887	958.94076	2558	0.065318525	747	0.010341942	1.0056029	189.44329	0.0094693303
25.358096	0.066653579	13.545034	947.8512	2974	0.06531173	920	0.010470182	0.99824547	182.41295	0.0098083615
26.318504	0.064772069	13.561324	968.80822	2097	0.06435129	636	0.0098708868	0.98195551	184.50444	0.0091115534
