Time MedDef MedDiam MedVol N MedDefBin NBin MadDef MadDia MadV MadDefBin
2.1527042	0.031591237	12.393107	835.86083	2577	0.033263862	660	0.0067034364	0.89411256	159.39952	0.0066462755
3.1867209	0.03118223	12.351469	811.88729	2886	0.032688498	731	0.0065564215	0.86996523	151.90888	0.0068622231
4.4066668	0.029118955	12.32612	815.60604	3491	0.030004621	908	0.005993247	0.87113242	155.93028	0.0061181784
5.1743166	0.0286268	12.354448	828.57608	3593	0.028915226	941	0.0060353875	0.85777603	156.78072	0.0055670738
6.222	0.028127193	12.282758	831.73088	3440	0.028654456	910	0.0060782433	0.86806412	160.94334	0.0059227347
7.3405875	0.028033912	12.339547	839.7839	4277	0.029094368	1164	0.0063285828	0.88660657	169.71034	0.0062941611
8.1147833	0.02785629	12.306701	836.49059	2550	0.028439343	680	0.0061359107	0.88066016	167.26147	0.0065711737
9.1236542	0.027786583	12.390138	854.33027	2230	0.028623819	615	0.0064902306	0.88067012	170.28946	0.0067515969
10.198621	0.02837792	12.369331	839.71244	2584	0.029371023	689	0.0065917075	0.88183775	172.05928	0.0065560937
11.221562	0.028181672	12.351469	833.10785	3969	0.028443873	1030	0.0065438151	0.88363926	171.93237	0.006726265
12.136192	0.028375506	12.372306	840.00933	2203	0.029205501	570	0.0062838793	0.88523964	170.63062	0.0066438615
13.578038	0.027918398	12.385682	845.01238	2581	0.028692544	687	0.0062407255	0.89045535	174.44184	0.0057860613
14.304204	0.028070271	12.364868	837.32985	2517	0.028182626	695	0.0065715313	0.88907749	167.08725	0.0069872737
15.478733	0.028099656	12.297728	825.98076	3245	0.028805852	856	0.0064877272	0.86846696	165.05137	0.0065501332
16.343933	0.02791971	12.258768	818.99386	2930	0.028536052	770	0.0064307451	0.86404358	162.10881	0.0065179467
17.183721	0.028199404	12.273768	819.20078	2580	0.029439747	696	0.0063117743	0.85465126	157.84654	0.0071371198
18.0925	0.027920842	12.201604	804.0462	2378	0.029848218	605	0.0062685013	0.84339288	152.60321	0.0066640377
19.328204	0.028100669	12.183496	799.61918	3039	0.029202998	789	0.006382823	0.8577276	152.53295	0.0067493916
20.147067	0.027749598	12.168385	804.90959	2359	0.028218269	583	0.0063040853	0.83936866	156.98201	0.0061811209
21.527225	0.027416766	12.122941	792.44655	2435	0.027908623	594	0.005980432	0.85254058	149.76775	0.0060952306
22.688917	0.027296901	12.129011	795.82257	2295	0.027695388	556	0.0059638619	0.8698392	154.28824	0.0063099861
23.849004	0.026959479	12.098635	805.46835	2455	0.027947307	650	0.0060568452	0.87187646	155.0637	0.0058089197
24.730879	0.027637839	12.113832	796.9168	3157	0.02911514	791	0.0061799288	0.87368959	152.74827	0.0064458251
25.653446	0.027040899	12.080373	804.54024	2007	0.028313279	498	0.0058318377	0.94392893	166.27373	0.0061015487
26.457813	0.027200282	12.04682	793.82529	1893	0.027700782	478	0.0061413646	0.92652749	153.24087	0.0056008399
