Time MedDef MedDiam MedVol N MedDefBin NBin MadDef MadDia MadV MadDefBin
2.1763708	0.049904168	13.156417	872.44331	2363	0.050003827	655	0.0096796155	0.99296859	169.4376	0.0090097189
3.166254	0.046924591	13.034186	857.9734	2848	0.047580034	790	0.0094755292	1.0271392	167.7218	0.0083259642
4.2460748	0.045417964	12.957738	847.7323	3019	0.046358705	838	0.0089606643	0.97830485	160.76335	0.0084093511
4.998225	0.043688238	12.915072	862.80214	3295	0.044262379	878	0.0092077255	0.96947438	165.6567	0.0085751414
6.1409749	0.042165279	12.893686	876.13164	3371	0.04226321	936	0.0088631511	0.94960917	171.41569	0.0080017447
7.2190583	0.042267442	12.910797	882.10682	3409	0.042244256	959	0.0086305141	0.95596252	174.36529	0.0085514188
8.2135041	0.041692406	12.825011	872.75019	3636	0.042143583	1103	0.0082755685	0.91334519	166.35639	0.0076127648
9.2529167	0.042717338	12.919345	886.29624	3996	0.042655885	1133	0.0085667074	0.95315818	178.04469	0.0081452131
10.025333	0.042728156	12.876552	883.04223	4004	0.042279184	1168	0.0086478293	0.92787444	174.64548	0.0083290339
11.065558	0.043033719	12.856533	873.39825	4248	0.042571664	1199	0.0088277161	0.93349777	172.21582	0.0085002184
12.087654	0.043356538	12.813529	867.03996	3290	0.043072462	913	0.0086308122	0.92749493	172.53042	0.0089589953
13.235483	0.043631971	12.919345	888.43544	3081	0.04376322	876	0.0085825324	0.96376343	184.00229	0.0083571374
14.730121	0.044882864	12.887977	873.91119	4646	0.045044124	1343	0.0088165998	0.93403703	175.05507	0.0086262226
15.370796	0.045020819	12.890831	873.49255	4171	0.045382291	1216	0.0088533759	0.93779024	174.03019	0.0088244081
16.322179	0.045895129	12.892259	870.66662	3356	0.046160638	959	0.008789748	0.925118	174.05225	0.0085874796
17.388787	0.046009868	12.845079	855.31333	3808	0.045770615	1088	0.0091423988	0.92893182	169.05327	0.0090249777
18.291429	0.045513988	12.790535	848.62337	3069	0.04614538	859	0.0086209774	0.8974184	159.5594	0.0082606077
19.36575	0.047027588	12.802037	847.10871	3016	0.048790038	857	0.0088893473	0.89965513	160.49104	0.0086632371
20.107279	0.04631269	12.770381	834.68779	2956	0.047091544	845	0.0094035864	0.91249961	158.91131	0.0097333789
21.470804	0.046608388	12.716963	836.84125	2972	0.047528476	872	0.0091541708	0.87417562	155.75771	0.0093938708
22.397329	0.046429098	12.804911	842.62349	2779	0.047737062	817	0.0087498426	0.90367597	157.89679	0.0088115931
23.668833	0.046171665	12.686545	831.29273	2391	0.047974706	662	0.0089426041	0.93035035	159.47095	0.0081736743
24.5138	0.045593143	12.648783	824.91316	3466	0.047616661	919	0.0091845691	0.95220923	159.4594	0.0088185072
25.528096	0.045357287	12.6546	831.07267	2378	0.045737386	705	0.0089139342	0.90466673	151.37178	0.0084742904
26.445429	0.045247495	12.629859	825.93104	2682	0.046644986	742	0.0086397231	0.93530507	156.5626	0.0084991157
