Osmo_mOsm	DiameterA_um	Deformation
250	16.6103	2.9747
250	16.587	3.7337
250	15.7841	3.4111
250	14.3621	3.0722
250	21.2972	3.1087
250	15.8943	4.3113
250	17.7729	2.9891
250	12.8126	2.5331
250	15.4756	3.272
250	16.5426	3.017
250	14.2486	2.7831
250	12.8101	2.7628
250	15.8921	3.1243
250	9.918	1.834
250	16.3681	3.2344
250	17.0352	3.5127
250	15.6036	2.6328
250	17.5208	3.5637
250	16.6667	2.7558
250	16.2059	3.4942
250	13.3285	2.565
250	16.6876	3.4949
250	18.4836	3.1852
250	14.6598	2.8272
250	15.8137	3.8943
250	15.6149	5.4762
250	17.8189	3.5169
250	14.597	3.0833
250	13.6308	3.4816
250	17.1413	2.9514
250	16.8415	3.4861
250	19.1603	3.2373
250	16.9615	2.992
250	9.2831	1.2114
250	6.7127	1.6983
250	15.3369	2.0122
250	13.4423	2.7009
250	14.7588	2.9619
250	15.1787	3.1736
250	13.3401	2.4363
250	15.3201	3.0387
250	16.5161	4.1442
250	14.8005	3.2368
250	16.8087	3.3467
250	14.644	2.8917
250	14.5368	2.6925
250	17.9642	2.6509
250	16.5102	5.5301
250	15.3256	3.3099
250	18.2184	3.6586
250	13.7488	2.6113
250	19.7944	3.6185
250	13.4911	3.0142
250	15.0056	2.9556
250	12.7179	2.6047
250	18.3125	3.1291
250	13.9551	3.74
250	14.2943	3.9866
250	16.3018	3.2918
250	14.5546	2.765
250	17.5857	3.6005
250	13.3182	2.5691
250	17.1685	4.1515
250	19.1058	3.2864
250	12.3321	1.9552
250	18.86	3.3756
250	15.6649	3.9815
250	15.6743	3.7566
250	14.1244	3.5427
250	17.0769	3.5313
250	15.7781	3.852
250	13.8142	2.4964
250	17.4028	3.4892
250	17.0582	3.3473
250	16.3126	3.2188
250	17.2325	2.9599
250	13.869	2.6572
250	14.7602	3.0333
250	16.5126	4.4267
250	18.7538	3.6759
250	15.6902	3.6902
250	15.0775	2.6147
250	16.4062	3.8923
250	15.0715	3.4028
250	16.5225	3.4556
250	15.0879	3.113
250	13.2931	2.3306
250	12.9354	2.7609
250	15.2008	4.0698
250	17.3513	3.8031
250	16.7136	3.5745
250	17.77	2.9547
250	13.4171	1.8721
250	16.6053	3.6311
250	13.7943	2.4504
250	13.6693	2.8329
250	13.2211	2.8792
250	16.0735	3.227
250	17.6063	2.7785
250	16.0711	3.6799
250	13.3845	2.5892
250	13.5353	2.4704
250	16.2667	3.1695
250	16.6509	2.4165
250	17.2328	3.2487
250	15.1715	3.1339
250	17.123	3.9263
250	17.6726	3.0542
250	16.2323	2.8557
250	17.1012	3.7069
250	16.9304	3.3111
250	16.5162	3.2213
250	14.6534	3.6098
250	13.2443	3.0192
250	13.8811	3.1898
250	17.3589	3.6784
250	15.5951	2.731
250	15.1791	2.9684
250	15.6718	2.8777
250	15.0407	3.0805
250	17.4664	3.7077
250	16.7502	3.9466
250	13.558	2.8738
250	16.0168	3.3252
250	16.9805	3.369
250	15.6805	3.0324
250	16.4787	3.8479
250	15.2041	3.4476
250	16.9724	3.2881
250	15.9565	4.3344
250	18.1469	3.5108
250	15.8446	3.482
250	8.5499	1.494
250	16.2176	3.025
250	15.104	2.7939
250	17.2734	3.8196
250	17.0723	3.0565
250	14.272	2.4759
250	15.4496	3.6875
250	17.0053	3.7806
250	16.5096	3.7268
250	16.0634	3.762
250	14.6511	2.9519
250	17.1791	2.6136
250	17.648	3.0735
250	14.1318	4.0722
250	15.1169	3.1358
250	13.6175	2.9348
250	13.0757	2.8167
300	14.4981	1.9944
300	14.0896	2.2203
300	14.5447	1.9701
300	16.0805	2.2598
300	16.6972	1.9062
300	14.9849	2.3611
300	15.0358	2.3297
300	14.4893	1.9512
300	15.1459	2.5014
300	17.9116	2.2955
300	15.4489	2.1223
300	15.2526	2.064
300	15.113	2.0191
300	17.7712	2.3719
300	15.346	2.2997
300	15.1059	1.9949
300	16.9967	2.6587
300	10.1961	1.4575
300	15.0281	1.9216
300	15.7586	2.4659
300	14.3089	1.9266
300	14.8988	2.2181
300	18.5666	2.854
300	15.0551	1.8721
300	15.1537	2.1308
300	15.5915	2.406
300	13.8131	1.9361
300	14.0474	1.891
300	18.5867	2.2545
300	14.4633	2.4172
300	16.1668	2.0262
300	15.6438	2.5341
300	14.7773	2.0104
300	15.1577	2.1279
300	19.2626	3.2113
300	17.6687	2.5958
300	14.2406	2.1003
300	14.3936	1.9837
300	15.211	2.2561
300	13.8	2.051
300	15.0191	1.8355
300	14.9351	2.2107
300	17.9811	2.5417
300	13.9944	1.9183
300	14.4544	1.9619
300	14.8627	1.9202
300	14.2499	2.1223
300	14.2923	2.048
300	14.6622	2.0643
300	13.6151	1.9253
300	16.8931	2.6894
300	15.0908	2.0964
300	15.4314	2.0103
300	13.8679	2.1026
300	13.8055	2.2569
300	15.3042	2.2451
300	14.6279	2.1005
300	15.3176	2.154
300	14.4156	2.0056
300	17.7549	2.3373
300	14.5291	2.1045
300	13.7456	1.8883
300	19.4675	2.2576
300	14.3574	1.7855
300	15.4195	2.6703
300	11.8769	1.613
300	15.6651	2.0721
300	16.8578	3.8154
300	14.6412	1.9837
300	15.3833	2.5531
300	16.0439	2.3668
300	14.6198	1.9728
300	14.9897	2.1635
300	16.6339	2.3724
300	15.9274	2.1928
300	14.1406	1.9458
300	14.7548	2.107
300	13.4943	1.8669
300	13.2476	2.0904
300	15.1621	2.1138
300	13.7508	2.0491
300	15.5841	2.3804
300	14.5038	1.8908
300	15.5385	2.2175
300	14.5501	2.1261
300	16.8217	2.2277
300	17.1289	2.673
300	17.4281	2.2914
300	15.0152	2.1114
300	14.7745	2.2449
300	16.9138	2.0772
300	14.2302	2.2566
300	14.4069	2.5299
300	14.4314	2.0921
300	17.2791	2.1778
300	15.4406	2.1739
300	15.1863	1.8049
300	15.3873	2.3062
300	15.1321	2.178
300	14.9872	2.4306
300	14.9165	2.0245
300	14.7684	2.1199
300	14.7663	2.3785
300	16.2717	2.2207
300	14.201	2.2062
300	15.5366	2.2125
300	12.9307	1.7057
300	15.5293	2.1553
300	17.8144	2.447
300	16.1098	2.927
300	14.9878	2.1084
300	14.1258	2.0192
300	15.4659	2.4023
300	15.1789	2.2888
300	13.7829	2.0538
300	14.9325	2.3433
300	14.6894	2.274
300	15.2118	2.427
300	15.1288	2.1192
300	14.6193	2.3884
300	15.8502	2.361
300	17.5445	2.2172
300	16.0224	2.1344
300	13.752	2.0702
300	14.8796	1.9024
300	15.3693	2.1231
300	15.1501	2.1655
300	14.6021	3.1928
300	15.4562	2.4144
300	14.2232	2.153
300	14.2738	1.9676
300	17.6922	2.359
300	16.0045	1.9952
300	17.13	2.3717
300	15.243	2.0358
300	16.3071	2.1798
300	13.6398	2.0374
300	18.3023	3.2287
300	17.3805	2.5123
300	15.2948	2.4105
300	14.7124	1.9479
300	13.3625	1.8584
300	14.9719	1.9745
300	14.6515	2.1199
300	17.5272	2.2995
300	14.6202	2.1802
300	14.9444	2.2197
300	14.7176	2.5263
300	13.6083	1.921
300	15.8067	2.4659
300	13.7139	1.8347
300	14.9343	2.126
300	14.0372	2.3109
300	14.7086	2.1813
300	18.1093	2
300	12.6671	1.8051
300	15.9174	2.3706
300	15.3778	2.3271
300	15.517	2.1519
300	15.1803	2.1335
300	16.9929	2.2885
300	13.0392	2.1713
300	15.014	2.3025
300	15.7254	2.1253
300	13.3757	1.8503
300	18.6146	2.8034
300	14.3704	1.9394
300	17.1246	1.9498
300	15.4053	2.5204
300	15.4975	2.331
300	17.0598	2.5026
300	14.8325	2.0452
300	14.2313	2.075
300	19.118	2.5982
300	18.2639	2.1276
300	13.1678	2.0752
300	16.5514	2.1939
300	15.2004	2.2575
300	15.284	2.1499
300	15.9073	2.346
300	13.6563	2.0564
300	12.7815	1.8357
300	16.7706	2.0047
300	13.9322	2.2792
300	14.9015	1.9701
300	16.8945	1.9812
300	15.2757	2.3188
300	15.1556	2.0499
300	15.1869	2.1771
300	14.8367	2.0909
300	14.0775	2.1416
300	15.2369	2.3211
300	14.8514	2.3394
300	14.5463	4.2584
300	12.5411	2.1088
300	16.417	2.0892
300	15.23	2.1199
300	15.5075	2.059
300	19.6272	2.3937
300	15.5305	2.0366
300	14.3319	2.0976
300	16.0619	1.875
300	13.8685	2.4028
300	13.8063	2.8239
300	16.2135	1.9292
300	17.7441	2.6574
300	16.4142	2.0199
300	17.0663	2.044
300	15.005	2.1226
300	14.8221	2.1347
300	14.4037	2.1731
300	18.9862	2.5319
300	14.7005	2.2169
300	19.2607	2.5211
300	15.5741	2.1152
300	14.9346	1.9782
300	16.7415	2.1654
300	14.8224	1.7951
300	14.0978	2.1261
300	15.2934	2.3674
300	14.6954	2.0265
300	17.3238	2.013
300	13.9282	2.0092
300	13.6156	2.24
300	15.3101	2.8565
300	14.5529	1.9653
300	18.9094	2.595
300	15.6227	2.3288
300	13.94	2.1707
300	14.6547	1.9373
300	14.9522	2
300	13.4168	1.9508
300	13.1524	1.8593
300	17.6694	2.3357
300	16.6426	2.673
300	12.5078	1.4746
300	13.5894	2.3322
300	14.2958	2.2067
300	17.0836	2.2693
300	14.2705	2.051
300	15.5239	2.0521
300	14.2157	1.7206
300	14.7472	1.8564
300	15.7259	2.3134
300	14.9459	2.204
300	15.1751	2.2266
300	18.1258	2.0941
300	15.2797	1.8443
300	17.7296	2.1466
300	16.2568	2.4523
300	17.7803	2.3985
300	16.3387	2.5108
300	16.6142	2.2827
300	18.1224	2.246
300	14.0508	1.7698
300	15.4502	2.1608
300	15.269	2.1745
300	15.1209	2.1843
300	14.4541	2.0397
300	16.6635	2.0307
300	15.4693	2.1499
300	14.4766	2.1635
300	14.7143	2.1491
300	15.4598	2.2956
300	15.0083	2.2727
300	15.0764	1.9401
300	16.0482	2.5917
300	14.8835	2.0845
300	15.2862	2.7742
300	17.9856	2.0685
300	15.507	2.6242
300	17.7242	2.0909
300	14.783	2.2063
300	18.407	2.3564
300	15.127	2.508
300	14.5077	2.1311
300	14.3247	2.1652
300	13.7584	2.2113
300	15.9405	2.522
300	14.4909	2.1675
300	14.6079	2.139
300	18.2254	2.4784
300	18.7685	1.9939
300	18.9796	3.0218
300	18.0875	2.5417
300	14.4594	1.859
300	14.9566	2.1257
300	14.7941	2.0963
300	15.9297	2.3706
300	18.203	2.6284
300	15.7348	2.1392
300	14.5709	2.0163
300	16.2387	2.378
300	13.0754	3.3267
300	15.9159	2.3173
300	16.182	2.1316
300	14.0107	2.1579
300	14.747	2.0136
300	14.2104	1.9266
300	15.0435	2.1775
300	15.9551	2.3733
300	13.5718	1.8697
300	15.534	2.2958
300	13.2011	1.9888
300	13.4503	2.0142
300	16.4485	2.4441
300	14.3051	2.0708
300	14.401	1.9379
300	16.0867	2.3842
300	13.8133	2.2393
300	16.3169	2.3488
300	14.4723	2.0563
300	15.6505	2.4169
300	12.3985	1.7556
300	14.2236	2.1388
300	14.3698	2.2068
300	17.3187	2.0118
300	14.8867	2.309
300	14.766	1.9401
300	13.4999	1.7847
300	15.8671	2.3777
300	14.7825	1.9101
300	13.5841	2.0185
300	14.5233	2.2104
300	15.249	2.1705
300	17.3889	2.034
300	18.0097	2.7638
300	18.0629	2.3058
300	18.0813	2.2637
300	14.7985	2.1495
300	18.8412	2.4531
300	16.1619	2.1745
300	16.2195	2.2125
300	15.428	2.3315
300	15.1199	1.9537
300	15.5004	2.3198
300	19.8681	2.6148
300	15.3719	2.1033
300	15.4865	2.178
300	13.8637	1.773
300	15.2805	2.1172
300	16.1433	2.1358
300	15.0445	1.9537
300	12.6764	1.8045
300	14.9098	1.885
300	15.1802	2.103
300	14.6517	2.2153
300	16.3578	2.1923
300	13.7496	1.8902
300	12.8865	2.0578
300	15.2696	2.3444
300	15.1833	2.0082
300	13.1836	1.8547
300	14.6753	3.0927
300	17.8809	2.1459
300	15.6797	2.3569
300	16.93	1.9272
300	17.667	2.1627
300	14.934	2.1662
300	14.0781	2.117
300	16.6975	1.9609
300	16.1768	2.2382
300	15.4256	2.5994
300	14.6272	2.0051
300	14.2889	2.1629
300	16.2631	2.2703
300	14.1733	2.2209
300	16.1389	2.2415
300	14.9929	2.1739
300	15.2549	1.9946
300	13.4959	2.1211
300	14.2309	2.6947
300	15.1221	2.3324
300	14.501	2.0543
300	13.5819	1.8865
300	15.4599	2.2208
300	13.9838	2.1268
300	15.0676	2.5908
300	14.6523	2.0471
300	15.6234	2.3558
300	14.4979	2.1766
300	14.7555	2.1303
300	11.8954	2.282
300	15.3545	2.2031
300	18.6091	2.1659
300	15.9974	2.3018
300	15.9974	2.7361
300	17.7782	2.2518
300	13.0231	2.2178
300	18.8005	3.1345
300	14.34	1.8478
300	12.0492	1.0882
300	15.4267	2.0892
300	16.2403	2.2665
300	17.7596	2.1366
300	17.432	2.3243
300	17.2423	2.274
300	13.5867	1.9772
300	16.6016	2.273
300	13.2304	2.016
300	16.7722	2.3152
300	14.6978	2.4419
300	16.2587	2.3808
300	17.7663	2.8648
300	14.789	2.1308
300	14.052	2.0538
300	15.3863	2.2083
300	17.191	2.4895
300	14.2985	2.4604
300	14.7659	2.0339
300	16.9284	2.7268
300	15.8615	1.9272
300	15.1167	2.2316
300	14.018	1.9346
300	17.7453	2.8031
300	17.3596	2.1995
300	15.287	2.3052
300	15.4403	2.3106
300	16.7478	2.1417
300	12.968	2.0123
300	15.0684	2.2016
300	16.8202	2.4094
300	13.9732	1.975
300	13.4179	1.7361
300	14.1879	1.9865
300	18.396	2.5062
300	14.5173	2.1903
300	14.0234	2.0227
300	15.8525	2.1689
300	14.1899	2.104
300	15.1177	1.9537
300	15.4572	2.3235
300	14.862	2.5131
300	14.5408	1.9701
300	18.8499	2.4586
300	14.8261	2.1355
300	14.5741	2.0981
300	17.2821	2.664
300	14.9487	2.277
300	15.3708	2.2228
300	14.6602	2.125
300	14.5614	2.125
300	14.6943	1.962
300	15.1428	2.1826
300	9.1947	1.4552
300	13.3822	1.8527
300	21.3718	3.1297
300	15.5572	2.3966
300	8.699	2.0085
300	22.2809	2.6164
300	16.2292	2.0402
300	17.5495	2.2879
300	14.7639	2.2789
300	14.7297	2.2677
300	14.8507	2.1281
300	16.16	2.5179
300	14.2059	1.9128
300	15.3227	2.139
300	14.0168	2.2542
300	15.0584	2.1603
300	15.9893	2.109
300	13.6531	2.3569
300	14.5563	2.1035
300	14.6734	1.9541
300	14.6596	2.2405
300	14.8743	2.2633
300	14.5825	2.051
300	13.4189	1.8418
300	18.1899	2.6176
300	14.285	2.0056
300	14.5067	2.2239
300	16.357	2.1788
300	13.9423	1.9848
300	15.1399	2.3651
300	15.5886	2.7971
300	17.3468	2.3858
300	14.0855	1.9475
300	14.0368	2.2351
300	14.5152	2.1501
300	14.2898	2.2797
300	14.9101	2.7368
300	14.594	2.3503
300	15.7206	2.2752
300	13.7709	2.1933
300	15.2312	2.318
300	14.7247	2.3408
300	15.3086	1.9566
300	14.3457	2.0585
300	17.6727	2.4597
300	14.6257	2.1226
300	17.723	2.5
300	16.8873	2.4016
300	15.4167	2.2257
300	17.8627	2.4974
300	17.9243	2.7094
300	15.7068	2.0152
300	14.4393	1.8249
300	14.7627	2.0652
300	16.1408	2.5609
300	19.175	2.8806
300	18.2815	2.9735
300	15.3341	2.406
300	14.4785	2.332
300	14.8308	2.125
300	14.4943	2.1671
300	15.2486	2.2853
300	17.3298	2.5586
300	14.5493	2.5189
300	13.9128	2.0449
300	14.6269	2
300	17.0843	2.5078
300	15.1679	2.3188
300	14.3307	2.0225
300	14.7124	2.0767
300	16.2607	2.2063
300	17.2729	2.6021
300	15.5671	2.1689
300	14.7671	2.2425
300	10.1268	3.0358
300	18.3502	2.1775
300	14.7559	2.3188
300	15.0415	2.1315
300	17.4245	2.1182
300	17.246	2.555
300	14.3758	2.0545
300	20.4846	2.7306
300	17.8291	2.7209
300	14.9601	2.109
300	15.8295	2.0394
300	14.2696	2.3163
300	14.637	1.715
300	16.4763	2.3649
300	14.6322	2.2471
300	16.469	2.4905
300	14.7082	2.1196
300	16.7601	2.5068
300	14.7422	2.0814
300	11.734	2.1801
300	14.638	1.7778
300	16.4912	2.6125
300	16.4413	2.3733
300	14.7364	2.3927
300	16.0318	2.2207
300	16.4515	4.4539
300	15.8074	2.0801
300	14.1889	2.0763
300	6.9303	1.0823
300	17.2785	2.3974
300	16.8234	2.4147
300	13.5933	2.1202
300	15.9756	2.3386
300	15.1676	1.9728
300	15.8182	2.3495
300	15.0638	2.1549
300	15.4633	2.3215
300	15.0768	2.1929
300	14.8925	2.1928
300	13.2734	1.9947
300	14.9066	2.1308
300	15.0218	2.1923
300	17.9206	2.4783
300	15.7108	2.4524
300	15.0548	2.244
300	16.1974	2.1601
300	17.5494	2.2356
300	14.9589	2.5753
300	14.4894	2.1582
300	14.123	1.7629
300	14.3441	1.9027
300	14.6433	2.0193
300	17.1458	2.8056
300	15.476	2.2009
300	16.3582	2.0866
300	15.012	1.9619
300	15.4404	2.2204
300	11.7056	3.548
300	17.3256	2.7629
300	14.5575	2.7957
300	18.1341	2.4026
300	13.7029	2.0255
300	18.7113	3.0537
300	15.5849	2.5652
300	14.7525	2.3796
300	15.3397	2.2243
300	15.4122	2.2474
300	14.6096	2.3015
300	14.8657	2.1737
300	17.675	2.6364
300	14.847	2.1444
300	12.6216	1.8732
300	14.3116	2.0337
300	15.4583	2.2037
300	15.4676	2.2926
300	14.0267	2.4326
300	21.9048	2.8063
300	14.4489	2.0817
300	14.9688	2.0242
300	16.8443	2.5963
300	14.8964	2.1274
300	13.4272	1.8725
300	14.4118	2.0743
300	16.7877	2.2534
300	13.2954	1.8399
300	15.7067	1.9472
300	13.9402	1.9972
300	16.5615	2.3029
300	16.2695	2.3433
300	14.5085	2.2451
300	15.4388	2.125
300	14.5577	2.2807
300	14.6792	1.9918
300	14.7595	2.127
300	15.8054	2.4327
300	17.9059	2.6948
300	16.9003	2.3499
300	13.6343	2.1198
300	14.8811	2.1256
300	16.8413	2.5464
300	15.2909	2.271
300	16.1806	2.4738
300	16.4103	2.3208
300	13.9714	1.7601
300	13.1314	2.1677
300	13.0896	2.3645
300	16.5779	2.6397
300	17.621	2.284
300	18.2292	3.1117
300	14.6566	2.248
300	19.1489	2.4279
300	16.9484	2.5
300	15.0253	3.0901
300	16.0093	2.2559
300	18.2177	2.5335
300	13.7001	2.7744
300	13.1745	1.822
300	12.9904	1.7309
300	14.7276	2.1366
300	12.873	1.8394
300	14.4799	2.0479
300	16.8843	2.0959
300	14.7208	2.8896
300	13.8201	2.0914
300	16.9125	2.2094
300	17.0519	2.4068
300	13.659	2.1955
300	15.0925	2.6204
300	9.4974	1.5098
300	16.4909	2.7525
300	17.4967	2.4459
300	16.7407	2.103
300	17.2768	2.5313
300	14.5878	2.1051
300	15.793	2.1462
300	14.3505	2.1813
300	14.9829	2.1491
300	14.832	2.3056
300	14.1238	1.8895
300	16.5533	1.9972
300	15.1153	2.5904
300	14.9465	2.8333
300	15.2277	2.3455
300	14.701	2.2156
300	17.3007	2.1366
300	16.4051	2.2428
300	15.6771	2.3942
300	19.6081	2.3594
300	15.0135	2.1728
300	18.486	2.7749
300	15.1574	2.8338
300	15.1209	1.927
300	14.2845	2.0907
300	14.6584	2.3251
300	15.1956	2.3735
300	12.5759	2.6667
300	13.9176	1.9237
300	15.3371	2.2452
300	14.6434	2.0892
300	14.7782	2.0532
300	18.0882	2.7749
300	14.5216	2.0237
300	12.2592	2.0219
300	15.442	2.4469
300	14.5483	2.4985
300	17.1538	2.4244
300	15.3326	2.4107
300	17.2957	3.0615
300	14.6321	2.2316
300	12.4597	1.9597
300	14.6927	2.1308
300	16.5142	2.3188
300	15.7069	2.1798
300	14.4204	2
300	15.5648	2.2647
300	15.7074	2.4051
300	19.0424	3.4021
300	15.7403	2.1702
300	15.62	2.5995
300	14.348	2.717
300	14.9924	2.1553
300	14.0927	2.0109
300	16.4243	1.9211
300	18.3375	2.9351
300	14.3781	1.9135
300	17.3007	3.1573
300	13.9738	2.227
300	14.3604	2.1364
300	14.9082	1.955
300	14.6754	2.0796
300	18.3344	2.7063
300	14.5617	1.7354
300	14.6908	1.7875
300	14.5051	2.017
300	16.4428	1.881
300	15.2907	1.8633
300	14.7391	2.0338
300	14.9837	2.3678
300	14.7709	2.1226
300	13.1152	1.9196
300	14.7708	2.0981
300	14.2548	1.9755
300	19.1957	2.7788
300	14.9662	2.2179
300	16.7984	2.0659
300	14.9154	1.9621
300	15.3252	2.0024
300	14.975	1.9446
300	13.7708	1.7357
300	15.0621	2.163
300	15.5487	2.3429
300	15.066	2.1496
300	14.6131	2.0981
300	15.7116	2.1417
300	16.5091	2.4036
300	14.8598	2.1519
300	14.8984	2.3472
300	15.2704	2.565
300	14.9751	2.2622
300	14.8654	2.0123
300	12.7572	1.8166
300	14.9392	2.1253
300	16.4133	2.3691
300	14.3256	1.9373
300	14.8217	1.979
300	14.5207	2.4058
300	16.9495	2.8947
300	15.0962	2.2044
300	14.1996	2.1898
300	16.9103	2.4932
300	13.8781	1.8281
300	14.0088	1.8585
300	15.6624	2.2927
300	14.763	2.3023
300	15.1919	2.4674
300	16.4871	2.327
300	17.5551	2.6172
300	14.7364	2.139
300	14.8003	1.9832
300	17.1615	2.485
300	13.5742	1.8547
300	13.1501	2.089
300	14.7961	2.2125
300	14.8664	2.0103
300	14.5072	2.3068
300	14.6843	2.2096
300	14.561	2.3192
300	13.5793	1.8927
300	12.9025	2.1754
300	17.9736	3.0612
300	16.0398	2.3
300	15.3996	1.898
300	15.3484	2.063
300	14.5897	2.1236
300	14.1602	1.997
300	15.1604	2.2479
300	14.3753	2.0272
300	17.2932	2.5907
300	14.2484	2.1515
300	15.2503	2.2725
300	14.7772	2.2231
300	17.1343	2.6214
300	15.2803	2.3315
300	14.9193	2.2775
300	14.6439	2.0757
300	14.2846	2.5445
300	15.9944	2.1689
300	16.028	2.2029
300	14.7411	2.4533
300	18.9641	2.6953
300	15.1846	2.1204
300	14.0472	2.6611
300	18.0395	2.5981
300	17.6	2.1694
300	14.6027	2.0451
300	19.119	3.3506
300	15.8164	2.161
300	16.9437	2.5989
300	17.0283	2.654
300	13.6852	2.4247
300	14.8138	2.0816
300	14.8644	2.8224
300	17.1139	2.347
300	15.4055	2.0945
300	18.7581	2.2883
300	16.1749	2.1506
300	15.8516	2.3651
300	7.5608	1.3996
300	14.795	2.3481
300	15.0951	3.48
300	15.7982	2.4704
300	13.3196	1.7847
300	17.2714	2.5171
300	14.9003	2.5969
300	16.46	2.4042
300	14.6762	2.8098
300	12.7376	2.6283
300	16.4067	2.5041
300	17.0773	2.0919
300	16.7359	2.2374
300	14.9127	2.4699
300	18.3069	3.3185
300	15.6789	2.2336
300	14.9454	2.2797
300	14.9574	2.4062
300	17.7006	2.6866
300	15.9785	2.2009
300	15.7595	2.1924
300	15.8477	2.2609
300	14.3087	1.7859
300	14.8762	2.1667
300	15.296	2.2162
300	14.627	1.942
300	17.0634	2.3093
300	15.072	2.6951
300	16.3615	2.3141
300	17.6622	2.104
300	18.293	2.9597
300	15.478	2.2094
300	14.6736	2.0926
300	13.5466	1.9817
300	14.2892	1.9745
300	16.6683	2.5827
300	15.0416	2.5583
300	15.0264	2.7559
300	16.9133	1.7981
300	14.4052	2.3841
300	13.6536	2.035
300	14.1682	1.9239
300	14.2562	2.7762
300	12.8046	2.394
300	15.3976	2.3505
300	10.8353	1.3734
300	15.104	2.1784
300	14.7405	2.0109
300	15.4058	2.3842
300	16.1878	2.2282
300	14.8809	2.8318
300	15.9033	2.1892
300	13.5982	1.8392
300	14.7043	2.063
300	14.7384	2.158
300	12.2507	1.9198
300	14.0973	2.0351
300	18.2519	2.3125
300	14.751	2.1968
300	13.0948	1.9887
300	17.9158	2.5919
300	14.9277	2.1662
300	18.2204	2.307
300	14.409	1.9621
300	17.7581	2.8492
300	16.3601	2.2914
300	16.1443	2.4504
300	14.668	1.9625
300	19.1662	2.3645
300	14.8778	2.1553
300	15.1007	1.8494
300	14.115	2.1576
300	18.5201	2.5819
300	14.2349	1.9564
300	14.353	1.9806
300	15.3498	2.0329
300	15.6283	2.4346
300	17.7025	2.0892
300	14.4608	2.2085
300	16.5344	2.3534
300	17.1564	2.5013
300	14.6838	2.3626
300	15.4806	2.3455
300	13.806	2.1003
300	15.6597	2.0625
300	12.7464	1.9663
300	15.371	2.0076
300	16.2489	2.481
300	14.4671	2.2744
300	17.5413	2.1277
300	14.3313	2.2199
300	14.4666	2.4237
300	18.4058	2.8816
300	14.5772	2.3408
300	17.8171	2.4009
300	17.6425	2.0926
300	16.6046	2.475
300	13.1022	2.0958
300	15.2208	2.2141
300	12.9124	2.4469
300	13.5918	2
300	14.2063	2.1582
300	14.7598	2.0352
300	14.0954	2.5147
300	14.3447	2.2202
300	16.1008	2.0122
300	12.9093	1.8017
300	18.0183	2.4195
300	15.2546	2.1608
300	14.8587	1.9755
300	9.1864	1.2114
300	13.8131	2.5326
300	14.2007	2.4134
300	14.4981	2.1114
300	14.552	2.1671
300	14.9011	2.2299
300	12.0644	2.3962
300	17.0323	3.5029
300	17.8091	2.2632
300	14.5531	2.1308
300	15.1846	2.2362
300	16.6651	2.163
300	14.0695	1.8924
300	17.0385	2.1149
300	13.8996	2.0629
300	18.1362	2.7423
300	16.5861	2.5748
300	13.7972	2.3089
300	16.311	2.1768
300	15.8057	2.1897
300	15.5196	2.373
300	15.5708	2.232
300	16.0486	2.4751
300	15.393	2.2745
300	17.1083	2.4428
300	14.6054	2.0567
300	14.7775	2.3399
300	14.143	2.1718
300	15.5081	2.3035
300	14.9619	2.346
300	14.6454	1.9155
300	15.4464	1.9693
300	15.6597	1.9243
300	15.6895	2.1382
300	16.7622	2.2962
300	17.5687	2.6717
300	13.8931	2.7917
300	15.7256	3.0887
300	15.2219	2.5339
300	16.1322	2.1631
300	15.2431	2.2426
300	14.5304	2.1275
300	14.2438	2.2306
300	17.9595	2.6467
300	15.6937	2.0472
300	15.1903	2.0027
300	15.9209	2.1526
300	17.1797	2.3103
300	13.2674	1.7735
300	13.9453	2.0319
300	17.6009	2.4099
300	14.9983	2.3785
300	12.8742	2.2834
300	14.777	2.3667
300	14.9766	1.9918
300	14.9969	2.2027
300	15.1947	2.7542
300	17.7933	2.4178
300	17.1827	2.6506
300	15.4742	2.4476
300	17.0992	2.3557
300	17.1699	2.6657
300	11.8747	2.2378
300	13.7859	2
300	14.1511	2.048
300	14.6233	1.9654
300	15.9525	2.5822
300	14.1971	1.8904
300	15.7997	2.1592
300	15.6794	2.4961
300	15.7076	2.4626
300	14.7158	2.3631
300	14.3148	2.205
300	12.7845	1.8984
300	15.4224	2.2295
300	14.8046	2.0924
300	15.7919	2.4824
300	14.8323	2.3289
300	17.5575	2.5617
300	14.1659	2.0394
300	14.461	2.1142
300	14.8054	2.2933
300	14.1782	2.209
300	14.2877	2.2778
300	14.4674	2.0277
300	14.5374	1.8407
300	14.0396	2.023
300	13.8878	1.7371
300	13.4671	1.7875
300	19.3483	3.1512
300	15.7482	2.0142
300	13.8973	3.7733
300	15.1662	2.6239
300	16.9757	2.9915
300	15.048	2.1826
300	14.9272	2.1728
300	14.7939	2.1553
300	14.9787	2.0954
300	13.7343	1.8583
300	15.4181	2.0026
300	15.043	2.1297
300	17.8718	2.5575
300	14.7154	2.042
300	15.0969	2.2487
300	13.8164	2.4473
300	16.7872	2.3597
300	15.1005	2.3424
300	19.8338	2.495
300	15.3434	2.3181
300	15.171	4.1443
300	14.779	2.1054
300	18.8337	2.5532
300	16.5689	3.325
300	16.7016	2.3901
300	16.6033	2.1102
300	14.4571	3.2525
300	15.4053	1.9767
300	17.5993	2.5395
300	17.7715	2.6785
300	18.1055	2.3741
300	13.4954	2.1558
300	13.9401	2.0027
