Conc_ugperml	DiameterA_um	Deformation
0	14.9184	2.2747
0	18.3241	2.9705
0	16.0211	2.9596
0	16.5159	2.3921
0	14.4473	2.5718
0	12.1943	2.138
0	14.1077	1.7793
0	17.975	3.0981
0	14.9364	2.404
0	15.3739	3.022
0	19.0341	2.4172
0	11.2347	1.9415
0	14.8773	2.2323
0	15.1694	3.4792
0	15.1448	2.2758
0	15.0166	2.437
0	15.0509	2.6566
0	14.2209	2.2723
0	11.5336	2.3796
0	17.0766	1.9494
0	14.7347	2.0423
0	10.8342	1.4849
0	14.9647	2.3938
0	13.3039	2.4051
0	10.3102	1.5639
0	15.3712	2.3939
0	14.5416	2.5904
0	13.0902	2.0169
0	14.5872	2.3477
0	18.2877	3.122
0	15.1723	2.2962
0	16.1591	2.4043
0	12.9022	2.0921
0	16.3553	2.7135
0	15.9395	2.2546
0	17.4885	2.8739
0	18.8111	2.4883
0	16.7644	2.3774
0	17.2895	2.2005
0	17.4634	3.0461
0	15.8593	2.1649
0	14.3571	2.4107
0	14.4148	2.5
0	16.2172	2.6253
0	14.7015	2.4505
0	15.459	2.6265
0	15.556	2.4013
0	15.9773	1.8333
0	14.6777	2.1535
0	10.9055	1.7085
0	17.6601	2.8668
0	16.3033	2.5471
0	17.593	2.6898
0	17.2307	3.1243
0	14.2314	2.0812
0	14.4071	2.0165
0	15.2243	3.1952
0	14.6323	2.895
0	16.0888	2.0418
0	15.3033	1.9089
0	14.6855	1.7525
0	12.3657	1.7799
0	14.0046	2.1489
0	15.4458	2.1868
0	16.7659	2.7275
0	14.5906	2.4326
0	12.7534	2.028
0	15.2058	2.0024
0	17.7297	2.2245
0	17.7483	3.2452
0	14.5179	2.0141
0	13.7389	2.1806
0	16.8583	2.8797
0	12.5257	2.1322
0	11.5439	1.8011
0	14.585	2.2282
0	17.4616	2.5856
0	18.2214	3.7897
0	17.8537	2.3075
0	18.1001	2.6612
0	17.0367	2.461
0	18.3434	2.3286
0	14.7748	3.1576
0	15.4225	2.9632
0	15.0577	2.7952
0	14.5466	1.8301
0	13.8034	2.118
0	15.8448	3.317
0	14.6628	2.3444
0	16.5598	2.1877
0	11.8836	2.0875
0	14.8847	1.9272
0	17.3966	3.5235
0	15.5931	2.1922
0	15.012	2.3154
0	14.2794	2.9221
0	15.4292	2.2425
0	15.6751	3.4006
0	13.2589	2.6364
0	13.2705	2.507
0	14.4604	1.873
0	15.1306	2.5054
0	12.379	2.9845
0	16.075	1.9954
0	14.8967	2.4504
0	14.6455	2.9691
0	13.763	2.1887
0	18.9355	3.677
0	12.1581	1.7518
0	16.3111	3.1085
0	14.0504	1.8753
0	15.7148	2.2167
0	15.1247	2.6592
0	8.9836	2.3625
0	19.1833	2.16
0	15.977	2.398
0	14.3262	2.3536
0	14.9875	2.6277
0	12.8572	2.1833
0	15.5461	2.1953
0	15.388	2.0188
0	15.5694	2.4499
0	14.5457	2.6929
0	17.6185	3.8276
0	16.9832	2.1324
0	15.2626	2.6186
0	16.9866	2.6643
0	14.8167	3.0361
0	14.4948	1.8836
0	21.2128	4.0492
0	14.3662	2.5304
0	16.9869	4.0808
0	14.3448	1.7238
0	12.5191	2.3902
0	11.4151	1.4563
0	15.424	2.2299
0	17.1235	4.0101
0	14.2206	2.1944
0	12.5443	2.2982
0	13.9011	2.2096
0	14.5336	2.4831
0	15.5863	2.6686
0	15.8268	2.2444
0	14.4913	2.2827
0	16.2517	1.9556
0	14.4633	3.1048
0	12.2077	2.0595
0	15.0744	2.2725
0	16.6104	3.377
0	15.3913	3.127
0	14.595	2.6386
0	15.1419	2.3314
0	14.3453	2.3972
0	15.8909	3.8312
0	14.5138	2.7592
0	13.2644	4.0883
0	13.0462	2.2853
0	14.3179	2.2241
0	15.262	2.7408
0	13.5064	2.2147
0	14.8838	2.7458
0	15.4313	3.0197
0	14.9246	2.2926
0	17.0545	2.7119
0	15.1613	2.0526
0	14.675	1.893
0	18.4137	2.6837
0	17.4247	2.331
0	10.3262	1.8233
0	14.8773	2.3228
0	20.0376	2.8767
0	18.8332	3.7611
0	14.3674	2.1519
0	19.0766	3.1785
0	15.8894	2.8527
0	14.1288	3.0901
0	8.7276	2.2083
0	14.2146	3.1754
0	12.607	2.4339
0	13.2297	2.2566
0	16.9179	2.5068
0	14.7594	2.3814
0	7.7182	2.231
0	16.4173	2.4303
0	19.1756	2.9767
0	12.3977	2.5515
0	14.3477	2.4952
0	16.6815	2.9197
0	11.8633	1.527
0	12.7706	2.5623
0	15.6128	2.4058
0	14.1236	2.3654
0	13.8519	2.3512
0	16.2884	3.0567
0	16.5512	2.0165
0	14.7341	2.5937
0	13.3363	1.9676
0	14.0614	3.1333
0	18.1282	3.5929
0	14.2884	2.6451
0	14.5641	2.1831
0	15.1209	2.4294
0	14.782	2.5866
0	13.1391	2.5434
0	14.1094	2.7328
0	14.5843	2.3201
0	16.7844	3.158
0	14.7934	2.3213
0	16.5125	2.8154
0	15.0887	3.0683
0	13.025	2.0478
0	15.684	2.4568
0	11.9329	2.44
0	15.5949	2.1206
0	15.6247	2.1537
0	13.8106	2.169
0	16.6155	3.2051
0	15.0153	2.1315
0	15.2928	2.1647
0	17.3279	2.8132
0	13.4797	2.6711
0	15.9853	2.195
0	14.1668	3.4426
0	16.3355	2.3984
0	15.1943	1.9788
0	15.2795	2.5071
0	15.0989	3.1205
0	15.5917	2.6186
0	13.8968	2.4193
0	18.1693	2.8014
0	17.9697	2.8078
0	13.1377	2.9808
0	18.8239	3.0652
0	15.2273	1.9005
0	15.12	2.2611
0	13.8258	2.0471
0	16.1884	2.8944
0	13.8505	2.1299
0	13.4533	1.9755
0	15.707	2.4523
0	16.0343	3.011
0	15.0126	2.3111
0	12.8815	2.518
0	10.4459	1.7941
0	14.6471	2.3031
0	15.6296	2.435
0	14.7964	2.248
0	15.0593	2.6417
0	15.3257	2.182
0	14.738	2.093
0	17.7702	3.3927
0	15.2049	2.7083
0	15.7232	2.6373
0	13.0328	1.8847
0	18.5966	2.35
0	15.867	2.6185
0	16.7052	2.4538
0	13.741	3.0563
0	12.9746	1.9138
0	13.8723	2.7845
0	14.2498	2.2421
0	12.5195	1.8254
0	15.0247	2.2171
0	17.689	2.2365
0	15.2079	2.4528
0	15.3656	2.4391
0	16.0097	2.842
0	15.1826	2.127
0	17.8657	2.5591
0	14.8331	2.3858
0	15.5238	2.4405
0	12.9035	3.2349
0	14.9731	2.3333
0	12.7911	2.0085
0	17.621	2.2512
0	14.0799	2.1949
0	15.0218	2.1438
0	14.8319	3.1538
0	15.2528	2.5632
0	12.9897	2.1283
0	13.5505	2.0583
0	14.7208	2.6102
0	12.9663	2.328
0	13.4188	2.4309
0	13.4051	1.9755
0	14.9394	3.0571
0	16.0569	2.2997
0	13.3929	3.6325
0	18.5418	2.669
0	16.8905	2.7603
0	18.935	2.3972
0	14.8971	2.5995
0	18.4282	2.9696
0	14.6373	3.0308
0	16.0526	2.6366
0	16.8976	2.3342
0	14.4813	2.1711
0	13.6096	2.4901
0	14.5881	3.6534
0	15.6409	2.5081
0	18.5568	2.786
0	14.3481	2.257
0	12.9515	2.0045
0	13.9319	2.1836
0	13.9889	2.1198
0	14.604	2.2776
0	14.7301	2.7316
0	14.2691	2.4425
0	17.3427	2.547
0	14.9462	2.4469
0	15.7514	2.6775
0	18.8818	4.0354
0	14.6663	2.4337
0	15.2768	2.496
0	14.4047	2.1222
0	15.9662	2.6119
0	14.7257	2.8239
0	14.9437	2.4561
0	16.2818	2.2692
0	16.8508	2.297
0	17.7495	2.8378
0	16.4955	2.5749
0	16.5382	2.8828
0	20.0264	3.8833
0	14.2362	2.1019
0	15.7917	2.5025
0	13.8994	3.0397
0	13.9839	2.4031
0	19.5015	3.0949
0	17.5174	2.1485
0	14.8019	2.1662
0	14.1747	2.431
0	14.7917	3.0836
0	14.4473	2.3493
0	18.7164	2.2232
0	17.6386	2.2767
0	15.6208	2.1482
0	9.3231	1.16
0	14.4706	2.0394
0	15.8006	3.3323
0	15.3407	2.1925
0	17.993	2.1826
0	13.3107	2.5706
0	13.4978	2.2304
0	13.7601	2.3629
0	17.5151	2.73
0	15.6556	3.4422
0	14.2946	2.2213
0	15.0352	2.7932
0	14.9516	3.7407
0	17.2234	2.6739
0	14.6161	2.4448
0	15.1578	2.4144
0	14.5948	2.2708
0	17.1694	2.2836
0	16.062	3.0151
0	15.1166	2.6004
0	14.7727	2.3267
0	15.6392	2.6771
0	14.2908	2.3151
0	14.3655	3.3473
0	18.5602	3.1962
0	13.2052	2.9214
0	16.1355	3.2278
0	15.0015	2.4242
0	16.4081	2.2671
0	13.2838	2.8559
0	14.3721	2.0366
0	17.6855	2.3086
0	15.6609	2.4743
0	14.7869	2.4266
0	14.6903	2.1481
0	14.5635	2.2611
0	16.0089	2.1655
0	13.8485	2.2059
0	15.8631	2.2506
0	15.1145	2.3537
0	18.8082	2.9382
0	16.2653	2.3211
0	14.4864	2.4249
0	14.6974	3.138
0	9.2315	2.0946
0	15.144	2.4719
0	14.9561	3.0313
0	14.0124	2.3644
0	15.8068	2.7769
0	14.2512	2.7819
0	13.9232	2.6391
0	18.4917	2.4444
0	15.0787	2.6113
0	15.0604	2.4237
0	13.7604	2.4196
0	11.4023	2.1353
0	13.6457	2.903
0	15.2211	3.0547
0	11.2869	2.0343
0	14.2583	3.0849
0	19.1277	4.0707
0	14.7069	2.4068
0	14.9197	2.6215
0	15.4411	2.3655
0	15.1951	2.4306
0	14.2835	2.3288
0	17.8885	2.1533
0	13.1347	2.4695
0	14.358	2.7514
0	13.3976	2.2894
0	15.902	3.3947
0	14.1477	2.2111
0	14.8948	2.5588
0	7.3483	1.8156
0	16.0463	2.1889
0	12.4386	3.5658
0	14.8428	3.0099
0	14.9488	2.2643
0	13.7616	2.2266
0	15.794	1.5876
0	15.84	2.8921
0	17.7322	2.8503
0	14.3416	2.2693
0	14.1461	2.7235
0	15.9723	2.4332
0	13.7458	2.5305
0	15.3119	2.8436
0	18.8291	2.9811
0	18.4007	2.9606
0	16.3	2.3834
0	14.4743	2.382
0	14.8444	2.9004
0	14.444	2.1131
0	15.7194	2.5068
0	14.8347	2.0446
0	18.6888	2.6539
0	17.4101	2.731
0	14.3383	2.0028
0	18.8383	2.9304
0	17.1736	2.2329
0	15.4547	2.4485
0	18.2416	3.7439
0	18.6134	2.2791
0	14.8498	2.1695
0	15.0951	2.4758
0	17.3191	3.0736
0	14.5052	3.9601
0	17.5438	3.0572
0	14.7357	2.507
0	14.6484	2.2528
0	14.6925	2.7038
0	16.3055	2.6254
0	15.3291	2.4037
0	14.9076	2.8449
0	15.0698	2.6761
0	9.5613	1.5045
0	19.1833	2.7814
0	14.9215	2.6512
0	17.2856	2.5718
0	14.4481	2.9802
0	14.7485	2.5
0	11.8202	2.2833
0	14.5782	2.596
0	14.5932	2.163
0	15.0845	2.0658
0	12.6545	2.3046
0	18.8148	3.2721
0	13.2479	1.9591
0	14.3866	1.8366
0	15.3632	2.6796
0	17.0842	2.4347
0	14.5639	2.3075
0	14.1717	3.0443
0	9.9765	1.9595
0	16.0586	2.4574
0	14.4673	2.8684
0	17.6338	2.986
0	13.7103	2.2507
0	14.6738	1.9554
0	17.1218	2.8007
0	13.1612	2.0339
0	15.7689	2.3743
0	14.9276	3.3057
0	15.1252	3.0636
0	12.1508	1.8282
0	13.8175	2.3536
0	18.9173	2.3647
0	17.5084	2.3035
0	14.2086	2.2533
0	13.5902	2.8904
0	15.0624	2.5714
0	14.0279	1.9155
0	13.9574	2.6317
0	14.3062	2.2693
0	15.8135	2.1158
0	14.7655	1.9396
0	17.7897	2.1658
0	14.7957	3.0473
0	14.4325	1.9899
0	18.6547	3.0867
0	14.3359	2.5
0	13.9474	2.235
0	16.5569	2.2033
0	19.3119	3.2817
0	15.411	2.5232
0	15.4684	2.7735
0	14.4307	3.7158
0	14.9351	2.1206
0	17.3982	2.4365
0	11.9869	1.6341
0	14.2958	3.1711
0	12.9785	2.1983
0	12.3185	3.1279
0	15.4124	2.6785
0	15.4429	3.0251
0	16.9651	2.7019
0	16.3387	2.4823
0	17.0779	2.235
0	13.4191	2.1429
0	17.0569	3.1322
0	14.1079	2.1811
0	14.7052	2.3123
0	13.4021	3.1042
0	13.3472	2.1653
0	13.518	2.946
0	19.9682	3.4973
0	15.5337	2.9019
0	15.9918	3.1077
0	14.8868	2.375
0	15.1986	2.8923
0	15.1873	2.1368
0	14.932	2.8185
0	13.9937	2.0654
0	15.1759	1.6579
0	15.8344	3.0485
0	16.0002	2.6684
0	11.1192	2.3314
0	12.8042	2.75
0	14.8306	2.4043
0	14.8913	2.4056
0	15.2502	2.3222
0	16.5294	2.1402
0	19.0305	2.7419
0	12.3453	2.5155
0	13.7758	1.9746
0	12.897	2.3718
0	15.7999	2.3503
0	14.6642	2.904
0	12.3925	1.9674
0	17.6865	2.2708
0	14.1764	2.1043
0	15.7619	1.9954
0	15.2549	2.934
0	13.0697	2.3848
0	17.1889	2.1432
0	14.1006	2.6842
0	16.5675	2.6959
0	19.9672	2.919
0	14.0148	3.0337
0	14.4745	2.9351
0	16.5958	2.4721
0	16.7143	2.1932
0	14.0872	2.0425
0	16.6577	3.6635
0	11.4006	2.3248
0	18.2548	2.1726
0	13.2948	2.3428
0	16.2178	2.4177
0	14.4218	2.1436
0	11.369	2.1842
0	15.2833	2.3515
0	15.6337	2.3711
0	14.9515	2.7711
0	14.9684	2.3581
0	15.4526	2.7521
0	12.859	2.9226
0	13.1991	3.0736
0	14.9555	1.8058
0	13.3721	2.7972
0	16.3761	2.5525
0	9.765	2.2915
0	14.6887	2.1154
0	14.9433	2.9132
0	14.5279	2.3639
0	13.4386	2.6138
0	10.8976	1.8668
0	11.215	1.9382
0	15.5326	2.4659
0	13.6937	1.7317
0	12.7176	2.6092
0	14.2378	2.5443
0	14.8639	2.1849
0	17.1384	3.6635
0	16.6969	2.6034
0	15.5164	2.7026
0	14.3661	2.1274
0	16.3705	2.4514
0	15.0772	2.272
0	14.8542	2.675
0	8.7743	1.7845
0	14.879	3.0222
0	14.9907	3.1661
0	15.1011	2.455
0	15.8687	4.0168
0	18.2092	2.9924
0	16.4103	2.0891
0	14.872	2.9425
0	13.5385	3.0595
0	16.4317	2.265
0	15.2362	2.2246
0	14.5733	2.5787
0	17.0747	2.8992
0	13.8656	2.7826
0	14.7639	2.8924
0	14.1049	2.2282
0	13.4175	2.5139
0	13.7604	2.5988
0	14.6096	2.3428
0	16.6214	2.7092
0	15.3381	2.6941
0	18.8285	3.0765
0	18.7197	2.3381
0	8.1689	2.8339
0	12.3247	2.3884
0	15.6937	2.2663
0	15.1467	3.1706
0	18.1466	2.3585
0	13.6838	2.4012
0	18.0114	3.5286
0	13.194	2.2188
0	14.2923	3.5318
0	17.8164	2.9633
0	14.3223	2.3616
0	15.6311	3.5414
0	18.0769	2.7875
0	15.6875	2.7592
0	18.645	2.4013
0	15.4764	2.6444
0	15.3055	2.0237
0	17.5711	3.187
0	15.2608	2.5706
0	14.2677	2.5024
0	14.3311	2.1934
0	14.8592	2.4322
0	17.2818	2.6293
0	14.1106	2.1634
0	16.3733	2.6047
0	13.7401	2.5
0	15.3988	3.0028
0	15.3339	3.1853
0	13.7772	2.9211
0	14.4859	2.0986
0	13.1085	2.129
0	13.3363	2.6969
0	12.6431	1.8313
0	14.1393	2.4878
0	15.1639	2.4079
0	14.7522	2.1471
0	16.2952	2.9915
0	16.1624	2.9122
0	18.0469	2.7343
0	15.4588	1.6841
0	18.1449	2.6567
0	14.5973	3.1044
0	18.6803	3.8722
0	15.2191	2.4394
0	11.5753	2.1983
0	13.7177	3.6229
0	14.3164	1.7339
0	14.1676	2.408
0	15.8115	2.2748
0	15.4265	2.4796
0	14.6037	3.0085
0	17.0188	2.7929
0	15.2948	2.3099
0	15.9857	2.4331
0	15.1145	2.5425
0	17.7621	2.4896
0	18.6291	2.5576
0	13.8465	2.406
0	14.1559	3.1853
0	13.9234	2.3296
0	16.3969	2.9293
0	14.0726	2.5831
0	14.5319	2.5232
0	15.5176	2.5309
0	11.5681	2.2417
0	16.0532	2.6982
0	15.4669	3.443
0	14.5227	2.9003
0	13.7518	3.0836
0	14.763	2.7725
0	12.883	3.0572
0	12.6178	2.7475
0	15.6255	2.4641
0	14.5819	2.1477
0	14.3634	2.0599
0	13.4411	2.6657
0	19.0213	3.7
0	14.5607	3.0125
0	13.0917	2.3323
0	14.3297	1.752
0	15.5603	2.4212
0	12.0515	2.7444
0	14.4559	2.139
0	14.5489	2.2225
0	18.6724	3.3417
0	12.656	2.3712
0	10.4432	2.642
0	13.0542	2.5266
0	14.8779	2.5805
0	16.2401	2.3779
0	14.2456	2.1417
0	17.6288	3.2437
0	13.4007	2.0141
0	17.1084	2.9576
0	15.6645	2.5095
0	12.5066	2.9839
0	13.7483	3.4069
0	15.9961	3.4156
0	14.4352	3.0976
0	14.7274	3.2418
0	15.1806	3.2885
0	15.5535	2.8584
0	14.9329	2.0875
0	14.492	2.187
0	16.3557	2.3137
0	18.1146	2.5674
0	14.0764	2.4868
0	13.6077	2.5949
0	15.5574	2.7112
0	14.7227	2.07
0	14.6462	2.764
0	14.3447	2.925
0	18.4723	3.187
0	14.8393	2.5472
0	12.5005	2.6358
0	11.7837	2.1054
0	14.8623	2.4687
0	16.6182	2.4108
0	13.2753	2.9724
0	15.5099	2.1939
0	15.1161	2.6267
0	13.5005	2.0056
0	12.5215	2.3628
0	14.6312	2.3003
0	11.5238	2.2799
0	15.7544	2.7033
0	15.2055	2.7052
0	13.7419	2.9839
0	19.994	3.565
0	15.3798	2.339
0	17.4453	2.2406
0	19.2981	3.1003
0	15.4878	2.0214
0	16.4593	2.7882
0	14.4418	2.6177
0	13.2077	2.3067
0	14.5855	2.0337
0	12.7418	2.283
0	19.4386	3.0069
0	14.536	2.0452
0	13.904	2.3333
0	14.6235	2.3536
0	13.4311	2.7752
0	14.1093	2.5873
0	14.6331	1.8394
0	13.522	2.3743
0	13.0984	2.753
0	17.262	2.9133
0	14.3358	2.3427
0	14.7806	2.5055
0	15.9131	3.3814
0	16.6646	3
0	16.1715	2.032
0	15.5368	2.726
0	16.9748	2.7153
0	6.8589	3.5938
0	18.7103	2.3325
0	12.5531	2.0142
0	15.4924	4.0471
0	14.5755	2.8839
0	15.4181	4.8376
0	15.4044	2.5225
0	15.9201	2.1281
0	15.3514	3.0057
0	14.3932	2.2974
0	14.3522	2.2336
0	15.9015	3.2289
0	13.7232	2.3633
0	15.1329	2.4891
0	13.3778	2.6028
0	18.5608	2.379
0	13.1928	3.045
0	14.5005	3.2997
0	12.675	2.4952
0	16.1295	2.6254
0	14.2482	2.7541
0	12.6557	2.3598
0	16.9033	2.9972
0	16.2244	2.9968
0	17.0917	2.5596
0	14.4348	2.3672
0	14.0393	1.861
0	16.0209	2.8174
0	15.3377	2.3972
0	14.9418	2.7244
0	17.1734	3.8307
0	14.0224	1.9754
0	14.1568	1.8977
0	11.2212	1.6083
0	11.7099	2.4395
0	17.3186	2.2024
0	19.0204	2.9648
0	14.1269	2.0532
0	12.2084	3.7677
0	16.6447	3.0845
0	18.889	4.1474
0	17.4915	2.1676
0	13.4551	3.3502
0	15.554	2.8723
0	14.5773	2.4306
0	17.7131	2.3694
0	14.1316	2.5955
0	15.8232	2.2813
0	15.2373	2.2987
0	15.8959	2.4986
0	16.5887	2.6929
0	14.6	2.4413
0	18.5569	3.0222
0	14.4617	2.0876
0	14.7205	2.0625
0	8.707	1.6454
0	12.9083	2.8878
0	14.9195	2.1549
0	13.2836	2.1611
0	13.6586	2.0028
0	9.5311	1.3989
0	15.3423	3.7303
0	15.8097	2.6299
0	11.0128	2.6982
0	17.7116	2.3593
0	16.6372	2.1737
0	14.3331	2.1834
0	14.5032	2.3875
0	12.9553	2.5169
0	14.6706	2.3544
0	15.9008	3.514
0	14.1363	2.6361
0	14.9199	3.2806
0	17.084	2.6466
0	10.9806	2.1301
0	15.4004	2.3327
0	16.1957	2.342
0	14.7084	2.4605
0	14.7523	2.1224
0	14.8403	2.6578
0	14.6484	2.049
0	15.0863	2.5556
0	15.8565	2.0745
0	14.9004	2.7127
0	13.8545	2.6952
0	16.6927	2.7294
0	17.7646	2.8367
0	16.9344	2.7139
0	14.7895	2.2629
0	17.4216	3.4221
0	15.4955	2.9199
0	18.0313	3.187
0	15.5155	2.9705
0	17.7504	2.3853
0	17.4204	3.0339
0	18.3755	3.5103
0	14.9204	2.4242
0	16.1952	2.7906
0	15.1018	2.0284
0	13.9903	2.175
0	17.1931	2.2037
0	15.6801	2.8564
0	13.2944	2.4434
0	16.2481	2.4032
0	16.9336	2.4882
0	14.5199	2.3287
0	18.513	3.1807
0	15.8578	2.4219
0	15.1355	3.0205
0	15.433	2.3808
0	15.0361	2.9344
0	15.3899	2.5443
0	14.1557	2.7179
0	16.58	2.6194
0	16.6436	2.2291
0	11.6163	2.2382
0	14.5355	2.6695
0	12.7367	3.0457
0	16.813	2.3271
0	13.6083	1.818
0	14.2392	2.3343
0	14.845	3.0112
0	18.9388	2.7603
0	11.9604	1.9691
0	12.3171	2.5988
0	13.1762	3.101
0	14.0003	2.6494
0	15.0894	2.7667
0	14.0915	3.4929
0	16.2324	3.0218
0	14.6562	2.9612
0	13.7125	1.845
0	15.7655	2.3165
0	15.9976	2.3451
0	15.9457	2.0486
0	16.4987	3.0164
0	18.4133	3.645
0	14.7977	2.8773
0	16.3326	3.6543
0	14.2265	2.4766
0	14.6049	3.5242
0	17.7096	2.8773
0	15.2295	2.5444
0	15.1038	2.5028
0	18.9179	3.0596
0	18.75	2.6551
0	16.038	3
0	11.635	3.5621
0	13.921	1.8782
0	15.2439	2.9973
0	12.8489	2.5032
0	16.2839	2.6336
0	13.6553	2.2043
0	14.5535	2.25
0	14.4173	2.6816
0	17.1986	2.4038
0	13.4767	2.0567
0	16.685	3.7508
0	13.6374	2.519
0	11.9269	2.3408
0	14.0887	2.3283
0	12.1754	2.769
0	15.5845	2.0536
0	14.1331	2.3829
0	18.3309	3.292
0	15.4183	3.1328
0	14.5311	3.0364
0	13.6633	2.4851
0	12.5257	2.5574
0	13.6063	2.0545
0	13.6103	2.3428
0	15.9985	2.0824
0	15.1778	2.4545
0	14.186	2.2487
0	14.2696	2.2834
0	17.3627	2.2175
0	14.9324	3.4984
0	15.6282	2.4589
0	13.7282	2.2643
0	13.0821	2.2428
0	15.7002	2.156
0	15.5659	2.2238
0	14.5079	2.6376
0	16.1732	2.7015
0	14.1725	2.1765
0	13.0902	2.9737
0	14.4192	2.0269
0	16.2375	2.4481
0	15.3396	2.4011
0	14.9902	3.3293
0	15.6901	2.2416
0	14.361	2.6436
0	14.8566	2.9649
0	14.9045	2.267
0	19.3292	2.9455
0	14.5355	2.2113
0	13.5243	2.2806
0	15.1004	2.7257
0	14.8693	2.4535
0	13.0982	2.2918
0	7.2554	2.2492
0	13.0404	3.25
0	15.4262	2.4377
0	15.1228	2.3496
0	12.8205	2.3
0	17.0466	2.5934
0	15.682	2.3499
0	17.0387	3.4463
0	14.8803	3.4408
0	15.0823	3.3362
0	15.2419	2.8568
0	17.8954	3.2508
0	16.0043	2.9191
0	14.1627	2.6247
0	13.9168	2.1216
0	15.0353	2.3989
0	15.3923	2.7749
0	16.477	2.3596
0	13.4582	1.8132
0	17.2221	3.1845
0	14.254	2.0968
0	15.595	2.5749
0	19.0284	3.756
0	10.7008	1.9158
0	15.5497	2.5047
0	16.279	2.4094
0	14.8078	2.9432
0	11.1341	1.623
0	16.9638	3.957
0	13.6143	2.8268
0	19.306	3.865
0	14.8121	2.2865
0	10.7068	2.1014
0	13.8067	2.2096
0	15.0906	2.7638
0	14.6031	2.6667
0	14.8178	3.0741
0	14.4353	3.2287
0	15.7629	2.1084
0	18.4205	4.0164
0	13.5035	2.2946
0	13.1349	3.0851
0	14.2634	2.1732
0	15.1798	2.4118
0	11.8095	2.1881
0	13.1782	2.0184
0	14.6615	2.8188
0	12.4018	2.1978
0	13.8973	1.4725
0	15.1164	2.4945
0	13.8763	2.645
0	14.5581	2.7599
0	14.9658	3.8185
0	19.3267	3.3257
0	14.7733	2.4083
0	16.706	3.1022
0	18.1127	3.3815
0	15.3085	2.8778
0	17.375	3.4737
0	13.4583	2.6556
0	17.3263	3.1441
0	12.1032	2.4474
0	13.9919	2.8939
0	13.2505	3.3064
0	15.0023	3.1003
0	14.6647	2.3152
0	14.0885	2.2056
0	10.7109	1.4535
0	14.133	2.6314
0	14.0495	3.3444
0	14.2426	2.7993
0	16.7488	2.4779
0	12.0057	2.5421
0	17.8264	2.0819
0	12.3605	2.0621
0	18.3696	2.4586
0	15.0598	3.017
0	16.9009	3.2028
0	15.1916	2.4262
0	15.4131	2.6436
0	12.9842	2.711
0	15.7833	2.5778
0	14.1619	2.3191
0	16.5586	2.4563
0	14.935	2.1689
0	14.683	3.0183
0	14.2285	2.4178
0	15.1297	2.5324
0	15.6027	2.5734
0	16.2335	2.8865
0	12.0486	2.0899
0	14.6214	2.6579
0	10.346	2.3846
0	18.6016	3.5107
0	14.7213	2.267
0	15.14	3.0998
0	13.7204	2.7232
0	13.3232	2.4823
0	11.591	2.9858
0	16.5429	3.1901
0	14.3215	2.3371
0	14.8386	2.4986
0	16.8267	2.8023
0	14.3693	2.0973
0	13.5014	2.8719
0	15.7539	2.577
0	13.0845	2.075
0	15.4577	1.9802
0	14.7174	2.8375
0	11.3391	2.6768
0	16.2952	2.5367
0	14.9958	3.0763
0	13.6984	2.8586
0	15.8306	3.4502
0	14.8056	2.5904
0	18.4778	4.1158
0	11.458	1.9084
0	14.1883	2.4971
0	13.598	2.8323
