Conc_ugperml	DiameterA_um	Deformation
0.1	12.6188	2.0531
0.1	9.8069	2.4028
0.1	13.9852	2.5238
0.1	15.0523	2.7921
0.1	12.1118	1.952
0.1	11.1419	1.9146
0.1	13.472	2.4476
0.1	15.6539	2.8243
0.1	7.0699	2.3307
0.1	13.1839	2.4074
0.1	16.8077	2.968
0.1	12.3424	2.2122
0.1	16.1446	2.6299
0.1	14.2626	3.3152
0.1	12.9202	2.2141
0.1	11.6519	2.523
0.1	13.5765	2.2423
0.1	12.9335	2.3736
0.1	11.6848	1.815
0.1	14.9866	2.1395
0.1	11.5314	2.1955
0.1	13.3958	2.2153
0.1	10.2297	2.125
0.1	11.8413	2.1887
0.1	17.6918	2.7882
0.1	15.4015	3.0588
0.1	13.3528	1.9871
0.1	11.3994	2.1481
0.1	11.76	1.9696
0.1	12.4575	2.1331
0.1	12.207	1.966
0.1	14.5762	2.2861
0.1	18.6209	3.3023
0.1	8.0741	1.2596
0.1	9.8568	1.2719
0.1	11.7716	2.6431
0.1	14.4171	2.3711
0.1	15.1917	2.673
0.1	14.1689	2.3107
0.1	12.8523	2.0062
0.1	14.3708	2.5455
0.1	14.7202	2.4466
0.1	13.7083	2.2351
0.1	12.4541	2.0414
0.1	12.7989	2.1905
0.1	14.6334	2.4225
0.1	11.524	2.3237
0.1	15.1948	2.9003
0.1	13.5735	2.7134
0.1	14.7228	2.0052
0.1	11.3163	1.8039
0.1	13.7165	2.078
0.1	16.0696	2.329
0.1	14.7952	2.673
0.1	11.2967	2.0737
0.1	10.9264	1.9943
0.1	16.8824	2.4918
0.1	14.2117	1.9462
0.1	11.4697	2.0222
0.1	11.8119	2.2308
0.1	12.532	2.5309
0.1	15.6495	3.2479
0.1	11.4684	1.9494
0.1	13.3031	2.3631
0.1	17.0733	4.3029
0.1	13.3691	2.7331
0.1	14.8154	2.6017
0.1	11.1474	2.1368
0.1	14.9425	2.3191
0.1	12.2821	3.3356
0.1	15.0434	2.8774
0.1	13.8746	2.4017
0.1	12.1831	2.5077
0.1	13.047	2.4844
0.1	12.8198	2.6169
0.1	9.5522	1.4699
0.1	9.3046	1.7535
0.1	12.1406	1.9717
0.1	13.1131	2.0028
0.1	13.0253	2.6531
0.1	13.992	2.6186
0.1	11.453	2.2158
0.1	16.8429	2.7496
0.1	9.9182	1.8201
0.1	14.6576	2.4433
0.1	11.4818	1.9641
0.1	7.7659	3.2438
0.1	10.3141	1.9064
0.1	11.1514	2.2933
0.1	13.6521	2.5636
0.1	14.2444	2.1789
0.1	9.6631	2.3668
0.1	12.4308	1.9717
0.1	12.4583	2.3342
0.1	11.7482	2.1114
0.1	13.1621	2.7208
0.1	10.8937	1.7768
0.1	16.8075	3.8288
0.1	17.0466	3.3938
0.1	12.0793	1.9774
0.1	11.5347	1.9501
0.1	13.8118	2.0976
0.1	12.1669	2.2297
0.1	13.7557	2.2436
0.1	11.4523	1.9972
0.1	10.738	2.5802
0.1	11.5008	2.2933
0.1	13.5125	2.2219
0.1	14.9323	2.3228
0.1	14.7702	2.5967
0.1	11.6862	1.7556
0.1	12.4648	2.0395
0.1	16.2611	3.0708
0.1	14.072	2.305
0.1	12.7608	2.1811
0.1	14.4474	2.4877
0.1	13.7158	2.0179
0.1	12.1844	2.8067
0.1	11.8133	2.4007
0.1	9.8277	2.289
0.1	9.5321	1.3729
0.1	13.3819	1.8328
0.1	11.4682	2.0249
0.1	12.801	2.4322
0.1	17.4426	2.5593
0.1	10.94	2.1271
0.1	11.0402	1.7684
0.1	15.5098	3.5692
0.1	14.6643	2.2
0.1	12.7113	2.2238
0.1	14.4827	2.9972
0.1	14.7171	2.204
0.1	11.8896	1.8056
0.1	13.8127	1.9619
0.1	12.1653	2.2175
0.1	11.4217	2.6533
0.1	13.3802	2.5155
0.1	17.4656	3.3213
0.1	13.8676	1.8109
0.1	13.1357	2.1403
0.01	15.1285	2.273
0.01	16.2238	2.1087
0.01	9.9154	1.4675
0.01	17.0577	2.9046
0.01	11.8198	3.3942
0.01	14.1857	2.2022
0.01	15.1201	2.3006
0.01	19.4332	3.0262
0.01	19.949	3.1472
0.01	14.7177	2.45
0.01	19.988	2.9583
0.01	15.3113	1.9717
0.01	15.1693	2.0976
0.01	17.3367	2.6522
0.01	15.7676	2.7743
0.01	16.2018	2.4082
0.01	15.2951	2.5189
0.01	14.0276	2.0027
0.01	16.6835	2.7633
0.01	13.7545	2.1681
0.01	15.4376	2.0142
0.01	14.4185	2
0.01	15.3867	2.2764
0.01	12.3383	1.8381
0.01	14.4447	2.3867
0.01	15.0854	2.3253
0.01	9.9942	1.4093
0.01	15.897	1.7931
0.01	14.9138	2.0294
0.01	15.1793	2.4249
0.01	14.7766	2.2429
0.01	14.5813	2.1281
0.01	14.4542	2.0851
0.01	16.906	2.4476
0.01	13.8792	1.7391
0.01	17.471	2.1273
0.01	13.8785	2.0954
0.01	13.8531	1.7833
0.01	14.8733	2.4837
0.01	18.5529	2.4496
0.01	12.7654	2.3282
0.01	17.2007	2.2592
0.01	13.7562	2.1757
0.01	15.8993	2.8867
0.01	15.4395	2.3896
0.01	15.8864	2.921
0.01	13.8271	1.9019
0.01	14.2072	2.2247
0.01	15.6318	2.5317
0.01	13.9548	2.6269
0.01	14.9778	2.2423
0.01	14.8761	2.2175
0.01	14.8535	2.2355
0.01	14.3145	2.0872
0.01	15.6361	2.2943
0.01	14.1826	2.4071
0.01	14.4498	2.7203
0.01	15.7007	2.3733
0.01	15.6544	2.3488
0.01	14.8984	3.0447
0.01	14.0325	1.978
0.01	16.7738	2.4199
0.01	14.6888	2.2205
0.01	15.3525	2.4959
0.01	12.9893	1.8479
0.01	15.2142	2.5064
0.01	14.7336	2.4704
0.01	17.7297	3.116
0.01	14.5519	2.5892
0.01	13.723	2.6156
0.01	18.4273	3.2412
0.01	9.1754	2.2059
0.01	16.6507	1.97
0.01	18.8974	3.5658
0.01	14.6097	2.2589
0.01	10.8573	2.9827
0.01	15.9668	3.1768
0.01	14.9937	2.3106
0.01	13.0119	1.9292
0.01	14.4979	2.1983
0.01	18.4771	2.7264
0.01	14.2632	2.2833
0.01	14.9474	2.1577
0.01	15.0546	2.3296
0.01	13.9371	2.0394
0.01	13.2073	2.0056
0.01	13.5213	2.3872
0.01	15.8034	2.0501
0.01	14.8463	2.2853
0.01	17.7311	2.7005
0.01	14.7567	1.957
0.01	15.6393	2.1255
0.01	14.3351	1.9675
0.01	13.2996	1.893
0.01	13.7293	2.3139
0.01	14.6891	1.797
0.01	14.4247	2.2096
0.01	15.3317	2.208
0.01	15.8974	2.1353
0.01	13.5038	1.813
0.01	14.5327	2.2229
0.01	15.1613	2.6985
0.01	13.1729	2.0731
0.01	16.5826	2.83
0.01	15.2877	2.2684
0.01	15.8818	2.7062
0.01	15.7915	2.2695
0.01	16.5055	2.1536
0.01	17.6935	2.4858
0.01	13.7209	2.4299
0.01	15.6891	1.9294
0.01	15.9612	2.328
0.01	15.5957	2.3163
0.01	14.9303	1.5833
0.01	12.396	2.1218
0.01	18.6258	2.4097
0.01	11.8623	2.3376
0.01	14.8929	2.1689
0.01	14.2371	2.0226
0.01	18.4756	3.1444
0.01	12.2437	2.4804
0.01	15.2052	2.2098
0.01	15.0133	2.0868
0.01	15.9694	2.6412
0.01	15.0864	2.7038
0.01	18.7685	2.7653
0.01	15.0684	2.3757
0.01	15.7109	2.6006
0.01	14.1775	1.9566
0.01	13.017	1.9279
0.01	16.4278	2.2063
0.01	15.1581	2.4087
0.01	16.6479	2.4332
0.01	15.101	2.5508
0.01	15.5719	2.199
0.01	15.5137	2.5353
0.01	15.4914	2.3423
0.01	15.1505	2.6139
0.01	14.1542	1.9944
0.01	13.8405	2
0.01	14.7975	1.9147
0.01	14.706	2.0763
0.01	18.44	2.8495
0.01	15.9638	2.208
0.01	11.5001	1.8399
0.01	14.0954	2.0508
0.01	14.8322	2.2935
0.01	13.5802	2.0956
0.01	16.6216	2.2482
0.01	14.4518	2.0233
0.01	15.2155	2.4823
0.01	15.5265	2.4142
0.01	15.8197	2.5068
0.01	13.8671	1.8529
0.01	13.9974	2.0744
0.01	17.9713	2.9628
0.01	14.9843	2.5014
0.01	16.8069	3.0806
0.01	14.5406	2.5368
0.01	12.3995	2.3939
0.01	15.0613	2.6017
0.01	15.2562	2.3035
0.01	12.0631	1.8935
0.01	12.0105	1.8539
0.01	14.6607	2.1117
0.01	13.041	1.9211
0.01	15.8493	2.7209
0.01	14.1878	2.1253
0.01	16.2479	2.0378
0.01	15.0823	2.1033
0.01	15.2629	2.3597
0.01	11.9164	1.8737
0.01	14.9878	2.1433
0.01	15.1621	2.2231
0.01	14.6227	2.4237
0.01	14.3061	2.5472
0.01	12.4352	2.1713
0.01	14.4371	2.4765
0.01	16.5963	2.9347
0.01	14.6297	1.8956
0.01	14.294	2.1117
0.01	14.6001	2.161
0.01	15.607	2.0084
0.01	14.877	2.1803
0.01	13.1441	2
0.01	14.0857	1.822
0.01	12.6665	2.1805
0.01	15.8927	2.6657
0.01	14.7052	3.1186
0.01	15.4145	1.9766
0.01	7.9678	2.4812
0.01	13.9823	1.9401
0.01	15.2085	2.2196
0.01	15.7124	2.3808
0.01	15.0658	1.9266
0.01	14.143	2.3406
0.01	14.5301	2.8889
0.01	12.2653	2.1854
0.01	15.669	2.3697
0.01	14.0627	2.5981
0.01	16.5648	2.3449
0.01	15.3222	2.6636
0.01	13.6469	2.2625
0.01	14.9806	2.4051
0.01	14.9469	2.5791
0.01	19.2739	2.9908
0.01	14.5577	2.5777
0.01	14.4105	2.1035
0.01	16.4623	2.8162
0.01	16.1288	2.4659
0.01	13.7493	1.9944
0.01	15.2908	2.1576
0.01	15.5364	2.2911
0.01	14.4621	2.2323
0.01	13.2381	2.3045
0.01	13.6849	1.9373
0.01	15.3489	2.3736
0.01	14.981	2.1853
0.01	18.3955	4.4275
0.01	15.67	2.406
0.01	17.1906	2.3
0.01	18.3703	2.9058
0.01	15.2249	2.1168
0.01	14.7073	2.1029
0.01	15.332	2.5804
0.01	15.0208	2.2654
0.01	18.6392	2.6643
0.01	14.9306	2.3324
0.01	15.6657	2.1818
0.01	16.8378	2.1651
0.01	13.0329	2.2133
0.01	15.43	2.4986
0.01	13.4496	2.1429
0.01	14.5657	2.0515
0.01	14.1443	2.2262
0.01	13.8973	2.2229
0.01	11.848	2.1348
0.01	15.3123	2.4033
0.01	13.8037	1.9972
0.01	15.1964	2.3515
0.01	14.5852	2.2527
0.01	15.2889	2.6054
0.01	15.043	1.8109
0.01	13.7256	3.6544
0.01	13.093	1.8584
0.01	14.3383	2.2797
0.01	10.5021	1.5965
0.01	13.6064	1.7762
0.01	14.74	2.6954
0.01	15.2176	2.6388
0.01	15.7634	2.5917
0.01	14.5708	1.936
0.01	14.9043	2.2521
0.01	13.704	1.9837
0.01	13.5706	2.2894
0.01	15.9279	2.1456
0.01	13.4487	2
0.01	15.9529	3.0217
0.01	9.2817	1.0866
0.01	14.3492	1.7494
0.01	14.7976	2.1181
0.01	13.6057	2.0519
0.01	12.3522	1.9726
0.01	14.6209	2.1553
0.01	14.5402	2.0817
0.01	14.7311	2.4627
0.01	14.2113	2.2656
0.01	15.141	2.1692
0.01	14.7783	3.2625
0.01	13.7169	1.9667
0.01	15.01	2.3678
0.01	19.7562	2.3716
0.01	15.3233	2.3161
0.01	12.907	2.1099
0.01	10.541	2.7385
0.01	12.126	3.1471
0.01	13.5775	2.0283
0.01	7.0905	2.0774
0.01	14.8616	2.12
0.01	14.0964	2.0397
0.01	13.7089	2.3201
0.01	14.8721	1.9692
0.01	15.6237	2.3598
0.01	15.223	2.267
0.01	14.7317	2.0926
0.01	13.1009	2.127
0.01	19.1277	3.589
0.01	16.0906	2.5078
0.01	12.8228	2.0689
0.01	15.0267	2.6533
0.01	14.8188	2.1853
0.01	14.1683	1.9401
0.01	14.5808	2.1308
0.01	12.0661	2.3817
0.01	17.0393	3.1264
0.01	14.1271	2.2469
0.01	16.3654	2.2718
0.01	18.5663	3.6875
0.01	15.2122	2.3597
0.01	15.4082	3.0425
0.01	11.4931	2.135
0.01	16.1553	2.5764
0.01	15.6857	2.485
0.01	15.238	2.6911
0.01	13.3342	2.3131
0.01	14.4902	2.5754
0.01	15.8802	2.5618
0.01	15.188	2.0326
0.01	15.8831	2.3547
0.01	15.3507	2.4504
0.01	16.1799	2.5496
0.01	15.8828	2.3315
0.01	15.1902	2.0048
0.01	14.104	1.8706
0.01	10.9507	2.1939
0.01	15.5763	2.6154
0.01	14.6115	2.1634
0.01	14.5724	2.1417
0.01	13.9772	2.1944
0.01	15.2232	2.4486
0.01	16.4072	2.3828
0.01	15.8471	2.5594
0.01	14.2951	2.0671
0.01	14.4255	2.2353
0.01	13.055	1.8306
0.01	15.1413	2.2927
0.01	7.9257	2.0583
0.01	14.5892	2.5228
0.01	15.8329	2.2563
0.01	13.1788	1.8357
0.01	18.2904	3.0572
0.01	10.3734	1.8359
0.01	11.9955	1.8822
0.01	16.5507	2.3499
0.01	13.8058	2.4984
0.01	14.8261	2.3678
0.01	16.6377	1.842
0.01	14.8094	2.3853
0.01	14.8775	2.1549
0.01	14.2447	1.8329
0.01	14.5812	2.3428
0.01	15.2605	2.2983
0.01	12.9143	1.9238
0.01	15.6336	2.5623
0.01	13.4252	2.1972
0.01	9.749	1.3774
0.01	13.143	1.8852
0.01	14.5588	2.5503
0.01	14.7856	2.938
0.01	14.8932	2.2219
0.01	15.4657	2.0141
0.01	16.3127	2.3625
0.01	14.4603	2.8947
0.01	14.8398	2.2825
0.01	16.2188	2.2846
0.01	14.1663	2.0842
0.01	15.1685	2.1689
0.01	15.3895	2.3549
0.01	16.224	2.2742
0.01	13.0777	2.1677
0.01	15.0247	2.7383
0.01	15.0426	2.5736
0.01	13.4265	2.0077
0.01	16.2389	2.0618
0.01	13.6087	1.8366
0.01	14.6018	2.2062
0.01	15.3068	2.1199
0.01	12.7543	1.9861
0.01	15.8336	2.2141
0.01	15.2897	2.5694
0.01	19.262	3.4627
0.01	14.007	2.2825
0.01	14.6124	2.9308
0.01	15.8036	2.5807
0.01	16.8548	2.6359
0.01	15.9531	2.4138
0.01	14.3966	2.0946
0.01	14.8395	2.1305
0.01	12.7638	1.9972
0.01	14.919	2.1781
0.01	14.1775	2.518
0.01	12.8744	2.7172
0.01	15.5653	2.5395
0.01	15.3534	2.7352
0.01	14.2703	1.8086
0.01	15.2781	2.5694
0.01	14.9529	2.099
0.01	15.896	2.515
0.01	14.0182	1.9887
0.01	14.8214	2.2394
0.01	18.9977	2.4096
0.01	14.6303	1.9846
0.01	16.2697	2.0361
0.01	14.5445	2.0056
0.01	15.4737	2.202
0.01	15.4031	2.2669
0.01	13.4123	2.0765
0.01	14.3917	2.5977
0.01	12.5231	2.0083
0.01	15.6958	2.2257
0.01	15.3231	2.3886
0.01	15.6513	1.9624
0.01	18.8971	2.3128
0.01	15.4277	2.3604
0.01	13.6463	2.1926
0.01	13.0012	2.6077
0.01	12.8795	3.6573
0.01	14.7589	2.4912
0.01	14.4371	2.5382
0.01	15.4757	2.2952
0.01	19.2302	3.2444
0.01	9.8327	2.75
0.01	13.9967	2.3686
0.01	15.0534	2.2905
0.01	14.8098	2.3082
0.01	16.3919	2.8359
0.01	16.2541	2.8431
0.01	17.5122	2.6676
0.01	15.3559	2.3881
0.01	14.6073	2.1175
0.01	14.1648	1.9293
0.01	14.6294	2.6704
0.01	14.2679	1.9621
0.01	14.5411	2.1946
0.01	14.7942	3.0805
0.01	17.8358	2.1596
0.01	15.6421	1.9302
0.01	16.2925	2.8028
0.01	17.9068	2.2517
0.01	14.9313	2.3297
0.01	14.9076	2.9641
0.01	19.5605	2.8079
0.01	15.1631	2.1462
0.01	13.9431	2.3698
0.01	16.4973	2.0959
0.01	15.117	2.28
0.01	13.0039	2.6667
0.01	15.4936	2.0499
0.01	14.4543	2.2691
0.01	13.9793	2.3269
0.01	13.4235	2.0142
0.01	13.6844	1.8475
0.01	15.0987	2.288
0.01	13.8248	1.9588
0.01	16.1221	2.2938
0.01	15.2133	1.8079
0.01	14.7356	2.139
0.01	14.7092	1.7825
0.01	14.7216	2.3994
0.01	15.2275	2.5859
0.01	12.4976	2.2917
0.01	14.0753	2
0.01	13.7583	2.2348
0.01	15.7772	2.0956
0.01	14.5064	2.1281
0.01	17.5793	4.0941
0.01	13.508	2.1746
0.01	19.353	2.68
0.01	19.1149	3.7273
0.01	15.4434	2.4149
0.01	14.8216	2.3211
0.01	16.7006	2.6778
0.01	13.1703	1.9661
0.01	19.4021	2.7109
0.01	16.4706	2.5915
0.01	14.944	2.1471
0.01	15.2238	1.8998
0.01	15.0492	2.3581
0.01	14.3326	2.2861
0.01	14.6663	2.5495
0.01	11.469	1.8506
0.01	17.3419	2.3641
0.01	14.0362	2.4689
0.01	13.1641	3.438
0.01	14.5025	1.8657
0.01	12.4687	1.7582
0.01	15.2056	2.2647
0.01	17.2245	3.3253
0.01	18.5471	2.2283
0.01	14.1119	1.7847
0.01	14.7022	2.1339
0.01	14.8867	2.3848
0.01	15.5729	1.9592
0.01	15.2487	2.5056
0.01	10.5602	2.0635
0.01	14.714	3.1242
0.01	15.2604	2.1114
0.01	13.3909	2.2949
0.01	15.9316	2.2861
0.01	11.2197	2.7669
0.01	6.697	1.7722
0.01	15.88	3.0538
0.01	11.6108	1.6469
0.01	12.4585	3.2516
0.01	13.8411	2.0167
0.01	13.7846	2.048
0.01	14.4845	3.2829
0.01	15.0741	2.3188
0.01	16.0532	2.5815
0.01	17.4109	2.7367
0.01	12.8137	2.1361
0.01	13.54	2.3417
0.01	12.0486	2.1241
0.01	19.345	2.4358
0.01	16.2338	2.654
0.01	14.4699	2.204
0.01	14.7271	2.5417
0.01	15.3806	1.9382
0.01	11.2333	2.6987
0.01	15.2191	1.9741
0.01	15.4687	2.2219
0.01	14.0033	2.0327
0.01	13.5744	2.0142
0.01	12.9224	2.5016
0.01	15.0842	2.404
0.01	15.2607	2.1395
0.01	15.737	2.1281
0.01	13.414	1.827
0.01	11.9905	2.4167
0.01	14.2436	2.6
0.01	16.4876	2.1908
0.01	14.2659	2.1058
0.01	13.8464	3.1174
0.01	13.5311	3.7727
0.01	15.2469	2.3789
0.01	16.3721	2.1949
0.01	16.4322	2.3005
0.01	12.1207	2.2715
0.01	16.1289	2.7902
0.01	17.7762	2.9849
0.01	14.6687	4.2248
0.01	14.7853	2.4197
0.01	14.5768	2.2068
0.01	14.8917	2.1736
0.01	15.0143	2.3662
0.01	17.6602	2.1763
0.01	14.7648	2.2633
0.01	14.7626	2.0969
0.01	13.0671	2.1077
0.01	11.7444	2.9793
0.01	15.3314	2.4103
0.01	6.9608	1.8362
0.01	12.5799	2.0402
0.01	15.0396	2.3098
0.01	17.224	2.7057
0.01	12.5243	3.1556
0.01	16.9165	2.4851
0.01	15.3475	2.7198
0.01	15.0176	2.4741
0.01	15.0761	2.1616
0.01	12.782	2.8543
0.01	15.2386	3.4192
0.01	15.4759	2.2968
0.01	14.0666	2.1609
0.01	15.34	2.5562
0.01	13.2799	2.5246
0.01	15.0204	2.149
0.01	15.2135	2.4609
0.01	13.263	1.8858
0.01	14.414	2.3224
0.01	11.4255	2.0085
0.01	14.6924	2.3003
0.01	15.1682	2.0506
0.01	14.5132	1.9888
0.01	14.4455	2.0028
0.01	14.3218	2.654
0.01	14.4367	2.2689
0.01	15.7443	2.5544
0.01	14.6231	1.9979
0.01	13.8976	2.2535
0.01	14.5838	2.3343
0.01	16.4635	2.4627
0.01	14.5903	2.3194
0.01	15.2237	4.6307
0.01	16.0891	2.3452
0.01	14.2908	1.9834
0.01	13.5402	2.4202
0.01	13.7731	2.2141
0.01	20.0585	2.5143
0.01	16.4102	2.6471
0.01	11.6332	1.5528
0.01	15.3675	1.9548
0.01	14.9615	2.1335
0.01	14.9072	2.1471
0.01	11.792	2.5484
0.01	14.7031	2.9575
0.01	13.0837	2.2978
0.01	15.0225	2.7522
0.01	14.684	2.1253
0.01	14.0312	2.0168
0.01	16.8365	3.1167
0.01	14.5478	2.1955
0.01	16.6027	2.1132
0.01	9.2656	1.7993
0.01	14.4574	2.0324
0.01	13.2409	1.9263
0.01	14.8666	2.4181
0.01	17.3744	2.614
0.01	13.1717	1.8992
0.01	14.2846	2.0588
0.01	12.6574	2.7028
0.01	15.4957	2.149
0.01	14.8325	2.309
0.01	17.0671	2.5815
0.01	14.6119	2.1545
0.01	15.5145	2.3966
0.01	14.1678	2.2624
0.01	13.0044	2.0526
0.01	16.9438	2.7028
0.01	15.5098	2.5754
0.01	14.3153	2.2408
0.01	15.1803	2.4028
0.01	12.6049	1.8426
0.01	12.6063	2.2068
0.01	14.8426	2.255
0.01	14.7252	2.2881
0.01	14.6858	2.2125
0.01	15.401	4.0636
0.01	13.6111	3.103
0.01	14.3183	2.6411
0.01	14.5121	2.2657
0.01	15.0114	2.7726
0.01	13.777	1.8701
0.01	18.6759	3.431
0.01	14.5863	2.4984
0.01	15.5575	2.1771
0.01	14.0171	2.1354
0.01	15.6033	2.3386
0.01	14.8164	1.7847
0.01	15.3954	2.3424
0.01	12.953	2.0623
0.01	17.9065	2.8797
0.01	15.2915	2.4932
0.01	16.9581	2.3351
0.01	14.3728	2.221
0.01	14.5833	2.0142
0.01	14.6967	2.1429
0.01	14.4101	2.0272
0.01	14.8422	2.0314
0.01	13.4613	1.891
0.01	15.0492	2.2652
0.01	8.9788	1.1458
0.01	15.9344	2.4439
0.01	15.799	2.3128
0.01	14.2908	2.0489
0.01	13.8267	2.9586
0.01	14.176	2.3474
0.01	13.5138	2.4951
0.01	14.8925	2.3746
0.01	15.2276	2.4142
0.01	18.5377	2.7169
0.01	14.7954	1.9169
0.01	14.5255	2.1635
0.01	14.9241	2.3764
0.01	14.9052	2.1553
0.01	12.2139	2.0064
0.01	12.9473	1.9162
0.01	13.6089	2.1585
0.01	14.0668	2.1908
0.01	15.2061	2.3569
0.01	14.558	2.1808
0.01	16.3735	2.1793
0.01	14.4597	2.0518
0.01	14.4383	1.9759
0.01	14.3236	1.9321
0.01	14.8317	2.2517
0.01	14.9531	2.1117
0.01	15.13	1.8187
0.01	14.2286	2.2316
0.01	14.0251	2.6197
0.01	14.6231	2.139
0.01	11.309	2.4255
0.01	16.7054	2.8646
0.01	14.079	2.0393
0.01	18.1046	3.2786
0.01	14.0987	2.051
0.01	15.4549	2.3309
0.01	15.4448	2.0473
0.01	15.5304	2.182
0.01	13.8946	2.0763
0.01	14.5793	2.0436
0.01	13.7035	2.3636
0.01	15.224	2.9809
0.01	14.6468	2.3626
0.01	13.5141	2.6566
0.01	14.7878	2.9549
0.01	15.5601	2.5055
0.01	12.4352	2.1713
0.01	14.6625	2.6374
0.01	18.6846	2.7564
0.01	12.6918	2.0825
0.01	13.8713	1.9622
0.01	15.7262	2.4659
0.01	16.0075	3.8834
0.01	15.2067	2.3243
0.01	12.3975	1.7466
0.01	20.2091	3.9483
0.01	12.9513	2.0423
0.01	14.0429	1.9591
0.01	16.6062	2.6552
0.01	14.257	2.5321
0.01	15.828	2.3174
0.01	15.5478	2.5149
0.01	14.4301	2.1773
0.01	14.1682	1.9648
0.01	16.977	2.4891
0.01	15.3229	2.2467
0.01	14.0925	2.1433
0.01	14.1678	1.8451
0.01	14.0668	2.1876
0.01	15.0449	2.2928
0.01	19.2505	2.7523
0.01	14.5715	2.2936
0.01	15.0862	2.2398
0.01	15.5191	3.1212
0.01	13.7356	1.8428
0.01	18.9068	3.3966
0.01	15.5275	2.5109
0.01	13.8707	2.0142
0.01	14.5734	1.9918
0.01	15.8844	2.1572
0.01	15.0097	2.3569
0.01	15.2995	2.1798
0.01	15.9376	2.3066
0.01	10.4775	2.2741
0.01	14.7187	2.3052
0.01	13.26	2.0323
0.01	15.3975	2.7275
0.01	16.2224	2.033
0.01	12.5009	2.6846
0.01	14.8918	3.1194
0.01	17.0833	2.3741
0.01	15.3399	2.2469
0.01	13.4514	2.1772
0.01	14.2897	2.0724
0.01	17.4344	2.3468
0.01	13.526	2.4537
0.01	18.6295	2.4451
0.01	18.0041	2.3962
0.01	14.566	2.3453
0.01	15.6587	2.3542
0.01	16.265	2.4304
0.01	17.2704	2.5573
0.01	15.2493	2.2791
0.01	15.462	2.4453
0.01	16.368	3.0395
0.01	14.7364	2.6
0.01	14.4811	3.5014
0.01	12.2777	2.0231
0.01	14.1071	2.0272
0.01	14.9186	2.0565
0.01	15.0852	2.2983
0.01	14.9535	2.2997
0.01	15.3175	2.2519
0.01	16.3156	2.9019
0.01	12.9608	2.1011
0.01	17.6563	2.7738
0.01	15.0254	2.565
0.01	14.3461	3.4219
0.01	14.3349	2.9743
0.01	14.2385	1.6892
0.01	14.9122	2.3106
0.01	14.5467	2.8742
0.01	14.1196	2.0504
0.01	14.919	2.4023
0.01	17.8125	2.5934
0.01	15.6328	2.3255
0.01	12.9108	2.3042
0.01	14.2113	2.0054
0.01	15.1776	2.0473
0.01	18.5125	2.981
0.01	14.5569	2.267
0.01	15.6644	2.5313
0.01	11.1748	2.0514
0.01	13.4452	3.754
0.01	15.6505	1.9835
0.01	13.1177	1.9241
0.01	11.9209	2.0353
0.01	14.9725	2.0854
0.01	16.0674	2.5722
0.01	13.6636	2.4583
0.01	13.389	2.1138
0.01	15.0805	2.1538
0.01	15.6952	2.3222
0.01	14.3249	2.2083
0.01	14.8532	2.186
0.01	16.8254	3.0625
0.01	16.0161	2.4463
0.01	14.6779	3.0652
0.01	12.7246	2.4276
0.01	15.8596	2.6921
0.01	14.9431	2.4263
0.01	14.0779	2.2408
0.01	14.2114	2.3915
0.01	12.1428	1.7972
0.01	13.93	1.9122
0.01	15.5337	2.485
0.01	12.5105	1.8394
0.01	12.3477	4.1143
0.01	13.9058	2.4889
0.01	13.9973	2.1017
0.01	13.8902	2.4304
0.01	18.7499	3.8031
0.01	15.1959	2.0608
0.01	14.8292	2.3683
0.01	7.2428	2.6818
0.01	13.9976	2.1898
0.01	14.4592	2.2234
0.01	15.2462	2.3398
0.01	15.3068	2.0378
0.01	14.4827	2.1117
0.01	15.8251	2.7968
0.01	15.5391	2.4016
0.01	16.5617	2.5953
0.01	13.2832	2.0845
0.01	15.8649	2.3226
0.01	7.9547	2.0167
0.01	17.4869	2.933
0.01	16.8495	2.4704
0.01	15.9159	2.2992
0.01	14.0064	2.2669
0.01	15.9212	2.4378
0.01	14.8016	2.5056
0.01	13.3649	1.7472
0.01	15.2545	2.3152
0.01	14.965	2.6073
0.01	16.513	2.6303
0.01	15.8944	2.8068
0.01	13.1405	2.1165
0.01	14.2783	1.9864
0.01	15.5113	2.1478
0.01	14.3976	3.558
0.01	14.0931	2.2044
0.01	14.5748	2.2232
0.01	14.0197	2.4444
0.01	15.4445	1.8771
0.01	13.825	2.6361
0.01	15.0017	2.4533
0.01	17.4108	2.7889
0.01	14.1934	2.1083
0.01	16.073	2.6005
0.01	14.4408	2.136
0.01	16.9306	2.6843
0.01	16.1444	2.7408
0.01	15.3562	2.375
0.01	15.7519	2.3025
0.01	14.978	2.4421
0.01	15.0295	2.7422
0.01	12.21	1.925
0.01	14.4268	2.27
0.01	17.6978	3.075
0.01	15.3396	1.9645
0.01	9.1371	1.3814
0.01	14.6752	3.1567
0.01	15.6307	2.8058
0.01	17.49	2.9915
0.01	16.2628	2.2634
0.01	15.3504	2.1034
0.01	14.9353	1.926
0.01	13.9669	2.048
0.01	7.3261	2.4535
0.01	16.6003	2.156
0.01	15.1551	2.2453
0.01	13.4006	2.1361
0.01	15.4404	2.4297
0.01	13.005	2.2924
0.01	9.5714	2.1224
0.01	12.4526	2.1262
0.01	14.7742	2.0163
0.01	16.2438	3.3503
0.01	15.1252	2.6629
0.01	18.5052	2.7518
0.01	13.1056	2.2691
