Conc_ugperml	DiameterA_um	Deformation
0	15.1955	2.6401
0	16.6918	2.7534
0	12.0947	2.2508
0	13.1249	2.263
0	15.7495	2.306
0	12.513	1.9207
0	12.6112	1.9576
0	13.7627	1.9973
0	14.8804	1.9674
0	14.4824	2.1909
0	14.4646	2.2521
0	13.4935	2.1972
0	12.8514	2.2462
0	14.404	2.2254
0	14.9337	2.5095
0	12.9885	2.3376
0	13.4593	2.3836
0	14.6499	3.0346
0	13.8903	2.4079
0	14.5279	2.279
0	15.7943	2.3079
0	14.3041	2.8041
0	15.497	2.3488
0	14.3355	2.5066
0	13.6776	2.0955
0	14.2802	2.6954
0	16.1933	3.4454
0	15.9938	2.9834
0	15.1595	2.5
0	13.0952	1.8789
0	15.2094	2.1486
0	14.8459	2.1157
0	13.2444	2.1425
0	13.3174	2.7576
0	16.7148	2.4451
0	13.0538	2.017
0	14.0205	2.52
0	13.4131	2.5615
0	15.3593	2.1711
0	13.7338	2.3344
0	19.0021	2.5538
0	13.9803	2.5287
0	16.8326	2.4563
0	14.7357	3.4461
0	15.6745	2.7486
0	15.0684	2.2154
0	14.1546	2.1861
0	14.4297	2.9231
0	13.2061	2.8396
0	13.8703	2.8833
0	16.168	2.4023
0	16.2841	2.1942
0	13.0935	2.3653
0	15.2723	2.273
0	13.0083	2.5335
0	11.0821	1.6463
0	12.8567	1.9806
0	14.5581	2.5416
0	13.2378	1.9264
0	16.8773	2.1108
0	13.6231	2.0111
0	13.647	2.0755
0	15.2985	2.3853
0	13.2432	2.2586
0	16.0264	2.4811
0	13.2671	2.0197
0	17.3912	2.3835
0	16.2089	2.9373
0	13.3051	1.9755
0	14.7491	2.2779
0	14.463	2.3649
0	15.6338	2.2766
0	16.5185	2.3604
0	15.532	2.3083
0	17.12	2.6912
0	13.6069	2.4462
0	14.4872	2.3352
0	15.6593	2.3569
0	13.9021	2.469
0	14.1263	2.3134
0	13.4912	1.951
0	13.835	2.2723
0	16.2078	2.3863
0	15.0954	2.2989
0	13.6809	2.2581
0	13.3233	2.8703
0	13.999	2.3833
0	17.0376	2.0856
0	14.721	3.0354
0	15.247	2.1257
0	13.0492	1.9717
0	14.5505	2.327
0	12.6952	2.1593
0	16.334	2.2725
0	15.3148	2.1662
0	13.3182	2.5176
0	13.8982	2.3769
0	15.7779	2.346
0	15.7703	3.3884
0	13.6781	2.1671
0	15.6566	2.3278
0	15.0096	2.0696
0	13.8039	2.3711
0	13.1474	2.079
0	12.9987	2.2492
0	14.1151	2.6656
0	15.1391	2.4882
0	17.1339	2.7859
0	13.2257	2.1226
0	13.6599	1.9899
0	15.9842	2.5095
0	13.4172	2.2911
0	12.8379	2.4713
0	15.0592	2.2466
0	14.4872	2.3152
0	15.3303	2.5935
0	14.4632	2.269
0	17.4003	2.9307
0	14.6184	2.1676
0	14.2107	2.2762
0	14.2504	2.4
0	12.6326	2.3404
0	10.4115	1.3638
0	13.8445	2.0618
0	12.9605	2.5373
0	15.5768	2.3675
0	13.3192	2.566
0	13.3913	2.6941
0	14.5139	2.7239
0	12.8439	2.1983
0	14.3455	2.4364
0	15.1288	2.6572
0	13.4836	2.0082
0	17.1113	3.5333
0	13.4476	1.9945
0	15.0551	2.3842
0	16.7571	3.048
0	13.1572	2.5928
0	13.9577	2.3944
0	13.1073	2.1646
0	14.9996	2.7086
0	15.391	2.6414
0	15.7042	2.3073
0	15.9496	2.1985
0	14.5686	2.6364
0	14.8576	1.9214
0	16.1794	2.4905
0	15.3119	2.297
0	13.4061	2.8472
0	13.669	2.0992
0	15.3595	2.9777
0	14.992	2.3815
0	15.208	2.4108
0	17.0534	2.4797
0	14.0031	2.1717
0	12.9433	2.0971
0	14.5202	2.4033
0	16.3455	2.3811
0	12.7746	2.0893
0	16.1713	2.3079
0	13.0262	1.6405
0	15.179	2.6785
0	13.897	2.5864
0	14.9996	2.0598
0	13.3133	2.2865
0	16.6465	2.5408
0	14.9256	2.3379
0	14.2055	2.1955
0	13.1568	2.1491
0	13.4676	1.8944
0	12.7916	2.1186
0	16.6239	2.6676
0	14.1401	2.604
0	14.8034	3.2039
0	14.261	2.7096
0	14.4986	2.6122
0	14.9455	2.2254
0	13.5005	3.1321
0	14.2147	2.4465
0	17.646	2.5
0	14.8944	2.6802
0	12.8674	2.1983
0	13.0872	2.0482
0	15.561	2.5472
0	16.0753	2.4724
0	15.4295	2.158
0	15.2507	2.3161
0	15.4731	2.3785
0	13.9072	2.2266
0	14.1949	2.6502
0	10.7176	1.2754
0	14.876	2.1853
0	13.5863	2.9455
0	13.9149	2.8328
0	15.2071	2.2295
0	14.3691	2.131
0	15.3351	2.2081
0	13.7482	2.1333
0	14.9597	2.6389
0	15.7622	3.0758
0	15.629	3.234
0	14.9808	2.3542
0	13.3216	1.9745
0	13.2958	2.5329
0	15.0644	2.1833
0	12.7464	2.6808
0	14.1596	2.3425
0	13.0545	2.2429
0	15.8034	1.8565
0	16.1262	2.5477
0	14.3249	2.5698
0	14.6539	2.701
0	17.699	3.1437
0	12.5809	2.4268
0	16.4903	2.1134
0	15.3864	2.4967
0	16.6184	2.8636
0	13.5482	2.6642
0	14.9411	2.3659
0	13.3654	2.68
0	14.4347	2.686
0	13.552	1.9777
0	16.8821	2.6577
0	15.314	2.2594
0	14.0984	2.225
0	16.5082	2.3045
0	13.1597	2.8621
0	14.1639	2.0279
0	14.9661	2.376
0	13.2492	2.0085
0	16.9542	2.3688
0	15.0152	2.4533
0	14.3179	2.8682
0	16.2349	2.0189
0	15.0775	2.2231
0	15.0221	2.1773
0	13.3116	2.378
0	15.2023	2.9363
0	17.1068	2.1537
0	14.0868	2.0236
0	15.6984	2.3875
0	15.1592	2.1635
0	14.6007	2.0637
0	13.2315	1.8584
0	13.2502	2.6058
0	17.8061	3.0191
0	14.0687	2.6019
0	16.9364	2.7614
0	16.8362	2.3174
0	13.1876	1.4797
0	15.9177	2.1514
0	16.8034	2.4386
0	16.3046	2.3244
0	14.3845	2.3025
0	17.1532	2.3478
0	15.3646	2.9332
0	16.7779	2.5932
0	16.9446	2.5652
0	14.4344	2.2732
0	13.6294	2.81
0	13.4316	1.9024
0	14.3238	2.4068
0	13.0285	2.031
0	13.4285	3.1899
0	15.0546	2.3821
0	17.1396	2.4494
0	15.832	2.4529
0	16.0633	2.3071
0	16.1019	2.4113
0	14.6901	2.6195
0	14.6689	2.3556
0	16.3966	2.2972
0	15.3574	2.6745
0	15.0308	2.6232
0	15.2466	2.5588
0	16.5945	2.384
0	15.4365	2.1362
0	15.1389	2.1389
0	15.1334	2.1821
0	16.8686	2.2
0	13.9603	1.9536
0	13.2443	2.1891
0	13.1366	1.7945
0	14.7089	2.2589
0	14.6636	2.1603
0	16.7557	2.9186
0	14.4849	2.7563
0	14.5285	2.522
0	15.1189	2.7538
0	17.2191	2.6359
0	14.2687	2.2083
0	14.2067	2.0425
0	16.9759	2.3489
0	14.383	2.9486
0	14.0034	2.206
0	14.0036	2.7352
0	14.1022	2.0976
0	15.3845	2.5161
0	13.0664	2.3344
0	13.5012	2.3481
0	16.3461	2.3533
0	16.3552	2.3436
0	14.8067	2.158
0	16.7257	2.3734
0	14.8623	2.4659
0	14.5289	2.7851
0	14.3638	2.5313
0	12.8964	2.0567
0	15.0031	2.5095
0	18.44	2.624
0	16.6365	2.4579
0	14.5796	2.4956
0	14.1912	2.4909
0	16.3366	2.5382
0	14.2101	2.4816
0	12.9696	2.243
0	13.6668	2.5437
0	13.4954	2.2637
0	14.9318	2.4051
0	16.4854	2.5501
0	15.3932	2.3324
0	13.9607	2.2295
0	14.047	2.2216
0	13.3446	2.1084
0	15.5759	1.9955
0	15.0306	2.1081
0	16.0462	2.8287
0	14.0292	1.8706
0	14.918	2.376
0	17.9092	2.5576
0	17.2723	2.6572
0	15.4567	2.2374
0	14.4614	2.8545
0	17.752	2.5835
0	15.8709	2.7528
0	13.1389	2.7331
0	19.0016	2.415
0	14.6549	2.1911
0	13.456	2.6013
0	15.7608	3.0227
0	17.1492	2.6073
0	13.7405	2.2463
0	11.5127	1.8489
0	14.2586	2.0872
0	15.6641	2.4514
0	15.4372	2.2493
0	14.3964	2.2289
0	12.8985	2.5177
0	15.176	2.2752
0	12.9513	2.0136
0	16.3298	2.9389
0	16.6639	2.6403
0	12.2779	1.7831
0	13.3404	2.754
0	16.4319	2.4605
0	13.2784	1.9549
0	16.7446	2.6261
0	17.4738	2.9537
0	13.5899	2.2571
0	12.863	2.1738
0	12.9136	2.2364
0	18.284	2.6667
0	14.747	2.0077
0	13.9563	3.8733
0	14.9102	2.4749
0	14.1479	2.8069
0	15.0212	3.1377
0	15.155	2.2643
0	14.4345	2.0678
0	15.4746	2.2779
0	16.302	2.5504
0	16.4179	2.2629
0	14.7071	3.4155
0	14.1016	2.5884
0	17.4164	2.9177
0	13.7027	3.1953
0	16.4687	2.4554
0	12.7875	2.4363
0	16.158	2.8197
0	17.0506	2.0259
0	14.6854	2.2705
0	16.4019	2.1807
0	14.4361	2.4669
0	12.1663	2.3312
0	14.1772	2.2838
0	18.6732	2.4078
0	12.7944	2.9461
0	14.0884	2.1389
0	15.0429	1.9319
0	16.2031	2.2896
0	17.1826	2.645
0	14.3633	3.0831
0	14.167	2.8282
0	15.1337	2.3577
0	15.2614	2.1995
0	13.4373	2.4304
0	14.7767	3.1267
0	14.2067	2.8396
0	15.3466	2.9397
0	13.2554	2.299
0	17.0971	2.6952
0	13.5465	2.0368
0	15.8251	2.6572
0	16.2778	2.3846
0	20.7894	2.7219
0	14.7702	2.2255
0	13.0423	2.3041
0	15.8707	2.3342
0	16.2362	2.5014
0	15.1974	2.2044
0	13.0696	2.417
0	13.3086	2.4178
0	13.2797	2.1622
0	15.2387	3.2028
0	15.212	2.0732
0	15.327	2.2997
0	13.7897	2.177
0	14.1156	2.5569
0	13.5231	2.019
0	16.272	2.4511
0	16.5903	3.2583
0	15.4238	2.5321
0	14.7408	2.3573
0	14.1945	2.6006
0	16.6484	2.6352
0	14.0767	2.0281
0	14.7415	2.5668
0	13.5554	1.9319
0	13.0086	2.1416
0	13.5048	2.191
0	13.3364	2.3485
0	14.6631	2.3188
0	13.825	3.0063
0	14.21	2.4092
0	15.3976	2.7542
0	13.5621	2.3239
0	13.4255	2.1543
0	14.5566	2.2752
0	15.614	3.0332
0	13.5708	2.2096
0	13.2447	2.4776
0	14.4348	2.2201
0	18.5539	2.649
0	17.8508	2.487
0	13.6128	2.497
0	15.6192	2.9144
0	16.2231	2.5598
0	16.4677	2.9895
0	14.23	3.5213
0	15.7361	2.3416
0	13.0389	2.1638
0	15.3584	2.3515
0	11.3143	2.1951
0	16.4228	2.4418
0	16.1889	2.8626
0	15.7373	2.3008
0	15.3664	2.2275
0	15.4799	2.5269
0	12.9246	2.25
0	14.525	2.2029
0	12.6818	3.0193
0	12.7366	2.7621
0	12.6544	1.7507
0	16.211	2.4781
0	14.3861	2.9848
0	13.5884	2.0027
0	16.1735	2.6287
0	15.8094	2.2588
0	14.838	2.2534
0	16.422	2.2532
0	14.733	2.1382
0	14.0387	2.7668
0	15.5344	2.4987
0	15.6814	2.248
0	13.2467	2.7575
0	12.9887	2.1082
0	13.3652	2.61
0	13.034	2.5668
0	14.4974	2.9873
0	13.2224	2.3079
0	16.3226	2.3733
0	14.4551	4.1125
0	13.3852	2.011
0	14.9536	2.8012
0	16.3446	2.327
0	14.0906	2.3624
0	12.6425	2.0648
0	21.293	2.9956
0	16.0511	2.803
0	15.2056	2.3787
0	14.9371	2.2016
0	13.5152	2.027
0	15.1786	2.1836
0	15.7918	2.4507
0	13.6385	2.3046
0	15.5143	2.2247
0	14.0684	1.9697
0	15.7981	3.272
0	14.5234	1.9974
0	18.2365	2.642
0	13.0791	2.0451
0	14.5049	2.2711
0	12.6421	2.048
0	13.5632	2.8617
0	15.0233	2.4223
0	12.8155	2.0958
0	14.3644	2.2881
0	17.569	2.7494
0	15.9715	2.5745
0	12.806	2.3813
0	14.2598	2.3307
0	15.1317	2.342
0	12.89	2.2324
0	13.7572	2.218
0	16.1928	3.2011
0	14.0404	2.1439
0	13.6808	2.5287
0	11.2376	2.6467
0	15.7251	2.8222
0	14.7163	2.8299
0	13.7967	1.9292
0	14.9661	2.2946
0	14.5396	2.5194
0	13.0094	2.1429
0	16.3001	2.4053
0	17.0459	3.2908
0	13.2575	2.2266
0	12.9073	1.8021
0	16.056	2.5771
0	15.5152	2.6458
0	15.9841	2.3867
0	13.7554	1.9622
0	16.5269	3.3631
0	15.4389	2.1199
0	16.9351	2.5983
0	14.1669	2.3718
0	14.7143	2.1853
0	14.2316	2.2997
0	17.2338	2.2572
0	17.7243	2.9339
0	15.7793	2.1799
0	14.9539	3.1688
0	13.5735	2.0337
0	15.6863	2.2997
0	15.4155	2.2304
0	14.0842	2.4892
0	12.8445	1.8544
0	12.8428	1.9859
0	14.8916	3.5588
0	10.3513	2.3913
0	22.7428	2.9056
0	13.8304	2.2602
0	13.2044	2.3737
0	13.4723	2.3071
0	15.0469	2.4
0	14.6375	3.2776
0	14.4237	2.074
0	14.9823	2.2888
0	12.647	2.5691
0	13.469	2.1897
0	16.2765	2.5666
0	13.909	2.6728
0	15.1402	2.6356
0	13.2844	2.4136
0	13.7429	2.4492
0	15.6086	2.8964
0	14.6038	2.0729
0	16.5267	2.4513
0	13.6716	2.4739
0	13.2213	2.2874
0	13.1099	2.2202
0	14.3402	3.3413
0	16.1093	2.664
0	15.1227	3.1298
0	14.7958	2.5069
0	12.6426	2.0945
0	15.8267	2.3379
0	13.1966	1.9348
0	13.4297	2.7331
0	18.3222	3.1283
0	13.8405	2.2439
0	14.3288	2.2975
0	13.1093	2.1718
0	13.1491	2.5421
0	13.6689	2.4221
0	13.6483	2.0988
0	14.523	2.255
0	14.0284	2.5983
0	14.0599	2.1915
0	12.5512	1.9222
0	13.8653	2.3731
0	12.8468	2.3376
0	14.5311	2.7412
0	16.211	2.0283
0	13.0075	2.1694
0	13.5975	2.8754
0	15.0665	2.945
0	14.0905	2.1467
0	15.6101	2.1969
0	16.1934	2.1089
0	15.3237	2.7493
0	14.4237	2.4661
0	13.6156	2.59
0	15.273	2.284
0	15.3692	2.3616
0	14.9037	1.9185
0	16.2674	3.0578
0	14.5538	2.3287
0	13.4259	2.3343
0	14.8674	2.3152
0	14.3295	2.1744
0	13.7656	3.3816
0	13.3821	3.1029
0	15.9129	2.3278
0	13.1783	2.5076
0	13.0274	2.4045
0	13.8536	3.3267
0	12.5715	2.0669
0	13.4934	2.2692
0	13.4371	2.4483
0	12.7884	1.989
0	12.9361	2.0599
0	16.0141	2.4415
0	16.1596	2.0306
0	13.3441	1.9101
0	14.4423	2.5583
0	14.8209	2.4874
0	13.5595	2.4566
0	15.0623	1.9755
0	13.2053	2.0056
0	13.679	2.3098
0	14.0131	2.4755
0	16.5359	2.9683
0	15.3432	2.2916
0	15.3067	3.0222
0	12.6818	2.2701
0	18.914	3.9266
0	14.6468	2.4238
0	16.0799	3.6384
0	17.3507	3.2364
0	14.8939	2.4889
0	14.531	2.1237
0	15.6015	2.584
0	13.5232	2.1387
0	17.0847	2.3819
0	14.0528	2.9091
0	14.9722	2.978
0	15.4941	2.1671
0	13.9572	2.7429
0	14.9459	2.4197
0	15.8181	2.5349
0	16.5724	2.9116
0	16.151	2.5014
0	13.39	2.6703
0	14.3449	2.8438
0	15.6407	2.129
0	13.0386	1.9483
0	14.5189	2.4363
0	16.8993	2.7718
0	13.0726	2.2077
0	14.1137	2.5631
0	14.7644	2.1168
0	12.6328	2.0487
0	13.3085	2.0515
0	10.734	1.9674
0	18.061	2.8715
0	15.0975	2.297
0	14.9461	2.1967
0	16.5554	2.4178
0	12.5992	2.5805
0	11.7202	3.4007
0	15.197	2.9881
0	17.7328	3.7732
0	14.7944	2.2725
0	14.6679	2.5841
0	13.0505	2.1262
0	13.5123	2.0501
0	13.5674	2.1848
0	15.0554	2.5674
0	15.7626	2.271
0	13.1873	2.0249
0	19.0859	3.3096
0	13.2118	2.2036
0	12.5591	1.7169
0	17.1766	2.3834
0	14.5981	2.2776
0	13.0644	1.9128
0	16.8933	2.2259
0	14.7011	2.0975
0	14.9555	2.5718
0	16.1706	2.3665
0	17.0802	2.5801
0	15.5746	2.2513
0	14.9398	3.0539
0	15.8291	2.1132
0	16.0334	3.0364
0	15.7818	2.3668
0	19.7343	2.7881
0	15.3297	2.4932
0	12.9723	2.2358
0	14.3855	2.7628
0	16.2304	2.4823
0	14.8098	3.2467
0	16.1913	2.4383
0	16.7773	2.5
0	15.7362	2.296
0	14.8762	2.0313
0	14.2851	2.6431
0	17.1447	2.891
0	16.6354	2.396
0	16.2827	2.601
0	13.5066	2.3689
0	15.3432	1.9716
0	17.6811	2.933
0	16.1647	2.3133
0	14.077	2.8017
0	15.3876	2.945
0	14.3426	2.4327
0	16.1599	2.6839
0	14.6957	2.3215
0	15.1066	2.4618
0	13.0744	2.7517
0	14.9458	2.3768
0	13.8962	2.4154
0	13.5808	2.6431
0	12.7354	2.5319
0	14.4857	2.3306
0	13.9716	2.2946
0	17.0443	2.4511
0	14.7824	2.4379
0	17.3477	2.4161
0	13.276	2.3817
0	14.128	2.4663
0	14.6361	2.3501
0	13.714	1.9027
0	16.3271	3.0386
0	15.0737	2.5263
0	13.4292	2.3089
0	14.6844	2.4817
0	14.0617	2.0648
0	13.7577	2.3312
0	15.0358	2.3924
0	14.3718	2.5924
0	16.8408	2.5859
0	13.9304	2.0051
0	15.9729	2.2125
0	14.8875	2.8278
0	13.3115	2.2062
0	14.6918	2.8694
0	13.2104	2.3642
0	16.5319	2.486
0	14.5103	2.2382
0	14.0982	1.9972
0	12.9413	2.2026
0	12.9608	2.1877
0	14.5296	2.4507
0	13.1529	2.6111
0	14.3575	2.3315
0	13.4937	1.8886
0	15.5234	2.4496
0	15.4479	2.231
0	13.637	2.1236
0	12.7491	2.0807
0	12.0868	3.144
0	14.6689	2.4851
0	16.5422	2.2327
0	12.9893	2.458
0	17.1572	2.5486
0	14.8133	2.4081
0	17.1778	2.7081
0	16.7538	2.486
0	17.3645	2.949
0	12.7862	2.6887
0	12.8761	2.4861
0	14.1572	2.4587
0	14.6785	2.5872
0	12.8816	2.2256
0	16.1788	2.4787
0	13.9142	2.1281
0	14.3623	2.7206
0	17.6894	2.9133
0	13.6627	2.2059
0	15.0081	2.4435
0	15.0894	2.327
0	13.1411	2.5285
0	16.2507	2.3883
0	13.3207	2.3581
0	14.5158	2.5706
0	13.2903	2.2111
0	14.8995	3.2541
0	15.5167	2.3778
0	15.0936	2.341
0	14.3066	2.0845
0	16.6975	3.1615
0	13.2599	2.3199
0	14.2531	2.1549
0	12.6584	2.2669
0	16.2581	2.3011
0	13.3695	2.4013
0	16.1769	2.5794
0	17.1812	2.5973
0	13.1195	2.4636
0	18.0231	2.5476
0	13.9842	2.136
0	13.5608	2.3502
0	13.2808	2.3379
0	11.2747	2.9243
0	13.2888	2.1902
0	13.8134	2.0538
0	14.4645	2.2521
0	13.2124	2.3696
0	12.6609	2.3225
0	12.675	3.6809
0	13.5241	2.1746
0	14.1064	1.9261
0	13.8929	2.7632
0	13.2157	3.4309
0	14.8339	2.4927
0	15.5267	2.2202
0	16.3524	2.6588
0	13.0135	2.0249
0	17.3944	2.4858
0	18.1518	2.731
0	12.399	2.1232
0	14.9086	2.3127
0	16.6936	2.6393
0	13.0075	3.2755
0	12.8161	1.8739
0	13.8423	2.7933
0	15.9679	2.7649
0	14.2662	3.4698
0	15.6435	2.2712
0	14.9611	2.3528
0	13.7304	2.4358
0	16.7064	2.7781
0	13.9644	2.2478
0	14.7448	2.5831
0	17.1048	3.0708
0	14.5752	2.6416
0	14.4967	2.3386
0	16.4126	2.8883
0	14.5029	2.4282
0	14.6654	2.4051
0	16.5792	3.1012
0	13.3735	2.6498
0	14.2137	2.4617
0	14.3551	2.205
0	15.0599	3.2219
0	14.9996	2.3501
0	13.2198	2.4079
0	10.4804	1.3859
0	14.779	2.336
0	14.5274	2.5253
0	17.4073	2.3664
0	14.061	2.0899
0	16.7273	2.3386
0	14.6405	2.2528
0	15.5074	2.2676
0	13.4495	3.1785
0	14.963	2.8384
0	14.6715	2.3879
0	14.3447	2.4683
0	14.0328	2.1581
0	14.3277	1.9544
0	16.6635	2.4536
0	14.4943	1.9081
0	13.9177	2.2175
0	12.7554	1.9754
0	12.6461	2.2862
0	15.2215	2.2193
0	16.2697	2.3052
0	14.7116	2.4523
0	14.4801	2.5191
0	15.5879	2.346
0	15.723	2.3396
0	16.5678	2.5014
0	15.5658	2.6594
0	13.4058	1.9432
0	14.8931	2.5028
0	13.5638	2.2011
0	14.0557	2.6559
0	13.8629	2.4857
0	16.4692	2.399
0	14.3619	2.1335
0	12.6292	2.0418
0	13.4548	3.1153
0	16.71	2.3205
0	13.8264	2.0345
0	17.0872	2.2066
0	15.0639	2.538
0	15.7873	2.6056
0	15.1582	3.0376
0	17.9828	2.812
0	15.8021	2.3381
0	12.5194	2.3991
0	13.1768	1.9412
0	13.0028	2.7002
0	12.1644	2.2262
0	14.9158	2.0573
0	14.863	2.6994
0	13.4149	2.35
0	13.8706	2.1246
0	13.1825	2.3698
0	14.8921	2.8447
0	14.4131	2.1081
0	11.2636	1.862
0	16.0611	2.4649
0	13.9308	2.4984
0	16.3162	2.4511
0	15.4475	2.3093
0	15.5286	2.301
0	17.0476	2.4406
0	16.3163	2.3632
0	15.2317	2.7312
0	14.5445	2.3079
0	12.2748	2.3344
0	16.8976	2.4423
0	13.5936	2.5467
0	13.4269	2.9405
0	12.9408	1.907
0	15.8952	2.9746
0	12.9789	2.231
0	15.8949	2.3706
0	13.7187	2.2914
0	14.7013	2.4504
0	13.3778	2.0185
0	15.409	2.7667
0	18.4987	2.2689
0	13.9148	2.3948
0	15.4351	3.0141
0	17.0753	2.6064
0	14.746	2.2911
0	13.3635	2.5335
0	13.6182	1.9512
0	13.2323	2.5014
0	15.2712	2.9391
0	14.5814	2.339
0	15.4901	2.3127
0	13.2165	2.4038
0	14.6918	2.2289
0	15.5639	2.0359
0	14.3913	1.5226
0	12.4785	2.051
0	15.3372	2.5977
0	15.7812	2.6354
0	13.4469	2.4167
0	14.9161	2.3542
0	18.707	2.3851
0	14.1706	2.413
0	16.4745	2.7216
0	17.1238	2.6412
0	14.4629	3.2006
0	13.2286	3.7172
0	14.8016	2.1371
0	15.1182	2.5043
0	14.3971	2.0667
0	15.2184	2.6289
0	14.5468	2.5662
0	15.1407	2.5774
0	12.5453	2.1599
0	14.1456	2.1549
