Date LatB_conc FR N MedS StDevS MedD StDevD N_Bin MedS_Bin StDevS_Bin MedD_Bin StDevD_Bin RD RD_Bin
20151019	0	0.04	2516	13.780687	1.5017393	0.070620358	0.017353935	647	13.845953	0.29302269	0.07187736	0.01479265	1	1
20151019	0	0.08	2389	13.991356	1.5468762	0.10274589	0.021909026	661	13.853923	0.27564222	0.10147035	0.017753109	1	1
20151019	0	0.12	2330	14.224789	1.5818056	0.13005042	0.027330684	652	13.84861	0.28121769	0.12649739	0.020308644	1	1
20151019	0	0	3748	13.476949	1.5154749	0.010597885	0.0044762031	955	13.832659	0.284648	0.010308683	0.0042413222	1	1
20151019	0.001	0.04	2328	13.826006	1.4610581	0.067762107	0.017304284	598	13.885759	0.29052883	0.068099767	0.014249714	0.95952652	0.94744391
20151019	0.001	0.08	2585	14.059567	1.5217396	0.10292023	0.022223763	711	13.84861	0.28101432	0.1011883	0.01842648	1.0016968	0.99722038
20151019	0.001	0.12	2782	14.17815	1.5685077	0.12927338	0.027849784	770	13.856579	0.29097846	0.12621173	0.022403702	0.99402512	0.99774181
20151019	0.001	0	4390	13.38517	1.4732484	0.010726154	0.0045787911	1178	13.847281	0.284361	0.010529786	0.0044815759	1.0121033	1.0214483
20151019	0.005	0.04	2072	13.872503	1.5451547	0.071864098	0.018699393	511	13.872503	0.29155225	0.071752071	0.014538871	1.0176116	0.99825691
20151019	0.005	0.08	2093	14.09094	1.5258322	0.10543346	0.024118923	590	13.883109	0.28974995	0.10384735	0.019094193	1.0261575	1.0234256
20151019	0.005	0.12	2681	14.257088	1.5657065	0.13213587	0.030275181	729	13.904297	0.28894746	0.12766618	0.021522095	1.0160357	1.0092396
20151019	0.005	0	3666	13.455088	1.5221767	0.010647207	0.0049341442	935	13.819351	0.29377466	0.010571599	0.0044186967	1.004654	1.0255043
20151019	0.01	0.04	2028	13.904297	1.5324186	0.077965915	0.019756857	541	13.853923	0.28419325	0.07708323	0.015686037	1.1040147	1.0724271
20151019	0.01	0.08	2062	14.064801	1.5164884	0.11037484	0.026390571	600	13.863216	0.27988559	0.10706809	0.022135796	1.0742506	1.0551663
20151019	0.01	0.12	2283	14.249343	1.5042857	0.13490456	0.029819874	648	13.909589	0.29388425	0.13241041	0.022444831	1.0373251	1.0467442
20151019	0.01	0	3709	13.496047	1.6174792	0.010243714	0.0053721284	931	13.832659	0.28393137	0.0098451376	0.0051073725	0.96658099	0.95503351
20151019	0.025	0.04	1399	13.88841	1.5695298	0.085249662	0.022122111	397	13.883109	0.29012617	0.085580945	0.017063726	1.2071542	1.1906523
20151019	0.025	0.08	1406	14.089632	1.5113915	0.11814582	0.027051926	400	13.875155	0.29109332	0.11714241	0.021126464	1.1498837	1.1544496
20151019	0.025	0.12	1624	14.251925	1.6123421	0.14459214	0.034900211	438	13.863216	0.29492283	0.14210042	0.024732452	1.111816	1.1233467
20151019	0.025	0	3209	13.509672	1.7359498	0.0112077	0.0060186205	785	13.853923	0.29780155	0.011033893	0.0056485338	1.0575412	1.0703494
20151019	0.05	0.04	1073	13.725841	1.5339987	0.092578709	0.025907004	295	13.893707	0.28633732	0.09281528	0.019944038	1.3109351	1.2913006
20151019	0.05	0.08	1176	13.836647	1.5834751	0.12071866	0.031460948	324	13.880459	0.29121822	0.12114748	0.025427025	1.1749244	1.19392
20151019	0.05	0.12	1132	13.949212	1.6112921	0.14508247	0.036768544	335	13.827337	0.29113364	0.14542741	0.028490903	1.1155863	1.1496475
20151019	0.05	0	2591	13.372792	1.5911076	0.0108729	0.0075286129	612	13.867197	0.27852669	0.011018008	0.0069715707	1.0259501	1.0688085
20151019	0.1	0.04	921	13.528725	1.7854687	0.091737866	0.028575946	232	13.829998	0.28833541	0.094716907	0.023218459	1.2990286	1.3177572
20151019	0.1	0.08	1153	13.829998	1.7496737	0.11754715	0.037248306	311	13.86985	0.29078478	0.12030327	0.02890726	1.144057	1.1856002
20151019	0.1	0.12	1279	13.84861	1.6699226	0.13384169	0.03869354	366	13.840636	0.29090384	0.1390444	0.030059831	1.0291523	1.0991879
20151019	0.1	0	2924	13.201092	1.6776925	0.011641949	0.0091899419	677	13.835319	0.28851643	0.011706293	0.0082636839	1.0985163	1.135576
