Date LatB_conc FR N MedS StDevS MedD StDevD N_Bin MedS_Bin StDevS_Bin MedD_Bin StDevD_Bin RD RD_Bin
20151128	0	0.04	3086	13.877807	1.5257491	0.066445649	0.015707897	770	13.880459	0.28747851	0.066368043	0.0125583	1	1
20151128	0	0.08	2659	14.101381	1.4852304	0.095722377	0.019952917	742	13.881784	0.286515	0.092927724	0.015596176	1	1
20151128	0	0.12	2553	14.288026	1.5527836	0.12407792	0.024163313	698	13.88841	0.29078674	0.11980146	0.019816224	1	1
20151128	0	0	4263	13.328694	1.4217008	0.0085329413	0.0039225081	965	13.835319	0.27939183	0.0080331564	0.0037589103	1	1
20151128	0.001	0.04	2804	13.623589	1.4381199	0.06898874	0.016069507	683	13.856579	0.29033908	0.068972468	0.012739713	1.0382733	1.0392422
20151128	0.001	0.08	3507	13.920166	1.4863272	0.10179979	0.021255057	940	13.833988	0.28756195	0.099523008	0.017688103	1.0634899	1.0709722
20151128	0.001	0.12	2652	14.054333	1.4517635	0.12955365	0.024721744	731	13.84861	0.28759825	0.12629896	0.020109603	1.0441314	1.0542356
20151128	0.001	0	4123	13.342491	1.4542246	0.008109808	0.0038265456	984	13.839307	0.29775801	0.0076045096	0.0034105505	0.95041178	0.9466403
20151128	0.005	0.04	2866	13.689602	1.4588062	0.066491872	0.015846081	743	13.835319	0.2882992	0.066908658	0.013998014	1.0006957	1.0081457
20151128	0.005	0.08	2647	13.946574	1.4540793	0.097920477	0.021737929	710	13.836648	0.27618656	0.095077842	0.01773284	1.0229633	1.0231375
20151128	0.005	0.12	4421	14.176853	1.5002136	0.12559384	0.026081186	1238	13.871177	0.29313019	0.12211835	0.020256333	1.0122175	1.0193394
20151128	0.005	0	4380	13.37004	1.4324398	0.0090670288	0.0045114877	1057	13.843295	0.28160772	0.0083398819	0.0037754115	1.0625912	1.0381824
20151128	0.01	0.04	2463	13.835319	1.4191782	0.081748664	0.017741594	668	13.829998	0.28845668	0.082827717	0.015112482	1.2303088	1.248006
20151128	0.01	0.08	2559	14.070033	1.4920181	0.11167264	0.023592066	711	13.86985	0.2832863	0.10956788	0.018151108	1.1666304	1.1790656
20151128	0.01	0.12	2620	14.184638	1.5058717	0.14108074	0.028130941	776	13.860561	0.27992404	0.13690886	0.022668084	1.1370334	1.1427979
20151128	0.01	0	4198	13.325933	1.3812412	0.0083391666	0.0043679816	1048	13.812693	0.29116386	0.0075008869	0.0041865082	0.97729098	0.93374093
20151128	0.025	0.04	2029	13.782022	1.3392773	0.096756637	0.02282363	567	13.84861	0.28948221	0.095746696	0.018324938	1.4561772	1.4426626
20151128	0.025	0.08	1691	13.993986	1.3617405	0.14698529	0.03250242	514	13.849938	0.28211492	0.1460188	0.028675452	1.5355374	1.5713158
20151128	0.025	0.12	1964	14.222202	1.4030769	0.1627419	0.032554962	597	13.853923	0.28869936	0.1599443	0.027418343	1.3116105	1.335078
20151128	0.025	0	3816	13.21502	1.4162934	0.0091879666	0.0065718424	851	13.845953	0.28992894	0.00826931	0.005885106	1.0767643	1.0293974
20151128	0.05	0.04	2169	13.591139	1.3636663	0.10967237	0.025707573	620	13.853923	0.28652635	0.11104381	0.021735163	1.6505576	1.6731518
20151128	0.05	0.08	1886	13.740578	1.4545969	0.14777815	0.033788215	570	13.832659	0.28054786	0.14857319	0.03063787	1.5438203	1.5988037
20151128	0.05	0.12	1514	13.881784	1.4600945	0.16819936	0.036834385	480	13.802032	0.29100886	0.171022	0.029616859	1.3555947	1.4275452
20151128	0.05	0	3547	13.228935	1.3858432	0.0091301203	0.0059118727	825	13.816689	0.27846375	0.0085764527	0.0052301963	1.0699851	1.0676317
20151128	0.1	0.04	2087	13.572173	1.4164004	0.096945941	0.026338778	574	13.832659	0.29027417	0.098746687	0.021429714	1.4590262	1.487865
20151128	0.1	0.08	2173	13.784693	1.568924	0.12531352	0.03382789	641	13.829998	0.29273087	0.12898093	0.029700052	1.3091351	1.3879704
20151128	0.1	0.12	2164	13.930736	1.5478661	0.14337578	0.036799073	633	13.853923	0.28240579	0.14858735	0.033227362	1.1555302	1.2402799
20151128	0.1	0	3962	13.195516	1.4313153	0.010686189	0.0067631858	920	13.799367	0.27214658	0.010370821	0.0058516408	1.2523453	1.291002
