Date LatB_conc FR N MedS StDevS MedD StDevD N_Bin MedS_Bin StDevS_Bin MedD_Bin StDevD_Bin RD RD_Bin
20151206	0	0.04	2588	13.646526	1.5470347	0.065380275	0.017870465	650	13.859234	0.29215679	0.066856265	0.015096792	1	1
20151206	0	0.08	2792	13.924129	1.503666	0.097255588	0.022609325	734	13.879133	0.28974977	0.09661451	0.018362984	1	1
20151206	0	0.12	2675	14.195009	1.5192357	0.1255002	0.026365574	712	13.867197	0.29743299	0.12226751	0.020784626	1	1
20151206	0	0	4450	13.206664	1.3489801	0.010794103	0.0046877749	1057	13.837977	0.28812122	0.010520995	0.0047537186	1	1
20151206	0.001	0.04	2425	13.509672	1.4654521	0.064597726	0.017490169	574	13.811361	0.29759794	0.065101475	0.013161966	0.9880308	0.97375279
20151206	0.001	0.08	2920	13.924129	1.4825062	0.10017726	0.023178019	768	13.86985	0.2867153	0.099207729	0.019469094	1.0300412	1.0268409
20151206	0.001	0.12	2710	14.174257	1.4690536	0.12872013	0.026091775	733	13.872503	0.28798443	0.12626755	0.022938546	1.0256568	1.0327155
20151206	0.001	0	4149	13.203878	1.3733333	0.011744678	0.0050670695	1059	13.86985	0.29230955	0.011481166	0.0046714144	1.0880643	1.0912624
20151206	0.005	0.04	2580	13.757974	1.4258989	0.073555291	0.018698597	690	13.847281	0.29221183	0.073306113	0.015037856	1.1250379	1.0964734
20151206	0.005	0.08	2371	13.965031	1.5234656	0.10471404	0.02388297	640	13.897679	0.28840315	0.10454601	0.018958997	1.0766892	1.0820943
20151206	0.005	0.12	3117	14.145672	1.561035	0.13364494	0.028742062	872	13.84861	0.28369123	0.13106722	0.022612115	1.0648982	1.0719709
20151206	0.005	0	3880	13.213628	1.4735529	0.010950297	0.0050951052	894	13.843295	0.29124486	0.01034072	0.004393416	1.0144703	0.98286528
20151206	0.01	0.04	1890	13.880459	1.538937	0.079101771	0.020061634	492	13.887085	0.28784406	0.078874528	0.017627973	1.2098721	1.1797627
20151206	0.01	0.08	2701	13.962396	1.5493878	0.11665088	0.027283585	693	13.837977	0.28526211	0.11603528	0.021137288	1.199426	1.201013
20151206	0.01	0.12	2351	14.153474	1.5522065	0.14597487	0.0315645	644	13.867197	0.27990684	0.14337409	0.025154784	1.1631445	1.1726262
20151206	0.01	0	3701	13.353518	1.4305284	0.011271298	0.0053564804	906	13.859234	0.28587145	0.011030078	0.004732505	1.0442088	1.0483874
20151206	0.025	0.04	1724	13.71243	1.4334331	0.096567065	0.023287555	481	13.861889	0.28926244	0.098339558	0.018952744	1.4770061	1.4709101
20151206	0.025	0.08	1518	13.938657	1.5532612	0.13129935	0.033119451	470	13.880459	0.28772244	0.13085526	0.023992455	1.3500442	1.3544059
20151206	0.025	0.12	1299	13.967666	1.5981975	0.16102427	0.038395938	377	13.808697	0.28293779	0.16054326	0.029019827	1.2830599	1.3130492
20151206	0.025	0	4254	13.292757	1.6384208	0.012891948	0.0091422368	995	13.883109	0.28773099	0.012548327	0.0089242179	1.194351	1.192694
20151206	0.05	0.04	2140	13.535522	1.4394776	0.10237512	0.02592206	543	13.832659	0.27864644	0.10434103	0.020438969	1.5658411	1.5606769
20151206	0.05	0.08	1431	13.588431	1.5018883	0.13770676	0.035460584	406	13.835319	0.27164602	0.14175177	0.028780423	1.4159264	1.4671892
20151206	0.05	0.12	1108	13.692289	1.5821542	0.16395092	0.039232858	314	13.832659	0.28398988	0.16793346	0.030788654	1.3063797	1.3734921
20151206	0.05	0	2564	13.241446	1.6519388	0.0098905563	0.010498189	601	13.792698	0.28912005	0.0092704296	0.010039532	0.91629255	0.88113623
20151206	0.1	0.04	1827	13.449617	1.5316534	0.098721921	0.02808458	439	13.819351	0.28502569	0.10197461	0.023341432	1.5099649	1.5252812
20151206	0.1	0.08	1793	13.715114	1.6351756	0.12521666	0.034433808	488	13.855251	0.28801611	0.12511945	0.028113736	1.287501	1.2950379
20151206	0.1	0.12	1771	13.68557	1.6295301	0.14035392	0.038274337	482	13.847281	0.29885182	0.14492831	0.032550529	1.1183561	1.1853378
20151206	0.1	0	2774	13.063795	1.545976	0.010676414	0.00815563	582	13.798034	0.28246832	0.010373294	0.0069705844	0.98909688	0.98596137
