Conc_ugperml	FrequencyShift_Hz	Volume_um^3	DiameterV_um	PassageTime_s	Deformability_inverseSec
0.0000    	34.9602   	1214.1687 	13.2361   	0.0365    	27.3635   
0.0000    	47.3060   	1642.9389 	14.6400   	0.0622    	16.0835   
0.0000    	21.1526   	734.6283  	11.1950   	0.0180    	55.4076   
0.0000    	31.5337   	1095.1670 	12.7887   	0.0281    	35.5486   
0.0000    	45.1434   	1567.8301 	14.4134   	0.0519    	19.2667   
0.0000    	48.9103   	1698.6540 	14.8036   	0.0752    	13.3048   
0.0000    	22.7556   	790.3036  	11.4709   	0.0199    	50.1537   
0.0000    	40.7312   	1414.5956 	13.9277   	0.0457    	21.9022   
0.0000    	33.4908   	1163.1367 	13.0480   	0.0344    	29.0930   
0.0000    	33.6096   	1167.2618 	13.0634   	0.0358    	27.9218   
0.0000    	31.6517   	1099.2646 	12.8047   	0.0272    	36.7383   
0.0000    	34.3337   	1192.4089 	13.1566   	0.0349    	28.6909   
0.0000    	44.8029   	1556.0037 	14.3771   	0.1057    	9.4581    
0.0000    	27.5911   	958.2393  	12.2318   	0.0221    	45.2260   
0.0000    	35.5671   	1235.2444 	13.3122   	0.0446    	22.4368   
0.0000    	27.5198   	955.7629  	12.2213   	0.0235    	42.5464   
0.0000    	40.1360   	1393.9236 	13.8595   	0.0441    	22.6684   
0.0000    	25.1236   	872.5428  	11.8558   	0.0224    	44.6242   
0.0000    	23.9093   	830.3687  	11.6616   	0.0183    	54.5071   
0.0000    	32.8604   	1141.2402 	12.9656   	0.0305    	32.7487   
0.0000    	32.2125   	1118.7401 	12.8798   	0.0303    	33.0287   
0.0000    	44.0653   	1530.3868 	14.2977   	0.0687    	14.5631   
0.0000    	33.6379   	1168.2449 	13.0671   	0.0285    	35.0626   
0.0000    	29.4475   	1022.7131 	12.5002   	0.0271    	36.8537   
0.0000    	39.5173   	1372.4353 	13.7879   	0.0448    	22.3284   
0.0000    	49.1162   	1705.8042 	14.8244   	0.0643    	15.5564   
0.0000    	54.9384   	1908.0093 	15.3884   	0.0854    	11.7100   
0.0000    	22.9618   	797.4649  	11.5055   	0.0194    	51.4386   
0.0000    	32.9660   	1144.9082 	12.9795   	0.0298    	33.5147   
0.0000    	45.4790   	1579.4874 	14.4490   	0.0459    	21.8083   
0.0000    	25.8826   	898.9030  	11.9740   	0.0239    	41.7776   
0.0000    	25.4996   	885.6016  	11.9146   	0.0207    	48.3041   
0.0000    	32.7391   	1137.0286 	12.9496   	0.0321    	31.1096   
0.0000    	40.5052   	1406.7448 	13.9018   	0.0575    	17.4004   
0.0000    	35.1018   	1219.0846 	13.2539   	0.0328    	30.4424   
0.0000    	24.4687   	849.7996  	11.7518   	0.0211    	47.3155   
0.0000    	42.0004   	1458.6736 	14.0708   	0.0455    	21.9668   
0.0000    	20.8607   	724.4920  	11.1432   	0.0207    	48.3041   
0.0000    	41.7901   	1451.3697 	14.0473   	0.0473    	21.1406   
0.0000    	49.6307   	1723.6727 	14.8760   	0.0806    	12.4049   
0.0000    	43.8449   	1522.7343 	14.2739   	0.0545    	18.3515   
0.0000    	38.6456   	1342.1611 	13.6858   	0.0461    	21.6828   
0.0000    	96.3963   	3347.8418 	18.5605   	0.7791    	1.2836    
0.0000    	40.8648   	1419.2337 	13.9429   	0.0509    	19.6324   
0.0000    	29.3556   	1019.5190 	12.4872   	0.0245    	40.8767   
0.0000    	52.3033   	1816.4944 	15.1383   	0.1149    	8.7064    
0.0000    	43.1070   	1497.1075 	14.1933   	0.0436    	22.9393   
0.0000    	36.1316   	1254.8513 	13.3823   	0.0379    	26.4161   
0.0000    	49.2415   	1710.1561 	14.8370   	0.0594    	16.8378   
0.0000    	43.1599   	1498.9422 	14.1991   	0.0594    	16.8304   
0.0000    	44.2406   	1536.4751 	14.3167   	0.0574    	17.4182   
0.0000    	118.4574  	4114.0242 	19.8803   	1.1080    	0.9025    
0.0000    	64.4599   	2238.6926 	16.2305   	0.1932    	5.1772    
0.0000    	46.9659   	1631.1271 	14.6048   	0.0651    	15.3606   
0.0000    	45.9114   	1594.5021 	14.4947   	0.0589    	16.9708   
0.0000    	30.9857   	1076.1335 	12.7142   	0.0241    	41.4260   
0.0000    	29.2414   	1015.5537 	12.4710   	0.0307    	32.6192   
0.0000    	31.9647   	1110.1342 	12.8467   	0.0289    	34.5740   
0.0000    	36.3569   	1262.6765 	13.4101   	0.0375    	26.6328   
0.0000    	24.9972   	868.1528  	11.8358   	0.0196    	50.9066   
0.0000    	33.1116   	1149.9646 	12.9986   	0.0333    	30.0143   
0.0000    	34.0951   	1184.1244 	13.1260   	0.0329    	30.3576   
0.0000    	36.4504   	1265.9229 	13.4216   	0.0406    	24.6336   
0.0000    	36.4371   	1265.4606 	13.4199   	0.0355    	28.1796   
0.0000    	39.4929   	1371.5874 	13.7850   	0.0390    	25.6415   
0.0000    	33.3488   	1158.2035 	13.0295   	0.0323    	30.9142   
0.0000    	32.6376   	1133.5038 	12.9362   	0.0281    	35.6275   
0.0000    	64.2995   	2233.1230 	16.2170   	0.1306    	7.6585    
0.0000    	37.3582   	1297.4500 	13.5321   	0.0408    	24.5011   
0.0000    	40.3708   	1402.0796 	13.8865   	0.0350    	28.5540   
0.0000    	46.8980   	1628.7665 	14.5978   	0.0637    	15.6899   
0.0000    	24.6671   	856.6896  	11.7835   	0.0228    	43.9558   
0.0000    	56.9185   	1976.7794 	15.5711   	0.1126    	8.8841    
0.0000    	45.4527   	1578.5737 	14.4463   	0.0614    	16.2739   
0.0000    	35.3056   	1226.1630 	13.2795   	0.0394    	25.3602   
0.0000    	23.8488   	828.2689  	11.6517   	0.0213    	47.0311   
0.0000    	50.0371   	1737.7880 	14.9165   	0.0846    	11.8151   
0.0000    	28.9276   	1004.6549 	12.4262   	0.0249    	40.0926   
0.0000    	32.5698   	1131.1508 	12.9273   	0.0295    	33.9208   
0.0000    	49.0739   	1704.3355 	14.8201   	0.0719    	13.9125   
0.0000    	28.0900   	975.5665  	12.3051   	0.0259    	38.6164   
0.0000    	27.4810   	954.4168  	12.2156   	0.0220    	45.4347   
0.0000    	45.2882   	1572.8591 	14.4288   	0.0648    	15.4313   
0.0000    	25.4299   	883.1790  	11.9037   	0.0207    	48.1973   
0.0000    	27.9482   	970.6394  	12.2844   	0.0220    	45.5160   
0.0000    	53.6925   	1864.7390 	15.2712   	0.0499    	20.0266   
0.0000    	40.8783   	1419.7036 	13.9444   	0.0466    	21.4738   
0.0000    	47.9710   	1666.0325 	14.7083   	0.0588    	17.0067   
0.0000    	41.6657   	1447.0504 	14.0334   	0.0420    	23.7868   
0.0000    	31.5094   	1094.3210 	12.7854   	0.0294    	34.0305   
0.0000    	37.6973   	1309.2287 	13.5729   	0.0430    	23.2345   
0.0000    	34.2909   	1190.9219 	13.1511   	0.0315    	31.7901   
0.0000    	23.3237   	810.0313  	11.5656   	0.0224    	44.6112   
0.0000    	51.4983   	1788.5356 	15.0603   	0.0852    	11.7334   
0.0000    	29.6786   	1030.7395 	12.5329   	0.0247    	40.4862   
0.0000    	36.9310   	1282.6143 	13.4803   	0.0270    	36.9742   
0.0000    	44.7073   	1552.6855 	14.3669   	0.0641    	15.6017   
0.0000    	23.1772   	804.9440  	11.5413   	0.0201    	49.6882   
0.0000    	32.3248   	1122.6396 	12.8948   	0.0250    	40.0716   
0.0000    	35.0344   	1216.7447 	13.2455   	0.0346    	28.8837   
0.0000    	30.0212   	1042.6355 	12.5809   	0.0253    	39.4755   
0.0000    	30.7880   	1069.2685 	12.6871   	0.0261    	38.3350   
0.0000    	38.2807   	1329.4888 	13.6425   	0.0422    	23.6779   
0.0000    	35.8837   	1246.2396 	13.3516   	0.0348    	28.7531   
0.0000    	33.7799   	1173.1761 	13.0854   	0.0268    	37.2449   
0.0000    	27.4548   	953.5037  	12.2117   	0.0243    	41.2078   
0.0000    	41.9315   	1456.2799 	14.0631   	0.0515    	19.3990   
0.0000    	37.7259   	1310.2198 	13.5763   	0.0365    	27.4250   
0.0000    	70.5171   	2449.0591 	16.7237   	0.1676    	5.9668    
0.0000    	28.9711   	1006.1675 	12.4325   	0.0229    	43.7103   
0.0000    	56.7964   	1972.5390 	15.5600   	0.0953    	10.4911   
0.0000    	29.8262   	1035.8633 	12.5536   	0.0222    	44.9926   
0.0000    	32.9836   	1145.5215 	12.9818   	0.0310    	32.2640   
0.0000    	28.8236   	1001.0450 	12.4113   	0.0233    	42.9053   
0.0000    	35.1750   	1221.6294 	13.2632   	0.0362    	27.6486   
0.0000    	30.5213   	1060.0059 	12.6504   	0.0273    	36.6589   
0.0000    	63.8669   	2218.0984 	16.1806   	0.0625    	16.0110   
0.0000    	28.7183   	997.3856  	12.3962   	0.0282    	35.4125   
0.0000    	49.6074   	1722.8650 	14.8736   	0.0748    	13.3724   
0.0000    	30.3991   	1055.7605 	12.6335   	0.0248    	40.3684   
0.0000    	44.5157   	1546.0319 	14.3463   	0.0479    	20.8588   
0.0000    	38.7284   	1345.0366 	13.6955   	0.0349    	28.6828   
0.0000    	35.8363   	1244.5954 	13.3458   	0.0327    	30.5797   
0.0000    	50.9853   	1770.7201 	15.0101   	0.0746    	13.4094   
0.0000    	42.2235   	1466.4227 	14.0957   	0.0511    	19.5807   
0.0000    	31.2803   	1086.3661 	12.7544   	0.0275    	36.3143   
0.0000    	45.7010   	1587.1950 	14.4725   	0.0622    	16.0852   
0.0000    	73.6020   	2556.1962 	16.9641   	0.1642    	6.0892    
0.0000    	45.3822   	1576.1254 	14.4388   	0.0805    	12.4276   
0.0000    	41.3543   	1436.2340 	13.9983   	0.0460    	21.7415   
0.0000    	26.9398   	935.6182  	12.1348   	0.0231    	43.2457   
0.0000    	40.1245   	1393.5229 	13.8581   	0.0453    	22.0781   
0.0000    	42.2422   	1467.0706 	14.0978   	0.0503    	19.8986   
0.0000    	41.4485   	1439.5047 	14.0089   	0.0598    	16.7234   
0.0000    	36.1506   	1255.5115 	13.3847   	0.0402    	24.8765   
0.0000    	24.9601   	866.8630  	11.8300   	0.0191    	52.2577   
0.0000    	22.9770   	797.9920  	11.5080   	0.0208    	48.0002   
0.0000    	28.9880   	1006.7541 	12.4349   	0.0249    	40.1084   
0.0000    	46.7607   	1623.9980 	14.5835   	0.0667    	14.9814   
0.0000    	36.2203   	1257.9309 	13.3933   	0.0302    	33.0716   
0.0000    	38.4458   	1335.2240 	13.6621   	0.0349    	28.6640   
0.0000    	40.9824   	1423.3189 	13.9562   	0.0418    	23.9192   
0.0000    	30.6011   	1062.7764 	12.6614   	0.0270    	37.0820   
0.0000    	40.7638   	1415.7272 	13.9314   	0.0372    	26.8957   
0.0000    	26.4611   	918.9945  	12.0625   	0.0252    	39.6241   
0.0000    	30.4446   	1057.3404 	12.6398   	0.0240    	41.6351   
0.0000    	26.3161   	913.9567  	12.0404   	0.0227    	44.0002   
0.0000    	33.3854   	1159.4738 	13.0343   	0.0276    	36.1808   
0.0000    	35.2341   	1223.6816 	13.2706   	0.0354    	28.2657   
0.0000    	51.9087   	1802.7876 	15.1002   	0.0855    	11.6992   
0.0000    	29.8101   	1035.3037 	12.5513   	0.0268    	37.2813   
0.0000    	25.4301   	883.1859  	11.9038   	0.0222    	45.0325   
0.0000    	57.2163   	1987.1212 	15.5982   	0.1191    	8.3980    
0.0000    	41.6016   	1444.8236 	14.0262   	0.0441    	22.6954   
0.0000    	19.2109   	667.1961  	10.8414   	0.0187    	53.3354   
0.0000    	33.9649   	1179.6020 	13.1093   	0.0313    	31.9566   
0.0000    	28.5254   	990.6878  	12.3684   	0.0228    	43.8421   
0.0000    	37.9420   	1317.7239 	13.6022   	0.0363    	27.5488   
0.0000    	35.4514   	1231.2270 	13.2978   	0.0363    	27.5388   
0.0000    	22.2246   	771.8616  	11.3810   	0.0199    	50.2032   
0.0000    	24.6135   	854.8280  	11.7750   	0.0197    	50.6615   
0.0000    	43.5299   	1511.7927 	14.2396   	0.0371    	26.9860   
0.0000    	32.2952   	1121.6115 	12.8908   	0.0276    	36.2496   
0.0000    	34.4796   	1197.4750 	13.1752   	0.0335    	29.8265   
0.0000    	49.6605   	1724.7103 	14.8790   	0.0530    	18.8840   
0.0000    	29.0579   	1009.1792 	12.4449   	0.0259    	38.5919   
0.0000    	31.4072   	1090.7709 	12.7716   	0.0289    	34.6526   
0.0000    	41.6979   	1448.1668 	14.0370   	0.0498    	20.0727   
0.0000    	28.6984   	996.6955  	12.3933   	0.0241    	41.5557   
0.0000    	61.2810   	2128.2878 	15.9592   	0.0201    	49.6478   
0.0000    	61.6753   	2141.9839 	15.9933   	0.0960    	10.4169   
0.0000    	37.8107   	1313.1669 	13.5865   	0.0317    	31.5861   
0.0000    	46.3464   	1609.6106 	14.5403   	0.0545    	18.3327   
0.0000    	40.5494   	1408.2820 	13.9069   	0.0330    	30.3034   
0.0000    	33.6664   	1169.2352 	13.0708   	0.0342    	29.2127   
0.0000    	45.3020   	1573.3382 	14.4303   	0.0759    	13.1778   
0.0000    	36.4841   	1267.0938 	13.4257   	0.0341    	29.3645   
0.0000    	68.1333   	2366.2709 	16.5331   	0.1125    	8.8874    
0.0000    	51.0776   	1773.9254 	15.0192   	0.0832    	12.0246   
0.0000    	31.5123   	1094.4225 	12.7858   	0.0278    	35.9973   
0.0000    	86.7080   	3011.3677 	17.9166   	0.4014    	2.4910    
0.0000    	44.2333   	1536.2212 	14.3159   	0.0535    	18.7024   
0.0000    	44.3288   	1539.5409 	14.3262   	0.1023    	9.7756    
0.0000    	30.8388   	1071.0315 	12.6941   	0.0252    	39.6087   
0.0000    	32.8541   	1141.0245 	12.9648   	0.0301    	33.2192   
0.0000    	24.8797   	864.0725  	11.8173   	0.0188    	53.1034   
0.0000    	47.9732   	1666.1096 	14.7085   	0.0752    	13.2932   
0.0000    	26.4789   	919.6133  	12.0652   	0.0222    	44.9463   
0.0000    	29.7923   	1034.6876 	12.5488   	0.0269    	37.1362   
0.0000    	32.1445   	1116.3795 	12.8708   	0.0268    	37.2859   
0.0000    	29.6018   	1028.0718 	12.5220   	0.0236    	42.3809   
0.0000    	28.5567   	991.7751  	12.3729   	0.0241    	41.4766   
0.0000    	25.7867   	895.5736  	11.9592   	0.0223    	44.8934   
0.0000    	40.1546   	1394.5692 	13.8616   	0.0372    	26.8933   
0.0000    	44.5016   	1545.5409 	14.3448   	0.0588    	17.0209   
0.0000    	35.3619   	1228.1179 	13.2866   	0.0329    	30.3939   
0.0000    	41.6517   	1446.5650 	14.0318   	0.0451    	22.1775   
0.0000    	28.4752   	988.9429  	12.3611   	0.0220    	45.4009   
0.0000    	32.8237   	1139.9659 	12.9608   	0.0270    	37.0595   
0.0000    	49.0241   	1702.6065 	14.8151   	0.0698    	14.3300   
0.0000    	44.6289   	1549.9607 	14.3584   	0.0681    	14.6752   
0.0000    	32.3950   	1125.0788 	12.9041   	0.0257    	38.8424   
0.0000    	45.5714   	1582.6962 	14.4588   	0.0513    	19.4907   
0.0000    	34.0961   	1184.1574 	13.1261   	0.0298    	33.5553   
0.0000    	28.9276   	1004.6550 	12.4262   	0.0225    	44.4552   
0.0000    	26.2315   	911.0198  	12.0275   	0.0197    	50.6784   
0.0000    	34.8878   	1211.6530 	13.2270   	0.0319    	31.3944   
0.0000    	40.5350   	1407.7799 	13.9052   	0.0427    	23.4397   
0.0000    	28.0090   	972.7530  	12.2933   	0.0251    	39.8154   
0.0000    	31.4442   	1092.0564 	12.7766   	0.0286    	34.9822   
0.0000    	40.2970   	1399.5140 	13.8780   	0.0426    	23.4902   
0.0000    	24.7389   	859.1832  	11.7949   	0.0210    	47.5588   
0.0000    	47.1563   	1637.7400 	14.6245   	0.0706    	14.1571   
0.0000    	33.9905   	1180.4890 	13.1126   	0.0297    	33.6812   
0.0000    	57.4784   	1996.2248 	15.6220   	0.1128    	8.8691    
0.0000    	43.4319   	1508.3905 	14.2289   	0.0403    	24.8401   
0.0000    	38.8790   	1350.2689 	13.7133   	0.0412    	24.2480   
0.0000    	29.7203   	1032.1849 	12.5387   	0.0238    	42.0423   
0.0000    	54.0148   	1875.9350 	15.3017   	0.0882    	11.3439   
0.0000    	44.8882   	1558.9672 	14.3862   	0.0608    	16.4387   
0.0000    	29.1741   	1013.2155 	12.4614   	0.0216    	46.2822   
0.0000    	33.7729   	1172.9343 	13.0845   	0.0283    	35.3101   
0.0000    	50.6090   	1757.6498 	14.9731   	0.0861    	11.6203   
0.0000    	51.5440   	1790.1246 	15.0647   	0.0912    	10.9660   
0.0000    	22.4470   	779.5842  	11.4188   	0.0176    	56.8209   
0.0000    	43.7329   	1518.8430 	14.2617   	0.0580    	17.2548   
0.0000    	36.0697   	1252.7013 	13.3747   	0.0355    	28.1328   
0.0000    	45.0995   	1566.3066 	14.4087   	0.0776    	12.8803   
0.0000    	35.5899   	1236.0385 	13.3151   	0.0350    	28.5700   
0.0000    	41.8590   	1453.7646 	14.0550   	0.0465    	21.5237   
0.0000    	37.1061   	1288.6943 	13.5016   	0.0268    	37.2631   
0.0000    	26.6393   	925.1840  	12.0895   	0.0219    	45.6045   
0.0000    	63.6323   	2209.9481 	16.1607   	0.1417    	7.0548    
0.0000    	51.2005   	1778.1931 	15.0312   	0.0643    	15.5516   
0.0000    	36.9587   	1283.5750 	13.4837   	0.0338    	29.5550   
0.0000    	55.4376   	1925.3491 	15.4349   	0.1056    	9.4678    
0.0000    	35.0865   	1218.5548 	13.2520   	0.0347    	28.8373   
0.0000    	32.0233   	1112.1675 	12.8546   	0.0290    	34.5271   
0.0000    	51.0449   	1772.7898 	15.0160   	0.0720    	13.8897   
0.0000    	28.8363   	1001.4848 	12.4131   	0.0244    	40.9589   
0.0000    	41.8506   	1453.4720 	14.0541   	0.0454    	22.0414   
0.0000    	39.9844   	1388.6571 	13.8420   	0.0410    	24.3972   
0.0000    	51.0674   	1773.5709 	15.0182   	0.0650    	15.3769   
0.0000    	25.4573   	884.1336  	11.9080   	0.0203    	49.2552   
0.0000    	43.7736   	1520.2584 	14.2661   	0.0597    	16.7399   
0.0000    	57.5850   	1999.9268 	15.6317   	0.1164    	8.5934    
0.0000    	29.9577   	1040.4320 	12.5720   	0.0249    	40.1771   
0.0000    	19.9570   	693.1071  	10.9800   	0.0154    	64.7951   
0.0000    	39.9030   	1385.8304 	13.8326   	0.0405    	24.6754   
0.0000    	35.9706   	1249.2601 	13.3624   	0.0330    	30.3003   
0.0000    	37.3560   	1297.3740 	13.5318   	0.0362    	27.6161   
0.0000    	46.8118   	1625.7722 	14.5888   	0.0577    	17.3450   
0.0000    	51.0466   	1772.8497 	15.0161   	0.1069    	9.3532    
0.0000    	43.5781   	1513.4658 	14.2449   	0.0664    	15.0560   
0.0000    	37.7887   	1312.4029 	13.5838   	0.0275    	36.3662   
0.0000    	51.1021   	1774.7777 	15.0216   	0.3817    	2.6200    
0.0000    	29.2243   	1014.9614 	12.4686   	0.0240    	41.7433   
0.0000    	29.5896   	1027.6454 	12.5203   	0.0229    	43.6478   
0.0000    	48.5153   	1684.9379 	14.7637   	0.0899    	11.1268   
0.0000    	44.9857   	1562.3547 	14.3966   	0.1090    	9.1749    
0.0000    	40.0887   	1392.2807 	13.8540   	0.0427    	23.4379   
0.0000    	36.0737   	1252.8413 	13.3752   	0.0353    	28.2998   
0.0000    	37.7191   	1309.9848 	13.5755   	0.0407    	24.5978   
0.0000    	27.2858   	947.6354  	12.1866   	0.0204    	48.9157   
0.0000    	34.8906   	1211.7497 	13.2273   	0.0349    	28.6666   
0.0000    	36.9210   	1282.2678 	13.4791   	0.0326    	30.7151   
0.0000    	33.4490   	1161.6843 	13.0426   	0.0295    	33.8530   
0.0000    	52.9349   	1838.4307 	15.1990   	0.0968    	10.3340   
0.0000    	50.6756   	1759.9626 	14.9796   	0.1011    	9.8890    
0.0000    	51.6866   	1795.0741 	15.0786   	0.0729    	13.7119   
0.0000    	28.8041   	1000.3669 	12.4085   	0.0222    	45.0258   
0.0000    	43.2682   	1502.7056 	14.2110   	0.0500    	19.9872   
0.0000    	37.4130   	1299.3540 	13.5387   	0.0353    	28.3524   
0.0000    	37.0655   	1287.2863 	13.4966   	0.0338    	29.5779   
0.0000    	59.7901   	2076.5109 	15.8287   	0.0446    	22.4236   
0.0000    	38.3002   	1330.1657 	13.6449   	0.0407    	24.5622   
0.0000    	65.7726   	2284.2840 	16.3399   	0.0921    	10.8591   
0.0000    	25.8125   	896.4691  	11.9632   	0.0205    	48.7127   
0.0000    	21.9021   	760.6593  	11.3257   	0.0168    	59.4903   
0.0000    	24.3619   	846.0896  	11.7347   	0.0208    	47.9775   
0.0000    	23.7716   	825.5867  	11.6392   	0.0190    	52.6363   
0.0000    	28.8654   	1002.4949 	12.4173   	0.0255    	39.1665   
0.0000    	52.8856   	1836.7169 	15.1943   	0.1007    	9.9321    
0.0000    	32.4425   	1126.7282 	12.9104   	0.0283    	35.3428   
0.0000    	48.7349   	1692.5620 	14.7859   	0.1664    	6.0083    
0.0000    	49.2701   	1711.1518 	14.8399   	0.0597    	16.7390   
0.0000    	52.3811   	1819.1959 	15.1458   	0.0806    	12.4114   
0.0000    	48.2674   	1676.3281 	14.7385   	0.0778    	12.8569   
0.0000    	31.1262   	1081.0134 	12.7334   	0.0283    	35.3674   
0.0000    	42.3009   	1469.1102 	14.1043   	0.0545    	18.3559   
0.0000    	20.4157   	709.0385  	11.0634   	0.0162    	61.5417   
0.0000    	37.7493   	1311.0336 	13.5791   	0.0332    	30.1120   
0.0000    	41.7801   	1451.0213 	14.0462   	0.0458    	21.8348   
0.0000    	29.6713   	1030.4860 	12.5318   	0.0248    	40.2778   
0.0000    	20.8972   	725.7590  	11.1497   	0.0179    	55.7416   
0.0000    	34.2234   	1188.5772 	13.1424   	0.0369    	27.1227   
0.0000    	49.3748   	1714.7871 	14.8504   	0.0721    	13.8683   
0.0000    	29.4404   	1022.4651 	12.4992   	0.0220    	45.3942   
0.0000    	49.4063   	1715.8807 	14.8535   	0.0538    	18.5817   
0.0000    	31.0240   	1077.4647 	12.7194   	0.0283    	35.3633   
0.0000    	33.7502   	1172.1437 	13.0816   	0.0212    	47.2496   
0.0000    	42.6399   	1480.8845 	14.1419   	0.0404    	24.7374   
0.0000    	28.7983   	1000.1653 	12.4077   	0.0243    	41.0747   
0.0000    	50.1858   	1742.9525 	14.9312   	0.0608    	16.4556   
0.0000    	39.5705   	1374.2819 	13.7941   	0.0393    	25.4618   
0.0000    	35.5842   	1235.8399 	13.3144   	0.0266    	37.5243   
0.0000    	62.6310   	2175.1737 	16.0755   	0.1047    	9.5490    
0.0000    	36.4281   	1265.1480 	13.4188   	0.0306    	32.6681   
0.0000    	49.3745   	1714.7766 	14.8503   	0.0804    	12.4398   
0.0000    	26.3013   	913.4432  	12.0382   	0.0212    	47.1256   
0.0000    	32.0000   	1111.3614 	12.8515   	0.0299    	33.4523   
0.0000    	63.3431   	2199.9075 	16.1362   	0.2921    	3.4234    
0.0000    	30.7521   	1068.0188 	12.6822   	0.0273    	36.6545   
0.0000    	41.0258   	1424.8276 	13.9612   	0.0473    	21.1640   
0.0000    	58.0109   	2014.7180 	15.6701   	0.2722    	3.6744    
0.0000    	25.7097   	892.8996  	11.9473   	0.0207    	48.2735   
0.0000    	31.9401   	1109.2809 	12.8434   	0.0290    	34.5115   
0.0000    	31.0673   	1078.9684 	12.7254   	0.0281    	35.5942   
0.0000    	28.6626   	995.4519  	12.3882   	0.0229    	43.6478   
0.0000    	27.2151   	945.1805  	12.1760   	0.0219    	45.7549   
0.0000    	37.3472   	1297.0699 	13.5307   	0.0333    	30.0497   
0.0000    	74.5024   	2587.4683 	17.0330   	0.1530    	6.5349    
0.0000    	24.7833   	860.7243  	11.8020   	0.0198    	50.5692   
0.0000    	86.4017   	3000.7297 	17.8955   	1.6880    	0.5924    
0.0000    	30.1335   	1046.5361 	12.5966   	0.0217    	46.0935   
0.0000    	55.9586   	1943.4419 	15.4831   	0.1006    	9.9360    
