Conc_ugperml	FrequencyShift_Hz	Volume_um^3	DiameterV_um	PassageTime_s	Deformability_inverseSec
0.0000    	47.4039   	1718.8640 	14.8621   	0.0661    	15.1344   
0.0000    	42.0530   	1524.8431 	14.2805   	0.0648    	15.4305   
0.0000    	49.8720   	1808.3580 	15.1157   	0.1203    	8.3093    
0.0000    	45.5809   	1652.7652 	14.6691   	0.0617    	16.2160   
0.0000    	53.4804   	1939.2007 	15.4718   	0.0701    	14.2577   
0.0000    	36.1280   	1310.0008 	13.5756   	0.0414    	24.1712   
0.0000    	22.7185   	823.7718  	11.6306   	0.0191    	52.2398   
0.0000    	38.0938   	1381.2796 	13.8174   	0.0357    	28.0063   
0.0000    	40.8967   	1482.9136 	14.1483   	0.0541    	18.4916   
0.0000    	38.5427   	1397.5588 	13.8715   	0.0542    	18.4424   
0.0000    	39.5922   	1435.6129 	13.9963   	0.0442    	22.6365   
0.0000    	23.2140   	841.7414  	11.7146   	0.0230    	43.5046   
0.0000    	42.8441   	1553.5273 	14.3694   	0.0450    	22.2357   
0.0000    	43.4669   	1576.1092 	14.4387   	0.0532    	18.8038   
0.0000    	27.2310   	987.3949  	12.3547   	0.0283    	35.2774   
0.0000    	44.7964   	1624.3181 	14.5845   	0.0548    	18.2396   
0.0000    	42.4968   	1540.9348 	14.3305   	0.0577    	17.3430   
0.0000    	44.6998   	1620.8145 	14.5740   	0.1249    	8.0065    
0.0000    	25.5687   	927.1213  	12.0980   	0.0226    	44.2746   
0.0000    	37.9553   	1376.2575 	13.8007   	0.0449    	22.2795   
0.0000    	39.8862   	1446.2748 	14.0309   	0.0381    	26.2435   
0.0000    	36.2734   	1315.2750 	13.5938   	0.0338    	29.6009   
0.0000    	30.8716   	1119.4037 	12.8824   	0.0272    	36.6985   
0.0000    	47.9092   	1737.1885 	14.9148   	0.0644    	15.5231   
0.0000    	32.3268   	1172.1691 	13.0817   	0.0325    	30.7429   
0.0000    	66.2273   	2401.4027 	16.6146   	0.1045    	9.5693    
0.0000    	28.3758   	1028.9064 	12.5254   	0.0266    	37.6493   
0.0000    	40.0964   	1453.8947 	14.0555   	0.0480    	20.8317   
0.0000    	33.6744   	1221.0320 	13.2610   	0.0342    	29.2519   
0.0000    	25.3889   	920.6018  	12.0695   	0.0266    	37.6029   
0.0000    	43.9130   	1592.2857 	14.4880   	0.0530    	18.8829   
0.0000    	88.5181   	3209.6675 	18.3015   	0.3289    	3.0400    
0.0000    	39.3022   	1425.0978 	13.9620   	0.0443    	22.5495   
0.0000    	28.9996   	1051.5259 	12.6165   	0.0278    	35.9084   
0.0000    	41.7924   	1515.3930 	14.2509   	0.0463    	21.6152   
0.0000    	58.1429   	2108.2620 	15.9090   	0.0801    	12.4912   
0.0000    	27.7336   	1005.6206 	12.4302   	0.0240    	41.6408   
0.0000    	37.5482   	1361.4973 	13.7512   	0.0241    	41.5670   
0.0000    	36.1797   	1311.8758 	13.5820   	0.0324    	30.8767   
0.0000    	49.1775   	1783.1755 	15.0452   	0.0846    	11.8156   
0.0000    	52.2870   	1895.9251 	15.3559   	0.1107    	9.0345    
0.0000    	34.7263   	1259.1758 	13.3977   	0.0266    	37.6122   
0.0000    	32.4950   	1178.2679 	13.1043   	0.0342    	29.2800   
0.0000    	42.8133   	1552.4105 	14.3660   	0.0702    	14.2397   
0.0000    	31.1939   	1131.0922 	12.9271   	0.0299    	33.4780   
0.0000    	23.5826   	855.1065  	11.7763   	0.0200    	50.0960   
0.0000    	54.3286   	1969.9555 	15.5532   	0.0830    	12.0550   
0.0000    	33.6112   	1218.7429 	13.2527   	0.0336    	29.7480   
0.0000    	29.8045   	1080.7121 	12.7322   	0.0272    	36.7604   
0.0000    	31.4263   	1139.5162 	12.9591   	0.0281    	35.5942   
0.0000    	39.8726   	1445.7823 	14.0293   	0.0400    	24.9926   
0.0000    	47.6415   	1727.4807 	14.8869   	0.0750    	13.3333   
0.0000    	17.8306   	646.5377  	10.7283   	0.0183    	54.7025   
0.0000    	42.3872   	1536.9581 	14.3182   	0.0500    	20.0030   
0.0000    	32.5299   	1179.5354 	13.1090   	0.0316    	31.6057   
0.0000    	35.2327   	1277.5375 	13.4625   	0.0362    	27.6411   
0.0000    	40.8025   	1479.4996 	14.1375   	0.0492    	20.3430   
0.0000    	39.8203   	1443.8855 	14.0231   	0.0525    	19.0562   
0.0000    	22.7080   	823.3915  	11.6288   	0.0198    	50.4022   
0.0000    	34.8549   	1263.8369 	13.4142   	0.0304    	32.9289   
0.0000    	50.0658   	1815.3865 	15.1353   	0.0738    	13.5559   
0.0000    	40.6542   	1474.1200 	14.1203   	0.0495    	20.2109   
0.0000    	29.6057   	1073.5016 	12.7038   	0.0282    	35.4825   
0.0000    	57.3144   	2078.2207 	15.8330   	0.1464    	6.8320    
0.0000    	46.0839   	1671.0022 	14.7229   	0.0447    	22.3792   
0.0000    	28.6284   	1038.0664 	12.5625   	0.0223    	44.8472   
0.0000    	47.0459   	1705.8856 	14.8246   	0.0646    	15.4861   
0.0000    	28.8717   	1046.8884 	12.5980   	0.0254    	39.3330   
0.0000    	51.7170   	1875.2571 	15.2999   	0.0320    	31.2082   
0.0000    	32.7148   	1186.2396 	13.1338   	0.0299    	33.4303   
0.0000    	27.5673   	999.5916  	12.4053   	0.0254    	39.3635   
0.0000    	30.2914   	1098.3677 	12.8012   	0.0297    	33.6515   
0.0000    	32.1989   	1167.5328 	13.0644   	0.0278    	35.9295   
0.0000    	35.9117   	1302.1573 	13.5484   	0.0337    	29.6902   
0.0000    	39.5625   	1434.5370 	13.9928   	0.0394    	25.3750   
0.0000    	45.9870   	1667.4895 	14.7126   	0.0594    	16.8304   
0.0000    	26.7853   	971.2356  	12.2869   	0.0219    	45.6864   
0.0000    	37.5031   	1359.8622 	13.7457   	0.0358    	27.9525   
0.0000    	53.1375   	1926.7646 	15.4387   	0.1215    	8.2336    
0.0000    	97.7311   	3543.7292 	18.9156   	0.3745    	2.6704    
0.0000    	30.8217   	1117.5939 	12.8754   	0.0236    	42.3574   
0.0000    	36.2966   	1316.1151 	13.5966   	0.0365    	27.4225   
0.0000    	53.9311   	1955.5404 	15.5152   	0.0399    	25.0316   
0.0000    	28.9641   	1050.2375 	12.6114   	0.0253    	39.5420   
0.0000    	31.4231   	1139.3998 	12.9586   	0.0300    	33.3026   
0.0000    	42.4088   	1537.7449 	14.3206   	0.0510    	19.5983   
0.0000    	31.0408   	1125.5379 	12.9059   	0.0278    	35.9126   
0.0000    	45.3401   	1644.0307 	14.6432   	0.2308    	4.3336    
0.0000    	49.5775   	1797.6819 	15.0859   	0.0669    	14.9527   
0.0000    	47.8190   	1733.9166 	14.9054   	0.0791    	12.6350   
0.0000    	30.9336   	1121.6541 	12.8910   	0.0258    	38.7094   
0.0000    	34.5530   	1252.8923 	13.3753   	0.0361    	27.7189   
0.0000    	34.4639   	1249.6614 	13.3638   	0.0268    	37.3224   
0.0000    	41.7520   	1513.9278 	14.2463   	0.0502    	19.9012   
0.0000    	28.2173   	1023.1597 	12.5021   	0.0251    	39.9196   
0.0000    	27.9623   	1013.9116 	12.4643   	0.0243    	41.1523   
0.0000    	26.8926   	975.1258  	12.3033   	0.0217    	46.0101   
0.0000    	33.3313   	1208.5940 	13.2158   	0.0318    	31.4494   
0.0000    	43.7370   	1585.9029 	14.4686   	0.0498    	20.0621   
0.0000    	36.1337   	1310.2073 	13.5763   	0.0328    	30.4789   
0.0000    	42.8415   	1553.4319 	14.3692   	0.0462    	21.6336   
0.0000    	38.0635   	1380.1837 	13.8138   	0.0419    	23.8426   
0.0000    	33.3619   	1209.7024 	13.2199   	0.0292    	34.2366   
0.0000    	42.4537   	1539.3722 	14.3257   	0.0460    	21.7167   
0.0000    	25.2166   	914.3554  	12.0422   	0.0233    	42.9294   
0.0000    	32.5784   	1181.2929 	13.1155   	0.0274    	36.4357   
0.0000    	22.4303   	813.3232  	11.5812   	0.0211    	47.3449   
0.0000    	23.2262   	842.1833  	11.7166   	0.0209    	47.9399   
0.0000    	37.6578   	1365.4722 	13.7645   	0.0343    	29.1207   
0.0000    	48.1603   	1746.2914 	14.9408   	0.0556    	17.9827   
0.0000    	32.8513   	1191.1883 	13.1521   	0.0353    	28.3682   
0.0000    	36.0007   	1305.3850 	13.5596   	0.0355    	28.1406   
0.0000    	39.9609   	1448.9840 	14.0396   	0.0405    	24.6674   
0.0000    	57.4821   	2084.3010 	15.8485   	0.1473    	6.7873    
0.0000    	38.4944   	1395.8075 	13.8657   	0.0447    	22.3661   
0.0000    	31.5948   	1145.6265 	12.9822   	0.0318    	31.4041   
0.0000    	34.6645   	1256.9339 	13.3897   	0.0372    	26.8554   
0.0000    	60.1780   	2182.0538 	16.0925   	0.1261    	7.9302    
0.0000    	31.5681   	1144.6601 	12.9785   	0.0232    	43.0931   
0.0000    	28.6248   	1037.9352 	12.5620   	0.0276    	36.1765   
0.0000    	5.5978    	202.9759  	7.2915    	0.0190    	52.5004   
0.0000    	33.2330   	1205.0299 	13.2028   	0.0370    	27.0602   
0.0000    	40.5945   	1471.9569 	14.1134   	0.0402    	24.8927   
0.0000    	34.6958   	1258.0700 	13.3937   	0.0374    	26.7448   
0.0000    	45.7681   	1659.5502 	14.6892   	0.0636    	15.7352   
0.0000    	74.2497   	2692.2930 	17.2600   	0.0708    	14.1185   
0.0000    	41.1176   	1490.9227 	14.1738   	0.0578    	17.2998   
0.0000    	37.3462   	1354.1725 	13.7265   	0.0423    	23.6376   
0.0000    	78.0478   	2830.0120 	17.5494   	0.1350    	7.4087    
0.0000    	30.2911   	1098.3548 	12.8011   	0.0252    	39.6653   
0.0000    	38.0069   	1378.1292 	13.8069   	0.0402    	24.8968   
0.0000    	37.2596   	1351.0335 	13.7158   	0.0388    	25.7779   
0.0000    	27.7788   	1007.2584 	12.4370   	0.0235    	42.6296   
0.0000    	30.0129   	1088.2684 	12.7618   	0.0246    	40.6047   
0.0000    	34.8441   	1263.4466 	13.4128   	0.0356    	28.0785   
0.0000    	58.1168   	2107.3154 	15.9066   	0.1123    	8.9014    
0.0000    	31.0252   	1124.9733 	12.9037   	0.0283    	35.3674   
0.0000    	42.3178   	1534.4428 	14.3104   	0.0351    	28.5033   
0.0000    	29.8810   	1083.4834 	12.7431   	0.0248    	40.2725   
0.0000    	46.2220   	1676.0094 	14.7376   	0.0513    	19.5081   
0.0000    	28.2041   	1022.6792 	12.5001   	0.0221    	45.1925   
0.0000    	47.5128   	1722.8152 	14.8735   	0.0890    	11.2308   
0.0000    	27.8084   	1008.3310 	12.4414   	0.0290    	34.5232   
0.0000    	40.6037   	1472.2920 	14.1145   	0.0489    	20.4603   
0.0000    	30.6936   	1112.9490 	12.8576   	0.0226    	44.1593   
0.0000    	28.3393   	1027.5824 	12.5200   	0.0266    	37.5890   
0.0000    	45.6279   	1654.4669 	14.6742   	0.0715    	13.9916   
0.0000    	39.8061   	1443.3710 	14.0215   	0.0518    	19.3143   
0.0000    	24.1467   	875.5591  	11.8694   	0.0256    	39.0113   
0.0000    	29.1412   	1056.6606 	12.6370   	0.0257    	38.9814   
0.0000    	44.0034   	1595.5634 	14.4979   	0.0599    	16.7069   
0.0000    	36.1799   	1311.8827 	13.5821   	0.0318    	31.4235   
0.0000    	37.9354   	1375.5377 	13.7983   	0.0384    	26.0108   
0.0000    	32.8466   	1191.0162 	13.1514   	0.0337    	29.6959   
0.0000    	59.1504   	2144.7933 	16.0003   	0.3415    	2.9283    
0.0000    	22.8967   	830.2348  	11.6610   	0.0200    	49.9485   
0.0000    	47.1343   	1709.0888 	14.8339   	0.0583    	17.1558   
0.0000    	46.3628   	1681.1143 	14.7525   	0.1056    	9.4699    
0.0000    	56.4170   	2045.6800 	15.7500   	0.1178    	8.4906    
0.0000    	37.7362   	1368.3157 	13.7741   	0.0350    	28.6075   
0.0000    	32.9562   	1194.9927 	13.1661   	0.0305    	32.8156   
0.0000    	31.9753   	1159.4260 	13.0341   	0.0267    	37.4277   
0.0000    	31.0099   	1124.4182 	12.9016   	0.0296    	33.7931   
0.0000    	24.8593   	901.3975  	11.9850   	0.0208    	48.0531   
0.0000    	61.9802   	2247.4027 	16.2515   	0.1251    	7.9933    
0.0000    	44.1561   	1601.0985 	14.5146   	0.0582    	17.1761   
0.0000    	25.1573   	912.2022  	12.0327   	0.0215    	46.6003   
0.0000    	31.0748   	1126.7716 	12.9106   	0.0246    	40.6480   
0.0000    	26.9133   	975.8757  	12.3064   	0.0238    	41.9902   
0.0000    	64.5871   	2341.9267 	16.4762   	0.6172    	1.6202    
0.0000    	26.5757   	963.6347  	12.2548   	0.0229    	43.7604   
0.0000    	37.8520   	1372.5153 	13.7882   	0.0347    	28.7938   
0.0000    	40.2582   	1459.7632 	14.0743   	0.0470    	21.2851   
0.0000    	34.5731   	1253.6222 	13.3779   	0.0295    	33.9283   
0.0000    	24.3770   	883.9089  	11.9070   	0.0232    	43.0687   
0.0000    	33.7096   	1222.3106 	13.2656   	0.0296    	33.7408   
0.0000    	20.5865   	746.4662  	11.2548   	0.0201    	49.6478   
0.0000    	51.8816   	1881.2283 	15.3161   	0.1133    	8.8296    
0.0000    	35.0355   	1270.3878 	13.4373   	0.0395    	25.3077   
0.0000    	25.9825   	942.1245  	12.1629   	0.0226    	44.1913   
0.0000    	39.4456   	1430.2972 	13.9790   	0.0488    	20.4987   
0.0000    	46.9821   	1703.5716 	14.8179   	0.0840    	11.9101   
0.0000    	31.6759   	1148.5681 	12.9933   	0.0315    	31.7075   
0.0000    	24.5883   	891.5733  	11.9413   	0.0203    	49.1996   
0.0000    	50.3062   	1824.1024 	15.1595   	0.0681    	14.6787   
0.0000    	24.6321   	893.1603  	11.9484   	0.0195    	51.2227   
0.0000    	35.6757   	1293.6010 	13.5187   	0.0399    	25.0398   
0.0000    	25.9670   	941.5633  	12.1605   	0.0234    	42.8210   
0.0000    	33.0294   	1197.6459 	13.1758   	0.0307    	32.6192   
0.0000    	34.1745   	1239.1672 	13.3263   	0.0330    	30.2643   
0.0000    	29.6183   	1073.9602 	12.7056   	0.0246    	40.6968   
0.0000    	35.4428   	1285.1568 	13.4892   	0.0331    	30.2074   
0.0000    	49.2621   	1786.2434 	15.0538   	0.0612    	16.3367   
0.0000    	37.1600   	1347.4202 	13.7036   	0.0359    	27.8225   
0.0000    	29.9246   	1085.0659 	12.7493   	0.0266    	37.6539   
0.0000    	31.8647   	1155.4151 	13.0191   	0.0263    	38.0910   
0.0000    	53.5303   	1941.0075 	15.4766   	0.0962    	10.3978   
0.0000    	42.3930   	1537.1685 	14.3188   	0.0579    	17.2596   
0.0000    	36.6695   	1329.6370 	13.6431   	0.0344    	29.0652   
0.0000    	31.6415   	1147.3210 	12.9886   	0.0290    	34.4686   
0.0000    	33.3659   	1209.8459 	13.2204   	0.0326    	30.6657   
0.0000    	45.2727   	1641.5875 	14.6360   	0.0673    	14.8480   
0.0000    	60.6217   	2198.1446 	16.1319   	0.1419    	7.0465    
0.0000    	58.2379   	2111.7063 	15.9176   	0.0912    	10.9641   
0.0000    	38.0088   	1378.1983 	13.8072   	0.0392    	25.5001   
0.0000    	37.2585   	1350.9932 	13.7157   	0.0339    	29.4893   
0.0000    	31.6229   	1146.6479 	12.9861   	0.0256    	38.9963   
0.0000    	26.3058   	953.8465  	12.2131   	0.0242    	41.2747   
0.0000    	28.9656   	1050.2915 	12.6116   	0.0256    	39.0462   
0.0000    	41.8896   	1518.9162 	14.2619   	0.0714    	14.0019   
0.0000    	36.1277   	1309.9905 	13.5755   	0.0278    	35.9253   
0.0000    	34.2236   	1240.9480 	13.3327   	0.0333    	30.0320   
0.0000    	24.7549   	897.6142  	11.9682   	0.0241    	41.5161   
0.0000    	40.2622   	1459.9077 	14.0748   	0.0479    	20.8588   
0.0000    	25.5278   	925.6375  	12.0915   	0.0207    	48.2582   
0.0000    	44.5021   	1613.6477 	14.5525   	0.0534    	18.7288   
0.0000    	34.1670   	1238.8959 	13.3254   	0.0316    	31.6156   
0.0000    	28.3762   	1028.9217 	12.5255   	0.0226    	44.2939   
0.0000    	29.6690   	1075.7982 	12.7129   	0.0249    	40.0926   
0.0000    	31.4442   	1140.1669 	12.9615   	0.0315    	31.7537   
0.0000    	32.2422   	1169.1012 	13.0703   	0.0269    	37.2404   
0.0000    	24.9646   	905.2171  	12.0019   	0.0215    	46.4513   
0.0000    	28.7864   	1043.7963 	12.5856   	0.0263    	38.0910   
0.0000    	44.9021   	1628.1504 	14.5959   	0.0559    	17.8795   
0.0000    	30.8146   	1117.3367 	12.8744   	0.0292    	34.2751   
0.0000    	26.9298   	976.4738  	12.3089   	0.0236    	42.4222   
0.0000    	35.7175   	1295.1170 	13.5239   	0.0395    	25.2909   
0.0000    	44.9763   	1630.8401 	14.6040   	0.0509    	19.6589   
0.0000    	25.5641   	926.9552  	12.0973   	0.0208    	48.0153   
0.0000    	25.4890   	924.2297  	12.0854   	0.0237    	42.1643   
0.0000    	41.6170   	1509.0321 	14.2309   	0.0445    	22.4963   
0.0000    	37.0892   	1344.8529 	13.6949   	0.0386    	25.9269   
0.0000    	70.7216   	2564.3669 	16.9822   	0.2450    	4.0822    
0.0000    	39.0582   	1416.2498 	13.9331   	0.0502    	19.9259   
0.0000    	28.5633   	1035.7047 	12.5529   	0.0256    	39.0312   
0.0000    	32.9233   	1193.8001 	13.1617   	0.0306    	32.6751   
0.0000    	80.3765   	2914.4501 	17.7223   	0.4143    	2.4137    
0.0000    	45.7752   	1659.8074 	14.6899   	0.0482    	20.7680   
0.0000    	32.6861   	1185.1995 	13.1300   	0.0307    	32.5427   
0.0000    	34.3459   	1245.3807 	13.3486   	0.0320    	31.2818   
0.0000    	48.7715   	1768.4529 	15.0037   	0.0519    	19.2570   
0.0000    	30.0542   	1089.7642 	12.7677   	0.0306    	32.6506   
0.0000    	34.7031   	1258.3350 	13.3947   	0.0303    	32.9787   
0.0000    	38.6787   	1402.4908 	13.8878   	0.0401    	24.9395   
0.0000    	110.9306  	4022.3454 	19.7315   	0.7328    	1.3646    
0.0000    	36.1230   	1309.8186 	13.5749   	0.0358    	27.9499   
0.0000    	33.5697   	1217.2389 	13.2473   	0.0325    	30.7677   
0.0000    	30.6893   	1112.7928 	12.8570   	0.0247    	40.4326   
0.0000    	28.1717   	1021.5068 	12.4953   	0.0232    	43.0627   
0.0000    	49.7067   	1802.3658 	15.0990   	0.0699    	14.3011   
0.0000    	26.7547   	970.1238  	12.2822   	0.0206    	48.5114   
0.0000    	42.4322   	1538.5921 	14.3233   	0.0413    	24.2307   
0.0000    	30.6416   	1111.0635 	12.8503   	0.0287    	34.8823   
0.0000    	31.7726   	1152.0732 	13.0065   	0.0333    	29.9907   
0.0000    	24.2117   	877.9156  	11.8800   	0.0207    	48.3117   
0.0000    	19.0730   	691.5855  	10.9719   	0.0194    	51.4820   
0.0000    	66.4255   	2408.5894 	16.6311   	0.1538    	6.5005    
0.0000    	37.6164   	1363.9694 	13.7595   	0.0350    	28.5433   
0.0000    	32.1138   	1164.4480 	13.0529   	0.0326    	30.6442   
0.0000    	26.4875   	960.4366  	12.2412   	0.0227    	44.1210   
0.0000    	36.7999   	1334.3661 	13.6592   	0.0310    	32.2401   
0.0000    	48.4569   	1757.0479 	14.9714   	0.0482    	20.7595   
0.0000    	29.6628   	1075.5740 	12.7120   	0.0284    	35.1555   
0.0000    	33.7982   	1225.5214 	13.2772   	0.0358    	27.9065   
0.0000    	29.7818   	1079.8880 	12.7290   	0.0265    	37.7751   
0.0000    	42.0455   	1524.5694 	14.2796   	0.0474    	21.0982   
0.0000    	25.8328   	936.6979  	12.1395   	0.0198    	50.4939   
0.0000    	29.0868   	1054.6856 	12.6292   	0.0254    	39.3940   
0.0000    	36.9449   	1339.6228 	13.6771   	0.0432    	23.1727   
0.0000    	48.3231   	1752.1948 	14.9576   	0.0601    	16.6513   
0.0000    	41.1696   	1492.8082 	14.1797   	0.0406    	24.6415   
0.0000    	33.6848   	1221.4093 	13.2624   	0.0348    	28.6990   
0.0000    	24.1948   	877.3019  	11.8773   	0.0208    	48.0682   
0.0000    	57.5067   	2085.1932 	15.8507   	0.1125    	8.8918    
0.0000    	28.5850   	1036.4925 	12.5561   	0.0236    	42.2987   
0.0000    	44.1691   	1601.5721 	14.5161   	0.0588    	16.9944   
0.0000    	33.6843   	1221.3918 	13.2623   	0.0302    	33.1363   
0.0000    	27.9526   	1013.5598 	12.4628   	0.0227    	44.0828   
0.0000    	26.7490   	969.9180  	12.2813   	0.0219    	45.6796   
0.0000    	33.3288   	1208.5022 	13.2155   	0.0247    	40.5131   
0.0000    	40.1325   	1455.2049 	14.0597   	0.0389    	25.6803   
0.0000    	42.0052   	1523.1083 	14.2750   	0.0486    	20.5595   
0.0000    	33.6911   	1221.6376 	13.2632   	0.0331    	30.2014   
0.0000    	53.3013   	1932.7042 	15.4545   	0.1801    	5.5511    
0.0000    	29.2809   	1061.7244 	12.6572   	0.0255    	39.1966   
0.0000    	54.8968   	1990.5580 	15.6072   	0.0425    	23.5464   
0.0000    	25.9749   	941.8508  	12.1617   	0.0209    	47.8047   
0.0000    	17.8208   	646.1805  	10.7263   	0.0184    	54.3905   
0.0000    	28.6275   	1038.0318 	12.5623   	0.0225    	44.3519   
0.0000    	33.8633   	1227.8816 	13.2857   	0.0309    	32.3392   
0.0000    	26.8134   	972.2550  	12.2912   	0.0243    	41.1079   
0.0000    	45.6448   	1655.0803 	14.6760   	0.0526    	19.0028   
0.0000    	36.1408   	1310.4660 	13.5772   	0.0288    	34.7750   
0.0000    	37.4203   	1356.8593 	13.7355   	0.0418    	23.9286   
0.0000    	26.6691   	967.0205  	12.2691   	0.0200    	50.0550   
0.0000    	40.8889   	1482.6306 	14.1474   	0.0501    	19.9598   
0.0000    	56.6728   	2054.9551 	15.7737   	0.1100    	9.0869    
0.0000    	24.9530   	904.7973  	12.0001   	0.0214    	46.7287   
0.0000    	28.5892   	1036.6433 	12.5567   	0.0251    	39.8466   
0.0000    	37.3785   	1355.3439 	13.7304   	0.0326    	30.6996   
0.0000    	36.5130   	1323.9601 	13.6236   	0.0353    	28.3287   
0.0000    	39.3779   	1427.8439 	13.9710   	0.0400    	24.9967   
0.0000    	54.5197   	1976.8859 	15.5714   	0.0985    	10.1566   
0.0000    	25.7231   	932.7207  	12.1223   	0.0216    	46.2262   
0.0000    	30.1448   	1093.0498 	12.7805   	0.0230    	43.4118   
0.0000    	29.0789   	1054.4002 	12.6280   	0.0248    	40.3311   
0.0000    	33.9322   	1230.3807 	13.2948   	0.0292    	34.2712   
0.0000    	49.4287   	1792.2831 	15.0708   	0.2016    	4.9603    
0.0000    	27.0097   	979.3713  	12.3211   	0.0230    	43.3933   
0.0000    	84.7536   	3073.1662 	18.0383   	0.3360    	2.9765    
0.0000    	25.7680   	934.3476  	12.1293   	0.0160    	62.4995   
0.0000    	42.1898   	1529.8009 	14.2959   	0.0549    	18.2091   
0.0000    	32.9333   	1194.1598 	13.1630   	0.0287    	34.8027   
0.0000    	78.2028   	2835.6335 	17.5611   	0.0728    	13.7440   
0.0000    	17.8621   	647.6801  	10.7346   	0.0170    	58.9502   
0.0000    	28.8480   	1046.0271 	12.5945   	0.0244    	40.9920   
0.0000    	46.3516   	1680.7105 	14.7513   	0.0593    	16.8629   
0.0000    	47.9836   	1739.8837 	14.9225   	0.0704    	14.1966   
0.0000    	30.0761   	1090.5586 	12.7708   	0.0258    	38.6947   
0.0000    	76.0722   	2758.3773 	17.4001   	0.1711    	5.8456    
0.0000    	26.6397   	965.9567  	12.2646   	0.0199    	50.3523   
0.0000    	42.9759   	1558.3072 	14.3842   	0.0409    	24.4422   
0.0000    	45.1857   	1638.4322 	14.6266   	0.0399    	25.0810   
0.0000    	78.8487   	2859.0549 	17.6093   	0.1688    	5.9241    
0.0000    	26.5438   	962.4773  	12.2498   	0.0203    	49.2155   
0.0000    	57.5455   	2086.6002 	15.8543   	0.0839    	11.9194   
0.0000    	49.0931   	1780.1161 	15.0366   	0.0619    	16.1474   
0.0000    	35.7104   	1294.8576 	13.5230   	0.0326    	30.6719   
0.0000    	54.2910   	1968.5921 	15.5496   	0.0839    	11.9194   
0.0000    	36.2154   	1313.1699 	13.5865   	0.0275    	36.3056   
0.0000    	39.9516   	1448.6463 	14.0385   	0.0417    	23.9605   
0.0000    	70.0655   	2540.5765 	16.9295   	0.1362    	7.3418    
0.0000    	28.2515   	1024.4002 	12.5071   	0.0268    	37.3727   
0.0000    	27.2915   	989.5910  	12.3638   	0.0217    	46.0309   
0.0000    	25.2641   	916.0748  	12.0497   	0.0217    	46.0865   
0.0000    	33.0958   	1200.0539 	13.1846   	0.0337    	29.7104   
0.0000    	52.1612   	1891.3650 	15.3435   	0.0891    	11.2238   
0.0000    	43.8129   	1588.6540 	14.4769   	0.0545    	18.3427   
0.0000    	24.0077   	870.5192  	11.8466   	0.0221    	45.2260   
0.0000    	37.6049   	1363.5545 	13.7581   	0.0296    	33.7744   
0.0000    	21.5297   	780.6654  	11.4241   	0.0183    	54.5851   
0.0000    	56.4105   	2045.4448 	15.7494   	0.0956    	10.4562   
0.0000    	29.9500   	1085.9877 	12.7529   	0.0287    	34.8107   
0.0000    	40.7113   	1476.1931 	14.1269   	0.0345    	28.9604   
0.0000    	33.7029   	1222.0684 	13.2647   	0.0280    	35.7611   
0.0000    	39.8552   	1445.1498 	14.0272   	0.0432    	23.1359   
0.0000    	24.4169   	885.3559  	11.9135   	0.0208    	48.0153   
