Conc_ugperml	FrequencyShift_Hz	Volume_um^3	DiameterV_um	PassageTime_s	Deformability_inverseSec
0.0000    	31.9409   	1080.8803 	12.7329   	0.0272    	36.6985   
0.0000    	32.0348   	1084.0589 	12.7453   	0.0296    	33.8155   
0.0000    	38.8853   	1315.8797 	13.5958   	0.0388    	25.7475   
0.0000    	45.2338   	1530.7110 	14.2988   	0.0685    	14.5882   
0.0000    	31.6921   	1072.4618 	12.6997   	0.0256    	39.0762   
0.0000    	47.7196   	1614.8306 	14.5560   	0.0706    	14.1598   
0.0000    	30.9081   	1045.9301 	12.5941   	0.0251    	39.9143   
0.0000    	32.5097   	1100.1292 	12.8080   	0.0204    	48.9235   
0.0000    	40.1518   	1358.7357 	13.7419   	0.0429    	23.2948   
0.0000    	23.0144   	778.8071  	11.4150   	0.0186    	53.8340   
0.0000    	26.4363   	894.6054  	11.9549   	0.0238    	42.0539   
0.0000    	34.0232   	1151.3447 	13.0038   	0.0271    	36.8715   
0.0000    	33.6440   	1138.5143 	12.9553   	0.0302    	33.0681   
0.0000    	67.4762   	2283.3959 	16.3378   	0.8989    	1.1125    
0.0000    	25.7004   	869.7018  	11.8429   	0.0191    	52.4373   
0.0000    	36.9039   	1248.8269 	13.3609   	0.0374    	26.7730   
0.0000    	30.5141   	1032.5963 	12.5404   	0.0244    	40.9260   
0.0000    	30.8206   	1042.9695 	12.5822   	0.0258    	38.8326   
0.0000    	37.0053   	1252.2577 	13.3731   	0.0512    	19.5494   
0.0000    	51.6223   	1746.8997 	14.9425   	0.0930    	10.7577   
0.0000    	32.4821   	1099.1951 	12.8044   	0.0252    	39.6190   
0.0000    	22.8034   	771.6679  	11.3800   	0.0185    	54.0342   
0.0000    	36.0517   	1219.9900 	13.2572   	0.0340    	29.4126   
0.0000    	30.4393   	1030.0648 	12.5301   	0.0280    	35.6691   
0.0000    	31.8304   	1077.1414 	12.7182   	0.0269    	37.1136   
0.0000    	30.1614   	1020.6616 	12.4919   	0.0244    	41.0250   
0.0000    	24.9519   	844.3738  	11.7268   	0.0208    	48.0682   
0.0000    	48.7512   	1649.7409 	14.6602   	0.0707    	14.1447   
0.0000    	25.8004   	873.0859  	11.8582   	0.0176    	56.9588   
0.0000    	27.8390   	942.0724  	12.1627   	0.0195    	51.1970   
0.0000    	30.6185   	1036.1315 	12.5547   	0.0224    	44.5656   
0.0000    	34.6196   	1171.5270 	13.0793   	0.0249    	40.1665   
0.0000    	22.2032   	751.3578  	11.2793   	0.0183    	54.5460   
0.0000    	35.7663   	1210.3318 	13.2221   	0.0366    	27.3292   
0.0000    	19.2598   	651.7501  	10.7571   	0.0179    	55.7518   
0.0000    	48.4281   	1638.8081 	14.6277   	0.0494    	20.2230   
0.0000    	33.4434   	1131.7255 	12.9295   	0.0246    	40.7022   
0.0000    	37.3533   	1264.0371 	13.4149   	0.0309    	32.4044   
0.0000    	40.7978   	1380.5962 	13.8152   	0.0493    	20.2835   
0.0000    	39.2235   	1327.3220 	13.6351   	0.0727    	13.7514   
0.0000    	22.3368   	755.8787  	11.3019   	0.0167    	59.9696   
0.0000    	27.9394   	945.4686  	12.1773   	0.0209    	47.9323   
0.0000    	25.0796   	848.6944  	11.7467   	0.0193    	51.8846   
0.0000    	40.4236   	1367.9335 	13.7728   	0.0503    	19.8869   
0.0000    	28.1497   	952.5851  	12.2077   	0.0247    	40.4433   
0.0000    	48.8957   	1654.6315 	14.6746   	0.0599    	16.7014   
0.0000    	27.5567   	932.5200  	12.1214   	0.0196    	51.0087   
0.0000    	31.3432   	1060.6541 	12.6529   	0.0248    	40.2778   
0.0000    	37.4085   	1265.9024 	13.4215   	0.0340    	29.3928   
0.0000    	38.8935   	1316.1548 	13.5968   	0.0360    	27.8098   
0.0000    	24.2841   	821.7728  	11.6212   	0.0228    	43.9052   
0.0000    	35.7498   	1209.7737 	13.2201   	0.0345    	28.9632   
0.0000    	23.1503   	783.4067  	11.4375   	0.0193    	51.8846   
0.0000    	30.4405   	1030.1074 	12.5303   	0.0236    	42.3750   
0.0000    	41.1853   	1393.7102 	13.8588   	0.0472    	21.2067   
0.0000    	32.1097   	1086.5916 	12.7553   	0.0260    	38.4849   
0.0000    	53.2371   	1801.5427 	15.0967   	0.1459    	6.8527    
0.0000    	57.3315   	1940.0979 	15.4742   	0.0877    	11.3969   
0.0000    	38.2018   	1292.7494 	13.5157   	0.0359    	27.8479   
0.0000    	45.1013   	1526.2286 	14.2848   	0.0578    	17.3037   
0.0000    	25.8317   	874.1441  	11.8630   	0.0201    	49.8180   
0.0000    	41.2990   	1397.5593 	13.8715   	0.0412    	24.2827   
0.0000    	39.1500   	1324.8370 	13.6266   	0.0419    	23.8463   
0.0000    	22.5610   	763.4637  	11.3396   	0.0247    	40.4916   
0.0000    	25.5477   	864.5345  	11.8194   	0.0197    	50.6447   
0.0000    	26.7597   	905.5466  	12.0034   	0.0194    	51.5254   
0.0000    	26.4901   	896.4261  	11.9630   	0.0185    	54.1588   
0.0000    	27.3767   	926.4280  	12.0950   	0.0198    	50.4772   
0.0000    	30.0028   	1015.2958 	12.4699   	0.0283    	35.2978   
0.0000    	32.9663   	1115.5790 	12.8677   	0.0256    	39.1012   
0.0000    	30.5036   	1032.2419 	12.5389   	0.0261    	38.3832   
0.0000    	31.6050   	1069.5120 	12.6881   	0.0390    	25.6437   
0.0000    	25.0115   	846.3883  	11.7361   	0.0202    	49.5029   
0.0000    	41.3661   	1399.8278 	13.8790   	0.0441    	22.6887   
0.0000    	39.4797   	1335.9931 	13.6648   	0.0416    	24.0360   
0.0000    	48.4514   	1639.5939 	14.6301   	0.0831    	12.0265   
0.0000    	40.6042   	1374.0449 	13.7933   	0.0478    	20.9361   
0.0000    	37.6514   	1274.1238 	13.4505   	0.0378    	26.4550   
0.0000    	45.8584   	1551.8480 	14.3643   	0.0617    	16.2039   
0.0000    	37.6662   	1274.6248 	13.4522   	0.0330    	30.2913   
0.0000    	38.2692   	1295.0293 	13.5236   	0.0362    	27.6386   
0.0000    	27.5802   	933.3150  	12.1249   	0.0220    	45.4144   
0.0000    	46.0322   	1557.7312 	14.3824   	0.0521    	19.1868   
0.0000    	26.9978   	913.6066  	12.0389   	0.0224    	44.7027   
0.0000    	33.8171   	1144.3703 	12.9774   	0.0283    	35.3346   
0.0000    	35.5695   	1203.6703 	13.1978   	0.0310    	32.2879   
0.0000    	47.3046   	1600.7872 	14.5137   	0.1006    	9.9441    
0.0000    	32.1078   	1086.5286 	12.7550   	0.0269    	37.2222   
0.0000    	23.3161   	789.0180  	11.4647   	0.0223    	44.8736   
0.0000    	20.4084   	690.6186  	10.9668   	0.0175    	57.2902   
0.0000    	37.0281   	1253.0304 	13.3758   	0.0286    	34.9222   
0.0000    	41.7170   	1411.7033 	13.9182   	0.0460    	21.7523   
0.0000    	30.5087   	1032.4148 	12.5396   	0.0197    	50.8049   
0.0000    	43.9610   	1487.6391 	14.1634   	0.0609    	16.4202   
0.0000    	29.6526   	1003.4452 	12.4212   	0.0277    	36.0952   
0.0000    	47.5704   	1609.7813 	14.5408   	0.0906    	11.0366   
0.0000    	35.4214   	1198.6598 	13.1795   	0.0366    	27.3072   
0.0000    	25.5525   	864.6952  	11.8201   	0.0178    	56.0281   
0.0000    	30.7683   	1041.1989 	12.5751   	0.0247    	40.4433   
0.0000    	37.9692   	1284.8777 	13.4882   	0.0371    	26.9503   
0.0000    	25.4395   	860.8729  	11.8027   	0.0203    	49.2790   
0.0000    	28.3661   	959.9099  	12.2389   	0.0232    	43.1479   
0.0000    	28.6958   	971.0663  	12.2862   	0.0230    	43.3933   
0.0000    	34.7428   	1175.6955 	13.0948   	0.0329    	30.3788   
0.0000    	50.7347   	1716.8612 	14.8564   	0.1273    	7.8555    
0.0000    	26.6098   	900.4766  	11.9810   	0.0284    	35.2164   
0.0000    	45.2309   	1530.6139 	14.2985   	0.0612    	16.3288   
0.0000    	37.9911   	1285.6183 	13.4908   	0.0303    	33.0323   
0.0000    	33.4895   	1133.2856 	12.9354   	0.0254    	39.4092   
0.0000    	34.6665   	1173.1159 	13.0852   	0.0339    	29.4722   
0.0000    	53.7142   	1817.6875 	15.1417   	0.3936    	2.5406    
0.0000    	45.0865   	1525.7259 	14.2832   	0.0635    	15.7539   
0.0000    	25.7640   	871.8544  	11.8526   	0.0222    	45.0990   
0.0000    	37.3175   	1262.8253 	13.4106   	0.0358    	27.9065   
0.0000    	32.0255   	1083.7432 	12.7441   	0.0249    	40.1612   
0.0000    	29.5728   	1000.7430 	12.4101   	0.0197    	50.8049   
0.0000    	30.1003   	1018.5956 	12.4834   	0.0259    	38.6653   
0.0000    	32.6230   	1103.9630 	12.8229   	0.0260    	38.5286   
0.0000    	41.3031   	1397.6963 	13.8720   	0.0554    	18.0647   
0.0000    	24.4720   	828.1312  	11.6511   	0.0185    	54.0725   
0.0000    	47.5455   	1608.9401 	14.5383   	0.0609    	16.4263   
0.0000    	32.0931   	1086.0305 	12.7531   	0.0236    	42.4340   
0.0000    	24.6007   	832.4879  	11.6715   	0.0182    	55.0180   
0.0000    	39.2238   	1327.3343 	13.6352   	0.0375    	26.6863   
0.0000    	11.6176   	393.1386  	9.0890    	0.0252    	39.7273   
0.0000    	25.2195   	853.4293  	11.7686   	0.0193    	51.8317   
0.0000    	28.7565   	973.1203  	12.2948   	0.0220    	45.3807   
0.0000    	27.9509   	945.8600  	12.1789   	0.0212    	47.2277   
0.0000    	34.1547   	1155.7949 	13.0205   	0.0286    	34.9662   
0.0000    	50.3371   	1703.4087 	14.8174   	0.0763    	13.1093   
0.0000    	51.2722   	1735.0522 	14.9086   	0.0771    	12.9706   
0.0000    	36.9196   	1249.3595 	13.3628   	0.0350    	28.5754   
0.0000    	26.3819   	892.7638  	11.9466   	0.0244    	41.0250   
0.0000    	29.9151   	1012.3279 	12.4578   	0.0233    	42.8390   
0.0000    	34.0240   	1151.3712 	13.0039   	0.0251    	39.8674   
0.0000    	44.0308   	1490.0011 	14.1709   	0.1265    	7.9076    
0.0000    	38.0982   	1289.2443 	13.5035   	0.0433    	23.0711   
0.0000    	26.3883   	892.9790  	11.9476   	0.0190    	52.5728   
0.0000    	48.3201   	1635.1533 	14.6168   	0.0847    	11.8037   
0.0000    	36.4523   	1233.5449 	13.3061   	0.0302    	33.1615   
0.0000    	39.0793   	1322.4423 	13.6184   	0.0332    	30.1537   
0.0000    	56.2355   	1903.0103 	15.3750   	0.0858    	11.6483   
0.0000    	19.3106   	653.4708  	10.7665   	0.0149    	66.9853   
0.0000    	34.8487   	1179.2785 	13.1081   	0.0291    	34.3059   
0.0000    	31.4666   	1064.8293 	12.6695   	0.0302    	33.1183   
0.0000    	12.8191   	433.7999  	9.3921    	0.0115    	87.0714   
0.0000    	27.1669   	919.3287  	12.0640   	0.0192    	51.9729   
0.0000    	41.2902   	1397.2615 	13.8705   	0.0349    	28.6855   
0.0000    	47.7753   	1616.7148 	14.5617   	0.0549    	18.2091   
0.0000    	32.1942   	1089.4509 	12.7664   	0.0268    	37.3544   
0.0000    	28.1883   	953.8916  	12.2133   	0.0213    	46.9299   
0.0000    	5.9258    	200.5285  	7.2620    	0.0416    	24.0663   
0.0000    	33.7676   	1142.6948 	12.9711   	0.0282    	35.5032   
0.0000    	21.7626   	736.4465  	11.2042   	0.0734    	13.6164   
0.0000    	45.3643   	1535.1284 	14.3125   	0.0661    	15.1336   
0.0000    	29.6470   	1003.2553 	12.4205   	0.0260    	38.4752   
0.0000    	46.3847   	1569.6574 	14.4190   	0.0540    	18.5140   
0.0000    	26.3081   	890.2666  	11.9355   	0.0200    	49.9485   
0.0000    	43.2447   	1463.3995 	14.0860   	0.0497    	20.1177   
0.0000    	41.5243   	1405.1827 	13.8967   	0.0524    	19.0860   
0.0000    	41.6140   	1408.2193 	13.9067   	0.0483    	20.7102   
0.0000    	49.3056   	1668.5003 	14.7155   	0.0636    	15.7215   
0.0000    	33.1078   	1120.3690 	12.8861   	0.0310    	32.2606   
0.0000    	34.7125   	1174.6704 	13.0910   	0.0336    	29.7771   
0.0000    	25.7170   	870.2617  	11.8454   	0.0203    	49.3747   
0.0000    	45.3974   	1536.2485 	14.3160   	0.0536    	18.6430   
0.0000    	47.0798   	1593.1820 	14.4907   	0.0558    	17.9331   
0.0000    	27.5615   	932.6804  	12.1221   	0.0199    	50.1537   
0.0000    	25.4840   	862.3770  	11.8095   	0.0187    	53.5131   
0.0000    	26.6407   	901.5204  	11.9856   	0.0214    	46.8291   
0.0000    	27.8973   	944.0431  	12.1711   	0.0214    	46.7001   
0.0000    	47.7859   	1617.0755 	14.5628   	0.0627    	15.9591   
0.0000    	30.6194   	1036.1603 	12.5548   	0.0213    	46.9660   
0.0000    	23.7934   	805.1683  	11.5424   	0.0195    	51.2485   
0.0000    	33.7949   	1143.6208 	12.9746   	0.0316    	31.6385   
0.0000    	27.8001   	940.7550  	12.1570   	0.0184    	54.2262   
0.0000    	30.8182   	1042.8886 	12.5819   	0.0263    	38.0577   
0.0000    	28.4287   	962.0256  	12.2479   	0.0251    	39.8778   
0.0000    	31.7718   	1075.1565 	12.7104   	0.0250    	39.9352   
0.0000    	32.7093   	1106.8833 	12.8342   	0.0304    	32.8439   
0.0000    	28.6389   	969.1415  	12.2781   	0.0334    	29.9642   
0.0000    	32.6562   	1105.0853 	12.8272   	0.0261    	38.2821   
0.0000    	33.2375   	1124.7564 	12.9029   	0.0202    	49.3907   
0.0000    	28.3197   	958.3374  	12.2323   	0.0213    	47.0384   
0.0000    	47.2892   	1600.2649 	14.5121   	0.0542    	18.4491   
0.0000    	47.7343   	1615.3282 	14.5575   	0.0635    	15.7474   
0.0000    	45.8049   	1550.0362 	14.3587   	0.0543    	18.4190   
0.0000    	31.3339   	1060.3388 	12.6517   	0.0447    	22.3808   
0.0000    	30.4038   	1028.8645 	12.5253   	0.0227    	44.0065   
0.0000    	35.1907   	1190.8540 	13.1508   	0.0290    	34.4336   
0.0000    	27.5895   	933.6298  	12.1262   	0.0193    	51.8229   
0.0000    	45.3176   	1533.5463 	14.3076   	0.0557    	17.9647   
0.0000    	29.4990   	998.2475  	12.3998   	0.0361    	27.6762   
0.0000    	36.4561   	1233.6758 	13.3066   	0.0365    	27.4151   
0.0000    	23.8967   	808.6627  	11.5591   	0.0195    	51.2056   
0.0000    	21.6835   	733.7687  	11.1906   	0.0166    	60.2062   
0.0000    	22.1865   	750.7897  	11.2765   	0.0174    	57.4196   
0.0000    	26.7097   	903.8570  	11.9959   	0.0239    	41.7776   
0.0000    	30.5238   	1032.9263 	12.5417   	0.0231    	43.2580   
0.0000    	39.5843   	1339.5323 	13.6768   	0.0377    	26.5563   
0.0000    	49.2792   	1667.6090 	14.7129   	0.0733    	13.6444   
0.0000    	28.5119   	964.8427  	12.2599   	0.0226    	44.2490   
0.0000    	25.2935   	855.9323  	11.7800   	0.0207    	48.2354   
0.0000    	35.7282   	1209.0432 	13.2175   	0.0682    	14.6660   
0.0000    	56.9273   	1926.4203 	15.4378   	0.1282    	7.8027    
0.0000    	30.4998   	1032.1116 	12.5384   	0.0210    	47.6182   
0.0000    	36.3206   	1229.0882 	13.2901   	0.0341    	29.3025   
0.0000    	38.0608   	1287.9783 	13.4991   	0.0342    	29.2295   
0.0000    	49.8041   	1685.3700 	14.7650   	0.0787    	12.6986   
0.0000    	29.8016   	1008.4847 	12.4420   	0.0272    	36.7118   
0.0000    	48.7228   	1648.7800 	14.6573   	0.0517    	19.3535   
0.0000    	50.6194   	1712.9615 	14.8451   	0.0767    	13.0399   
0.0000    	29.4483   	996.5288  	12.3926   	0.0202    	49.5029   
0.0000    	45.9327   	1554.3616 	14.3720   	0.0834    	11.9911   
0.0000    	39.3420   	1331.3335 	13.6489   	0.0415    	24.1158   
0.0000    	33.5038   	1133.7685 	12.9372   	0.0274    	36.5491   
0.0000    	34.0092   	1150.8727 	13.0020   	0.0276    	36.2109   
0.0000    	44.3843   	1501.9647 	14.2087   	0.0591    	16.9143   
0.0000    	27.9072   	944.3790  	12.1726   	0.0244    	40.9699   
0.0000    	50.1478   	1697.0013 	14.7988   	0.1649    	6.0639    
0.0000    	32.0066   	1083.1045 	12.7416   	0.0227    	44.0255   
0.0000    	39.6135   	1340.5196 	13.6802   	0.0427    	23.3966   
0.0000    	32.6372   	1104.4417 	12.8247   	0.0250    	40.0138   
0.0000    	41.5804   	1407.0807 	13.9029   	0.0485    	20.6290   
0.0000    	19.1343   	647.5055  	10.7337   	0.0165    	60.5406   
0.0000    	23.5696   	797.5961  	11.5061   	0.0202    	49.4307   
0.0000    	31.3962   	1062.4466 	12.6601   	0.0320    	31.2626   
0.0000    	41.4336   	1402.1115 	13.8866   	0.0475    	21.0443   
0.0000    	52.0088   	1759.9785 	14.9797   	0.0906    	11.0406   
0.0000    	26.9239   	911.1061  	12.0279   	0.1756    	5.6956    
0.0000    	52.5935   	1779.7629 	15.0356   	0.0948    	10.5498   
0.0000    	54.1919   	1833.8526 	15.1864   	0.0926    	10.7935   
0.0000    	77.3218   	2616.5680 	17.0967   	0.2057    	4.8609    
0.0000    	32.2603   	1091.6899 	12.7752   	0.0260    	38.3929   
0.0000    	30.3808   	1028.0866 	12.5221   	0.0249    	40.1930   
0.0000    	38.0300   	1286.9341 	13.4954   	0.0404    	24.7334   
0.0000    	24.0034   	812.2762  	11.5763   	0.0194    	51.5254   
0.0000    	37.1070   	1255.7023 	13.3853   	0.0382    	26.1625   
0.0000    	57.7971   	1955.8525 	15.5160   	0.3668    	2.7264    
0.0000    	24.2287   	819.9008  	11.6124   	0.0184    	54.2455   
0.0000    	26.0187   	880.4717  	11.8916   	0.0205    	48.7828   
0.0000    	36.5574   	1237.1012 	13.3189   	0.0282    	35.4043   
0.0000    	30.7249   	1039.7294 	12.5692   	0.0246    	40.7294   
0.0000    	5.4097    	183.0630  	7.0448    	0.0127    	78.7574   
0.0000    	31.6814   	1072.0992 	12.6983   	0.0199    	50.1537   
0.0000    	46.1099   	1560.3595 	14.3905   	0.0677    	14.7682   
0.0000    	49.0324   	1659.2576 	14.6883   	0.0708    	14.1309   
0.0000    	45.1283   	1527.1402 	14.2876   	0.0533    	18.7506   
0.0000    	47.0661   	1592.7172 	14.4893   	0.0592    	16.8993   
0.0000    	28.0047   	947.6806  	12.1867   	0.0219    	45.6317   
0.0000    	40.1683   	1359.2962 	13.7437   	0.0457    	21.9053   
0.0000    	26.5313   	897.8178  	11.9691   	0.0203    	49.2552   
0.0000    	29.0631   	983.4939  	12.3384   	0.0222    	45.1457   
0.0000    	47.9939   	1624.1137 	14.5839   	0.0919    	10.8870   
0.0000    	23.9144   	809.2619  	11.5619   	0.0198    	50.6027   
0.0000    	36.7132   	1242.3754 	13.3378   	0.0359    	27.8377   
0.0000    	32.5618   	1101.8930 	12.8149   	0.0303    	33.0001   
0.0000    	35.6445   	1206.2112 	13.2071   	0.0325    	30.8019   
0.0000    	37.4376   	1266.8871 	13.4250   	0.0342    	29.2043   
0.0000    	27.2146   	920.9405  	12.0710   	0.0205    	48.7205   
0.0000    	37.9532   	1284.3361 	13.4863   	0.0428    	23.3500   
0.0000    	48.0267   	1625.2240 	14.5872   	0.0550    	18.1755   
0.0000    	34.4101   	1164.4363 	13.0529   	0.0282    	35.4495   
0.0000    	20.8262   	704.7592  	11.0411   	0.0173    	57.8989   
0.0000    	45.9979   	1556.5684 	14.3788   	0.0371    	26.9384   
0.0000    	38.9507   	1318.0930 	13.6035   	0.0386    	25.8873   
0.0000    	25.2148   	853.2684  	11.7678   	0.0233    	42.8330   
0.0000    	38.2636   	1294.8416 	13.5230   	0.0610    	16.4034   
0.0000    	35.3410   	1195.9385 	13.1695   	0.0277    	36.1422   
0.0000    	38.3715   	1298.4919 	13.5357   	0.0701    	14.2670   
0.0000    	37.2935   	1262.0125 	13.4077   	0.0365    	27.3881   
0.0000    	43.5420   	1473.4598 	14.1182   	0.0475    	21.0371   
0.0000    	22.4230   	758.7934  	11.3164   	0.0170    	58.8365   
0.0000    	28.8620   	976.6903  	12.3098   	0.0217    	46.1632   
0.0000    	29.0850   	984.2355  	12.3415   	0.0233    	42.9294   
0.0000    	32.5340   	1100.9517 	12.8112   	0.0296    	33.8305   
0.0000    	28.8191   	975.2378  	12.3037   	0.0223    	44.8011   
0.0000    	43.8413   	1483.5895 	14.1505   	0.0460    	21.7167   
0.0000    	34.9361   	1182.2382 	13.1190   	0.0262    	38.1338   
0.0000    	24.6863   	835.3847  	11.6850   	0.0188    	53.1774   
0.0000    	31.0460   	1050.5976 	12.6128   	0.0265    	37.7704   
0.0000    	43.1974   	1461.7989 	14.0809   	0.0691    	14.4788   
0.0000    	42.7473   	1446.5692 	14.0318   	0.0509    	19.6362   
0.0000    	29.8784   	1011.0858 	12.4527   	0.0236    	42.4340   
0.0000    	32.9662   	1115.5751 	12.8677   	0.0217    	46.0032   
0.0000    	40.7602   	1379.3241 	13.8109   	0.0489    	20.4315   
0.0000    	37.6050   	1272.5534 	13.4449   	0.0339    	29.5321   
0.0000    	44.0989   	1492.3068 	14.1782   	0.0440    	22.7106   
0.0000    	83.8510   	2837.5195 	17.5649   	0.0737    	13.5644   
0.0000    	33.3301   	1127.8920 	12.9149   	0.0298    	33.5959   
0.0000    	31.0737   	1051.5328 	12.6166   	0.0295    	33.9095   
0.0000    	28.6846   	970.6852  	12.2846   	0.0257    	38.8523   
0.0000    	27.5742   	933.1102  	12.1240   	0.0187    	53.4756   
0.0000    	11.0144   	372.7260  	8.9289    	0.0123    	81.2527   
0.0000    	51.6370   	1747.3973 	14.9439   	0.0874    	11.4357   
0.0000    	20.8216   	704.6027  	11.0403   	0.0174    	57.5930   
0.0000    	6.8868    	233.0480  	7.6351    	0.0193    	51.8405   
0.0000    	25.3151   	856.6625  	11.7834   	0.0189    	52.8551   
0.0000    	35.2574   	1193.1092 	13.1591   	0.0357    	28.0218   
0.0000    	22.4247   	758.8520  	11.3167   	0.0182    	54.9092   
0.0000    	27.6041   	934.1242  	12.1284   	0.0243    	41.2301   
0.0000    	32.7251   	1107.4158 	12.8362   	0.0239    	41.9268   
0.0000    	31.5506   	1067.6721 	12.6808   	0.0270    	37.0910   
0.0000    	43.7563   	1480.7118 	14.1413   	0.0463    	21.6167   
0.0000    	24.2307   	819.9663  	11.6127   	0.0190    	52.5819   
0.0000    	32.8117   	1110.3476 	12.8475   	0.0260    	38.4267   
0.0000    	36.7035   	1242.0472 	13.3366   	0.0303    	32.9502   
0.0000    	34.7732   	1176.7261 	13.0986   	0.0308    	32.4492   
0.0000    	72.7837   	2463.0016 	16.7554   	0.0654    	15.2852   
0.0000    	36.0946   	1221.4404 	13.2625   	0.0307    	32.5878   
0.0000    	4.3847    	148.3783  	6.5684    	0.0112    	89.0531   
0.0000    	46.4394   	1571.5086 	14.4247   	0.0739    	13.5271   
0.0000    	34.6873   	1173.8170 	13.0878   	0.0333    	30.0497   
0.0000    	24.4369   	826.9463  	11.6455   	0.0191    	52.4373   
0.0000    	34.1994   	1157.3063 	13.0262   	0.0335    	29.8674   
0.0000    	25.3108   	856.5187  	11.7827   	0.0186    	53.7676   
0.0000    	25.9999   	879.8365  	11.8887   	0.0199    	50.3606   
0.0000    	22.7370   	769.4201  	11.3690   	0.0228    	43.7855   
0.0000    	27.4828   	930.0167  	12.1106   	0.0215    	46.4584   
0.0000    	27.9766   	946.7283  	12.1827   	0.0198    	50.6027   
0.0000    	50.7156   	1716.2146 	14.8545   	0.0996    	10.0410   
0.0000    	23.7996   	805.3788  	11.5434   	0.0192    	52.0172   
0.0000    	31.4377   	1063.8523 	12.6657   	0.0230    	43.3995   
0.0000    	42.7322   	1446.0590 	14.0302   	0.0471    	21.2421   
0.0000    	42.2429   	1429.5001 	13.9764   	0.0444    	22.5379   
0.0000    	15.0142   	508.0804  	9.9002    	0.0271    	36.9339   
0.0000    	48.5814   	1643.9952 	14.6431   	0.0734    	13.6268   
0.0000    	41.2432   	1395.6689 	13.8653   	0.0963    	10.3882   
0.0000    	34.3644   	1162.8926 	13.0471   	0.0260    	38.4606   
0.0000    	8.4231    	285.0389  	8.1652    	0.0135    	73.8053   
0.0000    	35.4883   	1200.9248 	13.1878   	0.0290    	34.4647   
0.0000    	24.4942   	828.8821  	11.6546   	0.4340    	2.3042    
0.0000    	60.1575   	2035.7285 	15.7244   	0.1397    	7.1599    
0.0000    	32.7615   	1108.6482 	12.8410   	0.0275    	36.4139   
0.0000    	37.3732   	1264.7086 	13.4173   	0.0534    	18.7104   
0.0000    	10.4984   	355.2667  	8.7872    	0.0481    	20.7906   
0.0000    	28.0719   	949.9538  	12.1965   	0.0213    	46.9299   
0.0000    	27.7727   	939.8288  	12.1530   	0.0200    	50.0385   
0.0000    	25.4410   	860.9237  	11.8029   	0.0187    	53.3354   
0.0000    	28.1074   	951.1559  	12.2016   	0.0228    	43.7855   
0.0500    	18.9456   	588.0729  	10.3947   	0.0156    	64.0204   
0.0500    	50.8657   	1578.8707 	14.4472   	0.0295    	33.9396   
0.0500    	43.5717   	1352.4647 	13.7207   	0.0258    	38.7586   
0.0500    	31.9288   	991.0711  	12.3700   	0.0224    	44.6699   
0.0500    	40.8551   	1268.1428 	13.4294   	0.0317    	31.5927   
0.0500    	33.1068   	1027.6354 	12.5203   	0.0220    	45.4550   
0.0500    	24.1202   	748.6900  	11.2659   	0.0186    	53.8150   
0.0500    	34.9271   	1084.1372 	12.7456   	0.0221    	45.2059   
0.0500    	35.5513   	1103.5110 	12.8211   	0.0203    	49.2234   
0.0500    	27.6616   	858.6174  	11.7923   	0.0168    	59.3630   
0.0500    	56.8893   	1765.8439 	14.9963   	0.0457    	21.9038   
0.0500    	32.5404   	1010.0526 	12.4484   	0.0193    	51.7965   
0.0500    	27.4569   	852.2625  	11.7632   	0.0182    	54.8598   
0.0500    	26.9356   	836.0807  	11.6883   	0.0173    	57.8550   
0.0500    	34.3892   	1067.4419 	12.6799   	0.0254    	39.4296   
0.0500    	29.1458   	904.6863  	11.9996   	0.0188    	53.2238   
0.0500    	55.5127   	1723.1147 	14.8744   	0.0689    	14.5078   
0.0500    	38.6029   	1198.2344 	13.1779   	0.0225    	44.5136   
0.0500    	42.9723   	1333.8613 	13.6575   	0.0395    	25.3077   
0.0500    	35.3010   	1095.7433 	12.7910   	0.0214    	46.6929   
0.0500    	36.5102   	1133.2772 	12.9354   	0.0230    	43.4180   
0.0500    	25.3344   	786.3795  	11.4519   	0.0170    	58.9388   
0.0500    	42.2211   	1310.5436 	13.5774   	0.0275    	36.3445   
0.0500    	29.7120   	922.2602  	12.0768   	0.0191    	52.4193   
0.0500    	28.4389   	882.7430  	11.9018   	0.0168    	59.5019   
0.0500    	29.6621   	920.7124  	12.0700   	0.0184    	54.3324   
0.0500    	50.3300   	1562.2417 	14.3963   	0.0403    	24.8138   
0.0500    	24.6760   	765.9417  	11.3518   	0.0176    	56.9057   
0.0500    	26.9043   	835.1101  	11.6837   	0.0183    	54.7417   
0.0500    	26.7119   	829.1384  	11.6558   	0.0191    	52.4103   
0.0500    	40.0818   	1244.1405 	13.3441   	0.0353    	28.3629   
0.0500    	33.4652   	1038.7594 	12.5653   	0.0212    	47.1911   
0.0500    	39.7230   	1233.0006 	13.3042   	0.0303    	32.9823   
0.0500    	37.6659   	1169.1511 	13.0705   	0.0210    	47.5292   
0.0500    	37.5167   	1164.5182 	13.0532   	0.0241    	41.4428   
0.0500    	26.7758   	831.1217  	11.6651   	0.0171    	58.4310   
0.0500    	43.5221   	1350.9260 	13.7155   	0.0296    	33.7781   
0.0500    	21.9102   	680.0937  	10.9108   	0.0208    	47.9926   
0.0500    	33.4168   	1037.2574 	12.5592   	0.0190    	52.5547   
0.0500    	26.6143   	826.1069  	11.6416   	0.0183    	54.7810   
